t P_alpha_to_beta P_alpha_to_alpha
7.950795e+00 5.762374e-01 4.237626e-01
7.956796e+00 5.766855e-01 4.233145e-01
7.962796e+00 5.771328e-01 4.228672e-01
7.968797e+00 5.775795e-01 4.224205e-01
7.974797e+00 5.780255e-01 4.219745e-01
7.980798e+00 5.784708e-01 4.215292e-01
7.986799e+00 5.789154e-01 4.210846e-01
7.992799e+00 5.793594e-01 4.206406e-01
7.998800e+00 5.798026e-01 4.201974e-01
8.004800e+00 5.802451e-01 4.197549e-01
8.010801e+00 5.806870e-01 4.193130e-01
8.016802e+00 5.811281e-01 4.188719e-01
8.022802e+00 5.815686e-01 4.184314e-01
8.028803e+00 5.820083e-01 4.179917e-01
8.034803e+00 5.824474e-01 4.175526e-01
8.040804e+00 5.828858e-01 4.171142e-01
8.046805e+00 5.833234e-01 4.166766e-01
8.052805e+00 5.837603e-01 4.162397e-01
8.058806e+00 5.841966e-01 4.158034e-01
8.064806e+00 5.846321e-01 4.153679e-01
8.070807e+00 5.850669e-01 4.149331e-01
8.076808e+00 5.855010e-01 4.144990e-01
8.082808e+00 5.859345e-01 4.140655e-01
8.088809e+00 5.863671e-01 4.136329e-01
8.094809e+00 5.867991e-01 4.132009e-01
8.100810e+00 5.872304e-01 4.127696e-01
8.106811e+00 5.876609e-01 4.123391e-01
8.112811e+00 5.880908e-01 4.119092e-01
8.118812e+00 5.885199e-01 4.114801e-01
8.124812e+00 5.889483e-01 4.110517e-01
8.130813e+00 5.893760e-01 4.106240e-01
8.136814e+00 5.898029e-01 4.101971e-01
8.142814e+00 5.902291e-01 4.097709e-01
8.148815e+00 5.906546e-01 4.093454e-01
8.154815e+00 5.910794e-01 4.089206e-01
8.160816e+00 5.915035e-01 4.084965e-01
8.166817e+00 5.919268e-01 4.080732e-01
8.172817e+00 5.923494e-01 4.076506e-01
8.178818e+00 5.927713e-01 4.072287e-01
8.184818e+00 5.931924e-01 4.068076e-01
8.190819e+00 5.936128e-01 4.063872e-01
8.196820e+00 5.940325e-01 4.059675e-01
8.202820e+00 5.944514e-01 4.055486e-01
8.208821e+00 5.948696e-01 4.051304e-01
8.214821e+00 5.952870e-01 4.047130e-01
8.220822e+00 5.957038e-01 4.042962e-01
8.226823e+00 5.961197e-01 4.038803e-01
8.232823e+00 5.965350e-01 4.034650e-01
8.238824e+00 5.969495e-01 4.030505e-01
8.244824e+00 5.973632e-01 4.026368e-01
8.250825e+00 5.977762e-01 4.022238e-01
8.256826e+00 5.981885e-01 4.018115e-01
8.262826e+00 5.986000e-01 4.014000e-01
8.268827e+00 5.990108e-01 4.009892e-01
8.274827e+00 5.994208e-01 4.005792e-01
8.280828e+00 5.998301e-01 4.001699e-01
8.286829e+00 6.002386e-01 3.997614e-01
8.292829e+00 6.006463e-01 3.993537e-01
8.298830e+00 6.010533e-01 3.989467e-01
8.304830e+00 6.014596e-01 3.985404e-01
8.310831e+00 6.018651e-01 3.981349e-01
8.316832e+00 6.022698e-01 3.977302e-01
8.322832e+00 6.026738e-01 3.973262e-01
8.328833e+00 6.030770e-01 3.969230e-01
8.334833e+00 6.034795e-01 3.965205e-01
8.340834e+00 6.038812e-01 3.961188e-01
8.346835e+00 6.042821e-01 3.957179e-01
8.352835e+00 6.046823e-01 3.953177e-01
8.358836e+00 6.050817e-01 3.949183e-01
8.364836e+00 6.054803e-01 3.945197e-01
8.370837e+00 6.058782e-01 3.941218e-01
8.376838e+00 6.062753e-01 3.937247e-01
8.382838e+00 6.066716e-01 3.933284e-01
8.388839e+00 6.070671e-01 3.929329e-01
8.394839e+00 6.074619e-01 3.925381e-01
8.400840e+00 6.078559e-01 3.921441e-01
8.406841e+00 6.082492e-01 3.917508e-01
8.412841e+00 6.086416e-01 3.913584e-01
8.418842e+00 6.090333e-01 3.909667e-01
8.424842e+00 6.094242e-01 3.905758e-01
8.430843e+00 6.098143e-01 3.901857e-01
8.436844e+00 6.102037e-01 3.897963e-01
8.442844e+00 6.105922e-01 3.894078e-01
8.448845e+00 6.109800e-01 3.890200e-01
8.454845e+00 6.113670e-01 3.886330e-01
8.460846e+00 6.117532e-01 3.882468e-01
8.466847e+00 6.121386e-01 3.878614e-01
8.472847e+00 6.125233e-01 3.874767e-01
8.478848e+00 6.129071e-01 3.870929e-01
8.484848e+00 6.132902e-01 3.867098e-01
8.490849e+00 6.136724e-01 3.863276e-01
8.496850e+00 6.140539e-01 3.859461e-01
8.502850e+00 6.144346e-01 3.855654e-01
8.508851e+00 6.148145e-01 3.851855e-01
8.514851e+00 6.151936e-01 3.848064e-01
8.520852e+00 6.155719e-01 3.844281e-01
8.526853e+00 6.159493e-01 3.840507e-01
8.532853e+00 6.163261e-01 3.836739e-01
8.538854e+00 6.167020e-01 3.832980e-01
8.544854e+00 6.170771e-01 3.829229e-01
8.550855e+00 6.174514e-01 3.825486e-01
8.556856e+00 6.178249e-01 3.821751e-01
8.562856e+00 6.181975e-01 3.818025e-01
8.568857e+00 6.185694e-01 3.814306e-01
8.574857e+00 6.189405e-01 3.810595e-01
8.580858e+00 6.193108e-01 3.806892e-01
8.586859e+00 6.196803e-01 3.803197e-01
8.592859e+00 6.200489e-01 3.799511e-01
8.598860e+00 6.204168e-01 3.795832e-01
8.604860e+00 6.207838e-01 3.792162e-01
8.610861e+00 6.211500e-01 3.788500e-01
8.616862e+00 6.215155e-01 3.784845e-01
8.622862e+00 6.218801e-01 3.781199e-01
8.628863e+00 6.222439e-01 3.777561e-01
8.634863e+00 6.226068e-01 3.773932e-01
8.640864e+00 6.229690e-01 3.770310e-01
8.646865e+00 6.233303e-01 3.766697e-01
8.652865e+00 6.236908e-01 3.763092e-01
8.658866e+00 6.240505e-01 3.759495e-01
8.664866e+00 6.244094e-01 3.755906e-01
8.670867e+00 6.247674e-01 3.752326e-01
8.676868e+00 6.251247e-01 3.748753e-01
8.682868e+00 6.254811e-01 3.745189e-01
8.688869e+00 6.258367e-01 3.741633e-01
8.694869e+00 6.261914e-01 3.738086e-01
8.700870e+00 6.265453e-01 3.734547e-01
8.706871e+00 6.268984e-01 3.731016e-01
8.712871e+00 6.272507e-01 3.727493e-01
8.718872e+00 6.276021e-01 3.723979e-01
8.724872e+00 6.279527e-01 3.720473e-01
8.730873e+00 6.283025e-01 3.716975e-01
8.736874e+00 6.286515e-01 3.713485e-01
8.742874e+00 6.289996e-01 3.710004e-01
8.748875e+00 6.293468e-01 3.706532e-01
8.754875e+00 6.296933e-01 3.703067e-01
8.760876e+00 6.300389e-01 3.699611e-01
8.766877e+00 6.303836e-01 3.696164e-01
8.772877e+00 6.307276e-01 3.692724e-01
8.778878e+00 6.310706e-01 3.689294e-01
8.784878e+00 6.314129e-01 3.685871e-01
8.790879e+00 6.317543e-01 3.682457e-01
8.796880e+00 6.320948e-01 3.679052e-01
8.802880e+00 6.324345e-01 3.675655e-01
8.808881e+00 6.327734e-01 3.672266e-01
8.814881e+00 6.331114e-01 3.668886e-01
8.820882e+00 6.334486e-01 3.665514e-01
8.826883e+00 6.337849e-01 3.662151e-01
8.832883e+00 6.341204e-01 3.658796e-01
8.838884e+00 6.344550e-01 3.655450e-01
8.844884e+00 6.347888e-01 3.652112e-01
8.850885e+00 6.351217e-01 3.648783e-01
8.856886e+00 6.354538e-01 3.645462e-01
8.862886e+00 6.357850e-01 3.642150e-01
8.868887e+00 6.361154e-01 3.638846e-01
8.874887e+00 6.364449e-01 3.635551e-01
8.880888e+00 6.367735e-01 3.632265e-01
8.886889e+00 6.371013e-01 3.628987e-01
8.892889e+00 6.374282e-01 3.625718e-01
8.898890e+00 6.377543e-01 3.622457e-01
8.904890e+00 6.380795e-01 3.619205e-01
8.910891e+00 6.384039e-01 3.615961e-01
8.916892e+00 6.387274e-01 3.612726e-01
8.922892e+00 6.390500e-01 3.609500e-01
8.928893e+00 6.393718e-01 3.606282e-01
8.934893e+00 6.396927e-01 3.603073e-01
8.940894e+00 6.400127e-01 3.599873e-01
8.946895e+00 6.403319e-01 3.596681e-01
8.952895e+00 6.406502e-01 3.593498e-01
8.958896e+00 6.409676e-01 3.590324e-01
8.964896e+00 6.412842e-01 3.587158e-01
8.970897e+00 6.415999e-01 3.584001e-01
8.976898e+00 6.419147e-01 3.580853e-01
8.982898e+00 6.422287e-01 3.577713e-01
8.988899e+00 6.425417e-01 3.574583e-01
8.994899e+00 6.428540e-01 3.571460e-01
9.000900e+00 6.431653e-01 3.568347e-01
9.006901e+00 6.434757e-01 3.565243e-01
9.012901e+00 6.437853e-01 3.562147e-01
9.018902e+00 6.440940e-01 3.559060e-01
9.024902e+00 6.444019e-01 3.555981e-01
9.030903e+00 6.447088e-01 3.552912e-01
9.036904e+00 6.450149e-01 3.549851e-01
9.042904e+00 6.453201e-01 3.546799e-01
9.048905e+00 6.456244e-01 3.543756e-01
9.054905e+00 6.459278e-01 3.540722e-01
9.060906e+00 6.462303e-01 3.537697e-01
9.066907e+00 6.465320e-01 3.534680e-01
9.072907e+00 6.468328e-01 3.531672e-01
9.078908e+00 6.471327e-01 3.528673e-01
9.084908e+00 6.474317e-01 3.525683e-01
9.090909e+00 6.477298e-01 3.522702e-01
9.096910e+00 6.480270e-01 3.519730e-01
9.102910e+00 6.483233e-01 3.516767e-01
9.108911e+00 6.486188e-01 3.513812e-01
9.114911e+00 6.489134e-01 3.510866e-01
9.120912e+00 6.492070e-01 3.507930e-01
9.126913e+00 6.494998e-01 3.505002e-01
9.132913e+00 6.497917e-01 3.502083e-01
9.138914e+00 6.500827e-01 3.499173e-01
9.144914e+00 6.503728e-01 3.496272e-01
9.150915e+00 6.506620e-01 3.493380e-01
9.156916e+00 6.509503e-01 3.490497e-01
9.162916e+00 6.512377e-01 3.487623e-01
9.168917e+00 6.515242e-01 3.484758e-01
9.174917e+00 6.518098e-01 3.481902e-01
9.180918e+00 6.520945e-01 3.479055e-01
9.186919e+00 6.523783e-01 3.476217e-01
9.192919e+00 6.526612e-01 3.473388e-01
9.198920e+00 6.529432e-01 3.470568e-01
9.204920e+00 6.532243e-01 3.467757e-01
9.210921e+00 6.535045e-01 3.464955e-01
9.216922e+00 6.537838e-01 3.462162e-01
9.222922e+00 6.540622e-01 3.459378e-01
9.228923e+00 6.543397e-01 3.456603e-01
9.234923e+00 6.546163e-01 3.453837e-01
9.240924e+00 6.548920e-01 3.451080e-01
9.246925e+00 6.551667e-01 3.448333e-01
9.252925e+00 6.554406e-01 3.445594e-01
9.258926e+00 6.557135e-01 3.442865e-01
9.264926e+00 6.559856e-01 3.440144e-01
9.270927e+00 6.562567e-01 3.437433e-01
9.276928e+00 6.565269e-01 3.434731e-01
9.282928e+00 6.567962e-01 3.432038e-01
9.288929e+00 6.570646e-01 3.429354e-01
9.294929e+00 6.573321e-01 3.426679e-01
9.300930e+00 6.575986e-01 3.424014e-01
9.306931e+00 6.578643e-01 3.421357e-01
9.312931e+00 6.581290e-01 3.418710e-01
9.318932e+00 6.583928e-01 3.416072e-01
9.324932e+00 6.586557e-01 3.413443e-01
9.330933e+00 6.589177e-01 3.410823e-01
9.336934e+00 6.591788e-01 3.408212e-01
9.342934e+00 6.594389e-01 3.405611e-01
9.348935e+00 6.596981e-01 3.403019e-01
9.354935e+00 6.599564e-01 3.400436e-01
9.360936e+00 6.602138e-01 3.397862e-01
9.366937e+00 6.604702e-01 3.395298e-01
9.372937e+00 6.607258e-01 3.392742e-01
9.378938e+00 6.609804e-01 3.390196e-01
9.384938e+00 6.612341e-01 3.387659e-01
9.390939e+00 6.614868e-01 3.385132e-01
9.396940e+00 6.617387e-01 3.382613e-01
9.402940e+00 6.619896e-01 3.380104e-01
9.408941e+00 6.622395e-01 3.377605e-01
9.414941e+00 6.624886e-01 3.375114e-01
9.420942e+00 6.627367e-01 3.372633e-01
9.426943e+00 6.629839e-01 3.370161e-01
9.432943e+00 6.632302e-01 3.367698e-01
9.438944e+00 6.634755e-01 3.365245e-01
9.444944e+00 6.637199e-01 3.362801e-01
9.450945e+00 6.639634e-01 3.360366e-01
9.456946e+00 6.642059e-01 3.357941e-01
9.462946e+00 6.644475e-01 3.355525e-01
9.468947e+00 6.646882e-01 3.353118e-01
9.474947e+00 6.649279e-01 3.350721e-01
9.480948e+00 6.651667e-01 3.348333e-01
9.486949e+00 6.654046e-01 3.345954e-01
9.492949e+00 6.656415e-01 3.343585e-01
9.498950e+00 6.658775e-01 3.341225e-01
9.504950e+00 6.661125e-01 3.338875e-01
9.510951e+00 6.663466e-01 3.336534e-01
9.516952e+00 6.665798e-01 3.334202e-01
9.522952e+00 6.668120e-01 3.331880e-01
9.528953e+00 6.670433e-01 3.329567e-01
9.534953e+00 6.672737e-01 3.327263e-01
9.540954e+00 6.675031e-01 3.324969e-01
9.546955e+00 6.677315e-01 3.322685e-01
9.552955e+00 6.679591e-01 3.320409e-01
9.558956e+00 6.681856e-01 3.318144e-01
9.564956e+00 6.684113e-01 3.315887e-01
9.570957e+00 6.686360e-01 3.313640e-01
9.576958e+00 6.688597e-01 3.311403e-01
9.582958e+00 6.690825e-01 3.309175e-01
9.588959e+00 6.693044e-01 3.306956e-01
9.594959e+00 6.695253e-01 3.304747e-01
9.600960e+00 6.697452e-01 3.302548e-01
9.606961e+00 6.699643e-01 3.300357e-01
9.612961e+00 6.701823e-01 3.298177e-01
9.618962e+00 6.703994e-01 3.296006e-01
9.624962e+00 6.706156e-01 3.293844e-01
9.630963e+00 6.708308e-01 3.291692e-01
9.636964e+00 6.710451e-01 3.289549e-01
9.642964e+00 6.712584e-01 3.287416e-01
9.648965e+00 6.714707e-01 3.285293e-01
9.654965e+00 6.716821e-01 3.283179e-01
9.660966e+00 6.718926e-01 3.281074e-01
9.666967e+00 6.721021e-01 3.278979e-01
9.672967e+00 6.723106e-01 3.276894e-01
9.678968e+00 6.725182e-01 3.274818e-01
9.684968e+00 6.727248e-01 3.272752e-01
9.690969e+00 6.729305e-01 3.270695e-01
9.696970e+00 6.731352e-01 3.268648e-01
9.702970e+00 6.733390e-01 3.266610e-01
9.708971e+00 6.735418e-01 3.264582e-01
9.714971e+00 6.737436e-01 3.262564e-01
9.720972e+00 6.739445e-01 3.260555e-01
9.726973e+00 6.741445e-01 3.258555e-01
9.732973e+00 6.743434e-01 3.256566e-01
9.738974e+00 6.745414e-01 3.254586e-01
9.744974e+00 6.747385e-01 3.252615e-01
9.750975e+00 6.749346e-01 3.250654e-01
9.756976e+00 6.751297e-01 3.248703e-01
9.762976e+00 6.753238e-01 3.246762e-01
9.768977e+00 6.755170e-01 3.244830e-01
9.774977e+00 6.757093e-01 3.242907e-01
9.780978e+00 6.759005e-01 3.240995e-01
9.786979e+00 6.760908e-01 3.239092e-01
9.792979e+00 6.762802e-01 3.237198e-01
9.798980e+00 6.764686e-01 3.235314e-01
9.804980e+00 6.766560e-01 3.233440e-01
9.810981e+00 6.768424e-01 3.231576e-01
9.816982e+00 6.770279e-01 3.229721e-01
9.822982e+00 6.772124e-01 3.227876e-01
9.828983e+00 6.773959e-01 3.226041e-01
9.834983e+00 6.775785e-01 3.224215e-01
9.840984e+00 6.777601e-01 3.222399e-01
9.846985e+00 6.779407e-01 3.220593e-01
9.852985e+00 6.781204e-01 3.218796e-01
9.858986e+00 6.782991e-01 3.217009e-01
9.864986e+00 6.784768e-01 3.215232e-01
9.870987e+00 6.786535e-01 3.213465e-01
9.876988e+00 6.788293e-01 3.211707e-01
9.882988e+00 6.790041e-01 3.209959e-01
9.888989e+00 6.791780e-01 3.208220e-01
9.894989e+00 6.793508e-01 3.206492e-01
9.900990e+00 6.795227e-01 3.204773e-01
9.906991e+00 6.796936e-01 3.203064e-01
9.912991e+00 6.798636e-01 3.201364e-01
9.918992e+00 6.800325e-01 3.199675e-01
9.924992e+00 6.802005e-01 3.197995e-01
9.930993e+00 6.803675e-01 3.196325e-01
9.936994e+00 6.805336e-01 3.194664e-01
9.942994e+00 6.806986e-01 3.193014e-01
9.948995e+00 6.808627e-01 3.191373e-01
9.954995e+00 6.810258e-01 3.189742e-01
9.960996e+00 6.811879e-01 3.188121e-01
9.966997e+00 6.813491e-01 3.186509e-01
9.972997e+00 6.815092e-01 3.184908e-01
9.978998e+00 6.816684e-01 3.183316e-01
9.984998e+00 6.818267e-01 3.181733e-01
9.990999e+00 6.819839e-01 3.180161e-01
9.997000e+00 6.821401e-01 3.178599e-01
1.000300e+01 6.822954e-01 3.177046e-01
1.000900e+01 6.824497e-01 3.175503e-01
1.001500e+01 6.826030e-01 3.173970e-01
1.002100e+01 6.827553e-01 3.172447e-01
1.002700e+01 6.829067e-01 3.170933e-01
1.003300e+01 6.830570e-01 3.169430e-01
1.003900e+01 6.832064e-01 3.167936e-01
1.004500e+01 6.833548e-01 3.166452e-01
1.005101e+01 6.835022e-01 3.164978e-01
1.005701e+01 6.836487e-01 3.163513e-01
1.006301e+01 6.837941e-01 3.162059e-01
1.006901e+01 6.839386e-01 3.160614e-01
1.007501e+01 6.840820e-01 3.159180e-01
1.008101e+01 6.842245e-01 3.157755e-01
1.008701e+01 6.843660e-01 3.156340e-01
1.009301e+01 6.845066e-01 3.154934e-01
1.009901e+01 6.846461e-01 3.153539e-01
1.010501e+01 6.847846e-01 3.152154e-01
1.011101e+01 6.849222e-01 3.150778e-01
1.011701e+01 6.850588e-01 3.149412e-01
1.012301e+01 6.851944e-01 3.148056e-01
1.012901e+01 6.853289e-01 3.146711e-01
1.013501e+01 6.854626e-01 3.145374e-01
1.014101e+01 6.855952e-01 3.144048e-01
1.014701e+01 6.857268e-01 3.142732e-01
1.015302e+01 6.858574e-01 3.141426e-01
1.015902e+01 6.859871e-01 3.140129e-01
1.016502e+01 6.861157e-01 3.138843e-01
1.017102e+01 6.862434e-01 3.137566e-01
1.017702e+01 6.863701e-01 3.136299e-01
1.018302e+01 6.864958e-01 3.135042e-01
1.018902e+01 6.866205e-01 3.133795e-01
1.019502e+01 6.867442e-01 3.132558e-01
1.020102e+01 6.868669e-01 3.131331e-01
1.020702e+01 6.869886e-01 3.130114e-01
1.021302e+01 6.871093e-01 3.128907e-01
1.021902e+01 6.872291e-01 3.127709e-01
1.022502e+01 6.873478e-01 3.126522e-01
1.023102e+01 6.874656e-01 3.125344e-01
1.023702e+01 6.875823e-01 3.124177e-01
1.024302e+01 6.876981e-01 3.123019e-01
1.024902e+01 6.878129e-01 3.121871e-01
1.025503e+01 6.879266e-01 3.120734e-01
1.026103e+01 6.880394e-01 3.119606e-01
1.026703e+01 6.881512e-01 3.118488e-01
1.027303e+01 6.882620e-01 3.117380e-01
1.027903e+01 6.883718e-01 3.116282e-01
1.028503e+01 6.884806e-01 3.115194e-01
1.029103e+01 6.885884e-01 3.114116e-01
1.029703e+01 6.886952e-01 3.113048e-01
1.030303e+01 6.888010e-01 3.111990e-01
1.030903e+01 6.889058e-01 3.110942e-01
1.031503e+01 6.890096e-01 3.109904e-01
1.032103e+01 6.891125e-01 3.108875e-01
1.032703e+01 6.892143e-01 3.107857e-01
1.033303e+01 6.893151e-01 3.106849e-01
1.033903e+01 6.894149e-01 3.105851e-01
1.034503e+01 6.895138e-01 3.104862e-01
1.035104e+01 6.896116e-01 3.103884e-01
1.035704e+01 6.897084e-01 3.102916e-01
1.036304e+01 6.898043e-01 3.101957e-01
1.036904e+01 6.898991e-01 3.101009e-01
1.037504e+01 6.899929e-01 3.100071e-01
1.038104e+01 6.900858e-01 3.099142e-01
1.038704e+01 6.901776e-01 3.098224e-01
1.039304e+01 6.902685e-01 3.097315e-01
1.039904e+01 6.903583e-01 3.096417e-01
1.040504e+01 6.904471e-01 3.095529e-01
1.041104e+01 6.905350e-01 3.094650e-01
1.041704e+01 6.906218e-01 3.093782e-01
1.042304e+01 6.907077e-01 3.092923e-01
1.042904e+01 6.907925e-01 3.092075e-01
1.043504e+01 6.908763e-01 3.091237e-01
1.044104e+01 6.909592e-01 3.090408e-01
1.044704e+01 6.910410e-01 3.089590e-01
1.045305e+01 6.911218e-01 3.088782e-01
1.045905e+01 6.912017e-01 3.087983e-01
1.046505e+01 6.912805e-01 3.087195e-01
1.047105e+01 6.913583e-01 3.086417e-01
1.047705e+01 6.914352e-01 3.085648e-01
1.048305e+01 6.915110e-01 3.084890e-01
1.048905e+01 6.915858e-01 3.084142e-01
1.049505e+01 6.916596e-01 3.083404e-01
1.050105e+01 6.917324e-01 3.082676e-01
1.050705e+01 6.918043e-01 3.081957e-01
1.051305e+01 6.918751e-01 3.081249e-01
1.051905e+01 6.919449e-01 3.080551e-01
1.052505e+01 6.920137e-01 3.079863e-01
1.053105e+01 6.920815e-01 3.079185e-01
1.053705e+01 6.921483e-01 3.078517e-01
1.054305e+01 6.922141e-01 3.077859e-01
1.054905e+01 6.922789e-01 3.077211e-01
1.055506e+01 6.923427e-01 3.076573e-01
1.056106e+01 6.924055e-01 3.075945e-01
1.056706e+01 6.924672e-01 3.075328e-01
1.057306e+01 6.925280e-01 3.074720e-01
1.057906e+01 6.925878e-01 3.074122e-01
1.058506e+01 6.926466e-01 3.073534e-01
1.059106e+01 6.927043e-01 3.072957e-01
1.059706e+01 6.927611e-01 3.072389e-01
1.060306e+01 6.928168e-01 3.071832e-01
1.060906e+01 6.928716e-01 3.071284e-01
1.061506e+01 6.929253e-01 3.070747e-01
1.062106e+01 6.929781e-01 3.070219e-01
1.062706e+01 6.930298e-01 3.069702e-01
1.063306e+01 6.930806e-01 3.069194e-01
1.063906e+01 6.931303e-01 3.068697e-01
1.064506e+01 6.931790e-01 3.068210e-01
1.065107e+01 6.932267e-01 3.067733e-01
1.065707e+01 6.932734e-01 3.067266e-01
1.066307e+01 6.933192e-01 3.066808e-01
1.066907e+01 6.933639e-01 3.066361e-01
1.067507e+01 6.934076e-01 3.065924e-01
1.068107e+01 6.934502e-01 3.065498e-01
1.068707e+01 6.934919e-01 3.065081e-01
1.069307e+01 6.935326e-01 3.064674e-01
1.069907e+01 6.935723e-01 3.064277e-01
1.070507e+01 6.936110e-01 3.063890e-01
1.071107e+01 6.936486e-01 3.063514e-01
1.071707e+01 6.936853e-01 3.063147e-01
1.072307e+01 6.937209e-01 3.062791e-01
1.072907e+01 6.937556e-01 3.062444e-01
1.073507e+01 6.937892e-01 3.062108e-01
1.074107e+01 6.938219e-01 3.061781e-01
1.074707e+01 6.938535e-01 3.061465e-01
1.075308e+01 6.938841e-01 3.061159e-01
1.075908e+01 6.939138e-01 3.060862e-01
1.076508e+01 6.939424e-01 3.060576e-01
1.077108e+01 6.939700e-01 3.060300e-01
1.077708e+01 6.939966e-01 3.060034e-01
1.078308e+01 6.940222e-01 3.059778e-01
1.078908e+01 6.940468e-01 3.059532e-01
1.079508e+01 6.940704e-01 3.059296e-01
1.080108e+01 6.940930e-01 3.059070e-01
1.080708e+01 6.941145e-01 3.058855e-01
1.081308e+01 6.941351e-01 3.058649e-01
1.081908e+01 6.941547e-01 3.058453e-01
1.082508e+01 6.941732e-01 3.058268e-01
1.083108e+01 6.941908e-01 3.058092e-01
1.083708e+01 6.942073e-01 3.057927e-01
1.084308e+01 6.942229e-01 3.057771e-01
1.084908e+01 6.942374e-01 3.057626e-01
1.085509e+01 6.942510e-01 3.057490e-01
1.086109e+01 6.942635e-01 3.057365e-01
1.086709e+01 6.942750e-01 3.057250e-01
1.087309e+01 6.942855e-01 3.057145e-01
1.087909e+01 6.942950e-01 3.057050e-01
1.088509e+01 6.943035e-01 3.056965e-01
1.089109e+01 6.943110e-01 3.056890e-01
1.089709e+01 6.943175e-01 3.056825e-01
1.090309e+01 6.943230e-01 3.056770e-01
1.090909e+01 6.943275e-01 3.056725e-01
1.091509e+01 6.943310e-01 3.056690e-01
1.092109e+01 6.943335e-01 3.056665e-01
1.092709e+01 6.943350e-01 3.056650e-01
1.093309e+01 6.943354e-01 3.056646e-01
1.093909e+01 6.943349e-01 3.056651e-01
1.094509e+01 6.943334e-01 3.056666e-01
1.095110e+01 6.943308e-01 3.056692e-01
1.095710e+01 6.943273e-01 3.056727e-01
1.096310e+01 6.943227e-01 3.056773e-01
1.096910e+01 6.943172e-01 3.056828e-01
1.097510e+01 6.943106e-01 3.056894e-01
1.098110e+01 6.943030e-01 3.056970e-01
1.098710e+01 6.942945e-01 3.057055e-01
1.099310e+01 6.942849e-01 3.057151e-01
1.099910e+01 6.942743e-01 3.057257e-01
1.100510e+01 6.942627e-01 3.057373e-01
1.101110e+01 6.942502e-01 3.057498e-01
1.101710e+01 6.942366e-01 3.057634e-01
1.102310e+01 6.942220e-01 3.057780e-01
1.102910e+01 6.942064e-01 3.057936e-01
1.103510e+01 6.941898e-01 3.058102e-01
1.104110e+01 6.941722e-01 3.058278e-01
1.104710e+01 6.941536e-01 3.058464e-01
1.105311e+01 6.941340e-01 3.058660e-01
1.105911e+01 6.941134e-01 3.058866e-01
1.106511e+01 6.940918e-01 3.059082e-01
1.107111e+01 6.940692e-01 3.059308e-01
1.107711e+01 6.940456e-01 3.059544e-01
1.108311e+01 6.940210e-01 3.059790e-01
1.108911e+01 6.939954e-01 3.060046e-01
1.109511e+01 6.939688e-01 3.060312e-01
1.110111e+01 6.939412e-01 3.060588e-01
1.110711e+01 6.939126e-01 3.060874e-01
1.111311e+01 6.938830e-01 3.061170e-01
1.111911e+01 6.938523e-01 3.061477e-01
1.112511e+01 6.938207e-01 3.061793e-01
1.113111e+01 6.937881e-01 3.062119e-01
1.113711e+01 6.937545e-01 3.062455e-01
1.114311e+01 6.937199e-01 3.062801e-01
1.114911e+01 6.936843e-01 3.063157e-01
1.115512e+01 6.936477e-01 3.063523e-01
1.116112e+01 6.936101e-01 3.063899e-01
1.116712e+01 6.935715e-01 3.064285e-01
1.117312e+01 6.935318e-01 3.064682e-01
1.117912e+01 6.934912e-01 3.065088e-01
1.118512e+01 6.934496e-01 3.065504e-01
1.119112e+01 6.934070e-01 3.065930e-01
1.119712e+01 6.933634e-01 3.066366e-01
1.120312e+01 6.933188e-01 3.066812e-01
1.120912e+01 6.932732e-01 3.067268e-01
1.121512e+01 6.932266e-01 3.067734e-01
1.122112e+01 6.931790e-01 3.068210e-01
1.122712e+01 6.931305e-01 3.068695e-01
1.123312e+01 6.930809e-01 3.069191e-01
1.123912e+01 6.930303e-01 3.069697e-01
1.124512e+01 6.929787e-01 3.070213e-01
1.125113e+01 6.929262e-01 3.070738e-01
1.125713e+01 6.928726e-01 3.071274e-01
1.126313e+01 6.928180e-01 3.071820e-01
1.126913e+01 6.927625e-01 3.072375e-01
1.127513e+01 6.927059e-01 3.072941e-01
1.128113e+01 6.926484e-01 3.073516e-01
1.128713e+01 6.925898e-01 3.074102e-01
1.129313e+01 6.925303e-01 3.074697e-01
1.129913e+01 6.924698e-01 3.075302e-01
1.130513e+01 6.924082e-01 3.075918e-01
1.131113e+01 6.923457e-01 3.076543e-01
1.131713e+01 6.922822e-01 3.077178e-01
1.132313e+01 6.922177e-01 3.077823e-01
1.132913e+01 6.921522e-01 3.078478e-01
1.133513e+01 6.920857e-01 3.079143e-01
1.134113e+01 6.920182e-01 3.079818e-01
1.134713e+01 6.919498e-01 3.080502e-01
1.135314e+01 6.918803e-01 3.081197e-01
1.135914e+01 6.918099e-01 3.081901e-01
1.136514e+01 6.917384e-01 3.082616e-01
1.137114e+01 6.916660e-01 3.083340e-01
1.137714e+01 6.915926e-01 3.084074e-01
1.138314e+01 6.915182e-01 3.084818e-01
1.138914e+01 6.914428e-01 3.085572e-01
1.139514e+01 6.913664e-01 3.086336e-01
1.140114e+01 6.912890e-01 3.087110e-01
1.140714e+01 6.912106e-01 3.087894e-01
1.141314e+01 6.911313e-01 3.088687e-01
1.141914e+01 6.910509e-01 3.089491e-01
1.142514e+01 6.909696e-01 3.090304e-01
1.143114e+01 6.908873e-01 3.091127e-01
1.143714e+01 6.908040e-01 3.091960e-01
