t P_alpha_to_beta P_alpha_to_alpha
2.840284e-01 5.411323e-02 9.458868e-01
2.850285e-01 5.448469e-02 9.455153e-01
2.860286e-01 5.485730e-02 9.451427e-01
2.870287e-01 5.523108e-02 9.447689e-01
2.880288e-01 5.560601e-02 9.443940e-01
2.890289e-01 5.598211e-02 9.440179e-01
2.900290e-01 5.635936e-02 9.436406e-01
2.910291e-01 5.673776e-02 9.432622e-01
2.920292e-01 5.711732e-02 9.428827e-01
2.930293e-01 5.749803e-02 9.425020e-01
2.940294e-01 5.787989e-02 9.421201e-01
2.950295e-01 5.826290e-02 9.417371e-01
2.960296e-01 5.864705e-02 9.413529e-01
2.970297e-01 5.903235e-02 9.409676e-01
2.980298e-01 5.941880e-02 9.405812e-01
2.990299e-01 5.980639e-02 9.401936e-01
3.000300e-01 6.019512e-02 9.398049e-01
3.010301e-01 6.058499e-02 9.394150e-01
3.020302e-01 6.097599e-02 9.390240e-01
3.030303e-01 6.136814e-02 9.386319e-01
3.040304e-01 6.176142e-02 9.382386e-01
3.050305e-01 6.215583e-02 9.378442e-01
3.060306e-01 6.255137e-02 9.374486e-01
3.070307e-01 6.294805e-02 9.370520e-01
3.080308e-01 6.334585e-02 9.366541e-01
3.090309e-01 6.374478e-02 9.362552e-01
3.100310e-01 6.414484e-02 9.358552e-01
3.110311e-01 6.454602e-02 9.354540e-01
3.120312e-01 6.494832e-02 9.350517e-01
3.130313e-01 6.535174e-02 9.346483e-01
3.140314e-01 6.575628e-02 9.342437e-01
3.150315e-01 6.616194e-02 9.338381e-01
3.160316e-01 6.656872e-02 9.334313e-01
3.170317e-01 6.697661e-02 9.330234e-01
3.180318e-01 6.738561e-02 9.326144e-01
3.190319e-01 6.779572e-02 9.322043e-01
3.200320e-01 6.820695e-02 9.317931e-01
3.210321e-01 6.861928e-02 9.313807e-01
3.220322e-01 6.903271e-02 9.309673e-01
3.230323e-01 6.944726e-02 9.305527e-01
3.240324e-01 6.986290e-02 9.301371e-01
3.250325e-01 7.027965e-02 9.297204e-01
3.260326e-01 7.069749e-02 9.293025e-01
3.270327e-01 7.111644e-02 9.288836e-01
3.280328e-01 7.153648e-02 9.284635e-01
3.290329e-01 7.195761e-02 9.280424e-01
3.300330e-01 7.237984e-02 9.276202e-01
3.310331e-01 7.280316e-02 9.271968e-01
3.320332e-01 7.322757e-02 9.267724e-01
3.330333e-01 7.365306e-02 9.263469e-01
3.340334e-01 7.407965e-02 9.259204e-01
3.350335e-01 7.450731e-02 9.254927e-01
3.360336e-01 7.493607e-02 9.250639e-01
3.370337e-01 7.536590e-02 9.246341e-01
3.380338e-01 7.579681e-02 9.242032e-01
3.390339e-01 7.622880e-02 9.237712e-01
3.400340e-01 7.666186e-02 9.233381e-01
3.410341e-01 7.709600e-02 9.229040e-01
3.420342e-01 7.753121e-02 9.224688e-01
3.430343e-01 7.796750e-02 9.220325e-01
3.440344e-01 7.840485e-02 9.215951e-01
3.450345e-01 7.884327e-02 9.211567e-01
3.460346e-01 7.928276e-02 9.207172e-01
3.470347e-01 7.972331e-02 9.202767e-01
3.480348e-01 8.016492e-02 9.198351e-01
3.490349e-01 8.060759e-02 9.193924e-01
3.500350e-01 8.105132e-02 9.189487e-01
3.510351e-01 8.149611e-02 9.185039e-01
3.520352e-01 8.194195e-02 9.180580e-01
3.530353e-01 8.238885e-02 9.176112e-01
3.540354e-01 8.283680e-02 9.171632e-01
3.550355e-01 8.328580e-02 9.167142e-01
3.560356e-01 8.373584e-02 9.162642e-01
3.570357e-01 8.418694e-02 9.158131e-01
3.580358e-01 8.463907e-02 9.153609e-01
3.590359e-01 8.509225e-02 9.149077e-01
3.600360e-01 8.554648e-02 9.144535e-01
3.610361e-01 8.600174e-02 9.139983e-01
3.620362e-01 8.645803e-02 9.135420e-01
3.630363e-01 8.691537e-02 9.130846e-01
3.640364e-01 8.737374e-02 9.126263e-01
3.650365e-01 8.783314e-02 9.121669e-01
3.660366e-01 8.829357e-02 9.117064e-01
3.670367e-01 8.875502e-02 9.112450e-01
3.680368e-01 8.921751e-02 9.107825e-01
3.690369e-01 8.968102e-02 9.103190e-01
3.700370e-01 9.014555e-02 9.098545e-01
3.710371e-01 9.061110e-02 9.093889e-01
3.720372e-01 9.107767e-02 9.089223e-01
3.730373e-01 9.154526e-02 9.084547e-01
3.740374e-01 9.201387e-02 9.079861e-01
3.750375e-01 9.248349e-02 9.075165e-01
3.760376e-01 9.295412e-02 9.070459e-01
3.770377e-01 9.342576e-02 9.065742e-01
3.780378e-01 9.389840e-02 9.061016e-01
3.790379e-01 9.437206e-02 9.056279e-01
3.800380e-01 9.484672e-02 9.051533e-01
3.810381e-01 9.532238e-02 9.046776e-01
3.820382e-01 9.579904e-02 9.042010e-01
3.830383e-01 9.627670e-02 9.037233e-01
3.840384e-01 9.675536e-02 9.032446e-01
3.850385e-01 9.723501e-02 9.027650e-01
3.860386e-01 9.771565e-02 9.022843e-01
3.870387e-01 9.819729e-02 9.018027e-01
3.880388e-01 9.867991e-02 9.013201e-01
3.890389e-01 9.916353e-02 9.008365e-01
3.900390e-01 9.964812e-02 9.003519e-01
3.910391e-01 1.001337e-01 8.998663e-01
3.920392e-01 1.006203e-01 8.993797e-01
3.930393e-01 1.011078e-01 8.988922e-01
3.940394e-01 1.015963e-01 8.984037e-01
3.950395e-01 1.020858e-01 8.979142e-01
3.960396e-01 1.025763e-01 8.974237e-01
3.970397e-01 1.030677e-01 8.969323e-01
3.980398e-01 1.035601e-01 8.964399e-01
3.990399e-01 1.040535e-01 8.959465e-01
4.000400e-01 1.045479e-01 8.954521e-01
4.010401e-01 1.050432e-01 8.949568e-01
4.020402e-01 1.055394e-01 8.944606e-01
4.030403e-01 1.060367e-01 8.939633e-01
4.040404e-01 1.065349e-01 8.934651e-01
4.050405e-01 1.070340e-01 8.929660e-01
4.060406e-01 1.075341e-01 8.924659e-01
4.070407e-01 1.080352e-01 8.919648e-01
4.080408e-01 1.085372e-01 8.914628e-01
4.090409e-01 1.090401e-01 8.909599e-01
4.100410e-01 1.095440e-01 8.904560e-01
4.110411e-01 1.100488e-01 8.899512e-01
4.120412e-01 1.105546e-01 8.894454e-01
4.130413e-01 1.110613e-01 8.889387e-01
4.140414e-01 1.115690e-01 8.884310e-01
4.150415e-01 1.120776e-01 8.879224e-01
4.160416e-01 1.125871e-01 8.874129e-01
4.170417e-01 1.130976e-01 8.869024e-01
4.180418e-01 1.136090e-01 8.863910e-01
4.190419e-01 1.141213e-01 8.858787e-01
4.200420e-01 1.146346e-01 8.853654e-01
4.210421e-01 1.151487e-01 8.848513e-01
4.220422e-01 1.156638e-01 8.843362e-01
4.230423e-01 1.161798e-01 8.838202e-01
4.240424e-01 1.166968e-01 8.833032e-01
4.250425e-01 1.172146e-01 8.827854e-01
4.260426e-01 1.177334e-01 8.822666e-01
4.270427e-01 1.182530e-01 8.817470e-01
4.280428e-01 1.187736e-01 8.812264e-01
4.290429e-01 1.192951e-01 8.807049e-01
4.300430e-01 1.198175e-01 8.801825e-01
4.310431e-01 1.203408e-01 8.796592e-01
4.320432e-01 1.208650e-01 8.791350e-01
4.330433e-01 1.213901e-01 8.786099e-01
4.340434e-01 1.219161e-01 8.780839e-01
4.350435e-01 1.224430e-01 8.775570e-01
4.360436e-01 1.229708e-01 8.770292e-01
4.370437e-01 1.234995e-01 8.765005e-01
4.380438e-01 1.240290e-01 8.759710e-01
4.390439e-01 1.245595e-01 8.754405e-01
4.400440e-01 1.250908e-01 8.749092e-01
4.410441e-01 1.256231e-01 8.743769e-01
4.420442e-01 1.261562e-01 8.738438e-01
4.430443e-01 1.266901e-01 8.733099e-01
4.440444e-01 1.272250e-01 8.727750e-01
4.450445e-01 1.277607e-01 8.722393e-01
4.460446e-01 1.282973e-01 8.717027e-01
4.470447e-01 1.288348e-01 8.711652e-01
4.480448e-01 1.293731e-01 8.706269e-01
4.490449e-01 1.299123e-01 8.700877e-01
4.500450e-01 1.304524e-01 8.695476e-01
4.510451e-01 1.309934e-01 8.690066e-01
4.520452e-01 1.315351e-01 8.684649e-01
4.530453e-01 1.320778e-01 8.679222e-01
4.540454e-01 1.326213e-01 8.673787e-01
4.550455e-01 1.331657e-01 8.668343e-01
4.560456e-01 1.337109e-01 8.662891e-01
4.570457e-01 1.342569e-01 8.657431e-01
4.580458e-01 1.348038e-01 8.651962e-01
4.590459e-01 1.353516e-01 8.646484e-01
4.600460e-01 1.359002e-01 8.640998e-01
4.610461e-01 1.364496e-01 8.635504e-01
4.620462e-01 1.369998e-01 8.630002e-01
4.630463e-01 1.375510e-01 8.624490e-01
4.640464e-01 1.381029e-01 8.618971e-01
4.650465e-01 1.386557e-01 8.613443e-01
4.660466e-01 1.392093e-01 8.607907e-01
4.670467e-01 1.397637e-01 8.602363e-01
4.680468e-01 1.403189e-01 8.596811e-01
4.690469e-01 1.408750e-01 8.591250e-01
4.700470e-01 1.414319e-01 8.585681e-01
4.710471e-01 1.419896e-01 8.580104e-01
4.720472e-01 1.425481e-01 8.574519e-01
4.730473e-01 1.431075e-01 8.568925e-01
4.740474e-01 1.436676e-01 8.563324e-01
4.750475e-01 1.442286e-01 8.557714e-01
4.760476e-01 1.447903e-01 8.552097e-01
4.770477e-01 1.453529e-01 8.546471e-01
4.780478e-01 1.459163e-01 8.540837e-01
4.790479e-01 1.464804e-01 8.535196e-01
4.800480e-01 1.470454e-01 8.529546e-01
4.810481e-01 1.476112e-01 8.523888e-01
4.820482e-01 1.481777e-01 8.518223e-01
4.830483e-01 1.487451e-01 8.512549e-01
4.840484e-01 1.493132e-01 8.506868e-01
4.850485e-01 1.498822e-01 8.501178e-01
4.860486e-01 1.504519e-01 8.495481e-01
4.870487e-01 1.510224e-01 8.489776e-01
4.880488e-01 1.515937e-01 8.484063e-01
4.890489e-01 1.521657e-01 8.478343e-01
4.900490e-01 1.527385e-01 8.472615e-01
4.910491e-01 1.533121e-01 8.466879e-01
4.920492e-01 1.538865e-01 8.461135e-01
4.930493e-01 1.544617e-01 8.455383e-01
4.940494e-01 1.550376e-01 8.449624e-01
4.950495e-01 1.556142e-01 8.443858e-01
4.960496e-01 1.561917e-01 8.438083e-01
4.970497e-01 1.567699e-01 8.432301e-01
4.980498e-01 1.573488e-01 8.426512e-01
4.990499e-01 1.579285e-01 8.420715e-01
5.000500e-01 1.585090e-01 8.414910e-01
5.010501e-01 1.590902e-01 8.409098e-01
5.020502e-01 1.596722e-01 8.403278e-01
5.030503e-01 1.602549e-01 8.397451e-01
5.040504e-01 1.608383e-01 8.391617e-01
5.050505e-01 1.614225e-01 8.385775e-01
5.060506e-01 1.620074e-01 8.379926e-01
5.070507e-01 1.625931e-01 8.374069e-01
5.080508e-01 1.631795e-01 8.368205e-01
5.090509e-01 1.637666e-01 8.362334e-01
5.100510e-01 1.643545e-01 8.356455e-01
5.110511e-01 1.649431e-01 8.350569e-01
5.120512e-01 1.655324e-01 8.344676e-01
5.130513e-01 1.661224e-01 8.338776e-01
5.140514e-01 1.667132e-01 8.332868e-01
5.150515e-01 1.673047e-01 8.326953e-01
5.160516e-01 1.678969e-01 8.321031e-01
5.170517e-01 1.684898e-01 8.315102e-01
5.180518e-01 1.690834e-01 8.309166e-01
5.190519e-01 1.696777e-01 8.303223e-01
5.200520e-01 1.702728e-01 8.297272e-01
5.210521e-01 1.708685e-01 8.291315e-01
5.220522e-01 1.714649e-01 8.285351e-01
5.230523e-01 1.720621e-01 8.279379e-01
5.240524e-01 1.726599e-01 8.273401e-01
5.250525e-01 1.732584e-01 8.267416e-01
5.260526e-01 1.738577e-01 8.261423e-01
5.270527e-01 1.744576e-01 8.255424e-01
5.280528e-01 1.750582e-01 8.249418e-01
5.290529e-01 1.756595e-01 8.243405e-01
5.300530e-01 1.762614e-01 8.237386e-01
5.310531e-01 1.768641e-01 8.231359e-01
5.320532e-01 1.774674e-01 8.225326e-01
5.330533e-01 1.780714e-01 8.219286e-01
5.340534e-01 1.786761e-01 8.213239e-01
5.350535e-01 1.792814e-01 8.207186e-01
5.360536e-01 1.798874e-01 8.201126e-01
5.370537e-01 1.804941e-01 8.195059e-01
5.380538e-01 1.811015e-01 8.188985e-01
5.390539e-01 1.817095e-01 8.182905e-01
5.400540e-01 1.823181e-01 8.176819e-01
5.410541e-01 1.829274e-01 8.170726e-01
5.420542e-01 1.835374e-01 8.164626e-01
5.430543e-01 1.841480e-01 8.158520e-01
5.440544e-01 1.847593e-01 8.152407e-01
5.450545e-01 1.853712e-01 8.146288e-01
5.460546e-01 1.859838e-01 8.140162e-01
5.470547e-01 1.865970e-01 8.134030e-01
5.480548e-01 1.872109e-01 8.127891e-01
5.490549e-01 1.878254e-01 8.121746e-01
5.500550e-01 1.884405e-01 8.115595e-01
5.510551e-01 1.890562e-01 8.109438e-01
5.520552e-01 1.896726e-01 8.103274e-01
5.530553e-01 1.902896e-01 8.097104e-01
5.540554e-01 1.909073e-01 8.090927e-01
5.550555e-01 1.915255e-01 8.084745e-01
5.560556e-01 1.921444e-01 8.078556e-01
5.570557e-01 1.927639e-01 8.072361e-01
5.580558e-01 1.933840e-01 8.066160e-01
5.590559e-01 1.940047e-01 8.059953e-01
5.600560e-01 1.946261e-01 8.053739e-01
5.610561e-01 1.952480e-01 8.047520e-01
5.620562e-01 1.958705e-01 8.041295e-01
5.630563e-01 1.964937e-01 8.035063e-01
5.640564e-01 1.971174e-01 8.028826e-01
5.650565e-01 1.977418e-01 8.022582e-01
5.660566e-01 1.983667e-01 8.016333e-01
5.670567e-01 1.989923e-01 8.010077e-01
5.680568e-01 1.996184e-01 8.003816e-01
5.690569e-01 2.002451e-01 7.997549e-01
5.700570e-01 2.008724e-01 7.991276e-01
5.710571e-01 2.015003e-01 7.984997e-01
5.720572e-01 2.021288e-01 7.978712e-01
5.730573e-01 2.027578e-01 7.972422e-01
5.740574e-01 2.033874e-01 7.966126e-01
5.750575e-01 2.040176e-01 7.959824e-01
5.760576e-01 2.046484e-01 7.953516e-01
5.770577e-01 2.052797e-01 7.947203e-01
5.780578e-01 2.059116e-01 7.940884e-01
5.790579e-01 2.065441e-01 7.934559e-01
5.800580e-01 2.071771e-01 7.928229e-01
