x real_part imag_part
-1.770443e+00 -3.267633e-02 -2.106294e-02
-1.766192e+00 -3.270937e-02 -2.208219e-02
-1.761940e+00 -3.271974e-02 -2.311652e-02
-1.757689e+00 -3.270675e-02 -2.416559e-02
-1.753438e+00 -3.266977e-02 -2.522904e-02
-1.749187e+00 -3.260811e-02 -2.630650e-02
-1.744936e+00 -3.252112e-02 -2.739755e-02
-1.740685e+00 -3.240815e-02 -2.850177e-02
-1.736434e+00 -3.226853e-02 -2.961871e-02
-1.732183e+00 -3.210161e-02 -3.074791e-02
-1.727932e+00 -3.190673e-02 -3.188886e-02
-1.723681e+00 -3.168327e-02 -3.304107e-02
-1.719430e+00 -3.143056e-02 -3.420399e-02
-1.715179e+00 -3.114798e-02 -3.537706e-02
-1.710928e+00 -3.083489e-02 -3.655969e-02
-1.706677e+00 -3.049068e-02 -3.775129e-02
-1.702426e+00 -3.011472e-02 -3.895123e-02
-1.698175e+00 -2.970641e-02 -4.015885e-02
-1.693923e+00 -2.926515e-02 -4.137347e-02
-1.689672e+00 -2.879035e-02 -4.259441e-02
-1.685421e+00 -2.828144e-02 -4.382093e-02
-1.681170e+00 -2.773784e-02 -4.505230e-02
-1.676919e+00 -2.715899e-02 -4.628773e-02
-1.672668e+00 -2.654437e-02 -4.752646e-02
-1.668417e+00 -2.589343e-02 -4.876765e-02
-1.664166e+00 -2.520566e-02 -5.001047e-02
-1.659915e+00 -2.448055e-02 -5.125406e-02
-1.655664e+00 -2.371763e-02 -5.249753e-02
-1.651413e+00 -2.291643e-02 -5.373998e-02
-1.647162e+00 -2.207648e-02 -5.498048e-02
-1.642911e+00 -2.119737e-02 -5.621808e-02
-1.638660e+00 -2.027866e-02 -5.745180e-02
-1.634409e+00 -1.931997e-02 -5.868065e-02
-1.630158e+00 -1.832093e-02 -5.990361e-02
-1.625906e+00 -1.728117e-02 -6.111964e-02
-1.621655e+00 -1.620036e-02 -6.232768e-02
-1.617404e+00 -1.507821e-02 -6.352665e-02
-1.613153e+00 -1.391441e-02 -6.471545e-02
-1.608902e+00 -1.270871e-02 -6.589296e-02
-1.604651e+00 -1.146087e-02 -6.705803e-02
-1.600400e+00 -1.017068e-02 -6.820952e-02
-1.596149e+00 -8.837964e-03 -6.934623e-02
-1.591898e+00 -7.462557e-03 -7.046697e-02
-1.587647e+00 -6.044335e-03 -7.157053e-02
-1.583396e+00 -4.583199e-03 -7.265568e-02
-1.579145e+00 -3.079079e-03 -7.372116e-02
-1.574894e+00 -1.531938e-03 -7.476572e-02
-1.570643e+00 5.823031e-05 -7.578807e-02
-1.566392e+00 1.691401e-03 -7.678693e-02
-1.562141e+00 3.367517e-03 -7.776098e-02
-1.557889e+00 5.086485e-03 -7.870890e-02
-1.553638e+00 6.848178e-03 -7.962936e-02
-1.549387e+00 8.652437e-03 -8.052101e-02
-1.545136e+00 1.049906e-02 -8.138250e-02
-1.540885e+00 1.238783e-02 -8.221247e-02
-1.536634e+00 1.431845e-02 -8.300953e-02
-1.532383e+00 1.629064e-02 -8.377230e-02
-1.528132e+00 1.830403e-02 -8.449940e-02
-1.523881e+00 2.035825e-02 -8.518941e-02
-1.519630e+00 2.245287e-02 -8.584095e-02
-1.515379e+00 2.458743e-02 -8.645260e-02
-1.511128e+00 2.676141e-02 -8.702295e-02
-1.506877e+00 2.897429e-02 -8.755059e-02
-1.502626e+00 3.122546e-02 -8.803410e-02
-1.498375e+00 3.351430e-02 -8.847207e-02
-1.494124e+00 3.584013e-02 -8.886307e-02
-1.489872e+00 3.820225e-02 -8.920571e-02
-1.485621e+00 4.059989e-02 -8.949856e-02
-1.481370e+00 4.303224e-02 -8.974021e-02
-1.477119e+00 4.549847e-02 -8.992928e-02
-1.472868e+00 4.799769e-02 -9.006436e-02
-1.468617e+00 5.052895e-02 -9.014407e-02
-1.464366e+00 5.309128e-02 -9.016703e-02
-1.460115e+00 5.568365e-02 -9.013187e-02
-1.455864e+00 5.830500e-02 -9.003724e-02
-1.451613e+00 6.095421e-02 -8.988180e-02
-1.447362e+00 6.363011e-02 -8.966421e-02
-1.443111e+00 6.633150e-02 -8.938316e-02
-1.438860e+00 6.905713e-02 -8.903736e-02
-1.434609e+00 7.180569e-02 -8.862553e-02
-1.430358e+00 7.457586e-02 -8.814641e-02
-1.426107e+00 7.736623e-02 -8.759876e-02
-1.421855e+00 8.017537e-02 -8.698138e-02
-1.417604e+00 8.300181e-02 -8.629307e-02
-1.413353e+00 8.584401e-02 -8.553266e-02
-1.409102e+00 8.870041e-02 -8.469902e-02
-1.404851e+00 9.156940e-02 -8.379103e-02
-1.400600e+00 9.444931e-02 -8.280763e-02
-1.396349e+00 9.733845e-02 -8.174775e-02
-1.392098e+00 1.002351e-01 -8.061038e-02
-1.387847e+00 1.031374e-01 -7.939455e-02
-1.383596e+00 1.060435e-01 -7.809929e-02
-1.379345e+00 1.089517e-01 -7.672372e-02
-1.375094e+00 1.118599e-01 -7.526694e-02
-1.370843e+00 1.147662e-01 -7.372814e-02
-1.366592e+00 1.176687e-01 -7.210651e-02
-1.362341e+00 1.205652e-01 -7.040133e-02
-1.358090e+00 1.234537e-01 -6.861187e-02
-1.353838e+00 1.263322e-01 -6.673749e-02
-1.349587e+00 1.291984e-01 -6.477758e-02
-1.345336e+00 1.320501e-01 -6.273158e-02
-1.341085e+00 1.348852e-01 -6.059896e-02
-1.336834e+00 1.377014e-01 -5.837928e-02
-1.332583e+00 1.404964e-01 -5.607213e-02
-1.328332e+00 1.432679e-01 -5.367716e-02
-1.324081e+00 1.460135e-01 -5.119406e-02
-1.319830e+00 1.487309e-01 -4.862260e-02
-1.315579e+00 1.514176e-01 -4.596259e-02
-1.311328e+00 1.540712e-01 -4.321391e-02
-1.307077e+00 1.566893e-01 -4.037650e-02
-1.302826e+00 1.592694e-01 -3.745036e-02
-1.298575e+00 1.618089e-01 -3.443555e-02
-1.294324e+00 1.643053e-01 -3.133220e-02
-1.290073e+00 1.667562e-01 -2.814050e-02
-1.285821e+00 1.691588e-01 -2.486070e-02
-1.281570e+00 1.715107e-01 -2.149313e-02
-1.277319e+00 1.738092e-01 -1.803819e-02
-1.273068e+00 1.760518e-01 -1.449634e-02
-1.268817e+00 1.782357e-01 -1.086812e-02
-1.264566e+00 1.803584e-01 -7.154130e-03
-1.260315e+00 1.824172e-01 -3.355046e-03
-1.256064e+00 1.844095e-01 5.283765e-04
-1.251813e+00 1.863326e-01 4.495314e-03
-1.247562e+00 1.881838e-01 8.544866e-03
-1.243311e+00 1.899605e-01 1.267606e-02
-1.239060e+00 1.916601e-01 1.688784e-02
-1.234809e+00 1.932799e-01 2.117907e-02
-1.230558e+00 1.948172e-01 2.554857e-02
-1.226307e+00 1.962694e-01 2.999503e-02
-1.222056e+00 1.976339e-01 3.451710e-02
-1.217804e+00 1.989080e-01 3.911335e-02
-1.213553e+00 2.000893e-01 4.378224e-02
-1.209302e+00 2.011749e-01 4.852219e-02
-1.205051e+00 2.021625e-01 5.333152e-02
-1.200800e+00 2.030494e-01 5.820847e-02
-1.196549e+00 2.038332e-01 6.315119e-02
-1.192298e+00 2.045113e-01 6.815779e-02
-1.188047e+00 2.050812e-01 7.322626e-02
-1.183796e+00 2.055406e-01 7.835452e-02
-1.179545e+00 2.058870e-01 8.354043e-02
-1.175294e+00 2.061180e-01 8.878175e-02
-1.171043e+00 2.062313e-01 9.407616e-02
-1.166792e+00 2.062246e-01 9.942127e-02
-1.162541e+00 2.060957e-01 1.048146e-01
-1.158290e+00 2.058423e-01 1.102537e-01
-1.154039e+00 2.054623e-01 1.157358e-01
-1.149787e+00 2.049535e-01 1.212582e-01
-1.145536e+00 2.043139e-01 1.268183e-01
-1.141285e+00 2.035415e-01 1.324131e-01
-1.137034e+00 2.026344e-01 1.380397e-01
-1.132783e+00 2.015906e-01 1.436951e-01
-1.128532e+00 2.004083e-01 1.493762e-01
-1.124281e+00 1.990857e-01 1.550800e-01
-1.120030e+00 1.976212e-01 1.608032e-01
-1.115779e+00 1.960131e-01 1.665424e-01
-1.111528e+00 1.942598e-01 1.722945e-01
-1.107277e+00 1.923599e-01 1.780559e-01
-1.103026e+00 1.903119e-01 1.838232e-01
-1.098775e+00 1.881146e-01 1.895928e-01
-1.094524e+00 1.857665e-01 1.953612e-01
-1.090273e+00 1.832667e-01 2.011246e-01
-1.086022e+00 1.806139e-01 2.068794e-01
-1.081770e+00 1.778072e-01 2.126218e-01
-1.077519e+00 1.748456e-01 2.183479e-01
-1.073268e+00 1.717284e-01 2.240539e-01
-1.069017e+00 1.684548e-01 2.297359e-01
-1.064766e+00 1.650241e-01 2.353898e-01
-1.060515e+00 1.614359e-01 2.410117e-01
-1.056264e+00 1.576896e-01 2.465974e-01
-1.052013e+00 1.537850e-01 2.521429e-01
-1.047762e+00 1.497218e-01 2.576440e-01
-1.043511e+00 1.454999e-01 2.630966e-01
-1.039260e+00 1.411192e-01 2.684963e-01
-1.035009e+00 1.365798e-01 2.738390e-01
-1.030758e+00 1.318820e-01 2.791204e-01
-1.026507e+00 1.270259e-01 2.843362e-01
-1.022256e+00 1.220121e-01 2.894820e-01
-1.018005e+00 1.168409e-01 2.945535e-01
-1.013753e+00 1.115132e-01 2.995464e-01
-1.009502e+00 1.060296e-01 3.044562e-01
-1.005251e+00 1.003910e-01 3.092786e-01
-1.001000e+00 9.459834e-02 3.140091e-01
-9.967492e-01 8.865282e-02 3.186433e-01
-9.924981e-01 8.255562e-02 3.231770e-01
-9.882471e-01 7.630810e-02 3.276055e-01
-9.839960e-01 6.991173e-02 3.319246e-01
-9.797449e-01 6.336810e-02 3.361299e-01
-9.754939e-01 5.667893e-02 3.402168e-01
-9.712428e-01 4.984606e-02 3.441812e-01
-9.669917e-01 4.287147e-02 3.480186e-01
-9.627407e-01 3.575722e-02 3.517247e-01
-9.584896e-01 2.850556e-02 3.552952e-01
-9.542386e-01 2.111880e-02 3.587258e-01
-9.499875e-01 1.359941e-02 3.620123e-01
-9.457364e-01 5.949992e-03 3.651504e-01
-9.414854e-01 -1.826752e-03 3.681361e-01
-9.372343e-01 -9.727981e-03 3.709650e-01
-9.329832e-01 -1.775073e-02 3.736332e-01
-9.287322e-01 -2.589192e-02 3.761366e-01
-9.244811e-01 -3.414834e-02 3.784713e-01
-9.202301e-01 -4.251666e-02 3.806333e-01
-9.159790e-01 -5.099343e-02 3.826187e-01
-9.117279e-01 -5.957506e-02 3.844238e-01
-9.074769e-01 -6.825788e-02 3.860447e-01
-9.032258e-01 -7.703806e-02 3.874779e-01
-8.989747e-01 -8.591168e-02 3.887197e-01
-8.947237e-01 -9.487469e-02 3.897667e-01
-8.904726e-01 -1.039229e-01 3.906154e-01
-8.862216e-01 -1.130521e-01 3.912624e-01
-8.819705e-01 -1.222579e-01 3.917045e-01
-8.777194e-01 -1.315358e-01 3.919386e-01
-8.734684e-01 -1.408811e-01 3.919615e-01
-8.692173e-01 -1.502892e-01 3.917704e-01
-8.649662e-01 -1.597552e-01 3.913622e-01
-8.607152e-01 -1.692743e-01 3.907344e-01
-8.564641e-01 -1.788413e-01 3.898841e-01
-8.522131e-01 -1.884513e-01 3.888090e-01
-8.479620e-01 -1.980990e-01 3.875065e-01
-8.437109e-01 -2.077791e-01 3.859744e-01
-8.394599e-01 -2.174861e-01 3.842104e-01
-8.352088e-01 -2.272147e-01 3.822126e-01
-8.309577e-01 -2.369593e-01 3.799790e-01
-8.267067e-01 -2.467142e-01 3.775078e-01
-8.224556e-01 -2.564736e-01 3.747973e-01
-8.182046e-01 -2.662319e-01 3.718460e-01
-8.139535e-01 -2.759832e-01 3.686526e-01
-8.097024e-01 -2.857214e-01 3.652158e-01
-8.054514e-01 -2.954406e-01 3.615345e-01
-8.012003e-01 -3.051348e-01 3.576078e-01
-7.969492e-01 -3.147978e-01 3.534348e-01
-7.926982e-01 -3.244235e-01 3.490149e-01
-7.884471e-01 -3.340056e-01 3.443477e-01
-7.841960e-01 -3.435378e-01 3.394327e-01
-7.799450e-01 -3.530139e-01 3.342699e-01
-7.756939e-01 -3.624275e-01 3.288591e-01
-7.714429e-01 -3.717722e-01 3.232006e-01
-7.671918e-01 -3.810417e-01 3.172946e-01
-7.629407e-01 -3.902294e-01 3.111417e-01
-7.586897e-01 -3.993289e-01 3.047425e-01
-7.544386e-01 -4.083337e-01 2.980978e-01
-7.501875e-01 -4.172374e-01 2.912085e-01
-7.459365e-01 -4.260334e-01 2.840759e-01
-7.416854e-01 -4.347153e-01 2.767013e-01
-7.374344e-01 -4.432766e-01 2.690862e-01
-7.331833e-01 -4.517107e-01 2.612321e-01
-7.289322e-01 -4.600111e-01 2.531411e-01
-7.246812e-01 -4.681715e-01 2.448152e-01
-7.204301e-01 -4.761854e-01 2.362564e-01
-7.161790e-01 -4.840462e-01 2.274673e-01
-7.119280e-01 -4.917478e-01 2.184503e-01
-7.076769e-01 -4.992836e-01 2.092082e-01
-7.034259e-01 -5.066474e-01 1.997439e-01
-6.991748e-01 -5.138329e-01 1.900606e-01
-6.949237e-01 -5.208338e-01 1.801613e-01
-6.906727e-01 -5.276441e-01 1.700497e-01
-6.864216e-01 -5.342576e-01 1.597292e-01
-6.821705e-01 -5.406682e-01 1.492037e-01
-6.779195e-01 -5.468700e-01 1.384771e-01
-6.736684e-01 -5.528570e-01 1.275536e-01
-6.694174e-01 -5.586235e-01 1.164375e-01
-6.651663e-01 -5.641637e-01 1.051331e-01
-6.609152e-01 -5.694720e-01 9.364519e-02
-6.566642e-01 -5.745428e-01 8.197853e-02
-6.524131e-01 -5.793706e-01 7.013808e-02
-6.481620e-01 -5.839500e-01 5.812896e-02
-6.439110e-01 -5.882759e-01 4.595645e-02
-6.396599e-01 -5.923431e-01 3.362601e-02
-6.354089e-01 -5.961466e-01 2.114321e-02
-6.311578e-01 -5.996815e-01 8.513827e-03
-6.269067e-01 -6.029430e-01 -4.256257e-03
-6.226557e-01 -6.059265e-01 -1.716099e-02
-6.184046e-01 -6.086274e-01 -3.019418e-02
-6.141535e-01 -6.110415e-01 -4.334950e-02
-6.099025e-01 -6.131645e-01 -5.662047e-02
-6.056514e-01 -6.149923e-01 -7.000049e-02
-6.014004e-01 -6.165210e-01 -8.348282e-02
-5.971493e-01 -6.177469e-01 -9.706060e-02
-5.928982e-01 -6.186664e-01 -1.107268e-01
-5.886472e-01 -6.192760e-01 -1.244744e-01
-5.843961e-01 -6.195725e-01 -1.382961e-01
-5.801450e-01 -6.195528e-01 -1.521847e-01
-5.758940e-01 -6.192139e-01 -1.661325e-01
-5.716429e-01 -6.185532e-01 -1.801322e-01
-5.673918e-01 -6.175681e-01 -1.941760e-01
-5.631408e-01 -6.162563e-01 -2.082562e-01
-5.588897e-01 -6.146155e-01 -2.223650e-01
-5.546387e-01 -6.126438e-01 -2.364945e-01
-5.503876e-01 -6.103394e-01 -2.506366e-01
-5.461365e-01 -6.077007e-01 -2.647834e-01
-5.418855e-01 -6.047263e-01 -2.789266e-01
-5.376344e-01 -6.014151e-01 -2.930581e-01
-5.333833e-01 -5.977661e-01 -3.071695e-01
-5.291323e-01 -5.937785e-01 -3.212527e-01
-5.248812e-01 -5.894518e-01 -3.352991e-01
-5.206302e-01 -5.847857e-01 -3.493004e-01
-5.163791e-01 -5.797799e-01 -3.632482e-01
-5.121280e-01 -5.744347e-01 -3.771340e-01
-5.078770e-01 -5.687502e-01 -3.909492e-01
-5.036259e-01 -5.627272e-01 -4.046853e-01
-4.993748e-01 -5.563662e-01 -4.183338e-01
-4.951238e-01 -5.496683e-01 -4.318862e-01
-4.908727e-01 -5.426346e-01 -4.453339e-01
-4.866217e-01 -5.352667e-01 -4.586683e-01
-4.823706e-01 -5.275661e-01 -4.718809e-01
-4.781195e-01 -5.195347e-01 -4.849631e-01
-4.738685e-01 -5.111746e-01 -4.979066e-01
-4.696174e-01 -5.024881e-01 -5.107027e-01
-4.653663e-01 -4.934778e-01 -5.233431e-01
-4.611153e-01 -4.841464e-01 -5.358193e-01
-4.568642e-01 -4.744970e-01 -5.481230e-01
-4.526132e-01 -4.645327e-01 -5.602458e-01
-4.483621e-01 -4.542569e-01 -5.721796e-01
-4.441110e-01 -4.436735e-01 -5.839162e-01
-4.398600e-01 -4.327862e-01 -5.954474e-01
-4.356089e-01 -4.215991e-01 -6.067652e-01
-4.313578e-01 -4.101165e-01 -6.178616e-01
-4.271068e-01 -3.983431e-01 -6.287289e-01
-4.228557e-01 -3.862835e-01 -6.393591e-01
-4.186047e-01 -3.739427e-01 -6.497447e-01
-4.143536e-01 -3.613260e-01 -6.598781e-01
-4.101025e-01 -3.484386e-01 -6.697518e-01
-4.058515e-01 -3.352861e-01 -6.793585e-01
-4.016004e-01 -3.218744e-01 -6.886910e-01
-3.973493e-01 -3.082095e-01 -6.977422e-01
-3.930983e-01 -2.942975e-01 -7.065053e-01
-3.888472e-01 -2.801449e-01 -7.149733e-01
-3.845961e-01 -2.657581e-01 -7.231397e-01
-3.803451e-01 -2.511440e-01 -7.309979e-01
-3.760940e-01 -2.363096e-01 -7.385416e-01
-3.718430e-01 -2.212618e-01 -7.457646e-01
-3.675919e-01 -2.060081e-01 -7.526610e-01
-3.633408e-01 -1.905559e-01 -7.592248e-01
-3.590898e-01 -1.749129e-01 -7.654505e-01
-3.548387e-01 -1.590868e-01 -7.713326e-01
-3.505876e-01 -1.430856e-01 -7.768657e-01
-3.463366e-01 -1.269175e-01 -7.820449e-01
-3.420855e-01 -1.105906e-01 -7.868651e-01
-3.378345e-01 -9.411349e-02 -7.913217e-01
-3.335834e-01 -7.749457e-02 -7.954103e-01
-3.293323e-01 -6.074258e-02 -7.991265e-01
-3.250813e-01 -4.386632e-02 -8.024663e-01
-3.208302e-01 -2.687472e-02 -8.054259e-01
-3.165791e-01 -9.776809e-03 -8.080016e-01
-3.123281e-01 7.418240e-03 -8.101901e-01
-3.080770e-01 2.470117e-02 -8.119881e-01
-3.038260e-01 4.206263e-02 -8.133928e-01
-2.995749e-01 5.949315e-02 -8.144014e-01
-2.953238e-01 7.698321e-02 -8.150115e-01
-2.910728e-01 9.452317e-02 -8.152209e-01
-2.868217e-01 1.121034e-01 -8.150275e-01
-2.825706e-01 1.297140e-01 -8.144298e-01
-2.783196e-01 1.473453e-01 -8.134261e-01
-2.740685e-01 1.649873e-01 -8.120153e-01
-2.698175e-01 1.826301e-01 -8.101964e-01
-2.655664e-01 2.002638e-01 -8.079686e-01
-2.613153e-01 2.178784e-01 -8.053315e-01
-2.570643e-01 2.354638e-01 -8.022849e-01
-2.528132e-01 2.530099e-01 -7.988288e-01
-2.485621e-01 2.705068e-01 -7.949635e-01
-2.443111e-01 2.879443e-01 -7.906896e-01
-2.400600e-01 3.053123e-01 -7.860079e-01
-2.358090e-01 3.226009e-01 -7.809195e-01
-2.315579e-01 3.397999e-01 -7.754257e-01
-2.273068e-01 3.568994e-01 -7.695282e-01
-2.230558e-01 3.738892e-01 -7.632288e-01
-2.188047e-01 3.907595e-01 -7.565295e-01
-2.145536e-01 4.075003e-01 -7.494329e-01
-2.103026e-01 4.241018e-01 -7.419415e-01
-2.060515e-01 4.405541e-01 -7.340583e-01
-2.018005e-01 4.568474e-01 -7.257864e-01
-1.975494e-01 4.729721e-01 -7.171291e-01
-1.932983e-01 4.889186e-01 -7.080902e-01
-1.890473e-01 5.046773e-01 -6.986736e-01
-1.847962e-01 5.202389e-01 -6.888835e-01
-1.805451e-01 5.355939e-01 -6.787242e-01
-1.762941e-01 5.507331e-01 -6.682004e-01
-1.720430e-01 5.656474e-01 -6.573169e-01
-1.677919e-01 5.803279e-01 -6.460790e-01
-1.635409e-01 5.947655e-01 -6.344920e-01
-1.592898e-01 6.089516e-01 -6.225615e-01
-1.550388e-01 6.228775e-01 -6.102934e-01
-1.507877e-01 6.365349e-01 -5.976936e-01
-1.465366e-01 6.499152e-01 -5.847685e-01
-1.422856e-01 6.630105e-01 -5.715246e-01
-1.380345e-01 6.758126e-01 -5.579686e-01
-1.337834e-01 6.883137e-01 -5.441074e-01
-1.295324e-01 7.005062e-01 -5.299481e-01
-1.252813e-01 7.123826e-01 -5.154982e-01
-1.210303e-01 7.239356e-01 -5.007650e-01
-1.167792e-01 7.351580e-01 -4.857564e-01
-1.125281e-01 7.460429e-01 -4.704802e-01
-1.082771e-01 7.565837e-01 -4.549446e-01
-1.040260e-01 7.667738e-01 -4.391578e-01
-9.977494e-02 7.766069e-01 -4.231282e-01
-9.552388e-02 7.860768e-01 -4.068645e-01
-9.127282e-02 7.951778e-01 -3.903754e-01
-8.702176e-02 8.039042e-01 -3.736699e-01
-8.277069e-02 8.122506e-01 -3.567570e-01
-7.851963e-02 8.202117e-01 -3.396458e-01
-7.426857e-02 8.277826e-01 -3.223459e-01
-7.001750e-02 8.349587e-01 -3.048665e-01
-6.576644e-02 8.417354e-01 -2.872174e-01
-6.151538e-02 8.481084e-01 -2.694083e-01
-5.726432e-02 8.540739e-01 -2.514489e-01
-5.301325e-02 8.596281e-01 -2.333492e-01
-4.876219e-02 8.647676e-01 -2.151193e-01
-4.451113e-02 8.694890e-01 -1.967692e-01
-4.026007e-02 8.737895e-01 -1.783091e-01
-3.600900e-02 8.776664e-01 -1.597493e-01
-3.175794e-02 8.811172e-01 -1.411002e-01
-2.750688e-02 8.841398e-01 -1.223722e-01
-2.325581e-02 8.867322e-01 -1.035756e-01
-1.900475e-02 8.888930e-01 -8.472110e-02
-1.475369e-02 8.906206e-01 -6.581913e-02
-1.050263e-02 8.919141e-01 -4.688030e-02
-6.251563e-03 8.927726e-01 -2.791521e-02
-2.000500e-03 8.931956e-01 -8.934487e-03
2.250563e-03 8.931828e-01 1.005124e-02
6.501625e-03 8.927342e-01 2.903134e-02
1.075269e-02 8.918501e-01 4.799518e-02
1.500375e-02 8.905310e-01 6.693214e-02
1.925481e-02 8.887779e-01 8.583161e-02
2.350588e-02 8.865917e-01 1.046830e-01
2.775694e-02 8.839739e-01 1.234758e-01
3.200800e-02 8.809260e-01 1.421995e-01
3.625906e-02 8.774501e-01 1.608437e-01
4.051013e-02 8.735482e-01 1.793979e-01
4.476119e-02 8.692229e-01 1.978517e-01
4.901225e-02 8.644768e-01 2.161951e-01
5.326332e-02 8.593129e-01 2.344176e-01
5.751438e-02 8.537344e-01 2.525093e-01
6.176544e-02 8.477448e-01 2.704601e-01
6.601650e-02 8.413479e-01 2.882601e-01
7.026757e-02 8.345476e-01 3.058995e-01
7.451863e-02 8.273482e-01 3.233686e-01
7.876969e-02 8.197542e-01 3.406577e-01
8.302076e-02 8.117702e-01 3.577574e-01
8.727182e-02 8.034014e-01 3.746584e-01
9.152288e-02 7.946528e-01 3.913515e-01
9.577394e-02 7.855299e-01 4.078275e-01
1.000250e-01 7.760384e-01 4.240777e-01
1.042761e-01 7.661842e-01 4.400932e-01
1.085271e-01 7.559733e-01 4.558655e-01
1.127782e-01 7.454121e-01 4.713861e-01
1.170293e-01 7.345071e-01 4.866467e-01
1.212803e-01 7.232651e-01 5.016394e-01
1.255314e-01 7.116929e-01 5.163561e-01
1.297824e-01 6.997977e-01 5.307891e-01
1.340335e-01 6.875868e-01 5.449311e-01
1.382846e-01 6.750678e-01 5.587745e-01
1.425356e-01 6.622482e-01 5.723124e-01
1.467867e-01 6.491359e-01 5.855377e-01
1.510378e-01 6.357391e-01 5.984438e-01
1.552888e-01 6.220657e-01 6.110243e-01
1.595399e-01 6.081242e-01 6.232727e-01
1.637909e-01 5.939231e-01 6.351832e-01
1.680420e-01 5.794709e-01 6.467498e-01
1.722931e-01 5.647765e-01 6.579670e-01
1.765441e-01 5.498487e-01 6.688294e-01
1.807952e-01 5.346965e-01 6.793319e-01
1.850463e-01 5.193291e-01 6.894696e-01
1.892973e-01 5.037557e-01 6.992380e-01
1.935484e-01 4.879857e-01 7.086324e-01
1.977994e-01 4.720285e-01 7.176490e-01
2.020505e-01 4.558935e-01 7.262836e-01
2.063016e-01 4.395906e-01 7.345328e-01
2.105526e-01 4.231292e-01 7.423931e-01
2.148037e-01 4.065193e-01 7.498613e-01
2.190548e-01 3.897706e-01 7.569346e-01
2.233058e-01 3.728930e-01 7.636104e-01
2.275569e-01 3.558964e-01 7.698863e-01
2.318080e-01 3.387909e-01 7.757601e-01
2.360590e-01 3.215863e-01 7.812301e-01
2.403101e-01 3.042928e-01 7.862946e-01
2.445611e-01 2.869204e-01 7.909523e-01
2.488122e-01 2.694791e-01 7.952022e-01
2.530633e-01 2.519790e-01 7.990434e-01
2.573143e-01 2.344303e-01 8.024754e-01
2.615654e-01 2.168429e-01 8.054980e-01
2.658165e-01 1.992270e-01 8.081110e-01
2.700675e-01 1.815925e-01 8.103147e-01
2.743186e-01 1.639494e-01 8.121096e-01
2.785696e-01 1.463077e-01 8.134964e-01
2.828207e-01 1.286774e-01 8.144762e-01
2.870718e-01 1.110683e-01 8.150501e-01
2.913228e-01 9.349020e-02 8.152197e-01
