x real_part imag_part
-1.417604e+00 5.751822e-04 -2.740496e-04
-1.413353e+00 5.874204e-04 -2.747874e-04
-1.409102e+00 5.998739e-04 -2.754334e-04
-1.404851e+00 6.125453e-04 -2.759840e-04
-1.400600e+00 6.254373e-04 -2.764353e-04
-1.396349e+00 6.385524e-04 -2.767836e-04
-1.392098e+00 6.518934e-04 -2.770248e-04
-1.387847e+00 6.654628e-04 -2.771551e-04
-1.383596e+00 6.792634e-04 -2.771702e-04
-1.379345e+00 6.932977e-04 -2.770659e-04
-1.375094e+00 7.075683e-04 -2.768379e-04
-1.370843e+00 7.220778e-04 -2.764818e-04
-1.366592e+00 7.368289e-04 -2.759931e-04
-1.362341e+00 7.518242e-04 -2.753671e-04
-1.358090e+00 7.670662e-04 -2.745991e-04
-1.353838e+00 7.825574e-04 -2.736843e-04
-1.349587e+00 7.983005e-04 -2.726177e-04
-1.345336e+00 8.142980e-04 -2.713944e-04
-1.341085e+00 8.305523e-04 -2.700090e-04
-1.336834e+00 8.470661e-04 -2.684564e-04
-1.332583e+00 8.638416e-04 -2.667312e-04
-1.328332e+00 8.808815e-04 -2.648278e-04
-1.324081e+00 8.981880e-04 -2.627407e-04
-1.319830e+00 9.157637e-04 -2.604641e-04
-1.315579e+00 9.336108e-04 -2.579921e-04
-1.311328e+00 9.517317e-04 -2.553189e-04
-1.307077e+00 9.701287e-04 -2.524382e-04
-1.302826e+00 9.888040e-04 -2.493439e-04
-1.298575e+00 1.007760e-03 -2.460296e-04
-1.294324e+00 1.026998e-03 -2.424889e-04
-1.290073e+00 1.046522e-03 -2.387151e-04
-1.285821e+00 1.066332e-03 -2.347015e-04
-1.281570e+00 1.086432e-03 -2.304413e-04
-1.277319e+00 1.106822e-03 -2.259275e-04
-1.273068e+00 1.127506e-03 -2.211529e-04
-1.268817e+00 1.148484e-03 -2.161102e-04
-1.264566e+00 1.169759e-03 -2.107922e-04
-1.260315e+00 1.191332e-03 -2.051912e-04
-1.256064e+00 1.213205e-03 -1.992995e-04
-1.251813e+00 1.235380e-03 -1.931094e-04
-1.247562e+00 1.257859e-03 -1.866129e-04
-1.243311e+00 1.280642e-03 -1.798018e-04
-1.239060e+00 1.303731e-03 -1.726680e-04
-1.234809e+00 1.327128e-03 -1.652031e-04
-1.230558e+00 1.350833e-03 -1.573984e-04
-1.226307e+00 1.374849e-03 -1.492454e-04
-1.222056e+00 1.399175e-03 -1.407352e-04
-1.217804e+00 1.423814e-03 -1.318588e-04
-1.213553e+00 1.448765e-03 -1.226071e-04
-1.209302e+00 1.474030e-03 -1.129708e-04
-1.205051e+00 1.499610e-03 -1.029404e-04
-1.200800e+00 1.525504e-03 -9.250637e-05
-1.196549e+00 1.551714e-03 -8.165895e-05
-1.192298e+00 1.578239e-03 -7.038823e-05
-1.188047e+00 1.605080e-03 -5.868415e-05
-1.183796e+00 1.632238e-03 -4.653650e-05
-1.179545e+00 1.659712e-03 -3.393489e-05
-1.175294e+00 1.687501e-03 -2.086879e-05
-1.171043e+00 1.715606e-03 -7.327519e-06
-1.166792e+00 1.744027e-03 6.699791e-06
-1.162541e+00 1.772762e-03 2.122415e-05
-1.158290e+00 1.801811e-03 3.625673e-05
-1.154039e+00 1.831173e-03 5.180887e-05
-1.149787e+00 1.860848e-03 6.789207e-05
-1.145536e+00 1.890833e-03 8.451799e-05
-1.141285e+00 1.921128e-03 1.016984e-04
-1.137034e+00 1.951730e-03 1.194454e-04
-1.132783e+00 1.982640e-03 1.377710e-04
-1.128532e+00 2.013853e-03 1.566877e-04
-1.124281e+00 2.045370e-03 1.762077e-04
-1.120030e+00 2.077186e-03 1.963438e-04
-1.115779e+00 2.109300e-03 2.171088e-04
-1.111528e+00 2.141709e-03 2.385157e-04
-1.107277e+00 2.174411e-03 2.605774e-04
-1.103026e+00 2.207401e-03 2.833074e-04
-1.098775e+00 2.240678e-03 3.067190e-04
-1.094524e+00 2.274237e-03 3.308258e-04
-1.090273e+00 2.308075e-03 3.556417e-04
-1.086022e+00 2.342187e-03 3.811804e-04
-1.081770e+00 2.376570e-03 4.074561e-04
-1.077519e+00 2.411219e-03 4.344830e-04
-1.073268e+00 2.446129e-03 4.622755e-04
-1.069017e+00 2.481296e-03 4.908480e-04
-1.064766e+00 2.516714e-03 5.202153e-04
-1.060515e+00 2.552377e-03 5.503923e-04
-1.056264e+00 2.588281e-03 5.813938e-04
-1.052013e+00 2.624418e-03 6.132350e-04
-1.047762e+00 2.660783e-03 6.459311e-04
-1.043511e+00 2.697368e-03 6.794977e-04
-1.039260e+00 2.734168e-03 7.139502e-04
-1.035009e+00 2.771174e-03 7.493043e-04
-1.030758e+00 2.808380e-03 7.855758e-04
-1.026507e+00 2.845776e-03 8.227807e-04
-1.022256e+00 2.883356e-03 8.609352e-04
-1.018005e+00 2.921110e-03 9.000553e-04
-1.013753e+00 2.959030e-03 9.401575e-04
-1.009502e+00 2.997106e-03 9.812581e-04
-1.005251e+00 3.035330e-03 1.023374e-03
-1.001000e+00 3.073689e-03 1.066521e-03
-9.967492e-01 3.112176e-03 1.110718e-03
-9.924981e-01 3.150778e-03 1.155979e-03
-9.882471e-01 3.189486e-03 1.202323e-03
-9.839960e-01 3.228286e-03 1.249767e-03
-9.797449e-01 3.267168e-03 1.298327e-03
-9.754939e-01 3.306119e-03 1.348022e-03
-9.712428e-01 3.345127e-03 1.398868e-03
-9.669917e-01 3.384178e-03 1.450884e-03
-9.627407e-01 3.423259e-03 1.504085e-03
-9.584896e-01 3.462356e-03 1.558491e-03
-9.542386e-01 3.501455e-03 1.614119e-03
-9.499875e-01 3.540540e-03 1.670986e-03
-9.457364e-01 3.579597e-03 1.729110e-03
-9.414854e-01 3.618609e-03 1.788510e-03
-9.372343e-01 3.657561e-03 1.849202e-03
-9.329832e-01 3.696435e-03 1.911206e-03
-9.287322e-01 3.735215e-03 1.974539e-03
-9.244811e-01 3.773883e-03 2.039218e-03
-9.202301e-01 3.812421e-03 2.105262e-03
-9.159790e-01 3.850809e-03 2.172689e-03
-9.117279e-01 3.889029e-03 2.241517e-03
-9.074769e-01 3.927062e-03 2.311764e-03
-9.032258e-01 3.964886e-03 2.383447e-03
-8.989747e-01 4.002481e-03 2.456585e-03
-8.947237e-01 4.039825e-03 2.531196e-03
-8.904726e-01 4.076898e-03 2.607297e-03
-8.862216e-01 4.113675e-03 2.684907e-03
-8.819705e-01 4.150135e-03 2.764042e-03
-8.777194e-01 4.186254e-03 2.844721e-03
-8.734684e-01 4.222007e-03 2.926962e-03
-8.692173e-01 4.257370e-03 3.010781e-03
-8.649662e-01 4.292317e-03 3.096197e-03
-8.607152e-01 4.326822e-03 3.183226e-03
-8.564641e-01 4.360860e-03 3.271886e-03
-8.522131e-01 4.394402e-03 3.362193e-03
-8.479620e-01 4.427422e-03 3.454166e-03
-8.437109e-01 4.459889e-03 3.547820e-03
-8.394599e-01 4.491777e-03 3.643171e-03
-8.352088e-01 4.523054e-03 3.740238e-03
-8.309577e-01 4.553690e-03 3.839035e-03
-8.267067e-01 4.583655e-03 3.939579e-03
-8.224556e-01 4.612916e-03 4.041885e-03
-8.182046e-01 4.641442e-03 4.145970e-03
-8.139535e-01 4.669200e-03 4.251848e-03
-8.097024e-01 4.696155e-03 4.359535e-03
-8.054514e-01 4.722274e-03 4.469045e-03
-8.012003e-01 4.747521e-03 4.580393e-03
-7.969492e-01 4.771860e-03 4.693593e-03
-7.926982e-01 4.795256e-03 4.808660e-03
-7.884471e-01 4.817671e-03 4.925605e-03
-7.841960e-01 4.839068e-03 5.044444e-03
-7.799450e-01 4.859407e-03 5.165189e-03
-7.756939e-01 4.878649e-03 5.287852e-03
-7.714429e-01 4.896755e-03 5.412445e-03
-7.671918e-01 4.913683e-03 5.538981e-03
-7.629407e-01 4.929393e-03 5.667469e-03
-7.586897e-01 4.943843e-03 5.797923e-03
-7.544386e-01 4.956988e-03 5.930350e-03
-7.501875e-01 4.968786e-03 6.064762e-03
-7.459365e-01 4.979192e-03 6.201169e-03
-7.416854e-01 4.988161e-03 6.339578e-03
-7.374344e-01 4.995648e-03 6.479998e-03
-7.331833e-01 5.001605e-03 6.622437e-03
-7.289322e-01 5.005986e-03 6.766902e-03
-7.246812e-01 5.008742e-03 6.913400e-03
-7.204301e-01 5.009824e-03 7.061936e-03
-7.161790e-01 5.009183e-03 7.212517e-03
-7.119280e-01 5.006768e-03 7.365147e-03
-7.076769e-01 5.002529e-03 7.519830e-03
-7.034259e-01 4.996413e-03 7.676569e-03
-6.991748e-01 4.988368e-03 7.835367e-03
-6.949237e-01 4.978340e-03 7.996226e-03
-6.906727e-01 4.966276e-03 8.159147e-03
-6.864216e-01 4.952120e-03 8.324131e-03
-6.821705e-01 4.935818e-03 8.491176e-03
-6.779195e-01 4.917312e-03 8.660282e-03
-6.736684e-01 4.896547e-03 8.831447e-03
-6.694174e-01 4.873463e-03 9.004667e-03
-6.651663e-01 4.848002e-03 9.179939e-03
-6.609152e-01 4.820106e-03 9.357258e-03
-6.566642e-01 4.789714e-03 9.536617e-03
-6.524131e-01 4.756765e-03 9.718012e-03
-6.481620e-01 4.721199e-03 9.901433e-03
-6.439110e-01 4.682953e-03 1.008687e-02
-6.396599e-01 4.641965e-03 1.027432e-02
-6.354089e-01 4.598171e-03 1.046376e-02
-6.311578e-01 4.551506e-03 1.065519e-02
-6.269067e-01 4.501907e-03 1.084859e-02
-6.226557e-01 4.449308e-03 1.104395e-02
-6.184046e-01 4.393643e-03 1.124126e-02
-6.141535e-01 4.334844e-03 1.144049e-02
-6.099025e-01 4.272845e-03 1.164162e-02
-6.056514e-01 4.207578e-03 1.184465e-02
-6.014004e-01 4.138975e-03 1.204954e-02
-5.971493e-01 4.066965e-03 1.225629e-02
-5.928982e-01 3.991479e-03 1.246486e-02
-5.886472e-01 3.912448e-03 1.267522e-02
-5.843961e-01 3.829800e-03 1.288736e-02
-5.801450e-01 3.743464e-03 1.310125e-02
-5.758940e-01 3.653368e-03 1.331686e-02
-5.716429e-01 3.559439e-03 1.353416e-02
-5.673918e-01 3.461606e-03 1.375311e-02
-5.631408e-01 3.359794e-03 1.397369e-02
-5.588897e-01 3.253929e-03 1.419586e-02
-5.546387e-01 3.143939e-03 1.441958e-02
-5.503876e-01 3.029747e-03 1.464481e-02
-5.461365e-01 2.911279e-03 1.487153e-02
-5.418855e-01 2.788461e-03 1.509968e-02
-5.376344e-01 2.661215e-03 1.532922e-02
-5.333833e-01 2.529466e-03 1.556011e-02
-5.291323e-01 2.393138e-03 1.579230e-02
-5.248812e-01 2.252155e-03 1.602574e-02
-5.206302e-01 2.106439e-03 1.626039e-02
-5.163791e-01 1.955914e-03 1.649620e-02
-5.121280e-01 1.800503e-03 1.673310e-02
-5.078770e-01 1.640127e-03 1.697105e-02
-5.036259e-01 1.474710e-03 1.720998e-02
-4.993748e-01 1.304175e-03 1.744984e-02
-4.951238e-01 1.128443e-03 1.769057e-02
-4.908727e-01 9.474371e-04 1.793210e-02
-4.866217e-01 7.610796e-04 1.817437e-02
-4.823706e-01 5.692930e-04 1.841731e-02
-4.781195e-01 3.719996e-04 1.866086e-02
-4.738685e-01 1.691221e-04 1.890493e-02
-4.696174e-01 -3.941688e-05 1.914947e-02
-4.653663e-01 -2.536943e-04 1.939438e-02
-4.611153e-01 -4.737871e-04 1.963960e-02
-4.568642e-01 -6.997719e-04 1.988505e-02
-4.526132e-01 -9.317251e-04 2.013064e-02
-4.483621e-01 -1.169723e-03 2.037628e-02
-4.441110e-01 -1.413840e-03 2.062190e-02
-4.398600e-01 -1.664152e-03 2.086741e-02
-4.356089e-01 -1.920735e-03 2.111270e-02
-4.313578e-01 -2.183661e-03 2.135770e-02
-4.271068e-01 -2.453005e-03 2.160229e-02
-4.228557e-01 -2.728840e-03 2.184640e-02
-4.186047e-01 -3.011238e-03 2.208991e-02
-4.143536e-01 -3.300271e-03 2.233272e-02
-4.101025e-01 -3.596010e-03 2.257472e-02
-4.058515e-01 -3.898525e-03 2.281582e-02
-4.016004e-01 -4.207885e-03 2.305590e-02
-3.973493e-01 -4.524159e-03 2.329484e-02
-3.930983e-01 -4.847414e-03 2.353253e-02
-3.888472e-01 -5.177716e-03 2.376886e-02
-3.845961e-01 -5.515132e-03 2.400370e-02
-3.803451e-01 -5.859724e-03 2.423694e-02
-3.760940e-01 -6.211557e-03 2.446844e-02
-3.718430e-01 -6.570692e-03 2.469807e-02
-3.675919e-01 -6.937190e-03 2.492572e-02
-3.633408e-01 -7.311109e-03 2.515124e-02
-3.590898e-01 -7.692508e-03 2.537451e-02
-3.548387e-01 -8.081443e-03 2.559538e-02
-3.505876e-01 -8.477969e-03 2.581370e-02
-3.463366e-01 -8.882138e-03 2.602935e-02
-3.420855e-01 -9.294002e-03 2.624218e-02
-3.378345e-01 -9.713612e-03 2.645202e-02
-3.335834e-01 -1.014101e-02 2.665875e-02
-3.293323e-01 -1.057625e-02 2.686219e-02
-3.250813e-01 -1.101938e-02 2.706220e-02
-3.208302e-01 -1.147043e-02 2.725862e-02
-3.165791e-01 -1.192944e-02 2.745128e-02
-3.123281e-01 -1.239646e-02 2.764003e-02
-3.080770e-01 -1.287152e-02 2.782469e-02
-3.038260e-01 -1.335464e-02 2.800509e-02
-2.995749e-01 -1.384588e-02 2.818108e-02
-2.953238e-01 -1.434524e-02 2.835246e-02
-2.910728e-01 -1.485276e-02 2.851907e-02
-2.868217e-01 -1.536846e-02 2.868073e-02
-2.825706e-01 -1.589237e-02 2.883725e-02
-2.783196e-01 -1.642449e-02 2.898845e-02
-2.740685e-01 -1.696485e-02 2.913415e-02
-2.698175e-01 -1.751346e-02 2.927415e-02
-2.655664e-01 -1.807032e-02 2.940826e-02
-2.613153e-01 -1.863545e-02 2.953630e-02
-2.570643e-01 -1.920885e-02 2.965806e-02
-2.528132e-01 -1.979051e-02 2.977334e-02
-2.485621e-01 -2.038044e-02 2.988195e-02
-2.443111e-01 -2.097863e-02 2.998368e-02
-2.400600e-01 -2.158506e-02 3.007833e-02
-2.358090e-01 -2.219973e-02 3.016568e-02
-2.315579e-01 -2.282261e-02 3.024553e-02
-2.273068e-01 -2.345369e-02 3.031767e-02
-2.230558e-01 -2.409294e-02 3.038188e-02
-2.188047e-01 -2.474033e-02 3.043795e-02
-2.145536e-01 -2.539583e-02 3.048566e-02
-2.103026e-01 -2.605941e-02 3.052478e-02
-2.060515e-01 -2.673102e-02 3.055510e-02
-2.018005e-01 -2.741062e-02 3.057639e-02
-1.975494e-01 -2.809816e-02 3.058843e-02
-1.932983e-01 -2.879359e-02 3.059099e-02
-1.890473e-01 -2.949684e-02 3.058383e-02
-1.847962e-01 -3.020787e-02 3.056673e-02
-1.805451e-01 -3.092659e-02 3.053946e-02
-1.762941e-01 -3.165294e-02 3.050178e-02
-1.720430e-01 -3.238684e-02 3.045346e-02
-1.677919e-01 -3.312821e-02 3.039425e-02
-1.635409e-01 -3.387697e-02 3.032392e-02
-1.592898e-01 -3.463302e-02 3.024224e-02
-1.550388e-01 -3.539627e-02 3.014895e-02
-1.507877e-01 -3.616662e-02 3.004383e-02
-1.465366e-01 -3.694396e-02 2.992662e-02
-1.422856e-01 -3.772817e-02 2.979708e-02
-1.380345e-01 -3.851915e-02 2.965496e-02
-1.337834e-01 -3.931676e-02 2.950003e-02
-1.295324e-01 -4.012089e-02 2.933204e-02
-1.252813e-01 -4.093139e-02 2.915073e-02
-1.210303e-01 -4.174812e-02 2.895586e-02
-1.167792e-01 -4.257095e-02 2.874719e-02
-1.125281e-01 -4.339972e-02 2.852447e-02
-1.082771e-01 -4.423427e-02 2.828744e-02
-1.040260e-01 -4.507444e-02 2.803586e-02
-9.977494e-02 -4.592006e-02 2.776949e-02
-9.552388e-02 -4.677096e-02 2.748806e-02
-9.127282e-02 -4.762695e-02 2.719135e-02
-8.702176e-02 -4.848785e-02 2.687909e-02
-8.277069e-02 -4.935346e-02 2.655105e-02
-7.851963e-02 -5.022358e-02 2.620697e-02
-7.426857e-02 -5.109800e-02 2.584661e-02
-7.001750e-02 -5.197652e-02 2.546973e-02
-6.576644e-02 -5.285890e-02 2.507608e-02
-6.151538e-02 -5.374493e-02 2.466542e-02
-5.726432e-02 -5.463438e-02 2.423751e-02
-5.301325e-02 -5.552699e-02 2.379211e-02
-4.876219e-02 -5.642253e-02 2.332898e-02
-4.451113e-02 -5.732074e-02 2.284789e-02
-4.026007e-02 -5.822136e-02 2.234859e-02
-3.600900e-02 -5.912412e-02 2.183086e-02
-3.175794e-02 -6.002875e-02 2.129446e-02
-2.750688e-02 -6.093496e-02 2.073918e-02
-2.325581e-02 -6.184248e-02 2.016477e-02
-1.900475e-02 -6.275100e-02 1.957102e-02
-1.475369e-02 -6.366022e-02 1.895771e-02
-1.050263e-02 -6.456984e-02 1.832462e-02
-6.251563e-03 -6.547952e-02 1.767154e-02
-2.000500e-03 -6.638896e-02 1.699824e-02
2.250563e-03 -6.729782e-02 1.630454e-02
6.501625e-03 -6.820576e-02 1.559021e-02
1.075269e-02 -6.911244e-02 1.485506e-02
1.500375e-02 -7.001750e-02 1.409890e-02
1.925481e-02 -7.092058e-02 1.332153e-02
2.350588e-02 -7.182133e-02 1.252276e-02
2.775694e-02 -7.271935e-02 1.170241e-02
3.200800e-02 -7.361428e-02 1.086029e-02
3.625906e-02 -7.450571e-02 9.996246e-03
4.051013e-02 -7.539327e-02 9.110093e-03
4.476119e-02 -7.627654e-02 8.201670e-03
4.901225e-02 -7.715511e-02 7.270818e-03
5.326332e-02 -7.802857e-02 6.317385e-03
5.751438e-02 -7.889649e-02 5.341223e-03
6.176544e-02 -7.975844e-02 4.342190e-03
6.601650e-02 -8.061399e-02 3.320151e-03
7.026757e-02 -8.146268e-02 2.274978e-03
7.451863e-02 -8.230406e-02 1.206546e-03
7.876969e-02 -8.313768e-02 1.147416e-04
8.302076e-02 -8.396307e-02 -1.000545e-03
8.727182e-02 -8.477976e-02 -2.139414e-03
9.152288e-02 -8.558726e-02 -3.301962e-03
9.577394e-02 -8.638509e-02 -4.488273e-03
1.000250e-01 -8.717276e-02 -5.698426e-03
1.042761e-01 -8.794977e-02 -6.932494e-03
1.085271e-01 -8.871562e-02 -8.190537e-03
1.127782e-01 -8.946978e-02 -9.472610e-03
1.170293e-01 -9.021175e-02 -1.077876e-02
1.212803e-01 -9.094099e-02 -1.210902e-02
1.255314e-01 -9.165698e-02 -1.346342e-02
1.297824e-01 -9.235919e-02 -1.484198e-02
1.340335e-01 -9.304706e-02 -1.624471e-02
1.382846e-01 -9.372006e-02 -1.767160e-02
1.425356e-01 -9.437763e-02 -1.912265e-02
1.467867e-01 -9.501921e-02 -2.059783e-02
1.510378e-01 -9.564423e-02 -2.209711e-02
1.552888e-01 -9.625213e-02 -2.362046e-02
1.595399e-01 -9.684234e-02 -2.516782e-02
1.637909e-01 -9.741427e-02 -2.673913e-02
1.680420e-01 -9.796734e-02 -2.833431e-02
1.722931e-01 -9.850097e-02 -2.995327e-02
1.765441e-01 -9.901455e-02 -3.159593e-02
1.807952e-01 -9.950751e-02 -3.326216e-02
1.850463e-01 -9.997922e-02 -3.495186e-02
1.892973e-01 -1.004291e-01 -3.666488e-02
1.935484e-01 -1.008565e-01 -3.840109e-02
1.977994e-01 -1.012609e-01 -4.016031e-02
2.020505e-01 -1.016416e-01 -4.194240e-02
2.063016e-01 -1.019980e-01 -4.374715e-02
2.105526e-01 -1.023295e-01 -4.557438e-02
2.148037e-01 -1.026355e-01 -4.742387e-02
2.190548e-01 -1.029153e-01 -4.929540e-02
2.233058e-01 -1.031683e-01 -5.118873e-02
2.275569e-01 -1.033939e-01 -5.310362e-02
2.318080e-01 -1.035915e-01 -5.503980e-02
2.360590e-01 -1.037603e-01 -5.699698e-02
2.403101e-01 -1.038999e-01 -5.897488e-02
2.445611e-01 -1.040096e-01 -6.097319e-02
2.488122e-01 -1.040886e-01 -6.299159e-02
2.530633e-01 -1.041365e-01 -6.502974e-02
2.573143e-01 -1.041525e-01 -6.708728e-02
2.615654e-01 -1.041360e-01 -6.916386e-02
2.658165e-01 -1.040865e-01 -7.125908e-02
2.700675e-01 -1.040031e-01 -7.337255e-02
2.743186e-01 -1.038855e-01 -7.550386e-02
2.785696e-01 -1.037328e-01 -7.765258e-02
2.828207e-01 -1.035445e-01 -7.981826e-02
2.870718e-01 -1.033199e-01 -8.200044e-02
2.913228e-01 -1.030585e-01 -8.419865e-02
2.955739e-01 -1.027595e-01 -8.641239e-02
2.998250e-01 -1.024225e-01 -8.864116e-02
3.040760e-01 -1.020467e-01 -9.088442e-02
3.083271e-01 -1.016316e-01 -9.314164e-02
