x real_part imag_part
-1.545136e+00 -3.410678e-05 1.101892e-04
-1.540885e+00 -3.456960e-05 1.116551e-04
-1.536634e+00 -3.504018e-05 1.131387e-04
-1.532383e+00 -3.551867e-05 1.146402e-04
-1.528132e+00 -3.600521e-05 1.161599e-04
-1.523881e+00 -3.649995e-05 1.176980e-04
-1.519630e+00 -3.700304e-05 1.192547e-04
-1.515379e+00 -3.751463e-05 1.208300e-04
-1.511128e+00 -3.803489e-05 1.224244e-04
-1.506877e+00 -3.856397e-05 1.240378e-04
-1.502626e+00 -3.910204e-05 1.256707e-04
-1.498375e+00 -3.964926e-05 1.273230e-04
-1.494124e+00 -4.020580e-05 1.289952e-04
-1.489872e+00 -4.077182e-05 1.306873e-04
-1.485621e+00 -4.134752e-05 1.323995e-04
-1.481370e+00 -4.193306e-05 1.341322e-04
-1.477119e+00 -4.252862e-05 1.358854e-04
-1.472868e+00 -4.313439e-05 1.376594e-04
-1.468617e+00 -4.375056e-05 1.394545e-04
-1.464366e+00 -4.437731e-05 1.412708e-04
-1.460115e+00 -4.501484e-05 1.431085e-04
-1.455864e+00 -4.566334e-05 1.449679e-04
-1.451613e+00 -4.632302e-05 1.468492e-04
-1.447362e+00 -4.699409e-05 1.487526e-04
-1.443111e+00 -4.767673e-05 1.506783e-04
-1.438860e+00 -4.837118e-05 1.526266e-04
-1.434609e+00 -4.907764e-05 1.545977e-04
-1.430358e+00 -4.979633e-05 1.565918e-04
-1.426107e+00 -5.052747e-05 1.586092e-04
-1.421855e+00 -5.127129e-05 1.606500e-04
-1.417604e+00 -5.202801e-05 1.627146e-04
-1.413353e+00 -5.279788e-05 1.648031e-04
-1.409102e+00 -5.358112e-05 1.669157e-04
-1.404851e+00 -5.437798e-05 1.690528e-04
-1.400600e+00 -5.518871e-05 1.712146e-04
-1.396349e+00 -5.601355e-05 1.734012e-04
-1.392098e+00 -5.685275e-05 1.756131e-04
-1.387847e+00 -5.770659e-05 1.778502e-04
-1.383596e+00 -5.857530e-05 1.801131e-04
-1.379345e+00 -5.945918e-05 1.824018e-04
-1.375094e+00 -6.035847e-05 1.847166e-04
-1.370843e+00 -6.127347e-05 1.870578e-04
-1.366592e+00 -6.220444e-05 1.894257e-04
-1.362341e+00 -6.315168e-05 1.918204e-04
-1.358090e+00 -6.411548e-05 1.942423e-04
-1.353838e+00 -6.509612e-05 1.966915e-04
-1.349587e+00 -6.609390e-05 1.991684e-04
-1.345336e+00 -6.710914e-05 2.016733e-04
-1.341085e+00 -6.814213e-05 2.042062e-04
-1.336834e+00 -6.919320e-05 2.067677e-04
-1.332583e+00 -7.026266e-05 2.093578e-04
-1.328332e+00 -7.135083e-05 2.119768e-04
-1.324081e+00 -7.245804e-05 2.146251e-04
-1.319830e+00 -7.358464e-05 2.173029e-04
-1.315579e+00 -7.473095e-05 2.200104e-04
-1.311328e+00 -7.589733e-05 2.227480e-04
-1.307077e+00 -7.708412e-05 2.255158e-04
-1.302826e+00 -7.829168e-05 2.283142e-04
-1.298575e+00 -7.952037e-05 2.311434e-04
-1.294324e+00 -8.077056e-05 2.340038e-04
-1.290073e+00 -8.204263e-05 2.368955e-04
-1.285821e+00 -8.333695e-05 2.398189e-04
-1.281570e+00 -8.465391e-05 2.427743e-04
-1.277319e+00 -8.599389e-05 2.457618e-04
-1.273068e+00 -8.735731e-05 2.487819e-04
-1.268817e+00 -8.874456e-05 2.518347e-04
-1.264566e+00 -9.015605e-05 2.549205e-04
-1.260315e+00 -9.159221e-05 2.580397e-04
-1.256064e+00 -9.305344e-05 2.611925e-04
-1.251813e+00 -9.454018e-05 2.643793e-04
-1.247562e+00 -9.605288e-05 2.676002e-04
-1.243311e+00 -9.759196e-05 2.708555e-04
-1.239060e+00 -9.915789e-05 2.741456e-04
-1.234809e+00 -1.007511e-04 2.774708e-04
-1.230558e+00 -1.023721e-04 2.808313e-04
-1.226307e+00 -1.040213e-04 2.842274e-04
-1.222056e+00 -1.056992e-04 2.876594e-04
-1.217804e+00 -1.074064e-04 2.911276e-04
-1.213553e+00 -1.091432e-04 2.946322e-04
-1.209302e+00 -1.109102e-04 2.981737e-04
-1.205051e+00 -1.127079e-04 3.017521e-04
-1.200800e+00 -1.145368e-04 3.053680e-04
-1.196549e+00 -1.163974e-04 3.090214e-04
-1.192298e+00 -1.182903e-04 3.127128e-04
-1.188047e+00 -1.202160e-04 3.164424e-04
-1.183796e+00 -1.221751e-04 3.202105e-04
-1.179545e+00 -1.241681e-04 3.240174e-04
-1.175294e+00 -1.261955e-04 3.278634e-04
-1.171043e+00 -1.282580e-04 3.317487e-04
-1.166792e+00 -1.303561e-04 3.356738e-04
-1.162541e+00 -1.324904e-04 3.396387e-04
-1.158290e+00 -1.346615e-04 3.436439e-04
-1.154039e+00 -1.368700e-04 3.476897e-04
-1.149787e+00 -1.391165e-04 3.517763e-04
-1.145536e+00 -1.414017e-04 3.559039e-04
-1.141285e+00 -1.437261e-04 3.600730e-04
-1.137034e+00 -1.460905e-04 3.642837e-04
-1.132783e+00 -1.484955e-04 3.685365e-04
-1.128532e+00 -1.509416e-04 3.728314e-04
-1.124281e+00 -1.534297e-04 3.771690e-04
-1.120030e+00 -1.559604e-04 3.815493e-04
-1.115779e+00 -1.585343e-04 3.859727e-04
-1.111528e+00 -1.611522e-04 3.904395e-04
-1.107277e+00 -1.638147e-04 3.949500e-04
-1.103026e+00 -1.665226e-04 3.995044e-04
-1.098775e+00 -1.692767e-04 4.041031e-04
-1.094524e+00 -1.720776e-04 4.087462e-04
-1.090273e+00 -1.749261e-04 4.134341e-04
-1.086022e+00 -1.778230e-04 4.181671e-04
-1.081770e+00 -1.807690e-04 4.229453e-04
-1.077519e+00 -1.837649e-04 4.277692e-04
-1.073268e+00 -1.868115e-04 4.326388e-04
-1.069017e+00 -1.899097e-04 4.375546e-04
-1.064766e+00 -1.930601e-04 4.425168e-04
-1.060515e+00 -1.962637e-04 4.475256e-04
-1.056264e+00 -1.995212e-04 4.525813e-04
-1.052013e+00 -2.028336e-04 4.576841e-04
-1.047762e+00 -2.062016e-04 4.628343e-04
-1.043511e+00 -2.096262e-04 4.680322e-04
-1.039260e+00 -2.131082e-04 4.732780e-04
-1.035009e+00 -2.166485e-04 4.785719e-04
-1.030758e+00 -2.202481e-04 4.839141e-04
-1.026507e+00 -2.239077e-04 4.893050e-04
-1.022256e+00 -2.276285e-04 4.947447e-04
-1.018005e+00 -2.314112e-04 5.002335e-04
-1.013753e+00 -2.352569e-04 5.057716e-04
-1.009502e+00 -2.391666e-04 5.113593e-04
-1.005251e+00 -2.431411e-04 5.169966e-04
-1.001000e+00 -2.471815e-04 5.226839e-04
-9.967492e-01 -2.512888e-04 5.284214e-04
-9.924981e-01 -2.554641e-04 5.342093e-04
-9.882471e-01 -2.597082e-04 5.400477e-04
-9.839960e-01 -2.640224e-04 5.459369e-04
-9.797449e-01 -2.684075e-04 5.518770e-04
-9.754939e-01 -2.728648e-04 5.578683e-04
-9.712428e-01 -2.773953e-04 5.639109e-04
-9.669917e-01 -2.820000e-04 5.700050e-04
-9.627407e-01 -2.866802e-04 5.761507e-04
-9.584896e-01 -2.914368e-04 5.823483e-04
-9.542386e-01 -2.962711e-04 5.885979e-04
-9.499875e-01 -3.011842e-04 5.948996e-04
-9.457364e-01 -3.061773e-04 6.012536e-04
-9.414854e-01 -3.112515e-04 6.076600e-04
-9.372343e-01 -3.164081e-04 6.141190e-04
-9.329832e-01 -3.216482e-04 6.206306e-04
-9.287322e-01 -3.269731e-04 6.271950e-04
-9.244811e-01 -3.323840e-04 6.338123e-04
-9.202301e-01 -3.378822e-04 6.404827e-04
-9.159790e-01 -3.434689e-04 6.472061e-04
-9.117279e-01 -3.491455e-04 6.539827e-04
-9.074769e-01 -3.549131e-04 6.608126e-04
-9.032258e-01 -3.607732e-04 6.676958e-04
-8.989747e-01 -3.667271e-04 6.746324e-04
-8.947237e-01 -3.727760e-04 6.816225e-04
-8.904726e-01 -3.789214e-04 6.886660e-04
-8.862216e-01 -3.851647e-04 6.957631e-04
-8.819705e-01 -3.915072e-04 7.029137e-04
-8.777194e-01 -3.979503e-04 7.101179e-04
-8.734684e-01 -4.044955e-04 7.173756e-04
-8.692173e-01 -4.111442e-04 7.246870e-04
-8.649662e-01 -4.178979e-04 7.320518e-04
-8.607152e-01 -4.247580e-04 7.394702e-04
-8.564641e-01 -4.317260e-04 7.469420e-04
-8.522131e-01 -4.388035e-04 7.544673e-04
-8.479620e-01 -4.459919e-04 7.620460e-04
-8.437109e-01 -4.532928e-04 7.696779e-04
-8.394599e-01 -4.607078e-04 7.773631e-04
-8.352088e-01 -4.682383e-04 7.851013e-04
-8.309577e-01 -4.758861e-04 7.928926e-04
-8.267067e-01 -4.836528e-04 8.007367e-04
-8.224556e-01 -4.915398e-04 8.086335e-04
-8.182046e-01 -4.995490e-04 8.165830e-04
-8.139535e-01 -5.076819e-04 8.245848e-04
-8.097024e-01 -5.159402e-04 8.326389e-04
-8.054514e-01 -5.243257e-04 8.407450e-04
-8.012003e-01 -5.328400e-04 8.489030e-04
-7.969492e-01 -5.414848e-04 8.571126e-04
-7.926982e-01 -5.502619e-04 8.653735e-04
-7.884471e-01 -5.591732e-04 8.736855e-04
-7.841960e-01 -5.682203e-04 8.820484e-04
-7.799450e-01 -5.774050e-04 8.904618e-04
-7.756939e-01 -5.867292e-04 8.989255e-04
-7.714429e-01 -5.961948e-04 9.074391e-04
-7.671918e-01 -6.058035e-04 9.160022e-04
-7.629407e-01 -6.155573e-04 9.246145e-04
-7.586897e-01 -6.254580e-04 9.332757e-04
-7.544386e-01 -6.355075e-04 9.419854e-04
-7.501875e-01 -6.457079e-04 9.507430e-04
-7.459365e-01 -6.560610e-04 9.595482e-04
-7.416854e-01 -6.665687e-04 9.684006e-04
-7.374344e-01 -6.772332e-04 9.772996e-04
-7.331833e-01 -6.880563e-04 9.862447e-04
-7.289322e-01 -6.990401e-04 9.952355e-04
-7.246812e-01 -7.101867e-04 1.004271e-03
-7.204301e-01 -7.214981e-04 1.013352e-03
-7.161790e-01 -7.329764e-04 1.022476e-03
-7.119280e-01 -7.446236e-04 1.031644e-03
-7.076769e-01 -7.564420e-04 1.040854e-03
-7.034259e-01 -7.684335e-04 1.050107e-03
-6.991748e-01 -7.806005e-04 1.059400e-03
-6.949237e-01 -7.929450e-04 1.068735e-03
-6.906727e-01 -8.054692e-04 1.078109e-03
-6.864216e-01 -8.181754e-04 1.087523e-03
-6.821705e-01 -8.310658e-04 1.096975e-03
-6.779195e-01 -8.441425e-04 1.106464e-03
-6.736684e-01 -8.574080e-04 1.115991e-03
-6.694174e-01 -8.708645e-04 1.125553e-03
-6.651663e-01 -8.845142e-04 1.135150e-03
-6.609152e-01 -8.983595e-04 1.144781e-03
-6.566642e-01 -9.124027e-04 1.154446e-03
-6.524131e-01 -9.266462e-04 1.164142e-03
-6.481620e-01 -9.410924e-04 1.173870e-03
-6.439110e-01 -9.557437e-04 1.183628e-03
-6.396599e-01 -9.706024e-04 1.193415e-03
-6.354089e-01 -9.856710e-04 1.203230e-03
-6.311578e-01 -1.000952e-03 1.213072e-03
-6.269067e-01 -1.016448e-03 1.222939e-03
-6.226557e-01 -1.032161e-03 1.232831e-03
-6.184046e-01 -1.048094e-03 1.242746e-03
-6.141535e-01 -1.064249e-03 1.252683e-03
-6.099025e-01 -1.080629e-03 1.262640e-03
-6.056514e-01 -1.097236e-03 1.272617e-03
-6.014004e-01 -1.114074e-03 1.282612e-03
-5.971493e-01 -1.131144e-03 1.292624e-03
-5.928982e-01 -1.148449e-03 1.302650e-03
-5.886472e-01 -1.165992e-03 1.312691e-03
-5.843961e-01 -1.183775e-03 1.322743e-03
-5.801450e-01 -1.201802e-03 1.332806e-03
-5.758940e-01 -1.220074e-03 1.342878e-03
-5.716429e-01 -1.238594e-03 1.352957e-03
-5.673918e-01 -1.257366e-03 1.363041e-03
-5.631408e-01 -1.276392e-03 1.373130e-03
-5.588897e-01 -1.295674e-03 1.383221e-03
-5.546387e-01 -1.315216e-03 1.393312e-03
-5.503876e-01 -1.335020e-03 1.403401e-03
-5.461365e-01 -1.355089e-03 1.413488e-03
-5.418855e-01 -1.375425e-03 1.423568e-03
-5.376344e-01 -1.396032e-03 1.433642e-03
-5.333833e-01 -1.416912e-03 1.443706e-03
-5.291323e-01 -1.438069e-03 1.453759e-03
-5.248812e-01 -1.459504e-03 1.463798e-03
-5.206302e-01 -1.481222e-03 1.473821e-03
-5.163791e-01 -1.503224e-03 1.483827e-03
-5.121280e-01 -1.525514e-03 1.493812e-03
-5.078770e-01 -1.548094e-03 1.503775e-03
-5.036259e-01 -1.570968e-03 1.513713e-03
-4.993748e-01 -1.594138e-03 1.523624e-03
-4.951238e-01 -1.617608e-03 1.533505e-03
-4.908727e-01 -1.641380e-03 1.543353e-03
-4.866217e-01 -1.665457e-03 1.553167e-03
-4.823706e-01 -1.689843e-03 1.562943e-03
-4.781195e-01 -1.714539e-03 1.572680e-03
-4.738685e-01 -1.739550e-03 1.582373e-03
-4.696174e-01 -1.764878e-03 1.592020e-03
-4.653663e-01 -1.790526e-03 1.601619e-03
-4.611153e-01 -1.816498e-03 1.611167e-03
-4.568642e-01 -1.842795e-03 1.620660e-03
-4.526132e-01 -1.869422e-03 1.630095e-03
-4.483621e-01 -1.896382e-03 1.639471e-03
-4.441110e-01 -1.923676e-03 1.648782e-03
-4.398600e-01 -1.951309e-03 1.658027e-03
-4.356089e-01 -1.979284e-03 1.667201e-03
-4.313578e-01 -2.007603e-03 1.676302e-03
-4.271068e-01 -2.036269e-03 1.685326e-03
-4.228557e-01 -2.065286e-03 1.694270e-03
-4.186047e-01 -2.094657e-03 1.703130e-03
-4.143536e-01 -2.124385e-03 1.711902e-03
-4.101025e-01 -2.154472e-03 1.720583e-03
-4.058515e-01 -2.184922e-03 1.729170e-03
-4.016004e-01 -2.215739e-03 1.737658e-03
-3.973493e-01 -2.246924e-03 1.746043e-03
-3.930983e-01 -2.278481e-03 1.754322e-03
-3.888472e-01 -2.310414e-03 1.762491e-03
-3.845961e-01 -2.342725e-03 1.770545e-03
-3.803451e-01 -2.375417e-03 1.778481e-03
-3.760940e-01 -2.408493e-03 1.786294e-03
-3.718430e-01 -2.441957e-03 1.793980e-03
-3.675919e-01 -2.475811e-03 1.801534e-03
-3.633408e-01 -2.510059e-03 1.808952e-03
-3.590898e-01 -2.544703e-03 1.816230e-03
-3.548387e-01 -2.579747e-03 1.823363e-03
-3.505876e-01 -2.615194e-03 1.830347e-03
-3.463366e-01 -2.651046e-03 1.837175e-03
-3.420855e-01 -2.687306e-03 1.843845e-03
-3.378345e-01 -2.723978e-03 1.850351e-03
-3.335834e-01 -2.761065e-03 1.856687e-03
-3.293323e-01 -2.798569e-03 1.862850e-03
-3.250813e-01 -2.836493e-03 1.868833e-03
-3.208302e-01 -2.874841e-03 1.874631e-03
-3.165791e-01 -2.913615e-03 1.880240e-03
-3.123281e-01 -2.952818e-03 1.885654e-03
-3.080770e-01 -2.992453e-03 1.890866e-03
-3.038260e-01 -3.032524e-03 1.895873e-03
-2.995749e-01 -3.073031e-03 1.900668e-03
-2.953238e-01 -3.113979e-03 1.905245e-03
-2.910728e-01 -3.155371e-03 1.909598e-03
-2.868217e-01 -3.197208e-03 1.913722e-03
-2.825706e-01 -3.239495e-03 1.917611e-03
-2.783196e-01 -3.282233e-03 1.921258e-03
-2.740685e-01 -3.325425e-03 1.924658e-03
-2.698175e-01 -3.369073e-03 1.927804e-03
-2.655664e-01 -3.413182e-03 1.930689e-03
-2.613153e-01 -3.457752e-03 1.933308e-03
-2.570643e-01 -3.502787e-03 1.935654e-03
-2.528132e-01 -3.548289e-03 1.937719e-03
-2.485621e-01 -3.594261e-03 1.939498e-03
-2.443111e-01 -3.640704e-03 1.940983e-03
-2.400600e-01 -3.687622e-03 1.942168e-03
-2.358090e-01 -3.735017e-03 1.943046e-03
-2.315579e-01 -3.782892e-03 1.943608e-03
-2.273068e-01 -3.831247e-03 1.943849e-03
-2.230558e-01 -3.880086e-03 1.943761e-03
-2.188047e-01 -3.929412e-03 1.943337e-03
-2.145536e-01 -3.979225e-03 1.942568e-03
-2.103026e-01 -4.029528e-03 1.941447e-03
-2.060515e-01 -4.080324e-03 1.939967e-03
-2.018005e-01 -4.131614e-03 1.938120e-03
-1.975494e-01 -4.183400e-03 1.935898e-03
-1.932983e-01 -4.235684e-03 1.933292e-03
-1.890473e-01 -4.288467e-03 1.930296e-03
-1.847962e-01 -4.341753e-03 1.926899e-03
-1.805451e-01 -4.395542e-03 1.923095e-03
-1.762941e-01 -4.449835e-03 1.918874e-03
-1.720430e-01 -4.504636e-03 1.914229e-03
-1.677919e-01 -4.559944e-03 1.909149e-03
-1.635409e-01 -4.615762e-03 1.903628e-03
-1.592898e-01 -4.672091e-03 1.897655e-03
-1.550388e-01 -4.728932e-03 1.891222e-03
-1.507877e-01 -4.786286e-03 1.884320e-03
-1.465366e-01 -4.844155e-03 1.876940e-03
-1.422856e-01 -4.902540e-03 1.869071e-03
-1.380345e-01 -4.961441e-03 1.860706e-03
-1.337834e-01 -5.020860e-03 1.851834e-03
-1.295324e-01 -5.080798e-03 1.842446e-03
-1.252813e-01 -5.141254e-03 1.832531e-03
-1.210303e-01 -5.202231e-03 1.822081e-03
-1.167792e-01 -5.263728e-03 1.811085e-03
-1.125281e-01 -5.325745e-03 1.799533e-03
-1.082771e-01 -5.388284e-03 1.787414e-03
-1.040260e-01 -5.451345e-03 1.774720e-03
-9.977494e-02 -5.514927e-03 1.761439e-03
-9.552388e-02 -5.579032e-03 1.747560e-03
-9.127282e-02 -5.643657e-03 1.733074e-03
-8.702176e-02 -5.708805e-03 1.717969e-03
-8.277069e-02 -5.774474e-03 1.702234e-03
-7.851963e-02 -5.840664e-03 1.685859e-03
-7.426857e-02 -5.907375e-03 1.668833e-03
-7.001750e-02 -5.974606e-03 1.651144e-03
-6.576644e-02 -6.042356e-03 1.632781e-03
-6.151538e-02 -6.110625e-03 1.613733e-03
-5.726432e-02 -6.179412e-03 1.593988e-03
-5.301325e-02 -6.248715e-03 1.573534e-03
-4.876219e-02 -6.318533e-03 1.552361e-03
-4.451113e-02 -6.388866e-03 1.530455e-03
-4.026007e-02 -6.459711e-03 1.507806e-03
-3.600900e-02 -6.531067e-03 1.484400e-03
-3.175794e-02 -6.602933e-03 1.460226e-03
-2.750688e-02 -6.675306e-03 1.435272e-03
-2.325581e-02 -6.748184e-03 1.409525e-03
-1.900475e-02 -6.821565e-03 1.382973e-03
-1.475369e-02 -6.895448e-03 1.355602e-03
-1.050263e-02 -6.969829e-03 1.327402e-03
-6.251563e-03 -7.044706e-03 1.298357e-03
-2.000500e-03 -7.120076e-03 1.268457e-03
2.250563e-03 -7.195936e-03 1.237687e-03
6.501625e-03 -7.272283e-03 1.206034e-03
1.075269e-02 -7.349114e-03 1.173486e-03
1.500375e-02 -7.426425e-03 1.140029e-03
1.925481e-02 -7.504213e-03 1.105650e-03
2.350588e-02 -7.582474e-03 1.070334e-03
2.775694e-02 -7.661203e-03 1.034069e-03
3.200800e-02 -7.740398e-03 9.968400e-04
3.625906e-02 -7.820053e-03 9.586342e-04
4.051013e-02 -7.900164e-03 9.194372e-04
4.476119e-02 -7.980726e-03 8.792351e-04
4.901225e-02 -8.061735e-03 8.380137e-04
5.326332e-02 -8.143185e-03 7.957588e-04
5.751438e-02 -8.225071e-03 7.524561e-04
6.176544e-02 -8.307387e-03 7.080912e-04
6.601650e-02 -8.390128e-03 6.626496e-04
7.026757e-02 -8.473287e-03 6.161168e-04
7.451863e-02 -8.556859e-03 5.684780e-04
7.876969e-02 -8.640838e-03 5.197186e-04
8.302076e-02 -8.725216e-03 4.698237e-04
8.727182e-02 -8.809987e-03 4.187784e-04
9.152288e-02 -8.895144e-03 3.665676e-04
9.577394e-02 -8.980679e-03 3.131764e-04
1.000250e-01 -9.066586e-03 2.585895e-04
1.042761e-01 -9.152856e-03 2.027918e-04
1.085271e-01 -9.239481e-03 1.457679e-04
1.127782e-01 -9.326454e-03 8.750248e-05
1.170293e-01 -9.413765e-03 2.798010e-05
1.212803e-01 -9.501406e-03 -3.281476e-05
1.255314e-01 -9.589368e-03 -9.489767e-05
1.297824e-01 -9.677643e-03 -1.582843e-04
1.340335e-01 -9.766219e-03 -2.229902e-04
1.382846e-01 -9.855088e-03 -2.890313e-04
1.425356e-01 -9.944240e-03 -3.564233e-04
1.467867e-01 -1.003366e-02 -4.251821e-04
1.510378e-01 -1.012335e-02 -4.953236e-04
1.552888e-01 -1.021329e-02 -5.668637e-04
1.595399e-01 -1.030346e-02 -6.398185e-04
1.637909e-01 -1.039387e-02 -7.142040e-04
1.680420e-01 -1.048449e-02 -7.900363e-04
1.722931e-01 -1.057531e-02 -8.673314e-04
1.765441e-01 -1.066633e-02 -9.461056e-04
1.807952e-01 -1.075753e-02 -1.026375e-03
1.850463e-01 -1.084890e-02 -1.108156e-03
1.892973e-01 -1.094042e-02 -1.191464e-03
1.935484e-01 -1.103208e-02 -1.276317e-03
1.977994e-01 -1.112386e-02 -1.362730e-03
2.020505e-01 -1.121576e-02 -1.450719e-03
2.063016e-01 -1.130776e-02 -1.540300e-03
2.105526e-01 -1.139984e-02 -1.631491e-03
2.148037e-01 -1.149198e-02 -1.724307e-03
2.190548e-01 -1.158418e-02 -1.818765e-03
2.233058e-01 -1.167642e-02 -1.914881e-03
2.275569e-01 -1.176868e-02 -2.012671e-03
2.318080e-01 -1.186094e-02 -2.112151e-03
2.360590e-01 -1.195319e-02 -2.213338e-03
2.403101e-01 -1.204541e-02 -2.316248e-03
2.445611e-01 -1.213758e-02 -2.420897e-03
2.488122e-01 -1.222969e-02 -2.527302e-03
2.530633e-01 -1.232172e-02 -2.635478e-03
2.573143e-01 -1.241364e-02 -2.745441e-03
2.615654e-01 -1.250545e-02 -2.857208e-03
2.658165e-01 -1.259711e-02 -2.970794e-03
2.700675e-01 -1.268862e-02 -3.086216e-03
2.743186e-01 -1.277994e-02 -3.203489e-03
2.785696e-01 -1.287107e-02 -3.322629e-03
2.828207e-01 -1.296197e-02 -3.443652e-03
