x prob_density
-1.579145e+00 1.022926e-07
-1.574894e+00 1.061576e-07
-1.570643e+00 1.101639e-07
-1.566392e+00 1.143163e-07
-1.562141e+00 1.186200e-07
-1.557889e+00 1.230803e-07
-1.553638e+00 1.277026e-07
-1.549387e+00 1.324928e-07
-1.545136e+00 1.374565e-07
-1.540885e+00 1.426000e-07
-1.536634e+00 1.479293e-07
-1.532383e+00 1.534511e-07
-1.528132e+00 1.591720e-07
-1.523881e+00 1.650989e-07
-1.519630e+00 1.712389e-07
-1.515379e+00 1.775994e-07
-1.511128e+00 1.841881e-07
-1.506877e+00 1.910128e-07
-1.502626e+00 1.980817e-07
-1.498375e+00 2.054031e-07
-1.494124e+00 2.129857e-07
-1.489872e+00 2.208384e-07
-1.485621e+00 2.289707e-07
-1.481370e+00 2.373919e-07
-1.477119e+00 2.461120e-07
-1.472868e+00 2.551412e-07
-1.468617e+00 2.644899e-07
-1.464366e+00 2.741692e-07
-1.460115e+00 2.841901e-07
-1.455864e+00 2.945643e-07
-1.451613e+00 3.053038e-07
-1.447362e+00 3.164208e-07
-1.443111e+00 3.279283e-07
-1.438860e+00 3.398392e-07
-1.434609e+00 3.521672e-07
-1.430358e+00 3.649264e-07
-1.426107e+00 3.781311e-07
-1.421855e+00 3.917964e-07
-1.417604e+00 4.059377e-07
-1.413353e+00 4.205708e-07
-1.409102e+00 4.357123e-07
-1.404851e+00 4.513789e-07
-1.400600e+00 4.675882e-07
-1.396349e+00 4.843583e-07
-1.392098e+00 5.017078e-07
-1.387847e+00 5.196557e-07
-1.383596e+00 5.382221e-07
-1.379345e+00 5.574272e-07
-1.375094e+00 5.772921e-07
-1.370843e+00 5.978386e-07
-1.366592e+00 6.190891e-07
-1.362341e+00 6.410666e-07
-1.358090e+00 6.637952e-07
-1.353838e+00 6.872992e-07
-1.349587e+00 7.116042e-07
-1.345336e+00 7.367361e-07
-1.341085e+00 7.627221e-07
-1.336834e+00 7.895898e-07
-1.332583e+00 8.173679e-07
-1.328332e+00 8.460859e-07
-1.324081e+00 8.757744e-07
-1.319830e+00 9.064647e-07
-1.315579e+00 9.381891e-07
-1.311328e+00 9.709809e-07
-1.307077e+00 1.004875e-06
-1.302826e+00 1.039906e-06
-1.298575e+00 1.076111e-06
-1.294324e+00 1.113527e-06
-1.290073e+00 1.152193e-06
-1.285821e+00 1.192150e-06
-1.281570e+00 1.233437e-06
-1.277319e+00 1.276099e-06
-1.273068e+00 1.320178e-06
-1.268817e+00 1.365719e-06
-1.264566e+00 1.412769e-06
-1.260315e+00 1.461375e-06
-1.256064e+00 1.511587e-06
-1.251813e+00 1.563456e-06
-1.247562e+00 1.617033e-06
-1.243311e+00 1.672372e-06
-1.239060e+00 1.729529e-06
-1.234809e+00 1.788560e-06
-1.230558e+00 1.849525e-06
-1.226307e+00 1.912483e-06
-1.222056e+00 1.977498e-06
-1.217804e+00 2.044632e-06
-1.213553e+00 2.113953e-06
-1.209302e+00 2.185527e-06
-1.205051e+00 2.259426e-06
-1.200800e+00 2.335719e-06
-1.196549e+00 2.414483e-06
-1.192298e+00 2.495793e-06
-1.188047e+00 2.579727e-06
-1.183796e+00 2.666366e-06
-1.179545e+00 2.755794e-06
-1.175294e+00 2.848095e-06
-1.171043e+00 2.943359e-06
-1.166792e+00 3.041674e-06
-1.162541e+00 3.143135e-06
-1.158290e+00 3.247837e-06
-1.154039e+00 3.355879e-06
-1.149787e+00 3.467363e-06
-1.145536e+00 3.582392e-06
-1.141285e+00 3.701074e-06
-1.137034e+00 3.823519e-06
-1.132783e+00 3.949841e-06
-1.128532e+00 4.080156e-06
-1.124281e+00 4.214586e-06
-1.120030e+00 4.353252e-06
-1.115779e+00 4.496283e-06
-1.111528e+00 4.643808e-06
-1.107277e+00 4.795963e-06
-1.103026e+00 4.952884e-06
-1.098775e+00 5.114714e-06
-1.094524e+00 5.281600e-06
-1.090273e+00 5.453690e-06
-1.086022e+00 5.631139e-06
-1.081770e+00 5.814105e-06
-1.077519e+00 6.002752e-06
-1.073268e+00 6.197246e-06
-1.069017e+00 6.397761e-06
-1.064766e+00 6.604472e-06
-1.060515e+00 6.817561e-06
-1.056264e+00 7.037215e-06
-1.052013e+00 7.263626e-06
-1.047762e+00 7.496991e-06
-1.043511e+00 7.737513e-06
-1.039260e+00 7.985399e-06
-1.035009e+00 8.240863e-06
-1.030758e+00 8.504125e-06
-1.026507e+00 8.775411e-06
-1.022256e+00 9.054951e-06
-1.018005e+00 9.342985e-06
-1.013753e+00 9.639755e-06
-1.009502e+00 9.945514e-06
-1.005251e+00 1.026052e-05
-1.001000e+00 1.058503e-05
-9.967492e-01 1.091933e-05
-9.924981e-01 1.126369e-05
-9.882471e-01 1.161840e-05
-9.839960e-01 1.198375e-05
-9.797449e-01 1.236004e-05
-9.754939e-01 1.274759e-05
-9.712428e-01 1.314671e-05
-9.669917e-01 1.355772e-05
-9.627407e-01 1.398097e-05
-9.584896e-01 1.441680e-05
-9.542386e-01 1.486556e-05
-9.499875e-01 1.532762e-05
-9.457364e-01 1.580333e-05
-9.414854e-01 1.629310e-05
-9.372343e-01 1.679730e-05
-9.329832e-01 1.731634e-05
-9.287322e-01 1.785064e-05
-9.244811e-01 1.840060e-05
-9.202301e-01 1.896668e-05
-9.159790e-01 1.954931e-05
-9.117279e-01 2.014895e-05
-9.074769e-01 2.076607e-05
-9.032258e-01 2.140114e-05
-8.989747e-01 2.205466e-05
-8.947237e-01 2.272714e-05
-8.904726e-01 2.341909e-05
-8.862216e-01 2.413105e-05
-8.819705e-01 2.486355e-05
-8.777194e-01 2.561716e-05
-8.734684e-01 2.639245e-05
-8.692173e-01 2.719000e-05
-8.649662e-01 2.801042e-05
-8.607152e-01 2.885432e-05
-8.564641e-01 2.972234e-05
-8.522131e-01 3.061512e-05
-8.479620e-01 3.153332e-05
-8.437109e-01 3.247764e-05
-8.394599e-01 3.344876e-05
-8.352088e-01 3.444739e-05
-8.309577e-01 3.547428e-05
-8.267067e-01 3.653017e-05
-8.224556e-01 3.761584e-05
-8.182046e-01 3.873206e-05
-8.139535e-01 3.987964e-05
-8.097024e-01 4.105942e-05
-8.054514e-01 4.227223e-05
-8.012003e-01 4.351895e-05
-7.969492e-01 4.480047e-05
-7.926982e-01 4.611769e-05
-7.884471e-01 4.747155e-05
-7.841960e-01 4.886299e-05
-7.799450e-01 5.029301e-05
-7.756939e-01 5.176259e-05
-7.714429e-01 5.327277e-05
-7.671918e-01 5.482459e-05
-7.629407e-01 5.641913e-05
-7.586897e-01 5.805748e-05
-7.544386e-01 5.974078e-05
-7.501875e-01 6.147018e-05
-7.459365e-01 6.324685e-05
-7.416854e-01 6.507200e-05
-7.374344e-01 6.694687e-05
-7.331833e-01 6.887272e-05
-7.289322e-01 7.085085e-05
-7.246812e-01 7.288259e-05
-7.204301e-01 7.496928e-05
-7.161790e-01 7.711232e-05
-7.119280e-01 7.931312e-05
-7.076769e-01 8.157314e-05
-7.034259e-01 8.389385e-05
-6.991748e-01 8.627679e-05
-6.949237e-01 8.872350e-05
-6.906727e-01 9.123558e-05
-6.864216e-01 9.381465e-05
-6.821705e-01 9.646237e-05
-6.779195e-01 9.918045e-05
-6.736684e-01 1.019706e-04
-6.694174e-01 1.048347e-04
-6.651663e-01 1.077744e-04
-6.609152e-01 1.107917e-04
-6.566642e-01 1.138884e-04
-6.524131e-01 1.170666e-04
-6.481620e-01 1.203281e-04
-6.439110e-01 1.236750e-04
-6.396599e-01 1.271095e-04
-6.354089e-01 1.306335e-04
-6.311578e-01 1.342493e-04
-6.269067e-01 1.379592e-04
-6.226557e-01 1.417653e-04
-6.184046e-01 1.456700e-04
-6.141535e-01 1.496756e-04
-6.099025e-01 1.537846e-04
-6.056514e-01 1.579994e-04
-6.014004e-01 1.623226e-04
-5.971493e-01 1.667568e-04
-5.928982e-01 1.713045e-04
-5.886472e-01 1.759685e-04
-5.843961e-01 1.807515e-04
-5.801450e-01 1.856564e-04
-5.758940e-01 1.906859e-04
-5.716429e-01 1.958430e-04
-5.673918e-01 2.011308e-04
-5.631408e-01 2.065522e-04
-5.588897e-01 2.121104e-04
-5.546387e-01 2.178086e-04
-5.503876e-01 2.236500e-04
-5.461365e-01 2.296379e-04
-5.418855e-01 2.357758e-04
-5.376344e-01 2.420670e-04
-5.333833e-01 2.485151e-04
-5.291323e-01 2.551238e-04
-5.248812e-01 2.618967e-04
-5.206302e-01 2.688375e-04
-5.163791e-01 2.759501e-04
-5.121280e-01 2.832384e-04
-5.078770e-01 2.907064e-04
-5.036259e-01 2.983582e-04
-4.993748e-01 3.061978e-04
-4.951238e-01 3.142296e-04
-4.908727e-01 3.224578e-04
-4.866217e-01 3.308870e-04
-4.823706e-01 3.395215e-04
-4.781195e-01 3.483660e-04
-4.738685e-01 3.574251e-04
-4.696174e-01 3.667036e-04
-4.653663e-01 3.762064e-04
-4.611153e-01 3.859384e-04
-4.568642e-01 3.959048e-04
-4.526132e-01 4.061106e-04
-4.483621e-01 4.165612e-04
-4.441110e-01 4.272618e-04
-4.398600e-01 4.382181e-04
-4.356089e-01 4.494354e-04
-4.313578e-01 4.609196e-04
-4.271068e-01 4.726764e-04
-4.228557e-01 4.847117e-04
-4.186047e-01 4.970315e-04
-4.143536e-01 5.096420e-04
-4.101025e-01 5.225495e-04
-4.058515e-01 5.357602e-04
-4.016004e-01 5.492807e-04
-3.973493e-01 5.631175e-04
-3.930983e-01 5.772775e-04
-3.888472e-01 5.917675e-04
-3.845961e-01 6.065944e-04
-3.803451e-01 6.217654e-04
-3.760940e-01 6.372878e-04
-3.718430e-01 6.531689e-04
-3.675919e-01 6.694162e-04
-3.633408e-01 6.860374e-04
-3.590898e-01 7.030404e-04
-3.548387e-01 7.204330e-04
-3.505876e-01 7.382233e-04
-3.463366e-01 7.564196e-04
-3.420855e-01 7.750303e-04
-3.378345e-01 7.940638e-04
-3.335834e-01 8.135289e-04
-3.293323e-01 8.334345e-04
-3.250813e-01 8.537894e-04
-3.208302e-01 8.746030e-04
-3.165791e-01 8.958844e-04
-3.123281e-01 9.176432e-04
-3.080770e-01 9.398891e-04
-3.038260e-01 9.626318e-04
-2.995749e-01 9.858814e-04
-2.953238e-01 1.009648e-03
-2.910728e-01 1.033942e-03
-2.868217e-01 1.058774e-03
-2.825706e-01 1.084154e-03
-2.783196e-01 1.110094e-03
-2.740685e-01 1.136605e-03
-2.698175e-01 1.163697e-03
-2.655664e-01 1.191383e-03
-2.613153e-01 1.219673e-03
-2.570643e-01 1.248580e-03
-2.528132e-01 1.278116e-03
-2.485621e-01 1.308293e-03
-2.443111e-01 1.339124e-03
-2.400600e-01 1.370620e-03
-2.358090e-01 1.402796e-03
-2.315579e-01 1.435664e-03
-2.273068e-01 1.469237e-03
-2.230558e-01 1.503528e-03
-2.188047e-01 1.538553e-03
-2.145536e-01 1.574324e-03
-2.103026e-01 1.610855e-03
-2.060515e-01 1.648162e-03
-2.018005e-01 1.686258e-03
-1.975494e-01 1.725159e-03
-1.932983e-01 1.764879e-03
-1.890473e-01 1.805434e-03
-1.847962e-01 1.846840e-03
-1.805451e-01 1.889113e-03
-1.762941e-01 1.932267e-03
-1.720430e-01 1.976320e-03
-1.677919e-01 2.021289e-03
-1.635409e-01 2.067190e-03
-1.592898e-01 2.114039e-03
-1.550388e-01 2.161856e-03
-1.507877e-01 2.210656e-03
-1.465366e-01 2.260458e-03
-1.422856e-01 2.311281e-03
-1.380345e-01 2.363142e-03
-1.337834e-01 2.416060e-03
-1.295324e-01 2.470054e-03
-1.252813e-01 2.525143e-03
-1.210303e-01 2.581348e-03
-1.167792e-01 2.638687e-03
-1.125281e-01 2.697181e-03
-1.082771e-01 2.756850e-03
-1.040260e-01 2.817715e-03
-9.977494e-02 2.879797e-03
-9.552388e-02 2.943117e-03
-9.127282e-02 3.007696e-03
-8.702176e-02 3.073557e-03
-8.277069e-02 3.140722e-03
-7.851963e-02 3.209213e-03
-7.426857e-02 3.279053e-03
-7.001750e-02 3.350266e-03
-6.576644e-02 3.422874e-03
-6.151538e-02 3.496901e-03
-5.726432e-02 3.572372e-03
-5.301325e-02 3.649311e-03
-4.876219e-02 3.727743e-03
-4.451113e-02 3.807693e-03
-4.026007e-02 3.889186e-03
-3.600900e-02 3.972248e-03
-3.175794e-02 4.056905e-03
-2.750688e-02 4.143183e-03
-2.325581e-02 4.231110e-03
-1.900475e-02 4.320713e-03
-1.475369e-02 4.412019e-03
-1.050263e-02 4.505055e-03
-6.251563e-03 4.599851e-03
-2.000500e-03 4.696435e-03
2.250563e-03 4.794835e-03
6.501625e-03 4.895080e-03
1.075269e-02 4.997202e-03
1.500375e-02 5.101229e-03
1.925481e-02 5.207192e-03
2.350588e-02 5.315122e-03
2.775694e-02 5.425050e-03
3.200800e-02 5.537008e-03
3.625906e-02 5.651026e-03
4.051013e-02 5.767139e-03
4.476119e-02 5.885378e-03
4.901225e-02 6.005776e-03
5.326332e-02 6.128367e-03
5.751438e-02 6.253185e-03
6.176544e-02 6.380264e-03
6.601650e-02 6.509638e-03
7.026757e-02 6.641343e-03
7.451863e-02 6.775415e-03
7.876969e-02 6.911888e-03
8.302076e-02 7.050799e-03
8.727182e-02 7.192185e-03
9.152288e-02 7.336082e-03
9.577394e-02 7.482529e-03
1.000250e-01 7.631563e-03
1.042761e-01 7.783222e-03
1.085271e-01 7.937545e-03
1.127782e-01 8.094572e-03
1.170293e-01 8.254341e-03
1.212803e-01 8.416892e-03
1.255314e-01 8.582266e-03
1.297824e-01 8.750504e-03
1.340335e-01 8.921646e-03
1.382846e-01 9.095735e-03
1.425356e-01 9.272812e-03
1.467867e-01 9.452920e-03
1.510378e-01 9.636101e-03
1.552888e-01 9.822399e-03
1.595399e-01 1.001186e-02
1.637909e-01 1.020452e-02
1.680420e-01 1.040043e-02
1.722931e-01 1.059964e-02
1.765441e-01 1.080218e-02
1.807952e-01 1.100812e-02
1.850463e-01 1.121748e-02
1.892973e-01 1.143032e-02
1.935484e-01 1.164668e-02
1.977994e-01 1.186662e-02
2.020505e-01 1.209018e-02
2.063016e-01 1.231741e-02
2.105526e-01 1.254835e-02
2.148037e-01 1.278306e-02
2.190548e-01 1.302159e-02
2.233058e-01 1.326398e-02
2.275569e-01 1.351029e-02
2.318080e-01 1.376057e-02
2.360590e-01 1.401486e-02
2.403101e-01 1.427323e-02
2.445611e-01 1.453572e-02
2.488122e-01 1.480238e-02
2.530633e-01 1.507327e-02
2.573143e-01 1.534844e-02
2.615654e-01 1.562795e-02
2.658165e-01 1.591185e-02
2.700675e-01 1.620018e-02
2.743186e-01 1.649302e-02
2.785696e-01 1.679041e-02
2.828207e-01 1.709241e-02
2.870718e-01 1.739907e-02
2.913228e-01 1.771046e-02
2.955739e-01 1.802662e-02
2.998250e-01 1.834762e-02
3.040760e-01 1.867351e-02
3.083271e-01 1.900435e-02
3.125781e-01 1.934020e-02
3.168292e-01 1.968112e-02
3.210803e-01 2.002717e-02
3.253313e-01 2.037840e-02
3.295824e-01 2.073487e-02
3.338335e-01 2.109666e-02
3.380845e-01 2.146381e-02
3.423356e-01 2.183638e-02
3.465866e-01 2.221445e-02
3.508377e-01 2.259806e-02
3.550888e-01 2.298729e-02
3.593398e-01 2.338219e-02
3.635909e-01 2.378282e-02
3.678420e-01 2.418926e-02
3.720930e-01 2.460155e-02
3.763441e-01 2.501977e-02
3.805951e-01 2.544398e-02
3.848462e-01 2.587424e-02
3.890973e-01 2.631061e-02
3.933483e-01 2.675317e-02
3.975994e-01 2.720197e-02
4.018505e-01 2.765708e-02
4.061015e-01 2.811856e-02
4.103526e-01 2.858649e-02
4.146037e-01 2.906092e-02
4.188547e-01 2.954192e-02
4.231058e-01 3.002957e-02
4.273568e-01 3.052391e-02
4.316079e-01 3.102502e-02
4.358590e-01 3.153298e-02
4.401100e-01 3.204783e-02
4.443611e-01 3.256966e-02
4.486122e-01 3.309852e-02
4.528632e-01 3.363449e-02
4.571143e-01 3.417763e-02
4.613653e-01 3.472802e-02
4.656164e-01 3.528571e-02
4.698675e-01 3.585077e-02
4.741185e-01 3.642328e-02
4.783696e-01 3.700330e-02
4.826207e-01 3.759090e-02
4.868717e-01 3.818615e-02
4.911228e-01 3.878911e-02
4.953738e-01 3.939986e-02
4.996249e-01 4.001846e-02
5.038760e-01 4.064498e-02
5.081270e-01 4.127949e-02
5.123781e-01 4.192206e-02
5.166292e-01 4.257276e-02
5.208802e-01 4.323164e-02
5.251313e-01 4.389879e-02
5.293823e-01 4.457428e-02
5.336334e-01 4.525816e-02
5.378845e-01 4.595050e-02
5.421355e-01 4.665139e-02
5.463866e-01 4.736087e-02
5.506377e-01 4.807903e-02
5.548887e-01 4.880592e-02
5.591398e-01 4.954162e-02
5.633908e-01 5.028620e-02
5.676419e-01 5.103971e-02
5.718930e-01 5.180223e-02
5.761440e-01 5.257383e-02
5.803951e-01 5.335457e-02
5.846462e-01 5.414451e-02
5.888972e-01 5.494373e-02
5.931483e-01 5.575229e-02
5.973993e-01 5.657026e-02
6.016504e-01 5.739769e-02
6.059015e-01 5.823467e-02
6.101525e-01 5.908124e-02
6.144036e-01 5.993747e-02
6.186547e-01 6.080344e-02
6.229057e-01 6.167920e-02
6.271568e-01 6.256481e-02
6.314079e-01 6.346035e-02
6.356589e-01 6.436586e-02
6.399100e-01 6.528142e-02
6.441610e-01 6.620708e-02
6.484121e-01 6.714291e-02
6.526632e-01 6.808896e-02
6.569142e-01 6.904531e-02
6.611653e-01 7.001199e-02
6.654164e-01 7.098909e-02
6.696674e-01 7.197664e-02
6.739185e-01 7.297472e-02
6.781695e-01 7.398338e-02
6.824206e-01 7.500267e-02
6.866717e-01 7.603266e-02
6.909227e-01 7.707339e-02
6.951738e-01 7.812493e-02
6.994249e-01 7.918732e-02
7.036759e-01 8.026062e-02
7.079270e-01 8.134488e-02
7.121780e-01 8.244016e-02
7.164291e-01 8.354650e-02
7.206802e-01 8.466395e-02
7.249312e-01 8.579257e-02
7.291823e-01 8.693241e-02
7.334334e-01 8.808350e-02
7.376844e-01 8.924590e-02
7.419355e-01 9.041966e-02
7.461865e-01 9.160482e-02
7.504376e-01 9.280142e-02
7.546887e-01 9.400951e-02
7.589397e-01 9.522912e-02
7.631908e-01 9.646031e-02
7.674419e-01 9.770311e-02
7.716929e-01 9.895756e-02
7.759440e-01 1.002237e-01
7.801950e-01 1.015016e-01
7.844461e-01 1.027912e-01
7.886972e-01 1.040926e-01
7.929482e-01 1.054059e-01
7.971993e-01 1.067310e-01
8.014504e-01 1.080680e-01
8.057014e-01 1.094169e-01
8.099525e-01 1.107778e-01
8.142036e-01 1.121507e-01
8.184546e-01 1.135356e-01
8.227057e-01 1.149325e-01
8.269567e-01 1.163415e-01
8.312078e-01 1.177626e-01
8.354589e-01 1.191957e-01
8.397099e-01 1.206410e-01
8.439610e-01 1.220985e-01
8.482121e-01 1.235681e-01
8.524631e-01 1.250498e-01
8.567142e-01 1.265438e-01
8.609652e-01 1.280500e-01
8.652163e-01 1.295683e-01
8.694674e-01 1.310989e-01
8.737184e-01 1.326418e-01
8.779695e-01 1.341969e-01
8.822206e-01 1.357642e-01
8.864716e-01 1.373438e-01
8.907227e-01 1.389356e-01
8.949737e-01 1.405397e-01
8.992248e-01 1.421561e-01
9.034759e-01 1.437847e-01
9.077269e-01 1.454255e-01
9.119780e-01 1.470786e-01
9.162291e-01 1.487439e-01
9.204801e-01 1.504215e-01
9.247312e-01 1.521112e-01
9.289822e-01 1.538132e-01
9.332333e-01 1.555274e-01
9.374844e-01 1.572537e-01
9.417354e-01 1.589922e-01
9.459865e-01 1.607428e-01
9.502376e-01 1.625055e-01
9.544886e-01 1.642803e-01
9.587397e-01 1.660672e-01
9.629907e-01 1.678661e-01
9.672418e-01 1.696771e-01
9.714929e-01 1.715000e-01
9.757439e-01 1.733348e-01
9.799950e-01 1.751816e-01
9.842461e-01 1.770402e-01
9.884971e-01 1.789106e-01
9.927482e-01 1.807929e-01
9.969992e-01 1.826869e-01
1.001250e+00 1.845926e-01
1.005501e+00 1.865100e-01
1.009752e+00 1.884389e-01
1.014004e+00 1.903795e-01
1.018255e+00 1.923315e-01
1.022506e+00 1.942950e-01
1.026757e+00 1.962699e-01
1.031008e+00 1.982561e-01
1.035259e+00 2.002536e-01
1.039510e+00 2.022623e-01
1.043761e+00 2.042822e-01
1.048012e+00 2.063131e-01
1.052263e+00 2.083550e-01
1.056514e+00 2.104079e-01
1.060765e+00 2.124716e-01
1.065016e+00 2.145461e-01
1.069267e+00 2.166314e-01
1.073518e+00 2.187272e-01
1.077769e+00 2.208336e-01
1.082021e+00 2.229504e-01
1.086272e+00 2.250777e-01
1.090523e+00 2.272152e-01
1.094774e+00 2.293628e-01
1.099025e+00 2.315206e-01
1.103276e+00 2.336884e-01
1.107527e+00 2.358661e-01
1.111778e+00 2.380536e-01
1.116029e+00 2.402508e-01
1.120280e+00 2.424575e-01
1.124531e+00 2.446738e-01
1.128782e+00 2.468994e-01
1.133033e+00 2.491343e-01
1.137284e+00 2.513784e-01
1.141535e+00 2.536315e-01
1.145786e+00 2.558935e-01
1.150038e+00 2.581642e-01
1.154289e+00 2.604437e-01
1.158540e+00 2.627317e-01
1.162791e+00 2.650281e-01
1.167042e+00 2.673329e-01
1.171293e+00 2.696457e-01
1.175544e+00 2.719666e-01
1.179795e+00 2.742954e-01
1.184046e+00 2.766319e-01
1.188297e+00 2.789761e-01
1.192548e+00 2.813277e-01
1.196799e+00 2.836866e-01
1.201050e+00 2.860527e-01
1.205301e+00 2.884258e-01
1.209552e+00 2.908058e-01
1.213803e+00 2.931924e-01
1.218055e+00 2.955857e-01
1.222306e+00 2.979853e-01
1.226557e+00 3.003912e-01
1.230808e+00 3.028032e-01
1.235059e+00 3.052211e-01
1.239310e+00 3.076447e-01
1.243561e+00 3.100739e-01
1.247812e+00 3.125086e-01
1.252063e+00 3.149484e-01
1.256314e+00 3.173933e-01
1.260565e+00 3.198431e-01
1.264816e+00 3.222976e-01
1.269067e+00 3.247566e-01
1.273318e+00 3.272199e-01
1.277569e+00 3.296875e-01
1.281820e+00 3.321589e-01
1.286072e+00 3.346342e-01
1.290323e+00 3.371130e-01
1.294574e+00 3.395952e-01
1.298825e+00 3.420807e-01
1.303076e+00 3.445691e-01
1.307327e+00 3.470603e-01
1.311578e+00 3.495542e-01
1.315829e+00 3.520504e-01
1.320080e+00 3.545488e-01
1.324331e+00 3.570493e-01
1.328582e+00 3.595515e-01
1.332833e+00 3.620553e-01
1.337084e+00 3.645604e-01
1.341335e+00 3.670667e-01
1.345586e+00 3.695740e-01
1.349837e+00 3.720820e-01
1.354089e+00 3.745905e-01
1.358340e+00 3.770992e-01
1.362591e+00 3.796081e-01
1.366842e+00 3.821168e-01
1.371093e+00 3.846251e-01
1.375344e+00 3.871328e-01
1.379595e+00 3.896397e-01
1.383846e+00 3.921456e-01
1.388097e+00 3.946501e-01
1.392348e+00 3.971532e-01
1.396599e+00 3.996545e-01
1.400850e+00 4.021539e-01
1.405101e+00 4.046510e-01
1.409352e+00 4.071457e-01
1.413603e+00 4.096377e-01
1.417854e+00 4.121268e-01
1.422106e+00 4.146128e-01
1.426357e+00 4.170954e-01
1.430608e+00 4.195743e-01
1.434859e+00 4.220494e-01
1.439110e+00 4.245203e-01
1.443361e+00 4.269869e-01
1.447612e+00 4.294489e-01
1.451863e+00 4.319061e-01
1.456114e+00 4.343582e-01
1.460365e+00 4.368049e-01
1.464616e+00 4.392461e-01
1.468867e+00 4.416815e-01
1.473118e+00 4.441107e-01
1.477369e+00 4.465337e-01
1.481620e+00 4.489501e-01
1.485871e+00 4.513596e-01
1.490123e+00 4.537621e-01
1.494374e+00 4.561573e-01
1.498625e+00 4.585449e-01
1.502876e+00 4.609247e-01
1.507127e+00 4.632964e-01
1.511378e+00 4.656598e-01
1.515629e+00 4.680146e-01
1.519880e+00 4.703606e-01
1.524131e+00 4.726975e-01
1.528382e+00 4.750251e-01
1.532633e+00 4.773431e-01
1.536884e+00 4.796513e-01
1.541135e+00 4.819494e-01
1.545386e+00 4.842372e-01
1.549637e+00 4.865144e-01
1.553888e+00 4.887807e-01
1.558140e+00 4.910360e-01
1.562391e+00 4.932799e-01
1.566642e+00 4.955123e-01
1.570893e+00 4.977328e-01
1.575144e+00 4.999412e-01
1.579395e+00 5.021373e-01
1.583646e+00 5.043208e-01
