x real_part imag_part
-8.139535e-01 -4.130948e-04 -2.560162e-04
-8.097024e-01 -4.158765e-04 -2.576976e-04
-8.054514e-01 -4.186729e-04 -2.593935e-04
-8.012003e-01 -4.214841e-04 -2.611040e-04
-7.969492e-01 -4.243101e-04 -2.628293e-04
-7.926982e-01 -4.271509e-04 -2.645696e-04
-7.884471e-01 -4.300067e-04 -2.663250e-04
-7.841960e-01 -4.328774e-04 -2.680956e-04
-7.799450e-01 -4.357630e-04 -2.698816e-04
-7.756939e-01 -4.386637e-04 -2.716831e-04
-7.714429e-01 -4.415795e-04 -2.735004e-04
-7.671918e-01 -4.445104e-04 -2.753334e-04
-7.629407e-01 -4.474565e-04 -2.771825e-04
-7.586897e-01 -4.504177e-04 -2.790477e-04
-7.544386e-01 -4.533942e-04 -2.809292e-04
-7.501875e-01 -4.563860e-04 -2.828273e-04
-7.459365e-01 -4.593932e-04 -2.847419e-04
-7.416854e-01 -4.624157e-04 -2.866733e-04
-7.374344e-01 -4.654536e-04 -2.886217e-04
-7.331833e-01 -4.685070e-04 -2.905872e-04
-7.289322e-01 -4.715758e-04 -2.925699e-04
-7.246812e-01 -4.746602e-04 -2.945702e-04
-7.204301e-01 -4.777602e-04 -2.965880e-04
-7.161790e-01 -4.808758e-04 -2.986237e-04
-7.119280e-01 -4.840071e-04 -3.006772e-04
-7.076769e-01 -4.871540e-04 -3.027490e-04
-7.034259e-01 -4.903166e-04 -3.048390e-04
-6.991748e-01 -4.934951e-04 -3.069475e-04
-6.949237e-01 -4.966893e-04 -3.090747e-04
-6.906727e-01 -4.998994e-04 -3.112207e-04
-6.864216e-01 -5.031253e-04 -3.133858e-04
-6.821705e-01 -5.063671e-04 -3.155700e-04
-6.779195e-01 -5.096249e-04 -3.177736e-04
-6.736684e-01 -5.128987e-04 -3.199968e-04
-6.694174e-01 -5.161884e-04 -3.222397e-04
-6.651663e-01 -5.194942e-04 -3.245026e-04
-6.609152e-01 -5.228161e-04 -3.267856e-04
-6.566642e-01 -5.261541e-04 -3.290890e-04
-6.524131e-01 -5.295082e-04 -3.314128e-04
-6.481620e-01 -5.328785e-04 -3.337574e-04
-6.439110e-01 -5.362649e-04 -3.361228e-04
-6.396599e-01 -5.396676e-04 -3.385094e-04
-6.354089e-01 -5.430866e-04 -3.409172e-04
-6.311578e-01 -5.465218e-04 -3.433466e-04
-6.269067e-01 -5.499733e-04 -3.457977e-04
-6.226557e-01 -5.534412e-04 -3.482706e-04
-6.184046e-01 -5.569254e-04 -3.507657e-04
-6.141535e-01 -5.604260e-04 -3.532831e-04
-6.099025e-01 -5.639429e-04 -3.558230e-04
-6.056514e-01 -5.674764e-04 -3.583857e-04
-6.014004e-01 -5.710262e-04 -3.609713e-04
-5.971493e-01 -5.745926e-04 -3.635801e-04
-5.928982e-01 -5.781754e-04 -3.662122e-04
-5.886472e-01 -5.817747e-04 -3.688680e-04
-5.843961e-01 -5.853906e-04 -3.715475e-04
-5.801450e-01 -5.890230e-04 -3.742511e-04
-5.758940e-01 -5.926719e-04 -3.769790e-04
-5.716429e-01 -5.963375e-04 -3.797313e-04
-5.673918e-01 -6.000196e-04 -3.825083e-04
-5.631408e-01 -6.037183e-04 -3.853103e-04
-5.588897e-01 -6.074337e-04 -3.881374e-04
-5.546387e-01 -6.111657e-04 -3.909899e-04
-5.503876e-01 -6.149143e-04 -3.938680e-04
-5.461365e-01 -6.186796e-04 -3.967720e-04
-5.418855e-01 -6.224616e-04 -3.997021e-04
-5.376344e-01 -6.262602e-04 -4.026585e-04
-5.333833e-01 -6.300755e-04 -4.056415e-04
-5.291323e-01 -6.339074e-04 -4.086513e-04
-5.248812e-01 -6.377561e-04 -4.116882e-04
-5.206302e-01 -6.416215e-04 -4.147523e-04
-5.163791e-01 -6.455035e-04 -4.178441e-04
-5.121280e-01 -6.494023e-04 -4.209636e-04
-5.078770e-01 -6.533177e-04 -4.241111e-04
-5.036259e-01 -6.572498e-04 -4.272870e-04
-4.993748e-01 -6.611987e-04 -4.304914e-04
-4.951238e-01 -6.651642e-04 -4.337247e-04
-4.908727e-01 -6.691464e-04 -4.369870e-04
-4.866217e-01 -6.731453e-04 -4.402786e-04
-4.823706e-01 -6.771608e-04 -4.435999e-04
-4.781195e-01 -6.811930e-04 -4.469509e-04
-4.738685e-01 -6.852419e-04 -4.503322e-04
-4.696174e-01 -6.893074e-04 -4.537438e-04
-4.653663e-01 -6.933895e-04 -4.571860e-04
-4.611153e-01 -6.974883e-04 -4.606592e-04
-4.568642e-01 -7.016036e-04 -4.641637e-04
-4.526132e-01 -7.057356e-04 -4.676995e-04
-4.483621e-01 -7.098841e-04 -4.712672e-04
-4.441110e-01 -7.140491e-04 -4.748669e-04
-4.398600e-01 -7.182307e-04 -4.784989e-04
-4.356089e-01 -7.224287e-04 -4.821635e-04
-4.313578e-01 -7.266433e-04 -4.858610e-04
-4.271068e-01 -7.308743e-04 -4.895917e-04
-4.228557e-01 -7.351217e-04 -4.933559e-04
-4.186047e-01 -7.393855e-04 -4.971538e-04
-4.143536e-01 -7.436656e-04 -5.009858e-04
-4.101025e-01 -7.479621e-04 -5.048521e-04
-4.058515e-01 -7.522749e-04 -5.087530e-04
-4.016004e-01 -7.566040e-04 -5.126889e-04
-3.973493e-01 -7.609492e-04 -5.166601e-04
-3.930983e-01 -7.653107e-04 -5.206668e-04
-3.888472e-01 -7.696883e-04 -5.247094e-04
-3.845961e-01 -7.740820e-04 -5.287881e-04
-3.803451e-01 -7.784917e-04 -5.329033e-04
-3.760940e-01 -7.829175e-04 -5.370553e-04
-3.718430e-01 -7.873592e-04 -5.412444e-04
-3.675919e-01 -7.918168e-04 -5.454709e-04
-3.633408e-01 -7.962902e-04 -5.497351e-04
-3.590898e-01 -8.007795e-04 -5.540374e-04
-3.548387e-01 -8.052845e-04 -5.583781e-04
-3.505876e-01 -8.098052e-04 -5.627575e-04
-3.463366e-01 -8.143415e-04 -5.671759e-04
-3.420855e-01 -8.188934e-04 -5.716337e-04
-3.378345e-01 -8.234608e-04 -5.761311e-04
-3.335834e-01 -8.280436e-04 -5.806686e-04
-3.293323e-01 -8.326418e-04 -5.852464e-04
-3.250813e-01 -8.372552e-04 -5.898650e-04
-3.208302e-01 -8.418839e-04 -5.945245e-04
-3.165791e-01 -8.465277e-04 -5.992255e-04
-3.123281e-01 -8.511866e-04 -6.039681e-04
-3.080770e-01 -8.558605e-04 -6.087528e-04
-3.038260e-01 -8.605492e-04 -6.135800e-04
-2.995749e-01 -8.652528e-04 -6.184499e-04
-2.953238e-01 -8.699711e-04 -6.233629e-04
-2.910728e-01 -8.747040e-04 -6.283194e-04
-2.868217e-01 -8.794515e-04 -6.333197e-04
-2.825706e-01 -8.842134e-04 -6.383642e-04
-2.783196e-01 -8.889897e-04 -6.434532e-04
-2.740685e-01 -8.937802e-04 -6.485872e-04
-2.698175e-01 -8.985849e-04 -6.537664e-04
-2.655664e-01 -9.034036e-04 -6.589913e-04
-2.613153e-01 -9.082362e-04 -6.642621e-04
-2.570643e-01 -9.130827e-04 -6.695794e-04
-2.528132e-01 -9.179429e-04 -6.749434e-04
-2.485621e-01 -9.228167e-04 -6.803546e-04
-2.443111e-01 -9.277039e-04 -6.858132e-04
-2.400600e-01 -9.326045e-04 -6.913198e-04
-2.358090e-01 -9.375184e-04 -6.968746e-04
-2.315579e-01 -9.424453e-04 -7.024781e-04
-2.273068e-01 -9.473852e-04 -7.081306e-04
-2.230558e-01 -9.523379e-04 -7.138326e-04
-2.188047e-01 -9.573034e-04 -7.195844e-04
-2.145536e-01 -9.622814e-04 -7.253864e-04
-2.103026e-01 -9.672718e-04 -7.312390e-04
-2.060515e-01 -9.722745e-04 -7.371426e-04
-2.018005e-01 -9.772893e-04 -7.430977e-04
-1.975494e-01 -9.823161e-04 -7.491045e-04
-1.932983e-01 -9.873547e-04 -7.551636e-04
-1.890473e-01 -9.924050e-04 -7.612753e-04
-1.847962e-01 -9.974668e-04 -7.674401e-04
-1.805451e-01 -1.002540e-03 -7.736582e-04
-1.762941e-01 -1.007624e-03 -7.799303e-04
-1.720430e-01 -1.012719e-03 -7.862566e-04
-1.677919e-01 -1.017825e-03 -7.926376e-04
-1.635409e-01 -1.022942e-03 -7.990737e-04
-1.592898e-01 -1.028069e-03 -8.055653e-04
-1.550388e-01 -1.033207e-03 -8.121129e-04
-1.507877e-01 -1.038354e-03 -8.187169e-04
-1.465366e-01 -1.043511e-03 -8.253777e-04
-1.422856e-01 -1.048679e-03 -8.320957e-04
-1.380345e-01 -1.053855e-03 -8.388713e-04
-1.337834e-01 -1.059041e-03 -8.457051e-04
-1.295324e-01 -1.064236e-03 -8.525974e-04
-1.252813e-01 -1.069439e-03 -8.595487e-04
-1.210303e-01 -1.074652e-03 -8.665594e-04
-1.167792e-01 -1.079873e-03 -8.736300e-04
-1.125281e-01 -1.085102e-03 -8.807608e-04
-1.082771e-01 -1.090339e-03 -8.879525e-04
-1.040260e-01 -1.095583e-03 -8.952053e-04
-9.977494e-02 -1.100836e-03 -9.025197e-04
-9.552388e-02 -1.106095e-03 -9.098963e-04
-9.127282e-02 -1.111361e-03 -9.173354e-04
-8.702176e-02 -1.116635e-03 -9.248375e-04
-8.277069e-02 -1.121914e-03 -9.324031e-04
-7.851963e-02 -1.127200e-03 -9.400326e-04
-7.426857e-02 -1.132492e-03 -9.477265e-04
-7.001750e-02 -1.137790e-03 -9.554853e-04
-6.576644e-02 -1.143093e-03 -9.633093e-04
-6.151538e-02 -1.148402e-03 -9.711992e-04
-5.726432e-02 -1.153715e-03 -9.791553e-04
-5.301325e-02 -1.159033e-03 -9.871782e-04
-4.876219e-02 -1.164355e-03 -9.952683e-04
-4.451113e-02 -1.169681e-03 -1.003426e-03
-4.026007e-02 -1.175011e-03 -1.011652e-03
-3.600900e-02 -1.180344e-03 -1.019946e-03
-3.175794e-02 -1.185681e-03 -1.028310e-03
-2.750688e-02 -1.191020e-03 -1.036743e-03
-2.325581e-02 -1.196362e-03 -1.045247e-03
-1.900475e-02 -1.201706e-03 -1.053821e-03
-1.475369e-02 -1.207051e-03 -1.062466e-03
-1.050263e-02 -1.212399e-03 -1.071182e-03
-6.251563e-03 -1.217747e-03 -1.079971e-03
-2.000500e-03 -1.223096e-03 -1.088832e-03
2.250563e-03 -1.228446e-03 -1.097766e-03
6.501625e-03 -1.233795e-03 -1.106774e-03
1.075269e-02 -1.239145e-03 -1.115855e-03
1.500375e-02 -1.244494e-03 -1.125012e-03
1.925481e-02 -1.249842e-03 -1.134243e-03
2.350588e-02 -1.255188e-03 -1.143550e-03
2.775694e-02 -1.260533e-03 -1.152932e-03
3.200800e-02 -1.265875e-03 -1.162392e-03
3.625906e-02 -1.271216e-03 -1.171928e-03
4.051013e-02 -1.276553e-03 -1.181542e-03
4.476119e-02 -1.281886e-03 -1.191234e-03
4.901225e-02 -1.287217e-03 -1.201005e-03
5.326332e-02 -1.292542e-03 -1.210854e-03
5.751438e-02 -1.297864e-03 -1.220784e-03
6.176544e-02 -1.303180e-03 -1.230793e-03
6.601650e-02 -1.308491e-03 -1.240883e-03
7.026757e-02 -1.313796e-03 -1.251054e-03
7.451863e-02 -1.319094e-03 -1.261307e-03
7.876969e-02 -1.324386e-03 -1.271642e-03
8.302076e-02 -1.329670e-03 -1.282060e-03
8.727182e-02 -1.334947e-03 -1.292561e-03
9.152288e-02 -1.340216e-03 -1.303146e-03
9.577394e-02 -1.345476e-03 -1.313815e-03
1.000250e-01 -1.350726e-03 -1.324569e-03
1.042761e-01 -1.355967e-03 -1.335408e-03
1.085271e-01 -1.361198e-03 -1.346333e-03
1.127782e-01 -1.366419e-03 -1.357345e-03
1.170293e-01 -1.371628e-03 -1.368443e-03
1.212803e-01 -1.376825e-03 -1.379629e-03
1.255314e-01 -1.382010e-03 -1.390903e-03
1.297824e-01 -1.387183e-03 -1.402266e-03
1.340335e-01 -1.392342e-03 -1.413717e-03
1.382846e-01 -1.397487e-03 -1.425258e-03
1.425356e-01 -1.402618e-03 -1.436889e-03
1.467867e-01 -1.407734e-03 -1.448611e-03
1.510378e-01 -1.412835e-03 -1.460425e-03
1.552888e-01 -1.417919e-03 -1.472329e-03
1.595399e-01 -1.422986e-03 -1.484327e-03
1.637909e-01 -1.428037e-03 -1.496417e-03
1.680420e-01 -1.433069e-03 -1.508600e-03
1.722931e-01 -1.438083e-03 -1.520877e-03
1.765441e-01 -1.443078e-03 -1.533249e-03
1.807952e-01 -1.448054e-03 -1.545715e-03
1.850463e-01 -1.453009e-03 -1.558278e-03
1.892973e-01 -1.457942e-03 -1.570936e-03
1.935484e-01 -1.462855e-03 -1.583690e-03
1.977994e-01 -1.467745e-03 -1.596542e-03
2.020505e-01 -1.472612e-03 -1.609492e-03
