x prob_density
-1.375094e+00 4.737953e-08
-1.370843e+00 4.792159e-08
-1.366592e+00 4.846965e-08
-1.362341e+00 4.902376e-08
-1.358090e+00 4.958399e-08
-1.353838e+00 5.015042e-08
-1.349587e+00 5.072310e-08
-1.345336e+00 5.130210e-08
-1.341085e+00 5.188749e-08
-1.336834e+00 5.247934e-08
-1.332583e+00 5.307771e-08
-1.328332e+00 5.368268e-08
-1.324081e+00 5.429431e-08
-1.319830e+00 5.491268e-08
-1.315579e+00 5.553785e-08
-1.311328e+00 5.616990e-08
-1.307077e+00 5.680891e-08
-1.302826e+00 5.745493e-08
-1.298575e+00 5.810806e-08
-1.294324e+00 5.876836e-08
-1.290073e+00 5.943592e-08
-1.285821e+00 6.011080e-08
-1.281570e+00 6.079308e-08
-1.277319e+00 6.148285e-08
-1.273068e+00 6.218018e-08
-1.268817e+00 6.288515e-08
-1.264566e+00 6.359784e-08
-1.260315e+00 6.431834e-08
-1.256064e+00 6.504672e-08
-1.251813e+00 6.578307e-08
-1.247562e+00 6.652748e-08
-1.243311e+00 6.728002e-08
-1.239060e+00 6.804078e-08
-1.234809e+00 6.880986e-08
-1.230558e+00 6.958733e-08
-1.226307e+00 7.037329e-08
-1.222056e+00 7.116782e-08
-1.217804e+00 7.197102e-08
-1.213553e+00 7.278297e-08
-1.209302e+00 7.360377e-08
-1.205051e+00 7.443351e-08
-1.200800e+00 7.527228e-08
-1.196549e+00 7.612018e-08
-1.192298e+00 7.697730e-08
-1.188047e+00 7.784375e-08
-1.183796e+00 7.871961e-08
-1.179545e+00 7.960499e-08
-1.175294e+00 8.049998e-08
-1.171043e+00 8.140469e-08
-1.166792e+00 8.231922e-08
-1.162541e+00 8.324367e-08
-1.158290e+00 8.417814e-08
-1.154039e+00 8.512274e-08
-1.149787e+00 8.607758e-08
-1.145536e+00 8.704275e-08
-1.141285e+00 8.801838e-08
-1.137034e+00 8.900456e-08
-1.132783e+00 9.000140e-08
-1.128532e+00 9.100903e-08
-1.124281e+00 9.202754e-08
-1.120030e+00 9.305706e-08
-1.115779e+00 9.409769e-08
-1.111528e+00 9.514956e-08
-1.107277e+00 9.621277e-08
-1.103026e+00 9.728746e-08
-1.098775e+00 9.837372e-08
-1.094524e+00 9.947170e-08
-1.090273e+00 1.005815e-07
-1.086022e+00 1.017032e-07
-1.081770e+00 1.028371e-07
-1.077519e+00 1.039831e-07
-1.073268e+00 1.051414e-07
-1.069017e+00 1.063122e-07
-1.064766e+00 1.074956e-07
-1.060515e+00 1.086917e-07
-1.056264e+00 1.099006e-07
-1.052013e+00 1.111225e-07
-1.047762e+00 1.123575e-07
-1.043511e+00 1.136058e-07
-1.039260e+00 1.148674e-07
-1.035009e+00 1.161426e-07
-1.030758e+00 1.174314e-07
-1.026507e+00 1.187340e-07
-1.022256e+00 1.200505e-07
-1.018005e+00 1.213812e-07
-1.013753e+00 1.227260e-07
-1.009502e+00 1.240852e-07
-1.005251e+00 1.254590e-07
-1.001000e+00 1.268474e-07
-9.967492e-01 1.282506e-07
-9.924981e-01 1.296688e-07
-9.882471e-01 1.311022e-07
-9.839960e-01 1.325508e-07
-9.797449e-01 1.340148e-07
-9.754939e-01 1.354944e-07
-9.712428e-01 1.369898e-07
-9.669917e-01 1.385012e-07
-9.627407e-01 1.400285e-07
-9.584896e-01 1.415722e-07
-9.542386e-01 1.431322e-07
-9.499875e-01 1.447088e-07
-9.457364e-01 1.463022e-07
-9.414854e-01 1.479124e-07
-9.372343e-01 1.495398e-07
-9.329832e-01 1.511844e-07
-9.287322e-01 1.528465e-07
-9.244811e-01 1.545262e-07
-9.202301e-01 1.562236e-07
-9.159790e-01 1.579391e-07
-9.117279e-01 1.596727e-07
-9.074769e-01 1.614246e-07
-9.032258e-01 1.631951e-07
-8.989747e-01 1.649843e-07
-8.947237e-01 1.667924e-07
-8.904726e-01 1.686196e-07
-8.862216e-01 1.704660e-07
-8.819705e-01 1.723320e-07
-8.777194e-01 1.742177e-07
-8.734684e-01 1.761232e-07
-8.692173e-01 1.780488e-07
-8.649662e-01 1.799947e-07
-8.607152e-01 1.819611e-07
-8.564641e-01 1.839483e-07
-8.522131e-01 1.859563e-07
-8.479620e-01 1.879854e-07
-8.437109e-01 1.900359e-07
-8.394599e-01 1.921079e-07
-8.352088e-01 1.942017e-07
-8.309577e-01 1.963175e-07
-8.267067e-01 1.984554e-07
-8.224556e-01 2.006158e-07
-8.182046e-01 2.027989e-07
-8.139535e-01 2.050049e-07
-8.097024e-01 2.072339e-07
-8.054514e-01 2.094863e-07
-8.012003e-01 2.117623e-07
-7.969492e-01 2.140621e-07
-7.926982e-01 2.163860e-07
-7.884471e-01 2.187342e-07
-7.841960e-01 2.211069e-07
-7.799450e-01 2.235044e-07
-7.756939e-01 2.259269e-07
-7.714429e-01 2.283747e-07
-7.671918e-01 2.308480e-07
-7.629407e-01 2.333472e-07
-7.586897e-01 2.358724e-07
-7.544386e-01 2.384239e-07
-7.501875e-01 2.410020e-07
-7.459365e-01 2.436069e-07
-7.416854e-01 2.462390e-07
-7.374344e-01 2.488984e-07
-7.331833e-01 2.515854e-07
-7.289322e-01 2.543004e-07
-7.246812e-01 2.570436e-07
-7.204301e-01 2.598153e-07
-7.161790e-01 2.626158e-07
-7.119280e-01 2.654453e-07
-7.076769e-01 2.683042e-07
-7.034259e-01 2.711927e-07
-6.991748e-01 2.741111e-07
-6.949237e-01 2.770598e-07
-6.906727e-01 2.800390e-07
-6.864216e-01 2.830490e-07
-6.821705e-01 2.860901e-07
-6.779195e-01 2.891627e-07
-6.736684e-01 2.922671e-07
-6.694174e-01 2.954035e-07
-6.651663e-01 2.985723e-07
-6.609152e-01 3.017739e-07
-6.566642e-01 3.050084e-07
-6.524131e-01 3.082764e-07
-6.481620e-01 3.115780e-07
-6.439110e-01 3.149136e-07
-6.396599e-01 3.182836e-07
-6.354089e-01 3.216883e-07
-6.311578e-01 3.251280e-07
-6.269067e-01 3.286031e-07
-6.226557e-01 3.321139e-07
-6.184046e-01 3.356608e-07
-6.141535e-01 3.392442e-07
-6.099025e-01 3.428643e-07
-6.056514e-01 3.465216e-07
-6.014004e-01 3.502165e-07
-5.971493e-01 3.539492e-07
-5.928982e-01 3.577202e-07
-5.886472e-01 3.615298e-07
-5.843961e-01 3.653784e-07
-5.801450e-01 3.692665e-07
-5.758940e-01 3.731943e-07
-5.716429e-01 3.771623e-07
-5.673918e-01 3.811709e-07
-5.631408e-01 3.852204e-07
-5.588897e-01 3.893113e-07
-5.546387e-01 3.934440e-07
-5.503876e-01 3.976188e-07
-5.461365e-01 4.018363e-07
-5.418855e-01 4.060967e-07
-5.376344e-01 4.104006e-07
-5.333833e-01 4.147484e-07
-5.291323e-01 4.191404e-07
-5.248812e-01 4.235771e-07
-5.206302e-01 4.280589e-07
-5.163791e-01 4.325864e-07
-5.121280e-01 4.371598e-07
-5.078770e-01 4.417798e-07
-5.036259e-01 4.464467e-07
-4.993748e-01 4.511609e-07
-4.951238e-01 4.559230e-07
-4.908727e-01 4.607334e-07
-4.866217e-01 4.655926e-07
-4.823706e-01 4.705010e-07
-4.781195e-01 4.754591e-07
-4.738685e-01 4.804675e-07
-4.696174e-01 4.855265e-07
-4.653663e-01 4.906367e-07
-4.611153e-01 4.957986e-07
-4.568642e-01 5.010127e-07
-4.526132e-01 5.062794e-07
-4.483621e-01 5.115994e-07
-4.441110e-01 5.169730e-07
-4.398600e-01 5.224009e-07
-4.356089e-01 5.278835e-07
-4.313578e-01 5.334214e-07
-4.271068e-01 5.390151e-07
-4.228557e-01 5.446651e-07
-4.186047e-01 5.503721e-07
-4.143536e-01 5.561364e-07
-4.101025e-01 5.619588e-07
-4.058515e-01 5.678396e-07
-4.016004e-01 5.737796e-07
-3.973493e-01 5.797793e-07
-3.930983e-01 5.858391e-07
-3.888472e-01 5.919599e-07
-3.845961e-01 5.981420e-07
-3.803451e-01 6.043861e-07
-3.760940e-01 6.106928e-07
-3.718430e-01 6.170627e-07
-3.675919e-01 6.234963e-07
-3.633408e-01 6.299944e-07
-3.590898e-01 6.365575e-07
-3.548387e-01 6.431862e-07
-3.505876e-01 6.498812e-07
-3.463366e-01 6.566431e-07
-3.420855e-01 6.634725e-07
-3.378345e-01 6.703701e-07
-3.335834e-01 6.773366e-07
-3.293323e-01 6.843725e-07
-3.250813e-01 6.914786e-07
-3.208302e-01 6.986554e-07
-3.165791e-01 7.059038e-07
-3.123281e-01 7.132243e-07
-3.080770e-01 7.206177e-07
-3.038260e-01 7.280846e-07
-2.995749e-01 7.356258e-07
-2.953238e-01 7.432419e-07
-2.910728e-01 7.509337e-07
-2.868217e-01 7.587019e-07
-2.825706e-01 7.665471e-07
-2.783196e-01 7.744702e-07
-2.740685e-01 7.824718e-07
-2.698175e-01 7.905528e-07
-2.655664e-01 7.987138e-07
-2.613153e-01 8.069557e-07
-2.570643e-01 8.152791e-07
-2.528132e-01 8.236848e-07
-2.485621e-01 8.321737e-07
-2.443111e-01 8.407465e-07
-2.400600e-01 8.494040e-07
-2.358090e-01 8.581470e-07
-2.315579e-01 8.669764e-07
-2.273068e-01 8.758928e-07
-2.230558e-01 8.848972e-07
-2.188047e-01 8.939903e-07
-2.145536e-01 9.031730e-07
-2.103026e-01 9.124462e-07
-2.060515e-01 9.218107e-07
-2.018005e-01 9.312673e-07
-1.975494e-01 9.408169e-07
-1.932983e-01 9.504604e-07
-1.890473e-01 9.601987e-07
-1.847962e-01 9.700327e-07
-1.805451e-01 9.799631e-07
-1.762941e-01 9.899911e-07
-1.720430e-01 1.000117e-06
-1.677919e-01 1.010343e-06
-1.635409e-01 1.020669e-06
-1.592898e-01 1.031096e-06
-1.550388e-01 1.041625e-06
-1.507877e-01 1.052257e-06
-1.465366e-01 1.062993e-06
-1.422856e-01 1.073834e-06
-1.380345e-01 1.084781e-06
-1.337834e-01 1.095835e-06
-1.295324e-01 1.106997e-06
-1.252813e-01 1.118267e-06
-1.210303e-01 1.129648e-06
-1.167792e-01 1.141140e-06
-1.125281e-01 1.152744e-06
-1.082771e-01 1.164460e-06
-1.040260e-01 1.176291e-06
-9.977494e-02 1.188237e-06
-9.552388e-02 1.200299e-06
-9.127282e-02 1.212479e-06
-8.702176e-02 1.224777e-06
-8.277069e-02 1.237194e-06
-7.851963e-02 1.249732e-06
-7.426857e-02 1.262392e-06
-7.001750e-02 1.275174e-06
-6.576644e-02 1.288081e-06
-6.151538e-02 1.301112e-06
-5.726432e-02 1.314270e-06
-5.301325e-02 1.327555e-06
-4.876219e-02 1.340969e-06
-4.451113e-02 1.354512e-06
-4.026007e-02 1.368187e-06
-3.600900e-02 1.381994e-06
-3.175794e-02 1.395934e-06
-2.750688e-02 1.410008e-06
-2.325581e-02 1.424219e-06
-1.900475e-02 1.438566e-06
-1.475369e-02 1.453052e-06
-1.050263e-02 1.467678e-06
-6.251563e-03 1.482445e-06
-2.000500e-03 1.497353e-06
2.250563e-03 1.512406e-06
6.501625e-03 1.527603e-06
1.075269e-02 1.542946e-06
1.500375e-02 1.558437e-06
1.925481e-02 1.574076e-06
2.350588e-02 1.589866e-06
2.775694e-02 1.605807e-06
3.200800e-02 1.621901e-06
3.625906e-02 1.638150e-06
4.051013e-02 1.654554e-06
4.476119e-02 1.671116e-06
4.901225e-02 1.687836e-06
5.326332e-02 1.704716e-06
5.751438e-02 1.721757e-06
6.176544e-02 1.738962e-06
6.601650e-02 1.756331e-06
7.026757e-02 1.773866e-06
7.451863e-02 1.791568e-06
7.876969e-02 1.809440e-06
8.302076e-02 1.827481e-06
8.727182e-02 1.845695e-06
9.152288e-02 1.864083e-06
9.577394e-02 1.882646e-06
1.000250e-01 1.901385e-06
1.042761e-01 1.920303e-06
1.085271e-01 1.939401e-06
1.127782e-01 1.958680e-06
1.170293e-01 1.978143e-06
1.212803e-01 1.997790e-06
1.255314e-01 2.017624e-06
1.297824e-01 2.037647e-06
1.340335e-01 2.057859e-06
1.382846e-01 2.078263e-06
1.425356e-01 2.098860e-06
1.467867e-01 2.119653e-06
1.510378e-01 2.140642e-06
1.552888e-01 2.161830e-06
1.595399e-01 2.183218e-06
1.637909e-01 2.204809e-06
1.680420e-01 2.226604e-06
1.722931e-01 2.248604e-06
1.765441e-01 2.270813e-06
1.807952e-01 2.293231e-06
1.850463e-01 2.315860e-06
1.892973e-01 2.338703e-06
1.935484e-01 2.361761e-06
1.977994e-01 2.385036e-06
2.020505e-01 2.408530e-06
2.063016e-01 2.432246e-06
2.105526e-01 2.456184e-06
2.148037e-01 2.480348e-06
2.190548e-01 2.504738e-06
2.233058e-01 2.529358e-06
2.275569e-01 2.554209e-06
2.318080e-01 2.579293e-06
2.360590e-01 2.604612e-06
2.403101e-01 2.630169e-06
2.445611e-01 2.655965e-06
2.488122e-01 2.682003e-06
2.530633e-01 2.708284e-06
2.573143e-01 2.734812e-06
2.615654e-01 2.761587e-06
2.658165e-01 2.788613e-06
2.700675e-01 2.815891e-06
2.743186e-01 2.843424e-06
2.785696e-01 2.871214e-06
2.828207e-01 2.899264e-06
2.870718e-01 2.927575e-06
2.913228e-01 2.956149e-06
2.955739e-01 2.984990e-06
2.998250e-01 3.014100e-06
3.040760e-01 3.043480e-06
3.083271e-01 3.073134e-06
3.125781e-01 3.103064e-06
3.168292e-01 3.133271e-06
3.210803e-01 3.163760e-06
3.253313e-01 3.194531e-06
3.295824e-01 3.225588e-06
3.338335e-01 3.256933e-06
3.380845e-01 3.288569e-06
3.423356e-01 3.320498e-06
3.465866e-01 3.352722e-06
3.508377e-01 3.385245e-06
3.550888e-01 3.418069e-06
3.593398e-01 3.451196e-06
3.635909e-01 3.484630e-06
3.678420e-01 3.518373e-06
3.720930e-01 3.552427e-06
3.763441e-01 3.586796e-06
3.805951e-01 3.621481e-06
3.848462e-01 3.656487e-06
3.890973e-01 3.691815e-06
3.933483e-01 3.727469e-06
3.975994e-01 3.763451e-06
4.018505e-01 3.799764e-06
4.061015e-01 3.836412e-06
4.103526e-01 3.873396e-06
4.146037e-01 3.910720e-06
4.188547e-01 3.948387e-06
4.231058e-01 3.986400e-06
4.273568e-01 4.024762e-06
4.316079e-01 4.063476e-06
4.358590e-01 4.102544e-06
4.401100e-01 4.141971e-06
4.443611e-01 4.181759e-06
4.486122e-01 4.221911e-06
4.528632e-01 4.262430e-06
4.571143e-01 4.303320e-06
4.613653e-01 4.344584e-06
4.656164e-01 4.386225e-06
4.698675e-01 4.428246e-06
4.741185e-01 4.470651e-06
4.783696e-01 4.513442e-06
4.826207e-01 4.556624e-06
4.868717e-01 4.600199e-06
4.911228e-01 4.644172e-06
4.953738e-01 4.688544e-06
4.996249e-01 4.733321e-06
5.038760e-01 4.778505e-06
5.081270e-01 4.824099e-06
5.123781e-01 4.870108e-06
5.166292e-01 4.916535e-06
5.208802e-01 4.963383e-06
5.251313e-01 5.010657e-06
5.293823e-01 5.058359e-06
5.336334e-01 5.106493e-06
5.378845e-01 5.155064e-06
5.421355e-01 5.204075e-06
5.463866e-01 5.253529e-06
5.506377e-01 5.303430e-06
5.548887e-01 5.353783e-06
5.591398e-01 5.404591e-06
5.633908e-01 5.455858e-06
5.676419e-01 5.507588e-06
5.718930e-01 5.559784e-06
5.761440e-01 5.612452e-06
5.803951e-01 5.665594e-06
5.846462e-01 5.719215e-06
5.888972e-01 5.773319e-06
5.931483e-01 5.827910e-06
5.973993e-01 5.882993e-06
6.016504e-01 5.938570e-06
6.059015e-01 5.994648e-06
6.101525e-01 6.051229e-06
6.144036e-01 6.108318e-06
6.186547e-01 6.165919e-06
6.229057e-01 6.224037e-06
6.271568e-01 6.282676e-06
6.314079e-01 6.341841e-06
6.356589e-01 6.401536e-06
6.399100e-01 6.461765e-06
6.441610e-01 6.522533e-06
6.484121e-01 6.583845e-06
6.526632e-01 6.645704e-06
6.569142e-01 6.708117e-06
6.611653e-01 6.771086e-06
6.654164e-01 6.834618e-06
6.696674e-01 6.898716e-06
6.739185e-01 6.963386e-06
6.781695e-01 7.028633e-06
6.824206e-01 7.094460e-06
6.866717e-01 7.160874e-06
6.909227e-01 7.227878e-06
6.951738e-01 7.295479e-06
6.994249e-01 7.363680e-06
7.036759e-01 7.432488e-06
7.079270e-01 7.501906e-06
7.121780e-01 7.571941e-06
7.164291e-01 7.642597e-06
7.206802e-01 7.713879e-06
7.249312e-01 7.785793e-06
7.291823e-01 7.858344e-06
7.334334e-01 7.931538e-06
7.376844e-01 8.005379e-06
7.419355e-01 8.079874e-06
7.461865e-01 8.155026e-06
7.504376e-01 8.230843e-06
7.546887e-01 8.307330e-06
7.589397e-01 8.384491e-06
7.631908e-01 8.462334e-06
7.674419e-01 8.540862e-06
7.716929e-01 8.620083e-06
7.759440e-01 8.700002e-06
7.801950e-01 8.780624e-06
7.844461e-01 8.861955e-06
7.886972e-01 8.944002e-06
7.929482e-01 9.026770e-06
7.971993e-01 9.110266e-06
8.014504e-01 9.194494e-06
8.057014e-01 9.279462e-06
8.099525e-01 9.365175e-06
8.142036e-01 9.451640e-06
8.184546e-01 9.538862e-06
8.227057e-01 9.626849e-06
8.269567e-01 9.715605e-06
8.312078e-01 9.805139e-06
8.354589e-01 9.895455e-06
8.397099e-01 9.986561e-06
8.439610e-01 1.007846e-05
8.482121e-01 1.017117e-05
8.524631e-01 1.026468e-05
8.567142e-01 1.035901e-05
8.609652e-01 1.045416e-05
8.652163e-01 1.055014e-05
8.694674e-01 1.064696e-05
8.737184e-01 1.074462e-05
8.779695e-01 1.084313e-05
8.822206e-01 1.094249e-05
8.864716e-01 1.104272e-05
8.907227e-01 1.114382e-05
8.949737e-01 1.124580e-05
8.992248e-01 1.134866e-05
9.034759e-01 1.145241e-05
9.077269e-01 1.155707e-05
9.119780e-01 1.166263e-05
9.162291e-01 1.176911e-05
9.204801e-01 1.187650e-05
9.247312e-01 1.198483e-05
9.289822e-01 1.209409e-05
9.332333e-01 1.220430e-05
9.374844e-01 1.231545e-05
9.417354e-01 1.242757e-05
9.459865e-01 1.254066e-05
9.502376e-01 1.265472e-05
9.544886e-01 1.276976e-05
9.587397e-01 1.288580e-05
9.629907e-01 1.300283e-05
9.672418e-01 1.312087e-05
9.714929e-01 1.323993e-05
9.757439e-01 1.336001e-05
9.799950e-01 1.348112e-05
9.842461e-01 1.360327e-05
9.884971e-01 1.372647e-05
9.927482e-01 1.385073e-05
9.969992e-01 1.397605e-05
1.001250e+00 1.410245e-05
1.005501e+00 1.422993e-05
1.009752e+00 1.435850e-05
1.014004e+00 1.448817e-05
1.018255e+00 1.461894e-05
1.022506e+00 1.475084e-05
1.026757e+00 1.488387e-05
1.031008e+00 1.501802e-05
1.035259e+00 1.515333e-05
1.039510e+00 1.528979e-05
1.043761e+00 1.542741e-05
1.048012e+00 1.556620e-05
1.052263e+00 1.570618e-05
1.056514e+00 1.584735e-05
1.060765e+00 1.598971e-05
1.065016e+00 1.613329e-05
1.069267e+00 1.627809e-05
1.073518e+00 1.642412e-05
1.077769e+00 1.657139e-05
1.082021e+00 1.671990e-05
1.086272e+00 1.686968e-05
1.090523e+00 1.702072e-05
1.094774e+00 1.717305e-05
1.099025e+00 1.732666e-05
1.103276e+00 1.748158e-05
1.107527e+00 1.763780e-05
1.111778e+00 1.779535e-05
1.116029e+00 1.795422e-05
1.120280e+00 1.811444e-05
1.124531e+00 1.827601e-05
1.128782e+00 1.843894e-05
1.133033e+00 1.860325e-05
1.137284e+00 1.876894e-05
1.141535e+00 1.893602e-05
1.145786e+00 1.910451e-05
1.150038e+00 1.927442e-05
1.154289e+00 1.944576e-05
1.158540e+00 1.961853e-05
1.162791e+00 1.979276e-05
1.167042e+00 1.996845e-05
1.171293e+00 2.014561e-05
1.175544e+00 2.032426e-05
1.179795e+00 2.050441e-05
1.184046e+00 2.068606e-05
1.188297e+00 2.086924e-05
1.192548e+00 2.105395e-05
1.196799e+00 2.124020e-05
1.201050e+00 2.142801e-05
1.205301e+00 2.161739e-05
1.209552e+00 2.180834e-05
1.213803e+00 2.200090e-05
1.218055e+00 2.219505e-05
1.222306e+00 2.239083e-05
1.226557e+00 2.258823e-05
1.230808e+00 2.278728e-05
1.235059e+00 2.298799e-05
1.239310e+00 2.319037e-05
1.243561e+00 2.339442e-05
1.247812e+00 2.360018e-05
1.252063e+00 2.380764e-05
1.256314e+00 2.401682e-05
1.260565e+00 2.422774e-05
1.264816e+00 2.444041e-05
1.269067e+00 2.465483e-05
1.273318e+00 2.487104e-05
1.277569e+00 2.508903e-05
1.281820e+00 2.530883e-05
1.286072e+00 2.553044e-05
1.290323e+00 2.575388e-05
1.294574e+00 2.597917e-05
1.298825e+00 2.620632e-05
1.303076e+00 2.643534e-05
1.307327e+00 2.666625e-05
1.311578e+00 2.689906e-05
1.315829e+00 2.713379e-05
1.320080e+00 2.737046e-05
1.324331e+00 2.760907e-05
1.328582e+00 2.784964e-05
1.332833e+00 2.809218e-05
1.337084e+00 2.833672e-05
1.341335e+00 2.858327e-05
1.345586e+00 2.883184e-05
1.349837e+00 2.908244e-05
1.354089e+00 2.933510e-05
1.358340e+00 2.958983e-05
1.362591e+00 2.984665e-05
1.366842e+00 3.010556e-05
1.371093e+00 3.036659e-05
1.375344e+00 3.062976e-05
1.379595e+00 3.089507e-05
1.383846e+00 3.116255e-05
1.388097e+00 3.143222e-05
1.392348e+00 3.170408e-05
1.396599e+00 3.197815e-05
1.400850e+00 3.225446e-05
1.405101e+00 3.253302e-05
1.409352e+00 3.281384e-05
1.413603e+00 3.309695e-05
1.417854e+00 3.338236e-05
1.422106e+00 3.367008e-05
1.426357e+00 3.396015e-05
1.430608e+00 3.425256e-05
1.434859e+00 3.454735e-05
1.439110e+00 3.484452e-05
1.443361e+00 3.514410e-05
1.447612e+00 3.544611e-05
1.451863e+00 3.575056e-05
1.456114e+00 3.605747e-05
1.460365e+00 3.636686e-05
1.464616e+00 3.667875e-05
1.468867e+00 3.699316e-05
1.473118e+00 3.731010e-05
1.477369e+00 3.762960e-05
1.481620e+00 3.795167e-05
1.485871e+00 3.827634e-05
1.490123e+00 3.860362e-05
1.494374e+00 3.893354e-05
1.498625e+00 3.926610e-05
1.502876e+00 3.960134e-05
1.507127e+00 3.993927e-05
1.511378e+00 4.027992e-05
1.515629e+00 4.062329e-05
1.519880e+00 4.096942e-05
1.524131e+00 4.131832e-05
1.528382e+00 4.167002e-05
1.532633e+00 4.202453e-05
1.536884e+00 4.238188e-05
1.541135e+00 4.274208e-05
1.545386e+00 4.310517e-05
1.549637e+00 4.347115e-05
1.553888e+00 4.384005e-05
1.558140e+00 4.421190e-05
1.562391e+00 4.458671e-05
1.566642e+00 4.496450e-05
1.570893e+00 4.534531e-05
1.575144e+00 4.572914e-05
1.579395e+00 4.611603e-05
1.583646e+00 4.650599e-05
