x real_part imag_part
-8.989747e-01 -2.415758e-04 -3.265354e-04
-8.947237e-01 -2.430745e-04 -3.281877e-04
-8.904726e-01 -2.445789e-04 -3.298495e-04
-8.862216e-01 -2.460891e-04 -3.315210e-04
-8.819705e-01 -2.476050e-04 -3.332023e-04
-8.777194e-01 -2.491268e-04 -3.348933e-04
-8.734684e-01 -2.506543e-04 -3.365942e-04
-8.692173e-01 -2.521875e-04 -3.383050e-04
-8.649662e-01 -2.537266e-04 -3.400258e-04
-8.607152e-01 -2.552714e-04 -3.417567e-04
-8.564641e-01 -2.568220e-04 -3.434978e-04
-8.522131e-01 -2.583784e-04 -3.452490e-04
-8.479620e-01 -2.599406e-04 -3.470105e-04
-8.437109e-01 -2.615085e-04 -3.487824e-04
-8.394599e-01 -2.630822e-04 -3.505648e-04
-8.352088e-01 -2.646617e-04 -3.523576e-04
-8.309577e-01 -2.662469e-04 -3.541610e-04
-8.267067e-01 -2.678379e-04 -3.559751e-04
-8.224556e-01 -2.694347e-04 -3.577999e-04
-8.182046e-01 -2.710373e-04 -3.596355e-04
-8.139535e-01 -2.726456e-04 -3.614820e-04
-8.097024e-01 -2.742597e-04 -3.633394e-04
-8.054514e-01 -2.758795e-04 -3.652079e-04
-8.012003e-01 -2.775051e-04 -3.670875e-04
-7.969492e-01 -2.791364e-04 -3.689783e-04
-7.926982e-01 -2.807735e-04 -3.708803e-04
-7.884471e-01 -2.824163e-04 -3.727937e-04
-7.841960e-01 -2.840649e-04 -3.747185e-04
-7.799450e-01 -2.857192e-04 -3.766549e-04
-7.756939e-01 -2.873792e-04 -3.786028e-04
-7.714429e-01 -2.890450e-04 -3.805624e-04
-7.671918e-01 -2.907164e-04 -3.825337e-04
-7.629407e-01 -2.923936e-04 -3.845168e-04
-7.586897e-01 -2.940764e-04 -3.865119e-04
-7.544386e-01 -2.957650e-04 -3.885190e-04
-7.501875e-01 -2.974592e-04 -3.905381e-04
-7.459365e-01 -2.991591e-04 -3.925694e-04
-7.416854e-01 -3.008647e-04 -3.946130e-04
-7.374344e-01 -3.025759e-04 -3.966688e-04
-7.331833e-01 -3.042928e-04 -3.987371e-04
-7.289322e-01 -3.060154e-04 -4.008180e-04
-7.246812e-01 -3.077435e-04 -4.029114e-04
-7.204301e-01 -3.094773e-04 -4.050174e-04
-7.161790e-01 -3.112167e-04 -4.071363e-04
-7.119280e-01 -3.129618e-04 -4.092680e-04
-7.076769e-01 -3.147123e-04 -4.114126e-04
-7.034259e-01 -3.164685e-04 -4.135703e-04
-6.991748e-01 -3.182303e-04 -4.157410e-04
-6.949237e-01 -3.199975e-04 -4.179250e-04
-6.906727e-01 -3.217704e-04 -4.201223e-04
-6.864216e-01 -3.235487e-04 -4.223330e-04
-6.821705e-01 -3.253326e-04 -4.245572e-04
-6.779195e-01 -3.271220e-04 -4.267950e-04
-6.736684e-01 -3.289168e-04 -4.290464e-04
-6.694174e-01 -3.307171e-04 -4.313116e-04
-6.651663e-01 -3.325229e-04 -4.335907e-04
-6.609152e-01 -3.343341e-04 -4.358837e-04
-6.566642e-01 -3.361507e-04 -4.381907e-04
-6.524131e-01 -3.379728e-04 -4.405119e-04
-6.481620e-01 -3.398002e-04 -4.428474e-04
-6.439110e-01 -3.416329e-04 -4.451972e-04
-6.396599e-01 -3.434711e-04 -4.475614e-04
-6.354089e-01 -3.453145e-04 -4.499402e-04
-6.311578e-01 -3.471633e-04 -4.523335e-04
-6.269067e-01 -3.490173e-04 -4.547417e-04
-6.226557e-01 -3.508766e-04 -4.571646e-04
-6.184046e-01 -3.527412e-04 -4.596025e-04
-6.141535e-01 -3.546110e-04 -4.620554e-04
-6.099025e-01 -3.564860e-04 -4.645235e-04
-6.056514e-01 -3.583662e-04 -4.670068e-04
-6.014004e-01 -3.602515e-04 -4.695054e-04
-5.971493e-01 -3.621419e-04 -4.720195e-04
-5.928982e-01 -3.640375e-04 -4.745491e-04
-5.886472e-01 -3.659382e-04 -4.770944e-04
-5.843961e-01 -3.678439e-04 -4.796554e-04
-5.801450e-01 -3.697546e-04 -4.822323e-04
-5.758940e-01 -3.716703e-04 -4.848252e-04
-5.716429e-01 -3.735911e-04 -4.874341e-04
-5.673918e-01 -3.755167e-04 -4.900592e-04
-5.631408e-01 -3.774473e-04 -4.927006e-04
-5.588897e-01 -3.793828e-04 -4.953585e-04
-5.546387e-01 -3.813232e-04 -4.980328e-04
-5.503876e-01 -3.832683e-04 -5.007237e-04
-5.461365e-01 -3.852183e-04 -5.034314e-04
-5.418855e-01 -3.871731e-04 -5.061559e-04
-5.376344e-01 -3.891325e-04 -5.088973e-04
-5.333833e-01 -3.910967e-04 -5.116559e-04
-5.291323e-01 -3.930656e-04 -5.144315e-04
-5.248812e-01 -3.950391e-04 -5.172245e-04
-5.206302e-01 -3.970172e-04 -5.200349e-04
-5.163791e-01 -3.989998e-04 -5.228628e-04
-5.121280e-01 -4.009870e-04 -5.257084e-04
-5.078770e-01 -4.029787e-04 -5.285716e-04
-5.036259e-01 -4.049748e-04 -5.314528e-04
-4.993748e-01 -4.069753e-04 -5.343519e-04
-4.951238e-01 -4.089803e-04 -5.372691e-04
-4.908727e-01 -4.109895e-04 -5.402046e-04
-4.866217e-01 -4.130031e-04 -5.431584e-04
-4.823706e-01 -4.150209e-04 -5.461306e-04
-4.781195e-01 -4.170429e-04 -5.491214e-04
-4.738685e-01 -4.190691e-04 -5.521309e-04
-4.696174e-01 -4.210994e-04 -5.551593e-04
-4.653663e-01 -4.231338e-04 -5.582065e-04
-4.611153e-01 -4.251722e-04 -5.612729e-04
-4.568642e-01 -4.272146e-04 -5.643584e-04
-4.526132e-01 -4.292610e-04 -5.674632e-04
-4.483621e-01 -4.313112e-04 -5.705874e-04
-4.441110e-01 -4.333653e-04 -5.737312e-04
-4.398600e-01 -4.354232e-04 -5.768947e-04
-4.356089e-01 -4.374849e-04 -5.800780e-04
-4.313578e-01 -4.395502e-04 -5.832813e-04
-4.271068e-01 -4.416192e-04 -5.865045e-04
-4.228557e-01 -4.436918e-04 -5.897480e-04
-4.186047e-01 -4.457679e-04 -5.930118e-04
-4.143536e-01 -4.478475e-04 -5.962961e-04
-4.101025e-01 -4.499305e-04 -5.996009e-04
-4.058515e-01 -4.520169e-04 -6.029265e-04
-4.016004e-01 -4.541067e-04 -6.062728e-04
-3.973493e-01 -4.561996e-04 -6.096402e-04
-3.930983e-01 -4.582958e-04 -6.130286e-04
-3.888472e-01 -4.603951e-04 -6.164383e-04
-3.845961e-01 -4.624975e-04 -6.198693e-04
-3.803451e-01 -4.646029e-04 -6.233219e-04
-3.760940e-01 -4.667113e-04 -6.267961e-04
-3.718430e-01 -4.688226e-04 -6.302921e-04
-3.675919e-01 -4.709366e-04 -6.338099e-04
-3.633408e-01 -4.730535e-04 -6.373498e-04
-3.590898e-01 -4.751730e-04 -6.409119e-04
-3.548387e-01 -4.772952e-04 -6.444963e-04
-3.505876e-01 -4.794199e-04 -6.481032e-04
-3.463366e-01 -4.815471e-04 -6.517327e-04
-3.420855e-01 -4.836767e-04 -6.553849e-04
-3.378345e-01 -4.858087e-04 -6.590600e-04
-3.335834e-01 -4.879430e-04 -6.627581e-04
-3.293323e-01 -4.900794e-04 -6.664793e-04
-3.250813e-01 -4.922180e-04 -6.702239e-04
-3.208302e-01 -4.943586e-04 -6.739919e-04
-3.165791e-01 -4.965012e-04 -6.777834e-04
-3.123281e-01 -4.986456e-04 -6.815987e-04
-3.080770e-01 -5.007919e-04 -6.854379e-04
-3.038260e-01 -5.029400e-04 -6.893011e-04
-2.995749e-01 -5.050897e-04 -6.931885e-04
-2.953238e-01 -5.072409e-04 -6.971001e-04
-2.910728e-01 -5.093936e-04 -7.010363e-04
-2.868217e-01 -5.115478e-04 -7.049970e-04
-2.825706e-01 -5.137032e-04 -7.089824e-04
-2.783196e-01 -5.158599e-04 -7.129928e-04
-2.740685e-01 -5.180177e-04 -7.170282e-04
-2.698175e-01 -5.201766e-04 -7.210888e-04
-2.655664e-01 -5.223364e-04 -7.251748e-04
-2.613153e-01 -5.244971e-04 -7.292862e-04
-2.570643e-01 -5.266586e-04 -7.334233e-04
-2.528132e-01 -5.288207e-04 -7.375863e-04
-2.485621e-01 -5.309835e-04 -7.417751e-04
-2.443111e-01 -5.331467e-04 -7.459901e-04
-2.400600e-01 -5.353103e-04 -7.502313e-04
-2.358090e-01 -5.374741e-04 -7.544989e-04
-2.315579e-01 -5.396382e-04 -7.587931e-04
-2.273068e-01 -5.418024e-04 -7.631140e-04
-2.230558e-01 -5.439665e-04 -7.674618e-04
-2.188047e-01 -5.461305e-04 -7.718366e-04
-2.145536e-01 -5.482943e-04 -7.762386e-04
-2.103026e-01 -5.504577e-04 -7.806680e-04
-2.060515e-01 -5.526207e-04 -7.851249e-04
-2.018005e-01 -5.547831e-04 -7.896094e-04
-1.975494e-01 -5.569449e-04 -7.941217e-04
-1.932983e-01 -5.591059e-04 -7.986621e-04
-1.890473e-01 -5.612659e-04 -8.032305e-04
-1.847962e-01 -5.634250e-04 -8.078273e-04
-1.805451e-01 -5.655829e-04 -8.124525e-04
-1.762941e-01 -5.677396e-04 -8.171064e-04
-1.720430e-01 -5.698949e-04 -8.217890e-04
-1.677919e-01 -5.720487e-04 -8.265006e-04
-1.635409e-01 -5.742008e-04 -8.312413e-04
-1.592898e-01 -5.763513e-04 -8.360113e-04
-1.550388e-01 -5.784998e-04 -8.408107e-04
-1.507877e-01 -5.806464e-04 -8.456397e-04
-1.465366e-01 -5.827908e-04 -8.504985e-04
-1.422856e-01 -5.849330e-04 -8.553872e-04
-1.380345e-01 -5.870728e-04 -8.603060e-04
-1.337834e-01 -5.892100e-04 -8.652551e-04
-1.295324e-01 -5.913446e-04 -8.702346e-04
-1.252813e-01 -5.934764e-04 -8.752446e-04
-1.210303e-01 -5.956052e-04 -8.802855e-04
-1.167792e-01 -5.977310e-04 -8.853573e-04
-1.125281e-01 -5.998535e-04 -8.904602e-04
-1.082771e-01 -6.019727e-04 -8.955943e-04
-1.040260e-01 -6.040884e-04 -9.007599e-04
-9.977494e-02 -6.062004e-04 -9.059572e-04
-9.552388e-02 -6.083085e-04 -9.111861e-04
-9.127282e-02 -6.104127e-04 -9.164471e-04
-8.702176e-02 -6.125128e-04 -9.217401e-04
-8.277069e-02 -6.146087e-04 -9.270655e-04
-7.851963e-02 -6.167001e-04 -9.324233e-04
-7.426857e-02 -6.187869e-04 -9.378137e-04
-7.001750e-02 -6.208689e-04 -9.432370e-04
-6.576644e-02 -6.229461e-04 -9.486932e-04
-6.151538e-02 -6.250182e-04 -9.541826e-04
-5.726432e-02 -6.270850e-04 -9.597053e-04
-5.301325e-02 -6.291465e-04 -9.652615e-04
-4.876219e-02 -6.312024e-04 -9.708514e-04
-4.451113e-02 -6.332525e-04 -9.764751e-04
-4.026007e-02 -6.352967e-04 -9.821328e-04
-3.600900e-02 -6.373348e-04 -9.878248e-04
-3.175794e-02 -6.393667e-04 -9.935511e-04
-2.750688e-02 -6.413921e-04 -9.993120e-04
-2.325581e-02 -6.434109e-04 -1.005108e-03
-1.900475e-02 -6.454228e-04 -1.010938e-03
-1.475369e-02 -6.474278e-04 -1.016804e-03
-1.050263e-02 -6.494256e-04 -1.022704e-03
-6.251563e-03 -6.514160e-04 -1.028641e-03
-2.000500e-03 -6.533989e-04 -1.034613e-03
2.250563e-03 -6.553740e-04 -1.040620e-03
6.501625e-03 -6.573412e-04 -1.046664e-03
1.075269e-02 -6.593002e-04 -1.052744e-03
1.500375e-02 -6.612509e-04 -1.058860e-03
1.925481e-02 -6.631930e-04 -1.065012e-03
2.350588e-02 -6.651264e-04 -1.071202e-03
2.775694e-02 -6.670508e-04 -1.077428e-03
3.200800e-02 -6.689660e-04 -1.083691e-03
3.625906e-02 -6.708719e-04 -1.089991e-03
4.051013e-02 -6.727683e-04 -1.096329e-03
4.476119e-02 -6.746548e-04 -1.102704e-03
4.901225e-02 -6.765313e-04 -1.109117e-03
5.326332e-02 -6.783976e-04 -1.115568e-03
5.751438e-02 -6.802534e-04 -1.122057e-03
6.176544e-02 -6.820985e-04 -1.128585e-03
6.601650e-02 -6.839328e-04 -1.135151e-03
7.026757e-02 -6.857559e-04 -1.141755e-03
7.451863e-02 -6.875677e-04 -1.148398e-03
7.876969e-02 -6.893679e-04 -1.155081e-03
8.302076e-02 -6.911562e-04 -1.161802e-03
8.727182e-02 -6.929325e-04 -1.168563e-03
9.152288e-02 -6.946966e-04 -1.175364e-03
9.577394e-02 -6.964480e-04 -1.182204e-03
1.000250e-01 -6.981867e-04 -1.189084e-03
1.042761e-01 -6.999124e-04 -1.196004e-03
1.085271e-01 -7.016248e-04 -1.202964e-03
1.127782e-01 -7.033236e-04 -1.209965e-03
1.170293e-01 -7.050087e-04 -1.217007e-03
1.212803e-01 -7.066797e-04 -1.224089e-03
1.255314e-01 -7.083365e-04 -1.231212e-03
1.297824e-01 -7.099787e-04 -1.238377e-03
1.340335e-01 -7.116060e-04 -1.245583e-03
1.382846e-01 -7.132183e-04 -1.252830e-03
1.425356e-01 -7.148152e-04 -1.260119e-03
1.467867e-01 -7.163965e-04 -1.267450e-03
1.510378e-01 -7.179619e-04 -1.274823e-03
1.552888e-01 -7.195112e-04 -1.282238e-03
1.595399e-01 -7.210439e-04 -1.289695e-03
1.637909e-01 -7.225600e-04 -1.297196e-03
1.680420e-01 -7.240590e-04 -1.304738e-03
1.722931e-01 -7.255407e-04 -1.312324e-03
1.765441e-01 -7.270048e-04 -1.319953e-03
1.807952e-01 -7.284510e-04 -1.327626e-03
1.850463e-01 -7.298790e-04 -1.335341e-03
1.892973e-01 -7.312886e-04 -1.343101e-03
1.935484e-01 -7.326794e-04 -1.350904e-03
1.977994e-01 -7.340511e-04 -1.358751e-03
2.020505e-01 -7.354033e-04 -1.366643e-03
