x prob_density
-1.506877e+00 1.687257e-08
-1.502626e+00 1.732209e-08
-1.498375e+00 1.778322e-08
-1.494124e+00 1.825626e-08
-1.489872e+00 1.874150e-08
-1.485621e+00 1.923925e-08
-1.481370e+00 1.974982e-08
-1.477119e+00 2.027352e-08
-1.472868e+00 2.081069e-08
-1.468617e+00 2.136166e-08
-1.464366e+00 2.192677e-08
-1.460115e+00 2.250638e-08
-1.455864e+00 2.310083e-08
-1.451613e+00 2.371051e-08
-1.447362e+00 2.433578e-08
-1.443111e+00 2.497703e-08
-1.438860e+00 2.563466e-08
-1.434609e+00 2.630907e-08
-1.430358e+00 2.700068e-08
-1.426107e+00 2.770990e-08
-1.421855e+00 2.843717e-08
-1.417604e+00 2.918294e-08
-1.413353e+00 2.994766e-08
-1.409102e+00 3.073180e-08
-1.404851e+00 3.153582e-08
-1.400600e+00 3.236023e-08
-1.396349e+00 3.320551e-08
-1.392098e+00 3.407218e-08
-1.387847e+00 3.496076e-08
-1.383596e+00 3.587179e-08
-1.379345e+00 3.680580e-08
-1.375094e+00 3.776337e-08
-1.370843e+00 3.874507e-08
-1.366592e+00 3.975148e-08
-1.362341e+00 4.078320e-08
-1.358090e+00 4.184085e-08
-1.353838e+00 4.292506e-08
-1.349587e+00 4.403647e-08
-1.345336e+00 4.517574e-08
-1.341085e+00 4.634354e-08
-1.336834e+00 4.754056e-08
-1.332583e+00 4.876752e-08
-1.328332e+00 5.002512e-08
-1.324081e+00 5.131411e-08
-1.319830e+00 5.263524e-08
-1.315579e+00 5.398929e-08
-1.311328e+00 5.537706e-08
-1.307077e+00 5.679934e-08
-1.302826e+00 5.825696e-08
-1.298575e+00 5.975078e-08
-1.294324e+00 6.128166e-08
-1.290073e+00 6.285049e-08
-1.285821e+00 6.445817e-08
-1.281570e+00 6.610563e-08
-1.277319e+00 6.779382e-08
-1.273068e+00 6.952371e-08
-1.268817e+00 7.129629e-08
-1.264566e+00 7.311259e-08
-1.260315e+00 7.497363e-08
-1.256064e+00 7.688049e-08
-1.251813e+00 7.883424e-08
-1.247562e+00 8.083600e-08
-1.243311e+00 8.288691e-08
-1.239060e+00 8.498812e-08
-1.234809e+00 8.714083e-08
-1.230558e+00 8.934626e-08
-1.226307e+00 9.160564e-08
-1.222056e+00 9.392025e-08
-1.217804e+00 9.629139e-08
-1.213553e+00 9.872038e-08
-1.209302e+00 1.012086e-07
-1.205051e+00 1.037574e-07
-1.200800e+00 1.063683e-07
-1.196549e+00 1.090426e-07
-1.192298e+00 1.117819e-07
-1.188047e+00 1.145877e-07
-1.183796e+00 1.174615e-07
-1.179545e+00 1.204050e-07
-1.175294e+00 1.234197e-07
-1.171043e+00 1.265073e-07
-1.166792e+00 1.296696e-07
-1.162541e+00 1.329082e-07
-1.158290e+00 1.362249e-07
-1.154039e+00 1.396215e-07
-1.149787e+00 1.430999e-07
-1.145536e+00 1.466620e-07
-1.141285e+00 1.503098e-07
-1.137034e+00 1.540451e-07
-1.132783e+00 1.578700e-07
-1.128532e+00 1.617867e-07
-1.124281e+00 1.657971e-07
-1.120030e+00 1.699035e-07
-1.115779e+00 1.741081e-07
-1.111528e+00 1.784130e-07
-1.107277e+00 1.828208e-07
-1.103026e+00 1.873336e-07
-1.098775e+00 1.919539e-07
-1.094524e+00 1.966842e-07
-1.090273e+00 2.015269e-07
-1.086022e+00 2.064847e-07
-1.081770e+00 2.115602e-07
-1.077519e+00 2.167560e-07
-1.073268e+00 2.220749e-07
-1.069017e+00 2.275197e-07
-1.064766e+00 2.330933e-07
-1.060515e+00 2.387986e-07
-1.056264e+00 2.446385e-07
-1.052013e+00 2.506162e-07
-1.047762e+00 2.567347e-07
-1.043511e+00 2.629973e-07
-1.039260e+00 2.694071e-07
-1.035009e+00 2.759676e-07
-1.030758e+00 2.826821e-07
-1.026507e+00 2.895541e-07
-1.022256e+00 2.965871e-07
-1.018005e+00 3.037848e-07
-1.013753e+00 3.111508e-07
-1.009502e+00 3.186889e-07
-1.005251e+00 3.264031e-07
-1.001000e+00 3.342972e-07
-9.967492e-01 3.423753e-07
-9.924981e-01 3.506414e-07
-9.882471e-01 3.590999e-07
-9.839960e-01 3.677549e-07
-9.797449e-01 3.766108e-07
-9.754939e-01 3.856722e-07
-9.712428e-01 3.949436e-07
-9.669917e-01 4.044297e-07
-9.627407e-01 4.141352e-07
-9.584896e-01 4.240650e-07
-9.542386e-01 4.342241e-07
-9.499875e-01 4.446175e-07
-9.457364e-01 4.552504e-07
-9.414854e-01 4.661282e-07
-9.372343e-01 4.772562e-07
-9.329832e-01 4.886399e-07
-9.287322e-01 5.002850e-07
-9.244811e-01 5.121972e-07
-9.202301e-01 5.243824e-07
-9.159790e-01 5.368466e-07
-9.117279e-01 5.495960e-07
-9.074769e-01 5.626366e-07
-9.032258e-01 5.759750e-07
-8.989747e-01 5.896176e-07
-8.947237e-01 6.035711e-07
-8.904726e-01 6.178423e-07
-8.862216e-01 6.324381e-07
-8.819705e-01 6.473655e-07
-8.777194e-01 6.626319e-07
-8.734684e-01 6.782444e-07
-8.692173e-01 6.942107e-07
-8.649662e-01 7.105385e-07
-8.607152e-01 7.272355e-07
-8.564641e-01 7.443098e-07
-8.522131e-01 7.617694e-07
-8.479620e-01 7.796228e-07
-8.437109e-01 7.978784e-07
-8.394599e-01 8.165450e-07
-8.352088e-01 8.356312e-07
-8.309577e-01 8.551462e-07
-8.267067e-01 8.750992e-07
-8.224556e-01 8.954996e-07
-8.182046e-01 9.163569e-07
-8.139535e-01 9.376810e-07
-8.097024e-01 9.594819e-07
-8.054514e-01 9.817696e-07
-8.012003e-01 1.004555e-06
-7.969492e-01 1.027848e-06
-7.926982e-01 1.051659e-06
-7.884471e-01 1.076001e-06
-7.841960e-01 1.100884e-06
-7.799450e-01 1.126319e-06
-7.756939e-01 1.152318e-06
-7.714429e-01 1.178894e-06
-7.671918e-01 1.206058e-06
-7.629407e-01 1.233823e-06
-7.586897e-01 1.262201e-06
-7.544386e-01 1.291206e-06
-7.501875e-01 1.320851e-06
-7.459365e-01 1.351149e-06
-7.416854e-01 1.382114e-06
-7.374344e-01 1.413759e-06
-7.331833e-01 1.446100e-06
-7.289322e-01 1.479151e-06
-7.246812e-01 1.512926e-06
-7.204301e-01 1.547441e-06
-7.161790e-01 1.582712e-06
-7.119280e-01 1.618753e-06
-7.076769e-01 1.655582e-06
-7.034259e-01 1.693214e-06
-6.991748e-01 1.731666e-06
-6.949237e-01 1.770956e-06
-6.906727e-01 1.811100e-06
-6.864216e-01 1.852117e-06
-6.821705e-01 1.894024e-06
-6.779195e-01 1.936840e-06
-6.736684e-01 1.980583e-06
-6.694174e-01 2.025274e-06
-6.651663e-01 2.070931e-06
-6.609152e-01 2.117574e-06
-6.566642e-01 2.165224e-06
-6.524131e-01 2.213901e-06
-6.481620e-01 2.263626e-06
-6.439110e-01 2.314421e-06
-6.396599e-01 2.366308e-06
-6.354089e-01 2.419309e-06
-6.311578e-01 2.473447e-06
-6.269067e-01 2.528745e-06
-6.226557e-01 2.585227e-06
-6.184046e-01 2.642917e-06
-6.141535e-01 2.701839e-06
-6.099025e-01 2.762019e-06
-6.056514e-01 2.823482e-06
-6.014004e-01 2.886254e-06
-5.971493e-01 2.950362e-06
-5.928982e-01 3.015833e-06
-5.886472e-01 3.082693e-06
-5.843961e-01 3.150972e-06
-5.801450e-01 3.220698e-06
-5.758940e-01 3.291900e-06
-5.716429e-01 3.364608e-06
-5.673918e-01 3.438852e-06
-5.631408e-01 3.514663e-06
-5.588897e-01 3.592072e-06
-5.546387e-01 3.671111e-06
-5.503876e-01 3.751814e-06
-5.461365e-01 3.834212e-06
-5.418855e-01 3.918341e-06
-5.376344e-01 4.004234e-06
-5.333833e-01 4.091928e-06
-5.291323e-01 4.181456e-06
-5.248812e-01 4.272857e-06
-5.206302e-01 4.366167e-06
-5.163791e-01 4.461424e-06
-5.121280e-01 4.558667e-06
-5.078770e-01 4.657935e-06
-5.036259e-01 4.759268e-06
-4.993748e-01 4.862706e-06
-4.951238e-01 4.968292e-06
-4.908727e-01 5.076067e-06
-4.866217e-01 5.186075e-06
-4.823706e-01 5.298360e-06
-4.781195e-01 5.412965e-06
-4.738685e-01 5.529938e-06
-4.696174e-01 5.649323e-06
-4.653663e-01 5.771168e-06
-4.611153e-01 5.895522e-06
-4.568642e-01 6.022433e-06
-4.526132e-01 6.151951e-06
-4.483621e-01 6.284127e-06
-4.441110e-01 6.419013e-06
-4.398600e-01 6.556660e-06
-4.356089e-01 6.697123e-06
-4.313578e-01 6.840457e-06
-4.271068e-01 6.986716e-06
-4.228557e-01 7.135957e-06
-4.186047e-01 7.288239e-06
-4.143536e-01 7.443619e-06
-4.101025e-01 7.602157e-06
-4.058515e-01 7.763914e-06
-4.016004e-01 7.928952e-06
-3.973493e-01 8.097334e-06
-3.930983e-01 8.269124e-06
-3.888472e-01 8.444387e-06
-3.845961e-01 8.623189e-06
-3.803451e-01 8.805599e-06
-3.760940e-01 8.991685e-06
-3.718430e-01 9.181516e-06
-3.675919e-01 9.375165e-06
-3.633408e-01 9.572704e-06
-3.590898e-01 9.774207e-06
-3.548387e-01 9.979749e-06
-3.505876e-01 1.018941e-05
-3.463366e-01 1.040326e-05
-3.420855e-01 1.062138e-05
-3.378345e-01 1.084386e-05
-3.335834e-01 1.107077e-05
-3.293323e-01 1.130220e-05
-3.250813e-01 1.153823e-05
-3.208302e-01 1.177895e-05
-3.165791e-01 1.202446e-05
-3.123281e-01 1.227483e-05
-3.080770e-01 1.253015e-05
-3.038260e-01 1.279053e-05
-2.995749e-01 1.305606e-05
-2.953238e-01 1.332683e-05
-2.910728e-01 1.360293e-05
-2.868217e-01 1.388448e-05
-2.825706e-01 1.417156e-05
-2.783196e-01 1.446429e-05
-2.740685e-01 1.476276e-05
-2.698175e-01 1.506708e-05
-2.655664e-01 1.537737e-05
-2.613153e-01 1.569373e-05
-2.570643e-01 1.601627e-05
-2.528132e-01 1.634511e-05
-2.485621e-01 1.668036e-05
-2.443111e-01 1.702214e-05
-2.400600e-01 1.737058e-05
-2.358090e-01 1.772578e-05
-2.315579e-01 1.808788e-05
-2.273068e-01 1.845701e-05
-2.230558e-01 1.883328e-05
-2.188047e-01 1.921683e-05
-2.145536e-01 1.960780e-05
-2.103026e-01 2.000632e-05
-2.060515e-01 2.041252e-05
-2.018005e-01 2.082654e-05
-1.975494e-01 2.124853e-05
-1.932983e-01 2.167864e-05
-1.890473e-01 2.211699e-05
-1.847962e-01 2.256376e-05
-1.805451e-01 2.301908e-05
-1.762941e-01 2.348311e-05
-1.720430e-01 2.395601e-05
-1.677919e-01 2.443794e-05
-1.635409e-01 2.492906e-05
-1.592898e-01 2.542953e-05
-1.550388e-01 2.593952e-05
-1.507877e-01 2.645920e-05
-1.465366e-01 2.698874e-05
-1.422856e-01 2.752833e-05
-1.380345e-01 2.807813e-05
-1.337834e-01 2.863833e-05
-1.295324e-01 2.920911e-05
-1.252813e-01 2.979067e-05
-1.210303e-01 3.038318e-05
-1.167792e-01 3.098686e-05
-1.125281e-01 3.160188e-05
-1.082771e-01 3.222846e-05
-1.040260e-01 3.286679e-05
-9.977494e-02 3.351709e-05
-9.552388e-02 3.417956e-05
-9.127282e-02 3.485441e-05
-8.702176e-02 3.554187e-05
-8.277069e-02 3.624215e-05
-7.851963e-02 3.695548e-05
-7.426857e-02 3.768209e-05
-7.001750e-02 3.842220e-05
-6.576644e-02 3.917605e-05
-6.151538e-02 3.994388e-05
-5.726432e-02 4.072593e-05
-5.301325e-02 4.152245e-05
-4.876219e-02 4.233369e-05
-4.451113e-02 4.315990e-05
-4.026007e-02 4.400134e-05
-3.600900e-02 4.485828e-05
-3.175794e-02 4.573098e-05
-2.750688e-02 4.661971e-05
-2.325581e-02 4.752475e-05
-1.900475e-02 4.844637e-05
-1.475369e-02 4.938486e-05
-1.050263e-02 5.034051e-05
-6.251563e-03 5.131361e-05
-2.000500e-03 5.230446e-05
2.250563e-03 5.331336e-05
6.501625e-03 5.434062e-05
1.075269e-02 5.538654e-05
1.500375e-02 5.645145e-05
1.925481e-02 5.753567e-05
2.350588e-02 5.863952e-05
2.775694e-02 5.976333e-05
3.200800e-02 6.090745e-05
3.625906e-02 6.207221e-05
4.051013e-02 6.325796e-05
4.476119e-02 6.446505e-05
4.901225e-02 6.569384e-05
5.326332e-02 6.694469e-05
5.751438e-02 6.821798e-05
6.176544e-02 6.951407e-05
6.601650e-02 7.083334e-05
7.026757e-02 7.217620e-05
7.451863e-02 7.354301e-05
7.876969e-02 7.493419e-05
8.302076e-02 7.635013e-05
8.727182e-02 7.779125e-05
9.152288e-02 7.925796e-05
9.577394e-02 8.075068e-05
1.000250e-01 8.226985e-05
1.042761e-01 8.381590e-05
1.085271e-01 8.538926e-05
1.127782e-01 8.699040e-05
1.170293e-01 8.861975e-05
1.212803e-01 9.027780e-05
1.255314e-01 9.196499e-05
1.297824e-01 9.368182e-05
1.340335e-01 9.542876e-05
1.382846e-01 9.720630e-05
1.425356e-01 9.901494e-05
1.467867e-01 1.008552e-04
1.510378e-01 1.027275e-04
1.552888e-01 1.046325e-04
1.595399e-01 1.065707e-04
1.637909e-01 1.085426e-04
1.680420e-01 1.105487e-04
1.722931e-01 1.125895e-04
1.765441e-01 1.146658e-04
1.807952e-01 1.167779e-04
1.850463e-01 1.189266e-04
1.892973e-01 1.211123e-04
1.935484e-01 1.233357e-04
1.977994e-01 1.255973e-04
2.020505e-01 1.278979e-04
2.063016e-01 1.302379e-04
2.105526e-01 1.326180e-04
2.148037e-01 1.350389e-04
2.190548e-01 1.375012e-04
2.233058e-01 1.400056e-04
2.275569e-01 1.425526e-04
2.318080e-01 1.451431e-04
2.360590e-01 1.477776e-04
2.403101e-01 1.504569e-04
2.445611e-01 1.531817e-04
2.488122e-01 1.559527e-04
2.530633e-01 1.587705e-04
2.573143e-01 1.616360e-04
2.615654e-01 1.645498e-04
2.658165e-01 1.675128e-04
2.700675e-01 1.705257e-04
2.743186e-01 1.735892e-04
2.785696e-01 1.767042e-04
2.828207e-01 1.798714e-04
2.870718e-01 1.830917e-04
2.913228e-01 1.863659e-04
2.955739e-01 1.896947e-04
2.998250e-01 1.930791e-04
3.040760e-01 1.965199e-04
3.083271e-01 2.000179e-04
3.125781e-01 2.035741e-04
3.168292e-01 2.071893e-04
3.210803e-01 2.108644e-04
3.253313e-01 2.146003e-04
3.295824e-01 2.183980e-04
3.338335e-01 2.222584e-04
3.380845e-01 2.261824e-04
3.423356e-01 2.301710e-04
3.465866e-01 2.342252e-04
3.508377e-01 2.383460e-04
3.550888e-01 2.425344e-04
3.593398e-01 2.467913e-04
3.635909e-01 2.511179e-04
3.678420e-01 2.555151e-04
3.720930e-01 2.599841e-04
3.763441e-01 2.645258e-04
3.805951e-01 2.691414e-04
3.848462e-01 2.738320e-04
3.890973e-01 2.785987e-04
3.933483e-01 2.834426e-04
3.975994e-01 2.883649e-04
4.018505e-01 2.933666e-04
4.061015e-01 2.984491e-04
4.103526e-01 3.036135e-04
4.146037e-01 3.088610e-04
4.188547e-01 3.141927e-04
4.231058e-01 3.196101e-04
4.273568e-01 3.251142e-04
4.316079e-01 3.307064e-04
4.358590e-01 3.363880e-04
4.401100e-01 3.421602e-04
4.443611e-01 3.480244e-04
4.486122e-01 3.539819e-04
4.528632e-01 3.600341e-04
4.571143e-01 3.661824e-04
4.613653e-01 3.724280e-04
4.656164e-01 3.787726e-04
4.698675e-01 3.852173e-04
4.741185e-01 3.917638e-04
4.783696e-01 3.984134e-04
4.826207e-01 4.051677e-04
4.868717e-01 4.120281e-04
4.911228e-01 4.189962e-04
4.953738e-01 4.260734e-04
4.996249e-01 4.332614e-04
5.038760e-01 4.405617e-04
5.081270e-01 4.479760e-04
5.123781e-01 4.555057e-04
5.166292e-01 4.631526e-04
5.208802e-01 4.709184e-04
5.251313e-01 4.788046e-04
5.293823e-01 4.868130e-04
5.336334e-01 4.949453e-04
5.378845e-01 5.032032e-04
5.421355e-01 5.115885e-04
5.463866e-01 5.201030e-04
5.506377e-01 5.287484e-04
5.548887e-01 5.375267e-04
5.591398e-01 5.464396e-04
5.633908e-01 5.554890e-04
5.676419e-01 5.646768e-04
5.718930e-01 5.740049e-04
5.761440e-01 5.834753e-04
5.803951e-01 5.930898e-04
5.846462e-01 6.028506e-04
5.888972e-01 6.127595e-04
5.931483e-01 6.228187e-04
5.973993e-01 6.330301e-04
6.016504e-01 6.433960e-04
6.059015e-01 6.539182e-04
6.101525e-01 6.645991e-04
6.144036e-01 6.754407e-04
6.186547e-01 6.864452e-04
6.229057e-01 6.976149e-04
6.271568e-01 7.089519e-04
6.314079e-01 7.204585e-04
6.356589e-01 7.321370e-04
6.399100e-01 7.439897e-04
6.441610e-01 7.560189e-04
6.484121e-01 7.682270e-04
6.526632e-01 7.806165e-04
6.569142e-01 7.931896e-04
6.611653e-01 8.059488e-04
6.654164e-01 8.188967e-04
6.696674e-01 8.320357e-04
6.739185e-01 8.453684e-04
6.781695e-01 8.588972e-04
6.824206e-01 8.726249e-04
6.866717e-01 8.865539e-04
6.909227e-01 9.006870e-04
6.951738e-01 9.150268e-04
6.994249e-01 9.295761e-04
7.036759e-01 9.443375e-04
7.079270e-01 9.593138e-04
7.121780e-01 9.745079e-04
7.164291e-01 9.899225e-04
7.206802e-01 1.005561e-03
7.249312e-01 1.021425e-03
7.291823e-01 1.037518e-03
7.334334e-01 1.053844e-03
7.376844e-01 1.070405e-03
7.419355e-01 1.087204e-03
7.461865e-01 1.104244e-03
7.504376e-01 1.121529e-03
7.546887e-01 1.139061e-03
7.589397e-01 1.156843e-03
7.631908e-01 1.174880e-03
7.674419e-01 1.193173e-03
7.716929e-01 1.211727e-03
7.759440e-01 1.230544e-03
7.801950e-01 1.249627e-03
7.844461e-01 1.268982e-03
7.886972e-01 1.288609e-03
7.929482e-01 1.308514e-03
7.971993e-01 1.328699e-03
8.014504e-01 1.349168e-03
8.057014e-01 1.369925e-03
8.099525e-01 1.390973e-03
8.142036e-01 1.412315e-03
8.184546e-01 1.433956e-03
8.227057e-01 1.455899e-03
8.269567e-01 1.478147e-03
8.312078e-01 1.500706e-03
8.354589e-01 1.523577e-03
8.397099e-01 1.546766e-03
8.439610e-01 1.570275e-03
8.482121e-01 1.594110e-03
8.524631e-01 1.618273e-03
8.567142e-01 1.642770e-03
8.609652e-01 1.667603e-03
8.652163e-01 1.692778e-03
8.694674e-01 1.718297e-03
8.737184e-01 1.744166e-03
8.779695e-01 1.770389e-03
8.822206e-01 1.796969e-03
8.864716e-01 1.823911e-03
8.907227e-01 1.851220e-03
8.949737e-01 1.878899e-03
8.992248e-01 1.906953e-03
9.034759e-01 1.935387e-03
9.077269e-01 1.964205e-03
9.119780e-01 1.993412e-03
9.162291e-01 2.023012e-03
9.204801e-01 2.053010e-03
9.247312e-01 2.083410e-03
9.289822e-01 2.114217e-03
9.332333e-01 2.145437e-03
9.374844e-01 2.177073e-03
9.417354e-01 2.209131e-03
9.459865e-01 2.241616e-03
9.502376e-01 2.274532e-03
9.544886e-01 2.307884e-03
9.587397e-01 2.341678e-03
9.629907e-01 2.375919e-03
9.672418e-01 2.410611e-03
9.714929e-01 2.445760e-03
9.757439e-01 2.481371e-03
9.799950e-01 2.517450e-03
9.842461e-01 2.554001e-03
9.884971e-01 2.591031e-03
9.927482e-01 2.628544e-03
9.969992e-01 2.666546e-03
1.001250e+00 2.705042e-03
1.005501e+00 2.744039e-03
1.009752e+00 2.783541e-03
1.014004e+00 2.823554e-03
1.018255e+00 2.864085e-03
1.022506e+00 2.905138e-03
1.026757e+00 2.946720e-03
1.031008e+00 2.988837e-03
1.035259e+00 3.031493e-03
1.039510e+00 3.074697e-03
1.043761e+00 3.118452e-03
1.048012e+00 3.162766e-03
1.052263e+00 3.207645e-03
1.056514e+00 3.253094e-03
1.060765e+00 3.299121e-03
1.065016e+00 3.345730e-03
1.069267e+00 3.392930e-03
1.073518e+00 3.440725e-03
1.077769e+00 3.489122e-03
1.082021e+00 3.538129e-03
1.086272e+00 3.587751e-03
1.090523e+00 3.637995e-03
1.094774e+00 3.688868e-03
1.099025e+00 3.740376e-03
1.103276e+00 3.792527e-03
1.107527e+00 3.845327e-03
1.111778e+00 3.898782e-03
1.116029e+00 3.952900e-03
1.120280e+00 4.007688e-03
1.124531e+00 4.063153e-03
1.128782e+00 4.119302e-03
1.133033e+00 4.176143e-03
1.137284e+00 4.233681e-03
1.141535e+00 4.291925e-03
1.145786e+00 4.350882e-03
1.150038e+00 4.410559e-03
1.154289e+00 4.470964e-03
1.158540e+00 4.532105e-03
1.162791e+00 4.593988e-03
1.167042e+00 4.656621e-03
1.171293e+00 4.720013e-03
1.175544e+00 4.784171e-03
1.179795e+00 4.849102e-03
1.184046e+00 4.914814e-03
1.188297e+00 4.981316e-03
1.192548e+00 5.048615e-03
1.196799e+00 5.116720e-03
1.201050e+00 5.185638e-03
1.205301e+00 5.255377e-03
1.209552e+00 5.325947e-03
1.213803e+00 5.397354e-03
1.218055e+00 5.469608e-03
1.222306e+00 5.542716e-03
1.226557e+00 5.616687e-03
1.230808e+00 5.691530e-03
1.235059e+00 5.767254e-03
1.239310e+00 5.843866e-03
1.243561e+00 5.921375e-03
1.247812e+00 5.999791e-03
1.252063e+00 6.079122e-03
1.256314e+00 6.159376e-03
1.260565e+00 6.240564e-03
1.264816e+00 6.322693e-03
1.269067e+00 6.405773e-03
1.273318e+00 6.489813e-03
1.277569e+00 6.574822e-03
1.281820e+00 6.660809e-03
1.286072e+00 6.747784e-03
1.290323e+00 6.835755e-03
1.294574e+00 6.924733e-03
1.298825e+00 7.014727e-03
1.303076e+00 7.105746e-03
1.307327e+00 7.197799e-03
1.311578e+00 7.290898e-03
1.315829e+00 7.385050e-03
1.320080e+00 7.480267e-03
1.324331e+00 7.576557e-03
1.328582e+00 7.673931e-03
1.332833e+00 7.772398e-03
1.337084e+00 7.871969e-03
1.341335e+00 7.972654e-03
1.345586e+00 8.074463e-03
1.349837e+00 8.177406e-03
1.354089e+00 8.281493e-03
1.358340e+00 8.386734e-03
1.362591e+00 8.493141e-03
1.366842e+00 8.600723e-03
1.371093e+00 8.709491e-03
1.375344e+00 8.819455e-03
1.379595e+00 8.930626e-03
1.383846e+00 9.043015e-03
1.388097e+00 9.156633e-03
1.392348e+00 9.271490e-03
1.396599e+00 9.387596e-03
1.400850e+00 9.504964e-03
1.405101e+00 9.623604e-03
1.409352e+00 9.743527e-03
1.413603e+00 9.864744e-03
1.417854e+00 9.987266e-03
1.422106e+00 1.011110e-02
1.426357e+00 1.023627e-02
1.430608e+00 1.036278e-02
1.434859e+00 1.049063e-02
1.439110e+00 1.061985e-02
1.443361e+00 1.075044e-02
1.447612e+00 1.088242e-02
1.451863e+00 1.101579e-02
1.456114e+00 1.115057e-02
1.460365e+00 1.128677e-02
1.464616e+00 1.142440e-02
1.468867e+00 1.156348e-02
1.473118e+00 1.170401e-02
1.477369e+00 1.184601e-02
1.481620e+00 1.198948e-02
1.485871e+00 1.213445e-02
1.490123e+00 1.228092e-02
1.494374e+00 1.242891e-02
1.498625e+00 1.257843e-02
1.502876e+00 1.272948e-02
1.507127e+00 1.288209e-02
1.511378e+00 1.303627e-02
1.515629e+00 1.319202e-02
1.519880e+00 1.334936e-02
1.524131e+00 1.350830e-02
1.528382e+00 1.366886e-02
1.532633e+00 1.383104e-02
1.536884e+00 1.399487e-02
1.541135e+00 1.416035e-02
1.545386e+00 1.432749e-02
1.549637e+00 1.449631e-02
1.553888e+00 1.466683e-02
1.558140e+00 1.483905e-02
1.562391e+00 1.501298e-02
1.566642e+00 1.518865e-02
1.570893e+00 1.536606e-02
1.575144e+00 1.554522e-02
1.579395e+00 1.572616e-02
1.583646e+00 1.590888e-02
