z rho_density
-3.469617e+00 8.007156e-19
-3.464616e+00 8.785016e-19
-3.459615e+00 9.637478e-19
-3.454614e+00 1.057160e-18
-3.449612e+00 1.159511e-18
-3.444611e+00 1.271644e-18
-3.439610e+00 1.394482e-18
-3.434609e+00 1.529033e-18
-3.429607e+00 1.676399e-18
-3.424606e+00 1.837784e-18
-3.419605e+00 2.014504e-18
-3.414604e+00 2.207997e-18
-3.409602e+00 2.419834e-18
-3.404601e+00 2.651729e-18
-3.399600e+00 2.905556e-18
-3.394599e+00 3.183362e-18
-3.389597e+00 3.487381e-18
-3.384596e+00 3.820054e-18
-3.379595e+00 4.184042e-18
-3.374594e+00 4.582256e-18
-3.369592e+00 5.017867e-18
-3.364591e+00 5.494341e-18
-3.359590e+00 6.015458e-18
-3.354589e+00 6.585343e-18
-3.349587e+00 7.208496e-18
-3.344586e+00 7.889829e-18
-3.339585e+00 8.634697e-18
-3.334584e+00 9.448943e-18
-3.329582e+00 1.033894e-17
-3.324581e+00 1.131163e-17
-3.319580e+00 1.237460e-17
-3.314579e+00 1.353611e-17
-3.309577e+00 1.480516e-17
-3.304576e+00 1.619157e-17
-3.299575e+00 1.770603e-17
-3.294574e+00 1.936022e-17
-3.289572e+00 2.116684e-17
-3.284571e+00 2.313973e-17
-3.279570e+00 2.529397e-17
-3.274569e+00 2.764601e-17
-3.269567e+00 3.021375e-17
-3.264566e+00 3.301667e-17
-3.259565e+00 3.607602e-17
-3.254564e+00 3.941491e-17
-3.249562e+00 4.305852e-17
-3.244561e+00 4.703425e-17
-3.239560e+00 5.137194e-17
-3.234559e+00 5.610407e-17
-3.229557e+00 6.126597e-17
-3.224556e+00 6.689612e-17
-3.219555e+00 7.303636e-17
-3.214554e+00 7.973223e-17
-3.209552e+00 8.703328e-17
-3.204551e+00 9.499339e-17
-3.199550e+00 1.036712e-16
-3.194549e+00 1.131304e-16
-3.189547e+00 1.234404e-16
-3.184546e+00 1.346765e-16
-3.179545e+00 1.469206e-16
-3.174544e+00 1.602620e-16
-3.169542e+00 1.747973e-16
-3.164541e+00 1.906320e-16
-3.159540e+00 2.078803e-16
-3.154539e+00 2.266666e-16
-3.149537e+00 2.471259e-16
-3.144536e+00 2.694050e-16
-3.139535e+00 2.936633e-16
-3.134534e+00 3.200739e-16
-3.129532e+00 3.488249e-16
-3.124531e+00 3.801205e-16
-3.119530e+00 4.141826e-16
-3.114529e+00 4.512517e-16
-3.109527e+00 4.915894e-16
-3.104526e+00 5.354795e-16
-3.099525e+00 5.832298e-16
-3.094524e+00 6.351748e-16
-3.089522e+00 6.916771e-16
-3.084521e+00 7.531303e-16
-3.079520e+00 8.199615e-16
-3.074519e+00 8.926340e-16
-3.069517e+00 9.716504e-16
-3.064516e+00 1.057556e-15
-3.059515e+00 1.150941e-15
-3.054514e+00 1.252447e-15
-3.049512e+00 1.362770e-15
-3.044511e+00 1.482662e-15
-3.039510e+00 1.612941e-15
-3.034509e+00 1.754491e-15
-3.029507e+00 1.908274e-15
-3.024506e+00 2.075328e-15
-3.019505e+00 2.256782e-15
-3.014504e+00 2.453855e-15
-3.009502e+00 2.667871e-15
-3.004501e+00 2.900263e-15
-2.999500e+00 3.152583e-15
-2.994499e+00 3.426512e-15
-2.989497e+00 3.723872e-15
-2.984496e+00 4.046632e-15
-2.979495e+00 4.396928e-15
-2.974494e+00 4.777069e-15
-2.969492e+00 5.189558e-15
-2.964491e+00 5.637101e-15
-2.959490e+00 6.122628e-15
-2.954489e+00 6.649310e-15
-2.949487e+00 7.220577e-15
-2.944486e+00 7.840140e-15
-2.939485e+00 8.512014e-15
-2.934484e+00 9.240542e-15
-2.929482e+00 1.003042e-14
-2.924481e+00 1.088673e-14
-2.919480e+00 1.181497e-14
-2.914479e+00 1.282107e-14
-2.909477e+00 1.391145e-14
-2.904476e+00 1.509306e-14
-2.899475e+00 1.637339e-14
-2.894474e+00 1.776056e-14
-2.889472e+00 1.926333e-14
-2.884471e+00 2.089116e-14
-2.879470e+00 2.265429e-14
-2.874469e+00 2.456377e-14
-2.869467e+00 2.663153e-14
-2.864466e+00 2.887047e-14
-2.859465e+00 3.129451e-14
-2.854464e+00 3.391869e-14
-2.849462e+00 3.675925e-14
-2.844461e+00 3.983372e-14
-2.839460e+00 4.316102e-14
-2.834459e+00 4.676157e-14
-2.829457e+00 5.065742e-14
-2.824456e+00 5.487237e-14
-2.819455e+00 5.943209e-14
-2.814454e+00 6.436427e-14
-2.809452e+00 6.969881e-14
-2.804451e+00 7.546793e-14
-2.799450e+00 8.170641e-14
-2.794449e+00 8.845176e-14
-2.789447e+00 9.574441e-14
-2.784446e+00 1.036280e-13
-2.779445e+00 1.121494e-13
-2.774444e+00 1.213595e-13
-2.769442e+00 1.313129e-13
-2.764441e+00 1.420683e-13
-2.759440e+00 1.536894e-13
-2.754439e+00 1.662445e-13
-2.749437e+00 1.798072e-13
-2.744436e+00 1.944570e-13
-2.739435e+00 2.102793e-13
-2.734434e+00 2.273664e-13
-2.729432e+00 2.458174e-13
-2.724431e+00 2.657391e-13
-2.719430e+00 2.872467e-13
-2.714429e+00 3.104640e-13
-2.709427e+00 3.355243e-13
-2.704426e+00 3.625712e-13
-2.699425e+00 3.917593e-13
-2.694424e+00 4.232549e-13
-2.689422e+00 4.572368e-13
-2.684421e+00 4.938977e-13
-2.679420e+00 5.334448e-13
-2.674419e+00 5.761009e-13
-2.669417e+00 6.221058e-13
-2.664416e+00 6.717173e-13
-2.659415e+00 7.252128e-13
-2.654414e+00 7.828905e-13
-2.649412e+00 8.450709e-13
-2.644411e+00 9.120988e-13
-2.639410e+00 9.843449e-13
-2.634409e+00 1.062207e-12
-2.629407e+00 1.146114e-12
-2.624406e+00 1.236526e-12
-2.619405e+00 1.333936e-12
-2.614404e+00 1.438876e-12
-2.609402e+00 1.551917e-12
-2.604401e+00 1.673671e-12
-2.599400e+00 1.804797e-12
-2.594399e+00 1.946002e-12
-2.589397e+00 2.098045e-12
-2.584396e+00 2.261742e-12
-2.579395e+00 2.437967e-12
-2.574394e+00 2.627660e-12
-2.569392e+00 2.831829e-12
-2.564391e+00 3.051559e-12
-2.559390e+00 3.288008e-12
-2.554389e+00 3.542426e-12
-2.549387e+00 3.816148e-12
-2.544386e+00 4.110610e-12
-2.539385e+00 4.427351e-12
-2.534384e+00 4.768022e-12
-2.529382e+00 5.134393e-12
-2.524381e+00 5.528364e-12
-2.519380e+00 5.951971e-12
-2.514379e+00 6.407396e-12
-2.509377e+00 6.896979e-12
-2.504376e+00 7.423230e-12
-2.499375e+00 7.988836e-12
-2.494374e+00 8.596679e-12
-2.489372e+00 9.249847e-12
-2.484371e+00 9.951648e-12
-2.479370e+00 1.070563e-11
-2.474369e+00 1.151558e-11
-2.469367e+00 1.238557e-11
-2.464366e+00 1.331996e-11
-2.459365e+00 1.432341e-11
-2.454364e+00 1.540092e-11
-2.449362e+00 1.655783e-11
-2.444361e+00 1.779987e-11
-2.439360e+00 1.913316e-11
-2.434359e+00 2.056427e-11
-2.429357e+00 2.210022e-11
-2.424356e+00 2.374851e-11
-2.419355e+00 2.551719e-11
-2.414354e+00 2.741485e-11
-2.409352e+00 2.945070e-11
-2.404351e+00 3.163457e-11
-2.399350e+00 3.397698e-11
-2.394349e+00 3.648920e-11
-2.389347e+00 3.918325e-11
-2.384346e+00 4.207201e-11
-2.379345e+00 4.516922e-11
-2.374344e+00 4.848960e-11
-2.369342e+00 5.204886e-11
-2.364341e+00 5.586380e-11
-2.359340e+00 5.995236e-11
-2.354339e+00 6.433373e-11
-2.349337e+00 6.902840e-11
-2.344336e+00 7.405826e-11
-2.339335e+00 7.944669e-11
-2.334334e+00 8.521867e-11
-2.329332e+00 9.140086e-11
-2.324331e+00 9.802175e-11
-2.319330e+00 1.051117e-10
-2.314329e+00 1.127033e-10
-2.309327e+00 1.208311e-10
-2.304326e+00 1.295320e-10
-2.299325e+00 1.388457e-10
-2.294324e+00 1.488142e-10
-2.289322e+00 1.594824e-10
-2.284321e+00 1.708984e-10
-2.279320e+00 1.831132e-10
-2.274319e+00 1.961814e-10
-2.269317e+00 2.101613e-10
-2.264316e+00 2.251150e-10
-2.259315e+00 2.411085e-10
-2.254314e+00 2.582125e-10
-2.249312e+00 2.765023e-10
-2.244311e+00 2.960580e-10
-2.239310e+00 3.169651e-10
-2.234309e+00 3.393147e-10
-2.229307e+00 3.632039e-10
-2.224306e+00 3.887362e-10
-2.219305e+00 4.160218e-10
-2.214304e+00 4.451781e-10
-2.209302e+00 4.763303e-10
-2.204301e+00 5.096114e-10
-2.199300e+00 5.451634e-10
-2.194299e+00 5.831374e-10
-2.189297e+00 6.236942e-10
-2.184296e+00 6.670050e-10
-2.179295e+00 7.132522e-10
-2.174294e+00 7.626298e-10
-2.169292e+00 8.153444e-10
-2.164291e+00 8.716155e-10
-2.159290e+00 9.316772e-10
-2.154289e+00 9.957781e-10
-2.149287e+00 1.064183e-09
-2.144286e+00 1.137173e-09
-2.139285e+00 1.215049e-09
-2.134284e+00 1.298127e-09
-2.129282e+00 1.386748e-09
-2.124281e+00 1.481270e-09
-2.119280e+00 1.582077e-09
-2.114279e+00 1.689576e-09
-2.109277e+00 1.804199e-09
-2.104276e+00 1.926406e-09
-2.099275e+00 2.056684e-09
-2.094274e+00 2.195554e-09
-2.089272e+00 2.343567e-09
-2.084271e+00 2.501308e-09
-2.079270e+00 2.669399e-09
-2.074269e+00 2.848502e-09
-2.069267e+00 3.039318e-09
-2.064266e+00 3.242592e-09
-2.059265e+00 3.459116e-09
-2.054264e+00 3.689730e-09
-2.049262e+00 3.935326e-09
-2.044261e+00 4.196850e-09
-2.039260e+00 4.475306e-09
-2.034259e+00 4.771761e-09
-2.029257e+00 5.087345e-09
-2.024256e+00 5.423260e-09
-2.019255e+00 5.780777e-09
-2.014254e+00 6.161247e-09
-2.009252e+00 6.566102e-09
-2.004251e+00 6.996861e-09
-1.999250e+00 7.455135e-09
-1.994249e+00 7.942631e-09
-1.989247e+00 8.461160e-09
-1.984246e+00 9.012640e-09
-1.979245e+00 9.599105e-09
-1.974244e+00 1.022271e-08
-1.969242e+00 1.088574e-08
-1.964241e+00 1.159062e-08
-1.959240e+00 1.233991e-08
-1.954239e+00 1.313632e-08
-1.949237e+00 1.398273e-08
-1.944236e+00 1.488220e-08
-1.939235e+00 1.583794e-08
-1.934234e+00 1.685338e-08
-1.929232e+00 1.793214e-08
-1.924231e+00 1.907803e-08
-1.919230e+00 2.029512e-08
-1.914229e+00 2.158770e-08
-1.909227e+00 2.296031e-08
-1.904226e+00 2.441776e-08
-1.899225e+00 2.596513e-08
-1.894224e+00 2.760779e-08
-1.889222e+00 2.935145e-08
-1.884221e+00 3.120211e-08
-1.879220e+00 3.316615e-08
-1.874219e+00 3.525030e-08
-1.869217e+00 3.746167e-08
-1.864216e+00 3.980779e-08
-1.859215e+00 4.229662e-08
-1.854214e+00 4.493656e-08
-1.849212e+00 4.773651e-08
-1.844211e+00 5.070585e-08
-1.839210e+00 5.385451e-08
-1.834209e+00 5.719298e-08
-1.829207e+00 6.073234e-08
-1.824206e+00 6.448429e-08
-1.819205e+00 6.846118e-08
-1.814204e+00 7.267609e-08
-1.809202e+00 7.714278e-08
-1.804201e+00 8.187582e-08
-1.799200e+00 8.689056e-08
-1.794199e+00 9.220325e-08
-1.789197e+00 9.783099e-08
-1.784196e+00 1.037919e-07
-1.779195e+00 1.101049e-07
-1.774194e+00 1.167903e-07
-1.769192e+00 1.238692e-07
-1.764191e+00 1.313641e-07
-1.759190e+00 1.392986e-07
-1.754189e+00 1.476976e-07
-1.749187e+00 1.565873e-07
-1.744186e+00 1.659955e-07
-1.739185e+00 1.759514e-07
-1.734184e+00 1.864858e-07
-1.729182e+00 1.976311e-07
-1.724181e+00 2.094217e-07
-1.719180e+00 2.218934e-07
-1.714179e+00 2.350845e-07
-1.709177e+00 2.490348e-07
-1.704176e+00 2.637867e-07
-1.699175e+00 2.793844e-07
-1.694174e+00 2.958749e-07
-1.689172e+00 3.133075e-07
-1.684171e+00 3.317340e-07
-1.679170e+00 3.512091e-07
-1.674169e+00 3.717905e-07
-1.669167e+00 3.935386e-07
-1.664166e+00 4.165173e-07
-1.659165e+00 4.407936e-07
-1.654164e+00 4.664383e-07
-1.649162e+00 4.935257e-07
-1.644161e+00 5.221340e-07
-1.639160e+00 5.523454e-07
-1.634159e+00 5.842465e-07
-1.629157e+00 6.179284e-07
-1.624156e+00 6.534868e-07
-1.619155e+00 6.910223e-07
-1.614154e+00 7.306409e-07
-1.609152e+00 7.724537e-07
-1.604151e+00 8.165778e-07
-1.599150e+00 8.631362e-07
-1.594149e+00 9.122580e-07
-1.589147e+00 9.640791e-07
-1.584146e+00 1.018742e-06
-1.579145e+00 1.076397e-06
-1.574144e+00 1.137201e-06
-1.569142e+00 1.201320e-06
-1.564141e+00 1.268928e-06
-1.559140e+00 1.340206e-06
-1.554139e+00 1.415347e-06
-1.549137e+00 1.494551e-06
-1.544136e+00 1.578030e-06
-1.539135e+00 1.666006e-06
-1.534134e+00 1.758710e-06
-1.529132e+00 1.856388e-06
-1.524131e+00 1.959294e-06
-1.519130e+00 2.067699e-06
-1.514129e+00 2.181884e-06
-1.509127e+00 2.302144e-06
-1.504126e+00 2.428790e-06
-1.499125e+00 2.562148e-06
-1.494124e+00 2.702557e-06
-1.489122e+00 2.850377e-06
-1.484121e+00 3.005981e-06
-1.479120e+00 3.169764e-06
-1.474119e+00 3.342136e-06
-1.469117e+00 3.523530e-06
-1.464116e+00 3.714398e-06
-1.459115e+00 3.915214e-06
-1.454114e+00 4.126475e-06
-1.449112e+00 4.348701e-06
-1.444111e+00 4.582437e-06
-1.439110e+00 4.828253e-06
-1.434109e+00 5.086748e-06
-1.429107e+00 5.358547e-06
-1.424106e+00 5.644305e-06
-1.419105e+00 5.944707e-06
-1.414104e+00 6.260473e-06
-1.409102e+00 6.592353e-06
-1.404101e+00 6.941133e-06
-1.399100e+00 7.307635e-06
-1.394099e+00 7.692722e-06
-1.389097e+00 8.097292e-06
-1.384096e+00 8.522287e-06
-1.379095e+00 8.968693e-06
-1.374094e+00 9.437540e-06
-1.369092e+00 9.929904e-06
-1.364091e+00 1.044691e-05
-1.359090e+00 1.098974e-05
-1.354089e+00 1.155962e-05
-1.349087e+00 1.215783e-05
-1.344086e+00 1.278573e-05
-1.339085e+00 1.344471e-05
-1.334084e+00 1.413625e-05
-1.329082e+00 1.486187e-05
-1.324081e+00 1.562317e-05
-1.319080e+00 1.642183e-05
-1.314079e+00 1.725960e-05
-1.309077e+00 1.813829e-05
-1.304076e+00 1.905981e-05
-1.299075e+00 2.002616e-05
-1.294074e+00 2.103939e-05
-1.289072e+00 2.210168e-05
-1.284071e+00 2.321529e-05
-1.279070e+00 2.438257e-05
-1.274069e+00 2.560599e-05
-1.269067e+00 2.688811e-05
-1.264066e+00 2.823160e-05
-1.259065e+00 2.963926e-05
-1.254064e+00 3.111400e-05
-1.249062e+00 3.265886e-05
-1.244061e+00 3.427700e-05
-1.239060e+00 3.597172e-05
-1.234059e+00 3.774645e-05
-1.229057e+00 3.960480e-05
-1.224056e+00 4.155048e-05
-1.219055e+00 4.358739e-05
-1.214054e+00 4.571959e-05
-1.209052e+00 4.795131e-05
-1.204051e+00 5.028694e-05
-1.199050e+00 5.273106e-05
-1.194049e+00 5.528846e-05
-1.189047e+00 5.796410e-05
-1.184046e+00 6.076315e-05
-1.179045e+00 6.369100e-05
-1.174044e+00 6.675327e-05
-1.169042e+00 6.995578e-05
-1.164041e+00 7.330461e-05
-1.159040e+00 7.680608e-05
-1.154039e+00 8.046676e-05
-1.149037e+00 8.429350e-05
-1.144036e+00 8.829340e-05
-1.139035e+00 9.247387e-05
-1.134034e+00 9.684261e-05
-1.129032e+00 1.014076e-04
-1.124031e+00 1.061772e-04
-1.119030e+00 1.111600e-04
-1.114029e+00 1.163650e-04
-1.109027e+00 1.218016e-04
-1.104026e+00 1.274794e-04
-1.099025e+00 1.334086e-04
-1.094024e+00 1.395996e-04
-1.089022e+00 1.460633e-04
-1.084021e+00 1.528111e-04
-1.079020e+00 1.598546e-04
-1.074019e+00 1.672060e-04
-1.069017e+00 1.748781e-04
-1.064016e+00 1.828839e-04
-1.059015e+00 1.912371e-04
-1.054014e+00 1.999519e-04
-1.049012e+00 2.090430e-04
-1.044011e+00 2.185255e-04
-1.039010e+00 2.284154e-04
-1.034009e+00 2.387290e-04
-1.029007e+00 2.494834e-04
-1.024006e+00 2.606962e-04
-1.019005e+00 2.723858e-04
-1.014004e+00 2.845711e-04
-1.009002e+00 2.972718e-04
-1.004001e+00 3.105083e-04
-9.989997e-01 3.243019e-04
-9.939985e-01 3.386743e-04
-9.889972e-01 3.536484e-04
-9.839960e-01 3.692477e-04
-9.789947e-01 3.854965e-04
-9.739935e-01 4.024201e-04
-9.689922e-01 4.200448e-04
-9.639910e-01 4.383976e-04
-9.589897e-01 4.575066e-04
-9.539885e-01 4.774008e-04
-9.489872e-01 4.981103e-04
-9.439860e-01 5.196663e-04
-9.389847e-01 5.421010e-04
-9.339835e-01 5.654477e-04
-9.289822e-01 5.897410e-04
-9.239810e-01 6.150166e-04
-9.189797e-01 6.413115e-04
-9.139785e-01 6.686637e-04
-9.089772e-01 6.971129e-04
-9.039760e-01 7.266999e-04
-8.989747e-01 7.574671e-04
-8.939735e-01 7.894579e-04
