z rho_density
-4.644911e+00 1.133512e-25
-4.639910e+00 1.263270e-25
-4.634909e+00 1.407743e-25
-4.629907e+00 1.568580e-25
-4.624906e+00 1.747620e-25
-4.619905e+00 1.946900e-25
-4.614904e+00 2.168687e-25
-4.609902e+00 2.415499e-25
-4.604901e+00 2.690131e-25
-4.599900e+00 2.995688e-25
-4.594899e+00 3.335618e-25
-4.589897e+00 3.713750e-25
-4.584896e+00 4.134334e-25
-4.579895e+00 4.602090e-25
-4.574894e+00 5.122255e-25
-4.569892e+00 5.700645e-25
-4.564891e+00 6.343710e-25
-4.559890e+00 7.058611e-25
-4.554889e+00 7.853293e-25
-4.549887e+00 8.736570e-25
-4.544886e+00 9.718219e-25
-4.539885e+00 1.080909e-24
-4.534884e+00 1.202120e-24
-4.529882e+00 1.336791e-24
-4.524881e+00 1.486400e-24
-4.519880e+00 1.652587e-24
-4.514879e+00 1.837172e-24
-4.509877e+00 2.042169e-24
-4.504876e+00 2.269814e-24
-4.499875e+00 2.522583e-24
-4.494874e+00 2.803220e-24
-4.489872e+00 3.114767e-24
-4.484871e+00 3.460594e-24
-4.479870e+00 3.844432e-24
-4.474869e+00 4.270418e-24
-4.469867e+00 4.743131e-24
-4.464866e+00 5.267645e-24
-4.459865e+00 5.849577e-24
-4.454864e+00 6.495148e-24
-4.449862e+00 7.211245e-24
-4.444861e+00 8.005492e-24
-4.439860e+00 8.886329e-24
-4.434859e+00 9.863099e-24
-4.429857e+00 1.094614e-23
-4.424856e+00 1.214689e-23
-4.419855e+00 1.347802e-23
-4.414854e+00 1.495352e-23
-4.409852e+00 1.658889e-23
-4.404851e+00 1.840128e-23
-4.399850e+00 2.040963e-23
-4.394849e+00 2.263492e-23
-4.389847e+00 2.510033e-23
-4.384846e+00 2.783149e-23
-4.379845e+00 3.085674e-23
-4.374844e+00 3.420741e-23
-4.369842e+00 3.791814e-23
-4.364841e+00 4.202720e-23
-4.359840e+00 4.657689e-23
-4.354839e+00 5.161395e-23
-4.349837e+00 5.719003e-23
-4.344836e+00 6.336219e-23
-4.339835e+00 7.019345e-23
-4.334834e+00 7.775344e-23
-4.329832e+00 8.611906e-23
-4.324831e+00 9.537521e-23
-4.319830e+00 1.056157e-22
-4.314829e+00 1.169440e-22
-4.309827e+00 1.294744e-22
-4.304826e+00 1.433331e-22
-4.299825e+00 1.586594e-22
-4.294824e+00 1.756069e-22
-4.289822e+00 1.943453e-22
-4.284821e+00 2.150617e-22
-4.279820e+00 2.379627e-22
-4.274819e+00 2.632759e-22
-4.269817e+00 2.912527e-22
-4.264816e+00 3.221702e-22
-4.259815e+00 3.563342e-22
-4.254814e+00 3.940816e-22
-4.249812e+00 4.357842e-22
-4.244811e+00 4.818517e-22
-4.239810e+00 5.327358e-22
-4.234809e+00 5.889344e-22
-4.229807e+00 6.509965e-22
-4.224806e+00 7.195267e-22
-4.219805e+00 7.951917e-22
-4.214804e+00 8.787257e-22
-4.209802e+00 9.709379e-22
-4.204801e+00 1.072719e-21
-4.199800e+00 1.185052e-21
-4.194799e+00 1.309017e-21
-4.189797e+00 1.445806e-21
-4.184796e+00 1.596728e-21
-4.179795e+00 1.763229e-21
-4.174794e+00 1.946898e-21
-4.169792e+00 2.149483e-21
-4.164791e+00 2.372912e-21
-4.159790e+00 2.619303e-21
-4.154789e+00 2.890989e-21
-4.149787e+00 3.190537e-21
-4.144786e+00 3.520771e-21
-4.139785e+00 3.884797e-21
-4.134784e+00 4.286033e-21
-4.129782e+00 4.728237e-21
-4.124781e+00 5.215544e-21
-4.119780e+00 5.752499e-21
-4.114779e+00 6.344102e-21
-4.109777e+00 6.995847e-21
-4.104776e+00 7.713778e-21
-4.099775e+00 8.504534e-21
-4.094774e+00 9.375415e-21
-4.089772e+00 1.033444e-20
-4.084771e+00 1.139043e-20
-4.079770e+00 1.255307e-20
-4.074769e+00 1.383300e-20
-4.069767e+00 1.524191e-20
-4.064766e+00 1.679264e-20
-4.059765e+00 1.849930e-20
-4.054764e+00 2.037737e-20
-4.049762e+00 2.244386e-20
-4.044761e+00 2.471745e-20
-4.039760e+00 2.721863e-20
-4.034759e+00 2.996991e-20
-4.029757e+00 3.299600e-20
-4.024756e+00 3.632401e-20
-4.019755e+00 3.998368e-20
-4.014754e+00 4.400768e-20
-4.009752e+00 4.843181e-20
-4.004751e+00 5.329538e-20
-3.999750e+00 5.864149e-20
-3.994749e+00 6.451744e-20
-3.989747e+00 7.097506e-20
-3.984746e+00 7.807124e-20
-3.979745e+00 8.586831e-20
-3.974744e+00 9.443466e-20
-3.969742e+00 1.038452e-19
-3.964741e+00 1.141821e-19
-3.959740e+00 1.255355e-19
-3.954739e+00 1.380039e-19
-3.949737e+00 1.516956e-19
-3.944736e+00 1.667290e-19
-3.939735e+00 1.832339e-19
-3.934734e+00 2.013525e-19
-3.929732e+00 2.212407e-19
-3.924731e+00 2.430690e-19
-3.919730e+00 2.670242e-19
-3.914729e+00 2.933110e-19
-3.909727e+00 3.221534e-19
-3.904726e+00 3.537966e-19
-3.899725e+00 3.885092e-19
-3.894724e+00 4.265848e-19
-3.889722e+00 4.683453e-19
-3.884721e+00 5.141425e-19
-3.879720e+00 5.643617e-19
-3.874719e+00 6.194241e-19
-3.869717e+00 6.797908e-19
-3.864716e+00 7.459661e-19
-3.859715e+00 8.185015e-19
-3.854714e+00 8.980003e-19
-3.849712e+00 9.851221e-19
-3.844711e+00 1.080588e-18
-3.839710e+00 1.185188e-18
-3.834709e+00 1.299782e-18
-3.829707e+00 1.425314e-18
-3.824706e+00 1.562813e-18
-3.819705e+00 1.713406e-18
-3.814704e+00 1.878323e-18
-3.809702e+00 2.058907e-18
-3.804701e+00 2.256627e-18
-3.799700e+00 2.473087e-18
-3.794699e+00 2.710040e-18
-3.789697e+00 2.969398e-18
-3.784696e+00 3.253254e-18
-3.779695e+00 3.563888e-18
-3.774694e+00 3.903792e-18
-3.769692e+00 4.275688e-18
-3.764691e+00 4.682544e-18
-3.759690e+00 5.127603e-18
-3.754689e+00 5.614402e-18
-3.749687e+00 6.146801e-18
-3.744686e+00 6.729015e-18
-3.739685e+00 7.365639e-18
-3.734684e+00 8.061687e-18
-3.729682e+00 8.822630e-18
-3.724681e+00 9.654433e-18
-3.719680e+00 1.056360e-17
-3.714679e+00 1.155724e-17
-3.709677e+00 1.264307e-17
-3.704676e+00 1.382954e-17
-3.699675e+00 1.512584e-17
-3.694674e+00 1.654200e-17
-3.689672e+00 1.808893e-17
-3.684671e+00 1.977855e-17
-3.679670e+00 2.162383e-17
-3.674669e+00 2.363891e-17
-3.669667e+00 2.583919e-17
-3.664666e+00 2.824144e-17
-3.659665e+00 3.086395e-17
-3.654664e+00 3.372661e-17
-3.649662e+00 3.685110e-17
-3.644661e+00 4.026103e-17
-3.639660e+00 4.398210e-17
-3.634659e+00 4.804227e-17
-3.629657e+00 5.247202e-17
-3.624656e+00 5.730449e-17
-3.619655e+00 6.257576e-17
-3.614654e+00 6.832508e-17
-3.609652e+00 7.459519e-17
-3.604651e+00 8.143256e-17
-3.599650e+00 8.888776e-17
-3.594649e+00 9.701580e-17
-3.589647e+00 1.058765e-16
-3.584646e+00 1.155349e-16
-3.579645e+00 1.260618e-16
-3.574644e+00 1.375341e-16
-3.569642e+00 1.500355e-16
-3.564641e+00 1.636568e-16
-3.559640e+00 1.784970e-16
-3.554639e+00 1.946633e-16
-3.549637e+00 2.122727e-16
-3.544636e+00 2.314519e-16
-3.539635e+00 2.523387e-16
-3.534634e+00 2.750829e-16
-3.529632e+00 2.998472e-16
-3.524631e+00 3.268082e-16
-3.519630e+00 3.561578e-16
-3.514629e+00 3.881045e-16
-3.509627e+00 4.228745e-16
-3.504626e+00 4.607134e-16
-3.499625e+00 5.018881e-16
-3.494624e+00 5.466879e-16
-3.489622e+00 5.954272e-16
-3.484621e+00 6.484471e-16
-3.479620e+00 7.061175e-16
-3.474619e+00 7.688400e-16
-3.469617e+00 8.370505e-16
-3.464616e+00 9.112214e-16
-3.459615e+00 9.918654e-16
-3.454614e+00 1.079539e-15
-3.449612e+00 1.174844e-15
-3.444611e+00 1.278436e-15
-3.439610e+00 1.391023e-15
-3.434609e+00 1.513374e-15
-3.429607e+00 1.646321e-15
-3.424606e+00 1.790770e-15
-3.419605e+00 1.947697e-15
-3.414604e+00 2.118165e-15
-3.409602e+00 2.303322e-15
-3.404601e+00 2.504415e-15
-3.399600e+00 2.722791e-15
-3.394599e+00 2.959914e-15
-3.389597e+00 3.217366e-15
-3.384596e+00 3.496862e-15
-3.379595e+00 3.800257e-15
-3.374594e+00 4.129564e-15
-3.369592e+00 4.486958e-15
-3.364591e+00 4.874795e-15
-3.359590e+00 5.295627e-15
-3.354589e+00 5.752213e-15
-3.349587e+00 6.247542e-15
-3.344586e+00 6.784846e-15
-3.339585e+00 7.367624e-15
-3.334584e+00 7.999659e-15
-3.329582e+00 8.685046e-15
-3.324581e+00 9.428212e-15
-3.319580e+00 1.023395e-14
-3.314579e+00 1.110743e-14
-3.309577e+00 1.205427e-14
-3.304576e+00 1.308050e-14
-3.299575e+00 1.419269e-14
-3.294574e+00 1.539790e-14
-3.289572e+00 1.670379e-14
-3.284571e+00 1.811862e-14
-3.279570e+00 1.965133e-14
-3.274569e+00 2.131156e-14
-3.269567e+00 2.310975e-14
-3.264566e+00 2.505715e-14
-3.259565e+00 2.716595e-14
-3.254564e+00 2.944928e-14
-3.249562e+00 3.192133e-14
-3.244561e+00 3.459744e-14
-3.239560e+00 3.749415e-14
-3.234559e+00 4.062933e-14
-3.229557e+00 4.402228e-14
-3.224556e+00 4.769380e-14
-3.219555e+00 5.166636e-14
-3.214554e+00 5.596423e-14
-3.209552e+00 6.061355e-14
-3.204551e+00 6.564257e-14
-3.199550e+00 7.108173e-14
-3.194549e+00 7.696390e-14
-3.189547e+00 8.332450e-14
-3.184546e+00 9.020175e-14
-3.179545e+00 9.763687e-14
-3.174544e+00 1.056743e-13
-3.169542e+00 1.143619e-13
-3.164541e+00 1.237514e-13
-3.159540e+00 1.338984e-13
-3.154539e+00 1.448629e-13
-3.149537e+00 1.567097e-13
-3.144536e+00 1.695083e-13
-3.139535e+00 1.833339e-13
-3.134534e+00 1.982673e-13
-3.129532e+00 2.143957e-13
-3.124531e+00 2.318129e-13
-3.119530e+00 2.506200e-13
-3.114529e+00 2.709259e-13
-3.109527e+00 2.928477e-13
-3.104526e+00 3.165118e-13
-3.099525e+00 3.420538e-13
-3.094524e+00 3.696202e-13
-3.089522e+00 3.993682e-13
-3.084521e+00 4.314673e-13
-3.079520e+00 4.660999e-13
-3.074519e+00 5.034619e-13
-3.069517e+00 5.437645e-13
-3.064516e+00 5.872347e-13
-3.059515e+00 6.341167e-13
-3.054514e+00 6.846731e-13
-3.049512e+00 7.391864e-13
-3.044511e+00 7.979602e-13
-3.039510e+00 8.613212e-13
-3.034509e+00 9.296204e-13
-3.029507e+00 1.003235e-12
-3.024506e+00 1.082571e-12
-3.019505e+00 1.168065e-12
-3.014504e+00 1.260184e-12
-3.009502e+00 1.359432e-12
-3.004501e+00 1.466350e-12
-2.999500e+00 1.581519e-12
-2.994499e+00 1.705563e-12
-2.989497e+00 1.839152e-12
-2.984496e+00 1.983007e-12
-2.979495e+00 2.137900e-12
-2.974494e+00 2.304662e-12
-2.969492e+00 2.484184e-12
-2.964491e+00 2.677421e-12
-2.959490e+00 2.885402e-12
-2.954489e+00 3.109228e-12
-2.949487e+00 3.350082e-12
-2.944486e+00 3.609233e-12
-2.939485e+00 3.888043e-12
-2.934484e+00 4.187972e-12
-2.929482e+00 4.510587e-12
-2.924481e+00 4.857569e-12
-2.919480e+00 5.230720e-12
-2.914479e+00 5.631973e-12
-2.909477e+00 6.063401e-12
-2.904476e+00 6.527226e-12
-2.899475e+00 7.025830e-12
-2.894474e+00 7.561765e-12
-2.889472e+00 8.137769e-12
-2.884471e+00 8.756774e-12
-2.879470e+00 9.421922e-12
-2.874469e+00 1.013658e-11
-2.869467e+00 1.090436e-11
-2.864466e+00 1.172912e-11
-2.859465e+00 1.261500e-11
-2.854464e+00 1.356643e-11
-2.849462e+00 1.458816e-11
-2.844461e+00 1.568528e-11
-2.839460e+00 1.686322e-11
-2.834459e+00 1.812781e-11
-2.829457e+00 1.948529e-11
-2.824456e+00 2.094233e-11
-2.819455e+00 2.250607e-11
-2.814454e+00 2.418416e-11
-2.809452e+00 2.598477e-11
-2.804451e+00 2.791666e-11
-2.799450e+00 2.998918e-11
-2.794449e+00 3.221235e-11
-2.789447e+00 3.459686e-11
-2.784446e+00 3.715418e-11
-2.779445e+00 3.989654e-11
-2.774444e+00 4.283704e-11
-2.769442e+00 4.598967e-11
-2.764441e+00 4.936938e-11
-2.759440e+00 5.299217e-11
-2.754439e+00 5.687512e-11
-2.749437e+00 6.103649e-11
-2.744436e+00 6.549579e-11
-2.739435e+00 7.027387e-11
-2.734434e+00 7.539298e-11
-2.729432e+00 8.087692e-11
-2.724431e+00 8.675108e-11
-2.719430e+00 9.304259e-11
-2.714429e+00 9.978041e-11
-2.709427e+00 1.069955e-10
-2.704426e+00 1.147208e-10
-2.699425e+00 1.229916e-10
-2.694424e+00 1.318455e-10
-2.689422e+00 1.413227e-10
-2.684421e+00 1.514660e-10
-2.679420e+00 1.623211e-10
-2.674419e+00 1.739367e-10
-2.669417e+00 1.863650e-10
-2.664416e+00 1.996613e-10
-2.659415e+00 2.138849e-10
-2.654414e+00 2.290989e-10
-2.649412e+00 2.453705e-10
-2.644411e+00 2.627716e-10
-2.639410e+00 2.813786e-10
-2.634409e+00 3.012731e-10
-2.629407e+00 3.225420e-10
-2.624406e+00 3.452779e-10
-2.619405e+00 3.695795e-10
-2.614404e+00 3.955520e-10
-2.609402e+00 4.233074e-10
-2.604401e+00 4.529651e-10
-2.599400e+00 4.846524e-10
-2.594399e+00 5.185044e-10
-2.589397e+00 5.546656e-10
-2.584396e+00 5.932894e-10
-2.579395e+00 6.345394e-10
-2.574394e+00 6.785896e-10
-2.569392e+00 7.256253e-10
-2.564391e+00 7.758437e-10
-2.559390e+00 8.294546e-10
-2.554389e+00 8.866816e-10
-2.549387e+00 9.477621e-10
-2.544386e+00 1.012949e-09
-2.539385e+00 1.082511e-09
-2.534384e+00 1.156735e-09
-2.529382e+00 1.235925e-09
-2.524381e+00 1.320404e-09
-2.519380e+00 1.410516e-09
-2.514379e+00 1.506628e-09
-2.509377e+00 1.609128e-09
-2.504376e+00 1.718429e-09
-2.499375e+00 1.834972e-09
-2.494374e+00 1.959222e-09
-2.489372e+00 2.091677e-09
-2.484371e+00 2.232864e-09
-2.479370e+00 2.383343e-09
-2.474369e+00 2.543708e-09
-2.469367e+00 2.714593e-09
-2.464366e+00 2.896668e-09
-2.459365e+00 3.090647e-09
-2.454364e+00 3.297286e-09
-2.449362e+00 3.517390e-09
-2.444361e+00 3.751811e-09
-2.439360e+00 4.001456e-09
-2.434359e+00 4.267286e-09
-2.429357e+00 4.550321e-09
-2.424356e+00 4.851645e-09
-2.419355e+00 5.172405e-09
-2.414354e+00 5.513821e-09
-2.409352e+00 5.877186e-09
-2.404351e+00 6.263871e-09
-2.399350e+00 6.675330e-09
-2.394349e+00 7.113107e-09
-2.389347e+00 7.578837e-09
-2.384346e+00 8.074253e-09
-2.379345e+00 8.601195e-09
-2.374344e+00 9.161610e-09
-2.369342e+00 9.757565e-09
-2.364341e+00 1.039125e-08
-2.359340e+00 1.106498e-08
-2.354339e+00 1.178121e-08
-2.349337e+00 1.254256e-08
-2.344336e+00 1.335177e-08
-2.339335e+00 1.421177e-08
-2.334334e+00 1.512565e-08
-2.329332e+00 1.609669e-08
-2.324331e+00 1.712836e-08
-2.319330e+00 1.822433e-08
-2.314329e+00 1.938848e-08
-2.309327e+00 2.062495e-08
-2.304326e+00 2.193807e-08
-2.299325e+00 2.333247e-08
-2.294324e+00 2.481301e-08
-2.289322e+00 2.638487e-08
-2.284321e+00 2.805349e-08
-2.279320e+00 2.982466e-08
-2.274319e+00 3.170449e-08
-2.269317e+00 3.369944e-08
-2.264316e+00 3.581634e-08
-2.259315e+00 3.806241e-08
-2.254314e+00 4.044529e-08
-2.249312e+00 4.297306e-08
-2.244311e+00 4.565425e-08
-2.239310e+00 4.849788e-08
-2.234309e+00 5.151349e-08
-2.229307e+00 5.471113e-08
-2.224306e+00 5.810147e-08
-2.219305e+00 6.169573e-08
-2.214304e+00 6.550579e-08
-2.209302e+00 6.954420e-08
-2.204301e+00 7.382420e-08
-2.199300e+00 7.835977e-08
-2.194299e+00 8.316570e-08
-2.189297e+00 8.825755e-08
-2.184296e+00 9.365181e-08
-2.179295e+00 9.936583e-08
-2.174294e+00 1.054179e-07
-2.169292e+00 1.118275e-07
-2.164291e+00 1.186149e-07
-2.159290e+00 1.258018e-07
-2.154289e+00 1.334107e-07
-2.149287e+00 1.414657e-07
-2.144286e+00 1.499921e-07
-2.139285e+00 1.590165e-07
-2.134284e+00 1.685670e-07
-2.129282e+00 1.786733e-07
-2.124281e+00 1.893665e-07
-2.119280e+00 2.006797e-07
-2.114279e+00 2.126475e-07
-2.109277e+00 2.253065e-07
-2.104276e+00 2.386953e-07
-2.099275e+00 2.528544e-07
-2.094274e+00 2.678267e-07
-2.089272e+00 2.836571e-07
-2.084271e+00 3.003933e-07
-2.079270e+00 3.180851e-07
-2.074269e+00 3.367853e-07
-2.069267e+00 3.565492e-07
-2.064266e+00 3.774352e-07
-2.059265e+00 3.995048e-07
-2.054264e+00 4.228226e-07
-2.049262e+00 4.474567e-07
-2.044261e+00 4.734787e-07
-2.039260e+00 5.009640e-07
-2.034259e+00 5.299918e-07
-2.029257e+00 5.606456e-07
-2.024256e+00 5.930131e-07
-2.019255e+00 6.271866e-07
-2.014254e+00 6.632631e-07
-2.009252e+00 7.013447e-07
-2.004251e+00 7.415388e-07
-1.999250e+00 7.839580e-07
-1.994249e+00 8.287210e-07
-1.989247e+00 8.759524e-07
-1.984246e+00 9.257832e-07
-1.979245e+00 9.783509e-07
-1.974244e+00 1.033800e-06
-1.969242e+00 1.092283e-06
-1.964241e+00 1.153959e-06
-1.959240e+00 1.218996e-06
-1.954239e+00 1.287570e-06
-1.949237e+00 1.359865e-06
-1.944236e+00 1.436076e-06
-1.939235e+00 1.516407e-06
-1.934234e+00 1.601071e-06
-1.929232e+00 1.690294e-06
-1.924231e+00 1.784310e-06
-1.919230e+00 1.883368e-06
-1.914229e+00 1.987726e-06
-1.909227e+00 2.097657e-06
-1.904226e+00 2.213446e-06
-1.899225e+00 2.335394e-06
-1.894224e+00 2.463814e-06
-1.889222e+00 2.599037e-06
-1.884221e+00 2.741407e-06
-1.879220e+00 2.891286e-06
-1.874219e+00 3.049056e-06
-1.869217e+00 3.215113e-06
-1.864216e+00 3.389875e-06
-1.859215e+00 3.573780e-06
-1.854214e+00 3.767285e-06
-1.849212e+00 3.970872e-06
-1.844211e+00 4.185042e-06
-1.839210e+00 4.410322e-06
-1.834209e+00 4.647266e-06
-1.829207e+00 4.896449e-06
-1.824206e+00 5.158479e-06
-1.819205e+00 5.433988e-06
-1.814204e+00 5.723640e-06
-1.809202e+00 6.028129e-06
-1.804201e+00 6.348182e-06
-1.799200e+00 6.684560e-06
-1.794199e+00 7.038059e-06
-1.789197e+00 7.409511e-06
-1.784196e+00 7.799789e-06
-1.779195e+00 8.209804e-06
-1.774194e+00 8.640509e-06
-1.769192e+00 9.092901e-06
-1.764191e+00 9.568023e-06
-1.759190e+00 1.006697e-05
-1.754189e+00 1.059087e-05
-1.749187e+00 1.114092e-05
-1.744186e+00 1.171837e-05
-1.739185e+00 1.232452e-05
-1.734184e+00 1.296073e-05
-1.729182e+00 1.362842e-05
-1.724181e+00 1.432908e-05
-1.719180e+00 1.506425e-05
-1.714179e+00 1.583556e-05
-1.709177e+00 1.664470e-05
-1.704176e+00 1.749344e-05
-1.699175e+00 1.838361e-05
-1.694174e+00 1.931716e-05
-1.689172e+00 2.029608e-05
-1.684171e+00 2.132248e-05
-1.679170e+00 2.239855e-05
-1.674169e+00 2.352657e-05
-1.669167e+00 2.470894e-05
-1.664166e+00 2.594813e-05
-1.659165e+00 2.724675e-05
-1.654164e+00 2.860751e-05
-1.649162e+00 3.003322e-05
-1.644161e+00 3.152684e-05
-1.639160e+00 3.309143e-05
-1.634159e+00 3.473019e-05
-1.629157e+00 3.644647e-05
-1.624156e+00 3.824375e-05
-1.619155e+00 4.012564e-05
-1.614154e+00 4.209594e-05
-1.609152e+00 4.415857e-05
-1.604151e+00 4.631763e-05
-1.599150e+00 4.857741e-05
-1.594149e+00 5.094235e-05
-1.589147e+00 5.341709e-05
-1.584146e+00 5.600645e-05
-1.579145e+00 5.871547e-05
-1.574144e+00 6.154937e-05
-1.569142e+00 6.451361e-05
-1.564141e+00 6.761384e-05
-1.559140e+00 7.085599e-05
-1.554139e+00 7.424618e-05
-1.549137e+00 7.779080e-05
-1.544136e+00 8.149651e-05
-1.539135e+00 8.537022e-05
-1.534134e+00 8.941912e-05
-1.529132e+00 9.365069e-05
-1.524131e+00 9.807272e-05
-1.519130e+00 1.026933e-04
-1.514129e+00 1.075208e-04
-1.509127e+00 1.125640e-04
-1.504126e+00 1.178320e-04
-1.499125e+00 1.233342e-04
-1.494124e+00 1.290804e-04
-1.489122e+00 1.350809e-04
-1.484121e+00 1.413462e-04
-1.479120e+00 1.478873e-04
-1.474119e+00 1.547157e-04
-1.469117e+00 1.618431e-04
-1.464116e+00 1.692820e-04
-1.459115e+00 1.770452e-04
-1.454114e+00 1.851458e-04
-1.449112e+00 1.935977e-04
-1.444111e+00 2.024153e-04
-1.439110e+00 2.116133e-04
-1.434109e+00 2.212072e-04
-1.429107e+00 2.312130e-04
-1.424106e+00 2.416472e-04
-1.419105e+00 2.525270e-04
-1.414104e+00 2.638704e-04
-1.409102e+00 2.756957e-04
-1.404101e+00 2.880222e-04
-1.399100e+00 3.008697e-04
-1.394099e+00 3.142590e-04
-1.389097e+00 3.282113e-04
-1.384096e+00 3.427488e-04
-1.379095e+00 3.578945e-04
-1.374094e+00 3.736721e-04
-1.369092e+00 3.901063e-04
-1.364091e+00 4.072226e-04
-1.359090e+00 4.250474e-04
-1.354089e+00 4.436081e-04
-1.349087e+00 4.629331e-04
-1.344086e+00 4.830516e-04
-1.339085e+00 5.039942e-04
-1.334084e+00 5.257922e-04
-1.329082e+00 5.484781e-04
-1.324081e+00 5.720857e-04
-1.319080e+00 5.966499e-04
-1.314079e+00 6.222066e-04
-1.309077e+00 6.487931e-04
-1.304076e+00 6.764481e-04
-1.299075e+00 7.052115e-04
-1.294074e+00 7.351245e-04
-1.289072e+00 7.662298e-04
-1.284071e+00 7.985714e-04
-1.279070e+00 8.321950e-04
-1.274069e+00 8.671477e-04
-1.269067e+00 9.034781e-04
-1.264066e+00 9.412366e-04
-1.259065e+00 9.804752e-04
-1.254064e+00 1.021248e-03
-1.249062e+00 1.063609e-03
-1.244061e+00 1.107617e-03
-1.239060e+00 1.153331e-03
-1.234059e+00 1.200812e-03
-1.229057e+00 1.250122e-03
-1.224056e+00 1.301327e-03
-1.219055e+00 1.354494e-03
-1.214054e+00 1.409693e-03
-1.209052e+00 1.466995e-03
-1.204051e+00 1.526473e-03
-1.199050e+00 1.588204e-03
-1.194049e+00 1.652267e-03
-1.189047e+00 1.718741e-03
-1.184046e+00 1.787712e-03
-1.179045e+00 1.859265e-03
-1.174044e+00 1.933488e-03
-1.169042e+00 2.010474e-03
-1.164041e+00 2.090316e-03
-1.159040e+00 2.173111e-03
-1.154039e+00 2.258961e-03
-1.149037e+00 2.347967e-03
-1.144036e+00 2.440237e-03
-1.139035e+00 2.535879e-03
-1.134034e+00 2.635007e-03
-1.129032e+00 2.737736e-03
-1.124031e+00 2.844186e-03
-1.119030e+00 2.954480e-03
-1.114029e+00 3.068744e-03
-1.109027e+00 3.187110e-03
-1.104026e+00 3.309709e-03
-1.099025e+00 3.436682e-03
-1.094024e+00 3.568170e-03
-1.089022e+00 3.704318e-03
-1.084021e+00 3.845277e-03
-1.079020e+00 3.991200e-03
-1.074019e+00 4.142248e-03
-1.069017e+00 4.298583e-03
-1.064016e+00 4.460372e-03
-1.059015e+00 4.627789e-03
-1.054014e+00 4.801010e-03
-1.049012e+00 4.980217e-03
-1.044011e+00 5.165597e-03
-1.039010e+00 5.357343e-03
-1.034009e+00 5.555651e-03
-1.029007e+00 5.760724e-03
-1.024006e+00 5.972770e-03
-1.019005e+00 6.192003e-03
-1.014004e+00 6.418641e-03
-1.009002e+00 6.652911e-03
-1.004001e+00 6.895042e-03
-9.989997e-01 7.145271e-03
-9.939985e-01 7.403842e-03
-9.889972e-01 7.671004e-03
-9.839960e-01 7.947012e-03
-9.789947e-01 8.232128e-03
-9.739935e-01 8.526623e-03
-9.689922e-01 8.830770e-03
-9.639910e-01 9.144852e-03
-9.589897e-01 9.469159e-03
-9.539885e-01 9.803988e-03
-9.489872e-01 1.014964e-02
-9.439860e-01 1.050643e-02
-9.389847e-01 1.087468e-02
-9.339835e-01 1.125471e-02
-9.289822e-01 1.164686e-02
-9.239810e-01 1.205147e-02
-9.189797e-01 1.246888e-02
-9.139785e-01 1.289947e-02
-9.089772e-01 1.334359e-02
-9.039760e-01 1.380163e-02
-8.989747e-01 1.427396e-02
-8.939735e-01 1.476098e-02
