z rho_density
-4.419855e+00 3.385644e-20
-4.414854e+00 3.727037e-20
-4.409852e+00 4.102445e-20
-4.404851e+00 4.515215e-20
-4.399850e+00 4.969020e-20
-4.394849e+00 5.467888e-20
-4.389847e+00 6.016239e-20
-4.384846e+00 6.618920e-20
-4.379845e+00 7.281248e-20
-4.374844e+00 8.009051e-20
-4.369842e+00 8.808723e-20
-4.364841e+00 9.687270e-20
-4.359840e+00 1.065238e-19
-4.354839e+00 1.171246e-19
-4.349837e+00 1.287675e-19
-4.344836e+00 1.415537e-19
-4.339835e+00 1.555940e-19
-4.334834e+00 1.710097e-19
-4.329832e+00 1.879341e-19
-4.324831e+00 2.065127e-19
-4.319830e+00 2.269053e-19
-4.314829e+00 2.492868e-19
-4.309827e+00 2.738485e-19
-4.304826e+00 3.008001e-19
-4.299825e+00 3.303713e-19
-4.294824e+00 3.628133e-19
-4.289822e+00 3.984012e-19
-4.284821e+00 4.374362e-19
-4.279820e+00 4.802479e-19
-4.274819e+00 5.271968e-19
-4.269817e+00 5.786776e-19
-4.264816e+00 6.351220e-19
-4.259815e+00 6.970024e-19
-4.254814e+00 7.648354e-19
-4.249812e+00 8.391861e-19
-4.244811e+00 9.206726e-19
-4.239810e+00 1.009971e-18
-4.234809e+00 1.107819e-18
-4.229807e+00 1.215026e-18
-4.224806e+00 1.332474e-18
-4.219805e+00 1.461130e-18
-4.214804e+00 1.602047e-18
-4.209802e+00 1.756380e-18
-4.204801e+00 1.925388e-18
-4.199800e+00 2.110447e-18
-4.194799e+00 2.313063e-18
-4.189797e+00 2.534878e-18
-4.184796e+00 2.777686e-18
-4.179795e+00 3.043448e-18
-4.174794e+00 3.334304e-18
-4.169792e+00 3.652592e-18
-4.164791e+00 4.000863e-18
-4.159790e+00 4.381904e-18
-4.154789e+00 4.798755e-18
-4.149787e+00 5.254736e-18
-4.144786e+00 5.753471e-18
-4.139785e+00 6.298911e-18
-4.134784e+00 6.895371e-18
-4.129782e+00 7.547557e-18
-4.124781e+00 8.260603e-18
-4.119780e+00 9.040110e-18
-4.114779e+00 9.892186e-18
-4.109777e+00 1.082349e-17
-4.104776e+00 1.184130e-17
-4.099775e+00 1.295351e-17
-4.094774e+00 1.416878e-17
-4.089772e+00 1.549652e-17
-4.084771e+00 1.694698e-17
-4.079770e+00 1.853135e-17
-4.074769e+00 2.026182e-17
-4.069767e+00 2.215167e-17
-4.064766e+00 2.421537e-17
-4.059765e+00 2.646868e-17
-4.054764e+00 2.892878e-17
-4.049762e+00 3.161437e-17
-4.044761e+00 3.454582e-17
-4.039760e+00 3.774532e-17
-4.034759e+00 4.123703e-17
-4.029757e+00 4.504724e-17
-4.024756e+00 4.920459e-17
-4.019755e+00 5.374024e-17
-4.014754e+00 5.868813e-17
-4.009752e+00 6.408516e-17
-4.004751e+00 6.997152e-17
-3.999750e+00 7.639092e-17
-3.994749e+00 8.339092e-17
-3.989747e+00 9.102327e-17
-3.984746e+00 9.934424e-17
-3.979745e+00 1.084150e-16
-3.974744e+00 1.183022e-16
-3.969742e+00 1.290782e-16
-3.964741e+00 1.408217e-16
-3.959740e+00 1.536183e-16
-3.954739e+00 1.675609e-16
-3.949737e+00 1.827508e-16
-3.944736e+00 1.992977e-16
-3.939735e+00 2.173212e-16
-3.934734e+00 2.369509e-16
-3.929732e+00 2.583278e-16
-3.924731e+00 2.816052e-16
-3.919730e+00 3.069494e-16
-3.914729e+00 3.345411e-16
-3.909727e+00 3.645765e-16
-3.904726e+00 3.972689e-16
-3.899725e+00 4.328497e-16
-3.894724e+00 4.715701e-16
-3.889722e+00 5.137028e-16
-3.884721e+00 5.595440e-16
-3.879720e+00 6.094150e-16
-3.874719e+00 6.636646e-16
-3.869717e+00 7.226713e-16
-3.864716e+00 7.868456e-16
-3.859715e+00 8.566331e-16
-3.854714e+00 9.325170e-16
-3.849712e+00 1.015022e-15
-3.844711e+00 1.104715e-15
-3.839710e+00 1.202215e-15
-3.834709e+00 1.308189e-15
-3.829707e+00 1.423362e-15
-3.824706e+00 1.548521e-15
-3.819705e+00 1.684516e-15
-3.814704e+00 1.832272e-15
-3.809702e+00 1.992789e-15
-3.804701e+00 2.167152e-15
-3.799700e+00 2.356535e-15
-3.794699e+00 2.562212e-15
-3.789697e+00 2.785562e-15
-3.784696e+00 3.028079e-15
-3.779695e+00 3.291381e-15
-3.774694e+00 3.577221e-15
-3.769692e+00 3.887496e-15
-3.764691e+00 4.224262e-15
-3.759690e+00 4.589741e-15
-3.754689e+00 4.986344e-15
-3.749687e+00 5.416676e-15
-3.744686e+00 5.883558e-15
-3.739685e+00 6.390044e-15
-3.734684e+00 6.939438e-15
-3.729682e+00 7.535313e-15
-3.724681e+00 8.181538e-15
-3.719680e+00 8.882295e-15
-3.714679e+00 9.642109e-15
-3.709677e+00 1.046587e-14
-3.704676e+00 1.135888e-14
-3.699675e+00 1.232685e-14
-3.694674e+00 1.337598e-14
-3.689672e+00 1.451294e-14
-3.684671e+00 1.574497e-14
-3.679670e+00 1.707988e-14
-3.674669e+00 1.852612e-14
-3.669667e+00 2.009282e-14
-3.664666e+00 2.178982e-14
-3.659665e+00 2.362780e-14
-3.654664e+00 2.561824e-14
-3.649662e+00 2.777359e-14
-3.644661e+00 3.010727e-14
-3.639660e+00 3.263377e-14
-3.634659e+00 3.536875e-14
-3.629657e+00 3.832912e-14
-3.624656e+00 4.153312e-14
-3.619655e+00 4.500045e-14
-3.614654e+00 4.875238e-14
-3.609652e+00 5.281185e-14
-3.604651e+00 5.720362e-14
-3.599650e+00 6.195441e-14
-3.594649e+00 6.709306e-14
-3.589647e+00 7.265066e-14
-3.584646e+00 7.866076e-14
-3.579645e+00 8.515954e-14
-3.574644e+00 9.218602e-14
-3.569642e+00 9.978228e-14
-3.564641e+00 1.079937e-13
-3.559640e+00 1.168692e-13
-3.554639e+00 1.264615e-13
-3.549637e+00 1.368274e-13
-3.544636e+00 1.480282e-13
-3.539635e+00 1.601299e-13
-3.534634e+00 1.732036e-13
-3.529632e+00 1.873261e-13
-3.524631e+00 2.025798e-13
-3.519630e+00 2.190536e-13
-3.514629e+00 2.368435e-13
-3.509627e+00 2.560526e-13
-3.504626e+00 2.767919e-13
-3.499625e+00 2.991812e-13
-3.494624e+00 3.233491e-13
-3.489622e+00 3.494345e-13
-3.484621e+00 3.775865e-13
-3.479620e+00 4.079657e-13
-3.474619e+00 4.407451e-13
-3.469617e+00 4.761108e-13
-3.464616e+00 5.142628e-13
-3.459615e+00 5.554165e-13
-3.454614e+00 5.998036e-13
-3.449612e+00 6.476733e-13
-3.444611e+00 6.992935e-13
-3.439610e+00 7.549524e-13
-3.434609e+00 8.149600e-13
-3.429607e+00 8.796494e-13
-3.424606e+00 9.493789e-13
-3.419605e+00 1.024533e-12
-3.414604e+00 1.105527e-12
-3.409602e+00 1.192804e-12
-3.404601e+00 1.286842e-12
-3.399600e+00 1.388156e-12
-3.394599e+00 1.497297e-12
-3.389597e+00 1.614857e-12
-3.384596e+00 1.741473e-12
-3.379595e+00 1.877829e-12
-3.374594e+00 2.024660e-12
-3.369592e+00 2.182754e-12
-3.364591e+00 2.352957e-12
-3.359590e+00 2.536178e-12
-3.354589e+00 2.733393e-12
-3.349587e+00 2.945650e-12
-3.344586e+00 3.174072e-12
-3.339585e+00 3.419865e-12
-3.334584e+00 3.684324e-12
-3.329582e+00 3.968837e-12
-3.324581e+00 4.274893e-12
-3.319580e+00 4.604091e-12
-3.314579e+00 4.958144e-12
-3.309577e+00 5.338891e-12
-3.304576e+00 5.748301e-12
-3.299575e+00 6.188488e-12
-3.294574e+00 6.661718e-12
-3.289572e+00 7.170419e-12
-3.284571e+00 7.717194e-12
-3.279570e+00 8.304833e-12
-3.274569e+00 8.936326e-12
-3.269567e+00 9.614876e-12
-3.264566e+00 1.034392e-11
-3.259565e+00 1.112712e-11
-3.254564e+00 1.196844e-11
-3.249562e+00 1.287208e-11
-3.244561e+00 1.384256e-11
-3.239560e+00 1.488472e-11
-3.234559e+00 1.600374e-11
-3.229557e+00 1.720518e-11
-3.224556e+00 1.849496e-11
-3.219555e+00 1.987944e-11
-3.214554e+00 2.136542e-11
-3.209552e+00 2.296019e-11
-3.204551e+00 2.467153e-11
-3.199550e+00 2.650777e-11
-3.194549e+00 2.847784e-11
-3.189547e+00 3.059126e-11
-3.184546e+00 3.285825e-11
-3.179545e+00 3.528971e-11
-3.174544e+00 3.789730e-11
-3.169542e+00 4.069351e-11
-3.164541e+00 4.369166e-11
-3.159540e+00 4.690602e-11
-3.154539e+00 5.035183e-11
-3.149537e+00 5.404537e-11
-3.144536e+00 5.800406e-11
-3.139535e+00 6.224649e-11
-3.134534e+00 6.679253e-11
-3.129532e+00 7.166343e-11
-3.124531e+00 7.688186e-11
-3.119530e+00 8.247205e-11
-3.114529e+00 8.845987e-11
-3.109527e+00 9.487295e-11
-3.104526e+00 1.017408e-10
-3.099525e+00 1.090949e-10
-3.094524e+00 1.169689e-10
-3.089522e+00 1.253987e-10
-3.084521e+00 1.344225e-10
-3.079520e+00 1.440814e-10
-3.074519e+00 1.544188e-10
-3.069517e+00 1.654814e-10
-3.064516e+00 1.773188e-10
-3.059515e+00 1.899839e-10
-3.054514e+00 2.035334e-10
-3.049512e+00 2.180274e-10
-3.044511e+00 2.335302e-10
-3.039510e+00 2.501104e-10
-3.034509e+00 2.678409e-10
-3.029507e+00 2.867997e-10
-3.024506e+00 3.070698e-10
-3.019505e+00 3.287397e-10
-3.014504e+00 3.519037e-10
-3.009502e+00 3.766622e-10
-3.004501e+00 4.031224e-10
-2.999500e+00 4.313983e-10
-2.994499e+00 4.616113e-10
-2.989497e+00 4.938910e-10
-2.984496e+00 5.283752e-10
-2.979495e+00 5.652106e-10
-2.974494e+00 6.045536e-10
-2.969492e+00 6.465706e-10
-2.964491e+00 6.914386e-10
-2.959490e+00 7.393464e-10
-2.954489e+00 7.904946e-10
-2.949487e+00 8.450967e-10
-2.944486e+00 9.033802e-10
-2.939485e+00 9.655868e-10
-2.934484e+00 1.031974e-09
-2.929482e+00 1.102815e-09
-2.924481e+00 1.178401e-09
-2.919480e+00 1.259043e-09
-2.914479e+00 1.345068e-09
-2.909477e+00 1.436827e-09
-2.904476e+00 1.534693e-09
-2.899475e+00 1.639061e-09
-2.894474e+00 1.750352e-09
-2.889472e+00 1.869013e-09
-2.884471e+00 1.995518e-09
-2.879470e+00 2.130373e-09
-2.874469e+00 2.274115e-09
-2.869467e+00 2.427312e-09
-2.864466e+00 2.590571e-09
-2.859465e+00 2.764534e-09
-2.854464e+00 2.949885e-09
-2.849462e+00 3.147348e-09
-2.844461e+00 3.357693e-09
-2.839460e+00 3.581739e-09
-2.834459e+00 3.820352e-09
-2.829457e+00 4.074455e-09
-2.824456e+00 4.345025e-09
-2.819455e+00 4.633099e-09
-2.814454e+00 4.939779e-09
-2.809452e+00 5.266233e-09
-2.804451e+00 5.613700e-09
-2.799450e+00 5.983496e-09
-2.794449e+00 6.377014e-09
-2.789447e+00 6.795734e-09
-2.784446e+00 7.241223e-09
-2.779445e+00 7.715146e-09
-2.774444e+00 8.219264e-09
-2.769442e+00 8.755448e-09
-2.764441e+00 9.325677e-09
-2.759440e+00 9.932052e-09
-2.754439e+00 1.057680e-08
-2.749437e+00 1.126227e-08
-2.744436e+00 1.199098e-08
-2.739435e+00 1.276555e-08
-2.734434e+00 1.358880e-08
-2.729432e+00 1.446370e-08
-2.724431e+00 1.539340e-08
-2.719430e+00 1.638121e-08
-2.714429e+00 1.743067e-08
-2.709427e+00 1.854551e-08
-2.704426e+00 1.972968e-08
-2.699425e+00 2.098737e-08
-2.694424e+00 2.232300e-08
-2.689422e+00 2.374125e-08
-2.684421e+00 2.524709e-08
-2.679420e+00 2.684576e-08
-2.674419e+00 2.854281e-08
-2.669417e+00 3.034410e-08
-2.664416e+00 3.225585e-08
-2.659415e+00 3.428461e-08
-2.654414e+00 3.643734e-08
-2.649412e+00 3.872137e-08
-2.644411e+00 4.114445e-08
-2.639410e+00 4.371480e-08
-2.634409e+00 4.644109e-08
-2.629407e+00 4.933246e-08
-2.624406e+00 5.239862e-08
-2.619405e+00 5.564979e-08
-2.614404e+00 5.909677e-08
-2.609402e+00 6.275100e-08
-2.604401e+00 6.662453e-08
-2.599400e+00 7.073009e-08
-2.594399e+00 7.508115e-08
-2.589397e+00 7.969191e-08
-2.584396e+00 8.457737e-08
-2.579395e+00 8.975336e-08
-2.574394e+00 9.523659e-08
-2.569392e+00 1.010447e-07
-2.564391e+00 1.071963e-07
-2.559390e+00 1.137111e-07
-2.554389e+00 1.206098e-07
-2.549387e+00 1.279142e-07
-2.544386e+00 1.356474e-07
-2.539385e+00 1.438338e-07
-2.534384e+00 1.524989e-07
-2.529382e+00 1.616700e-07
-2.524381e+00 1.713755e-07
-2.519380e+00 1.816454e-07
-2.514379e+00 1.925116e-07
-2.509377e+00 2.040074e-07
-2.504376e+00 2.161681e-07
-2.499375e+00 2.290308e-07
-2.494374e+00 2.426347e-07
-2.489372e+00 2.570208e-07
-2.484371e+00 2.722328e-07
-2.479370e+00 2.883162e-07
-2.474369e+00 3.053194e-07
-2.469367e+00 3.232930e-07
-2.464366e+00 3.422905e-07
-2.459365e+00 3.623682e-07
-2.454364e+00 3.835851e-07
-2.449362e+00 4.060038e-07
-2.444361e+00 4.296899e-07
-2.439360e+00 4.547123e-07
-2.434359e+00 4.811438e-07
-2.429357e+00 5.090608e-07
-2.424356e+00 5.385438e-07
-2.419355e+00 5.696775e-07
-2.414354e+00 6.025509e-07
-2.409352e+00 6.372575e-07
-2.404351e+00 6.738958e-07
-2.399350e+00 7.125695e-07
-2.394349e+00 7.533873e-07
-2.389347e+00 7.964637e-07
-2.384346e+00 8.419189e-07
-2.379345e+00 8.898794e-07
-2.374344e+00 9.404780e-07
-2.369342e+00 9.938543e-07
-2.364341e+00 1.050155e-06
-2.359340e+00 1.109534e-06
-2.354339e+00 1.172154e-06
-2.349337e+00 1.238184e-06
-2.344336e+00 1.307803e-06
-2.339335e+00 1.381199e-06
-2.334334e+00 1.458568e-06
-2.329332e+00 1.540116e-06
-2.324331e+00 1.626062e-06
-2.319330e+00 1.716632e-06
-2.314329e+00 1.812067e-06
-2.309327e+00 1.912615e-06
-2.304326e+00 2.018541e-06
-2.299325e+00 2.130121e-06
-2.294324e+00 2.247644e-06
-2.289322e+00 2.371414e-06
-2.284321e+00 2.501749e-06
-2.279320e+00 2.638985e-06
-2.274319e+00 2.783470e-06
-2.269317e+00 2.935573e-06
-2.264316e+00 3.095678e-06
-2.259315e+00 3.264189e-06
-2.254314e+00 3.441529e-06
-2.249312e+00 3.628141e-06
-2.244311e+00 3.824490e-06
-2.239310e+00 4.031062e-06
-2.234309e+00 4.248367e-06
-2.229307e+00 4.476939e-06
-2.224306e+00 4.717338e-06
-2.219305e+00 4.970149e-06
-2.214304e+00 5.235985e-06
-2.209302e+00 5.515489e-06
-2.204301e+00 5.809333e-06
-2.199300e+00 6.118220e-06
-2.194299e+00 6.442887e-06
-2.189297e+00 6.784105e-06
-2.184296e+00 7.142681e-06
-2.179295e+00 7.519458e-06
-2.174294e+00 7.915319e-06
-2.169292e+00 8.331187e-06
-2.164291e+00 8.768029e-06
-2.159290e+00 9.226855e-06
-2.154289e+00 9.708721e-06
-2.149287e+00 1.021473e-05
-2.144286e+00 1.074604e-05
-2.139285e+00 1.130386e-05
-2.134284e+00 1.188944e-05
-2.129282e+00 1.250411e-05
-2.124281e+00 1.314924e-05
-2.119280e+00 1.382628e-05
-2.114279e+00 1.453673e-05
-2.109277e+00 1.528215e-05
-2.104276e+00 1.606419e-05
-2.099275e+00 1.688457e-05
-2.094274e+00 1.774506e-05
-2.089272e+00 1.864755e-05
-2.084271e+00 1.959398e-05
-2.079270e+00 2.058639e-05
-2.074269e+00 2.162690e-05
-2.069267e+00 2.271773e-05
-2.064266e+00 2.386120e-05
-2.059265e+00 2.505972e-05
-2.054264e+00 2.631581e-05
-2.049262e+00 2.763209e-05
-2.044261e+00 2.901132e-05
-2.039260e+00 3.045635e-05
-2.034259e+00 3.197017e-05
-2.029257e+00 3.355587e-05
-2.024256e+00 3.521670e-05
-2.019255e+00 3.695604e-05
-2.014254e+00 3.877742e-05
-2.009252e+00 4.068449e-05
-2.004251e+00 4.268109e-05
-1.999250e+00 4.477120e-05
-1.994249e+00 4.695898e-05
-1.989247e+00 4.924874e-05
-1.984246e+00 5.164499e-05
-1.979245e+00 5.415242e-05
-1.974244e+00 5.677592e-05
-1.969242e+00 5.952057e-05
-1.964241e+00 6.239167e-05
-1.959240e+00 6.539472e-05
-1.954239e+00 6.853548e-05
-1.949237e+00 7.181990e-05
-1.944236e+00 7.525420e-05
-1.939235e+00 7.884485e-05
-1.934234e+00 8.259857e-05
-1.929232e+00 8.652235e-05
-1.924231e+00 9.062348e-05
-1.919230e+00 9.490951e-05
-1.914229e+00 9.938832e-05
-1.909227e+00 1.040681e-04
-1.904226e+00 1.089573e-04
-1.899225e+00 1.140649e-04
-1.894224e+00 1.193999e-04
-1.889222e+00 1.249720e-04
-1.884221e+00 1.307910e-04
-1.879220e+00 1.368673e-04
-1.874219e+00 1.432116e-04
-1.869217e+00 1.498351e-04
-1.864216e+00 1.567492e-04
-1.859215e+00 1.639659e-04
-1.854214e+00 1.714978e-04
-1.849212e+00 1.793577e-04
-1.844211e+00 1.875591e-04
-1.839210e+00 1.961160e-04
-1.834209e+00 2.050428e-04
-1.829207e+00 2.143544e-04
-1.824206e+00 2.240666e-04
-1.819205e+00 2.341954e-04
-1.814204e+00 2.447576e-04
-1.809202e+00 2.557706e-04
-1.804201e+00 2.672524e-04
-1.799200e+00 2.792218e-04
-1.794199e+00 2.916981e-04
-1.789197e+00 3.047015e-04
-1.784196e+00 3.182527e-04
-1.779195e+00 3.323733e-04
-1.774194e+00 3.470858e-04
-1.769192e+00 3.624134e-04
-1.764191e+00 3.783800e-04
-1.759190e+00 3.950106e-04
-1.754189e+00 4.123310e-04
-1.749187e+00 4.303678e-04
-1.744186e+00 4.491487e-04
-1.739185e+00 4.687024e-04
-1.734184e+00 4.890584e-04
-1.729182e+00 5.102476e-04
-1.724181e+00 5.323017e-04
-1.719180e+00 5.552535e-04
-1.714179e+00 5.791371e-04
-1.709177e+00 6.039876e-04
-1.704176e+00 6.298416e-04
-1.699175e+00 6.567366e-04
-1.694174e+00 6.847117e-04
-1.689172e+00 7.138071e-04
-1.684171e+00 7.440645e-04
-1.679170e+00 7.755270e-04
-1.674169e+00 8.082392e-04
-1.669167e+00 8.422470e-04
-1.664166e+00 8.775981e-04
-1.659165e+00 9.143415e-04
-1.654164e+00 9.525282e-04
-1.649162e+00 9.922106e-04
-1.644161e+00 1.033443e-03
-1.639160e+00 1.076281e-03
-1.634159e+00 1.120783e-03
-1.629157e+00 1.167009e-03
-1.624156e+00 1.215019e-03
-1.619155e+00 1.264878e-03
-1.614154e+00 1.316652e-03
-1.609152e+00 1.370408e-03
-1.604151e+00 1.426217e-03
-1.599150e+00 1.484150e-03
-1.594149e+00 1.544281e-03
-1.589147e+00 1.606689e-03
-1.584146e+00 1.671451e-03
-1.579145e+00 1.738651e-03
-1.574144e+00 1.808371e-03
-1.569142e+00 1.880699e-03
-1.564141e+00 1.955725e-03
-1.559140e+00 2.033540e-03
-1.554139e+00 2.114240e-03
-1.549137e+00 2.197924e-03
-1.544136e+00 2.284691e-03
-1.539135e+00 2.374646e-03
-1.534134e+00 2.467897e-03
-1.529132e+00 2.564553e-03
-1.524131e+00 2.664729e-03
-1.519130e+00 2.768541e-03
-1.514129e+00 2.876110e-03
-1.509127e+00 2.987560e-03
-1.504126e+00 3.103019e-03
-1.499125e+00 3.222617e-03
-1.494124e+00 3.346492e-03
-1.489122e+00 3.474780e-03
-1.484121e+00 3.607626e-03
-1.479120e+00 3.745177e-03
-1.474119e+00 3.887584e-03
-1.469117e+00 4.035003e-03
-1.464116e+00 4.187593e-03
-1.459115e+00 4.345520e-03
-1.454114e+00 4.508952e-03
-1.449112e+00 4.678063e-03
-1.444111e+00 4.853032e-03
-1.439110e+00 5.034043e-03
-1.434109e+00 5.221283e-03
-1.429107e+00 5.414946e-03
-1.424106e+00 5.615232e-03
-1.419105e+00 5.822344e-03
-1.414104e+00 6.036492e-03
-1.409102e+00 6.257891e-03
-1.404101e+00 6.486763e-03
-1.399100e+00 6.723333e-03
-1.394099e+00 6.967835e-03
-1.389097e+00 7.220506e-03
-1.384096e+00 7.481593e-03
-1.379095e+00 7.751347e-03
-1.374094e+00 8.030024e-03
-1.369092e+00 8.317889e-03
-1.364091e+00 8.615213e-03
-1.359090e+00 8.922273e-03
-1.354089e+00 9.239354e-03
-1.349087e+00 9.566748e-03
-1.344086e+00 9.904754e-03
-1.339085e+00 1.025368e-02
-1.334084e+00 1.061383e-02
-1.329082e+00 1.098554e-02
-1.324081e+00 1.136913e-02
-1.319080e+00 1.176494e-02
-1.314079e+00 1.217331e-02
-1.309077e+00 1.259460e-02
-1.304076e+00 1.302916e-02
-1.299075e+00 1.347738e-02
-1.294074e+00 1.393962e-02
-1.289072e+00 1.441627e-02
-1.284071e+00 1.490773e-02
-1.279070e+00 1.541441e-02
-1.274069e+00 1.593671e-02
-1.269067e+00 1.647507e-02
-1.264066e+00 1.702991e-02
-1.259065e+00 1.760168e-02
-1.254064e+00 1.819083e-02
-1.249062e+00 1.879782e-02
-1.244061e+00 1.942313e-02
-1.239060e+00 2.006722e-02
-1.234059e+00 2.073061e-02
-1.229057e+00 2.141379e-02
-1.224056e+00 2.211727e-02
-1.219055e+00 2.284159e-02
-1.214054e+00 2.358726e-02
-1.209052e+00 2.435485e-02
-1.204051e+00 2.514490e-02
-1.199050e+00 2.595798e-02
-1.194049e+00 2.679469e-02
-1.189047e+00 2.765560e-02
-1.184046e+00 2.854131e-02
-1.179045e+00 2.945246e-02
-1.174044e+00 3.038965e-02
-1.169042e+00 3.135353e-02
-1.164041e+00 3.234475e-02
-1.159040e+00 3.336398e-02
-1.154039e+00 3.441188e-02
-1.149037e+00 3.548916e-02
-1.144036e+00 3.659650e-02
-1.139035e+00 3.773462e-02
-1.134034e+00 3.890425e-02
-1.129032e+00 4.010613e-02
-1.124031e+00 4.134100e-02
-1.119030e+00 4.260965e-02
-1.114029e+00 4.391283e-02
-1.109027e+00 4.525135e-02
-1.104026e+00 4.662602e-02
-1.099025e+00 4.803764e-02
-1.094024e+00 4.948706e-02
-1.089022e+00 5.097512e-02
-1.084021e+00 5.250267e-02
-1.079020e+00 5.407060e-02
-1.074019e+00 5.567980e-02
-1.069017e+00 5.733115e-02
-1.064016e+00 5.902559e-02
-1.059015e+00 6.076403e-02
-1.054014e+00 6.254743e-02
-1.049012e+00 6.437673e-02
-1.044011e+00 6.625292e-02
-1.039010e+00 6.817698e-02
-1.034009e+00 7.014990e-02
-1.029007e+00 7.217271e-02
-1.024006e+00 7.424642e-02
-1.019005e+00 7.637210e-02
-1.014004e+00 7.855078e-02
-1.009002e+00 8.078354e-02
-1.004001e+00 8.307146e-02
-9.989997e-01 8.541566e-02
-9.939985e-01 8.781723e-02
-9.889972e-01 9.027730e-02
-9.839960e-01 9.279701e-02
-9.789947e-01 9.537753e-02
-9.739935e-01 9.802001e-02
-9.689922e-01 1.007256e-01
-9.639910e-01 1.034956e-01
-9.589897e-01 1.063311e-01
-9.539885e-01 1.092334e-01
-9.489872e-01 1.122037e-01
-9.439860e-01 1.152433e-01
-9.389847e-01 1.183534e-01
-9.339835e-01 1.215352e-01
-9.289822e-01 1.247902e-01
-9.239810e-01 1.281195e-01
-9.189797e-01 1.315245e-01
-9.139785e-01 1.350065e-01
-9.089772e-01 1.385669e-01
-9.039760e-01 1.422069e-01
-8.989747e-01 1.459280e-01
-8.939735e-01 1.497314e-01
