z rho_density
-1.864216e+00 8.833480e-13
-1.859215e+00 9.533375e-13
-1.854214e+00 1.028770e-12
-1.849212e+00 1.110060e-12
-1.844211e+00 1.197653e-12
-1.839210e+00 1.292030e-12
-1.834209e+00 1.393704e-12
-1.829207e+00 1.503230e-12
-1.824206e+00 1.621200e-12
-1.819205e+00 1.748254e-12
-1.814204e+00 1.885077e-12
-1.809202e+00 2.032406e-12
-1.804201e+00 2.191030e-12
-1.799200e+00 2.361798e-12
-1.794199e+00 2.545622e-12
-1.789197e+00 2.743480e-12
-1.784196e+00 2.956420e-12
-1.779195e+00 3.185571e-12
-1.774194e+00 3.432140e-12
-1.769192e+00 3.697424e-12
-1.764191e+00 3.982816e-12
-1.759190e+00 4.289808e-12
-1.754189e+00 4.620002e-12
-1.749187e+00 4.975114e-12
-1.744186e+00 5.356986e-12
-1.739185e+00 5.767594e-12
-1.734184e+00 6.209055e-12
-1.729182e+00 6.683638e-12
-1.724181e+00 7.193777e-12
-1.719180e+00 7.742081e-12
-1.714179e+00 8.331343e-12
-1.709177e+00 8.964561e-12
-1.704176e+00 9.644943e-12
-1.699175e+00 1.037593e-11
-1.694174e+00 1.116120e-11
-1.689172e+00 1.200470e-11
-1.684171e+00 1.291066e-11
-1.679170e+00 1.388361e-11
-1.674169e+00 1.492838e-11
-1.669167e+00 1.605018e-11
-1.664166e+00 1.725455e-11
-1.659165e+00 1.854744e-11
-1.654164e+00 1.993521e-11
-1.649162e+00 2.142469e-11
-1.644161e+00 2.302315e-11
-1.639160e+00 2.473841e-11
-1.634159e+00 2.657879e-11
-1.629157e+00 2.855324e-11
-1.624156e+00 3.067131e-11
-1.619155e+00 3.294320e-11
-1.614154e+00 3.537984e-11
-1.609152e+00 3.799291e-11
-1.604151e+00 4.079491e-11
-1.599150e+00 4.379918e-11
-1.594149e+00 4.702000e-11
-1.589147e+00 5.047262e-11
-1.584146e+00 5.417336e-11
-1.579145e+00 5.813964e-11
-1.574144e+00 6.239008e-11
-1.569142e+00 6.694458e-11
-1.564141e+00 7.182438e-11
-1.559140e+00 7.705219e-11
-1.554139e+00 8.265226e-11
-1.549137e+00 8.865049e-11
-1.544136e+00 9.507453e-11
-1.539135e+00 1.019539e-10
-1.534134e+00 1.093201e-10
-1.529132e+00 1.172069e-10
-1.524131e+00 1.256501e-10
-1.519130e+00 1.346880e-10
-1.514129e+00 1.443616e-10
-1.509127e+00 1.547146e-10
-1.504126e+00 1.657935e-10
-1.499125e+00 1.776479e-10
-1.494124e+00 1.903310e-10
-1.489122e+00 2.038992e-10
-1.484121e+00 2.184129e-10
-1.479120e+00 2.339363e-10
-1.474119e+00 2.505380e-10
-1.469117e+00 2.682911e-10
-1.464116e+00 2.872734e-10
-1.459115e+00 3.075681e-10
-1.454114e+00 3.292637e-10
-1.449112e+00 3.524545e-10
-1.444111e+00 3.772409e-10
-1.439110e+00 4.037302e-10
-1.434109e+00 4.320364e-10
-1.429107e+00 4.622810e-10
-1.424106e+00 4.945935e-10
-1.419105e+00 5.291117e-10
-1.414104e+00 5.659825e-10
-1.409102e+00 6.053621e-10
-1.404101e+00 6.474171e-10
-1.399100e+00 6.923245e-10
-1.394099e+00 7.402730e-10
-1.389097e+00 7.914632e-10
-1.384096e+00 8.461087e-10
-1.379095e+00 9.044369e-10
-1.374094e+00 9.666895e-10
-1.369092e+00 1.033124e-09
-1.364091e+00 1.104014e-09
-1.359090e+00 1.179650e-09
-1.354089e+00 1.260342e-09
-1.349087e+00 1.346419e-09
-1.344086e+00 1.438232e-09
-1.339085e+00 1.536152e-09
-1.334084e+00 1.640574e-09
-1.329082e+00 1.751921e-09
-1.324081e+00 1.870637e-09
-1.319080e+00 1.997199e-09
-1.314079e+00 2.132111e-09
-1.309077e+00 2.275909e-09
-1.304076e+00 2.429162e-09
-1.299075e+00 2.592476e-09
-1.294074e+00 2.766494e-09
-1.289072e+00 2.951898e-09
-1.284071e+00 3.149413e-09
-1.279070e+00 3.359808e-09
-1.274069e+00 3.583901e-09
-1.269067e+00 3.822559e-09
-1.264066e+00 4.076702e-09
-1.259065e+00 4.347308e-09
-1.254064e+00 4.635414e-09
-1.249062e+00 4.942120e-09
-1.244061e+00 5.268593e-09
-1.239060e+00 5.616071e-09
-1.234059e+00 5.985870e-09
-1.229057e+00 6.379381e-09
-1.224056e+00 6.798083e-09
-1.219055e+00 7.243543e-09
-1.214054e+00 7.717421e-09
-1.209052e+00 8.221481e-09
-1.204051e+00 8.757588e-09
-1.199050e+00 9.327723e-09
-1.194049e+00 9.933983e-09
-1.189047e+00 1.057859e-08
-1.184046e+00 1.126390e-08
-1.179045e+00 1.199241e-08
-1.174044e+00 1.276676e-08
-1.169042e+00 1.358976e-08
-1.164041e+00 1.446437e-08
-1.159040e+00 1.539372e-08
-1.154039e+00 1.638115e-08
-1.149037e+00 1.743019e-08
-1.144036e+00 1.854454e-08
-1.139035e+00 1.972818e-08
-1.134034e+00 2.098526e-08
-1.129032e+00 2.232022e-08
-1.124031e+00 2.373773e-08
-1.119030e+00 2.524274e-08
-1.114029e+00 2.684050e-08
-1.109027e+00 2.853653e-08
-1.104026e+00 3.033671e-08
-1.099025e+00 3.224723e-08
-1.094024e+00 3.427464e-08
-1.089022e+00 3.642589e-08
-1.084021e+00 3.870829e-08
-1.079020e+00 4.112960e-08
-1.074019e+00 4.369800e-08
-1.069017e+00 4.642216e-08
-1.064016e+00 4.931122e-08
-1.059015e+00 5.237485e-08
-1.054014e+00 5.562326e-08
-1.049012e+00 5.906726e-08
-1.044011e+00 6.271823e-08
-1.039010e+00 6.658821e-08
-1.034009e+00 7.068994e-08
-1.029007e+00 7.503683e-08
-1.024006e+00 7.964307e-08
-1.019005e+00 8.452364e-08
-1.014004e+00 8.969433e-08
-1.009002e+00 9.517183e-08
-1.004001e+00 1.009738e-07
-9.989997e-01 1.071187e-07
-9.939985e-01 1.136262e-07
-9.889972e-01 1.205171e-07
-9.839960e-01 1.278131e-07
-9.789947e-01 1.355372e-07
-9.739935e-01 1.437138e-07
-9.689922e-01 1.523685e-07
-9.639910e-01 1.615282e-07
-9.589897e-01 1.712214e-07
-9.539885e-01 1.814783e-07
-9.489872e-01 1.923303e-07
-9.439860e-01 2.038110e-07
-9.389847e-01 2.159553e-07
-9.339835e-01 2.288005e-07
-9.289822e-01 2.423855e-07
-9.239810e-01 2.567515e-07
-9.189797e-01 2.719418e-07
-9.139785e-01 2.880021e-07
-9.089772e-01 3.049804e-07
-9.039760e-01 3.229274e-07
-8.989747e-01 3.418963e-07
-8.939735e-01 3.619433e-07
