z rho_density
-3.144536e+00 -4.694279e-188
-3.127032e+00 -1.283790e-187
-3.109527e+00 -3.506685e-187
-3.092023e+00 -9.567034e-187
-3.074519e+00 -2.606967e-186
-3.057014e+00 -7.095311e-186
-3.039510e+00 -1.928790e-185
-3.022006e+00 -5.236920e-185
-3.004501e+00 -1.420183e-184
-2.986997e+00 -3.846717e-184
-2.969492e+00 -1.040671e-183
-2.951988e+00 -2.811991e-183
-2.934484e+00 -7.589125e-183
-2.916979e+00 -2.045722e-182
-2.899475e+00 -5.507806e-182
-2.881970e+00 -1.481111e-181
-2.864466e+00 -3.978082e-181
-2.846962e+00 -1.067177e-180
-2.829457e+00 -2.859410e-180
-2.811953e+00 -7.652319e-180
-2.794449e+00 -2.045438e-179
-2.776944e+00 -5.460801e-179
-2.759440e+00 -1.456139e-178
-2.741935e+00 -3.878162e-178
-2.724431e+00 -1.031634e-177
-2.706927e+00 -2.740952e-177
-2.689422e+00 -7.273670e-177
-2.671918e+00 -1.927889e-176
-2.654414e+00 -5.103717e-176
-2.636909e+00 -1.349483e-175
-2.619405e+00 -3.563888e-175
-2.601900e+00 -9.400623e-175
-2.584396e+00 -2.476653e-174
-2.566892e+00 -6.517025e-174
-2.549387e+00 -1.712811e-173
-2.531883e+00 -4.496193e-173
-2.514379e+00 -1.178843e-172
-2.496874e+00 -3.087043e-172
-2.479370e+00 -8.074294e-172
-2.461865e+00 -2.109317e-171
-2.444361e+00 -5.503693e-171
-2.426857e+00 -1.434306e-170
-2.409352e+00 -3.733398e-170
-2.391848e+00 -9.706034e-170
-2.374344e+00 -2.520311e-169
-2.356839e+00 -6.536439e-169
-2.339335e+00 -1.693179e-168
-2.321830e+00 -4.380657e-168
-2.304326e+00 -1.132009e-167
-2.286822e+00 -2.921696e-167
-2.269317e+00 -7.531725e-167
-2.251813e+00 -1.939224e-166
-2.234309e+00 -4.986956e-166
-2.216804e+00 -1.280906e-165
-2.199300e+00 -3.286037e-165
-2.181795e+00 -8.419798e-165
-2.164291e+00 -2.154787e-164
-2.146787e+00 -5.507833e-164
-2.129282e+00 -1.406146e-163
-2.111778e+00 -3.585531e-163
-2.094274e+00 -9.131658e-163
-2.076769e+00 -2.322838e-162
-2.059265e+00 -5.901482e-162
-2.041760e+00 -1.497532e-161
-2.024256e+00 -3.795455e-161
-2.006752e+00 -9.607805e-161
-1.989247e+00 -2.429165e-160
-1.971743e+00 -6.134258e-160
-1.954239e+00 -1.547174e-159
-1.936734e+00 -3.897522e-159
-1.919230e+00 -9.806405e-159
-1.901725e+00 -2.464353e-158
-1.884221e+00 -6.185396e-158
-1.866717e+00 -1.550614e-157
-1.849212e+00 -3.882498e-157
-1.831708e+00 -9.709346e-157
-1.814204e+00 -2.425157e-156
-1.796699e+00 -6.050072e-156
-1.779195e+00 -1.507481e-155
-1.761690e+00 -3.751579e-155
-1.744186e+00 -9.324951e-155
-1.726682e+00 -2.314991e-154
-1.709177e+00 -5.740137e-154
-1.691673e+00 -1.421560e-153
-1.674169e+00 -3.516233e-153
-1.656664e+00 -8.686801e-153
-1.639160e+00 -2.143441e-152
-1.621655e+00 -5.282413e-152
-1.604151e+00 -1.300236e-151
-1.586647e+00 -3.196547e-151
-1.569142e+00 -7.848896e-151
-1.551638e+00 -1.924884e-150
-1.534134e+00 -4.714860e-150
-1.516629e+00 -1.153456e-149
-1.499125e+00 -2.818391e-149
-1.481620e+00 -6.878111e-149
-1.464116e+00 -1.676504e-148
-1.446612e+00 -4.081381e-148
-1.429107e+00 -9.923771e-148
-1.411603e+00 -2.409978e-147
-1.394099e+00 -5.845426e-147
-1.376594e+00 -1.416072e-146
-1.359090e+00 -3.426264e-146
-1.341585e+00 -8.279844e-146
-1.324081e+00 -1.998430e-145
-1.306577e+00 -4.817495e-145
-1.289072e+00 -1.159895e-144
-1.271568e+00 -2.789207e-144
-1.254064e+00 -6.698961e-144
-1.236559e+00 -1.606935e-143
-1.219055e+00 -3.849936e-143
-1.201550e+00 -9.212387e-143
-1.184046e+00 -2.201681e-142
-1.166542e+00 -5.255326e-142
-1.149037e+00 -1.252875e-141
-1.131533e+00 -2.983173e-141
-1.114029e+00 -7.094329e-141
-1.096524e+00 -1.685024e-140
-1.079020e+00 -3.997259e-140
-1.061515e+00 -9.470650e-140
-1.044011e+00 -2.241084e-139
-1.026507e+00 -5.296598e-139
-1.009002e+00 -1.250247e-138
-9.914979e-01 -2.947506e-138
-9.739935e-01 -6.940215e-138
-9.564891e-01 -1.632112e-137
-9.389847e-01 -3.833415e-137
-9.214804e-01 -8.992488e-137
-9.039760e-01 -2.106840e-136
-8.864716e-01 -4.929930e-136
-8.689672e-01 -1.152144e-135
-8.514629e-01 -2.689239e-135
-8.339585e-01 -6.269141e-135
-8.164541e-01 -1.459628e-134
-7.989497e-01 -3.394153e-134
-7.814454e-01 -7.882703e-134
-7.639410e-01 -1.828408e-133
-7.464366e-01 -4.235694e-133
-7.289322e-01 -9.800067e-133
-7.114279e-01 -2.264571e-132
-6.939235e-01 -5.226307e-132
-6.764191e-01 -1.204634e-131
-6.589147e-01 -2.773105e-131
-6.414104e-01 -6.375694e-131
-6.239060e-01 -1.463990e-130
-6.064016e-01 -3.357360e-130
-5.888972e-01 -7.689637e-130
-5.713928e-01 -1.758982e-129
-5.538885e-01 -4.018498e-129
-5.363841e-01 -9.168797e-129
-5.188797e-01 -2.089327e-128
-5.013753e-01 -4.754940e-128
-4.838710e-01 -1.080756e-127
-4.663666e-01 -2.453316e-127
-4.488622e-01 -5.561879e-127
-4.313578e-01 -1.259305e-126
-4.138535e-01 -2.847614e-126
-3.963491e-01 -6.430888e-126
-3.788447e-01 -1.450439e-125
-3.613403e-01 -3.267126e-125
-3.438360e-01 -7.349689e-125
-3.263316e-01 -1.651231e-124
-3.088272e-01 -3.704944e-124
-2.913228e-01 -8.302120e-124
-2.738185e-01 -1.857928e-123
-2.563141e-01 -4.152410e-123
-2.388097e-01 -9.268335e-123
-2.213053e-01 -2.066009e-122
-2.038010e-01 -4.599284e-122
-1.862966e-01 -1.022527e-121
-1.687922e-01 -2.270305e-121
-1.512878e-01 -5.034046e-121
-1.337834e-01 -1.114737e-120
-1.162791e-01 -2.465176e-120
-9.877469e-02 -5.444306e-120
-8.127032e-02 -1.200755e-119
-6.376594e-02 -2.644734e-119
-4.626157e-02 -5.817327e-119
-2.875719e-02 -1.277841e-118
-1.125281e-02 -2.803113e-118
6.251563e-03 -6.140620e-118
2.375594e-02 -1.343352e-117
4.126032e-02 -2.934754e-117
5.876469e-02 -6.402579e-117
7.626907e-02 -1.394882e-116
9.377344e-02 -3.034709e-116
1.112778e-01 -6.593118e-116
1.287822e-01 -1.430396e-115
1.462866e-01 -3.098922e-115
1.637909e-01 -6.704263e-115
1.812953e-01 -1.448353e-114
1.987997e-01 -3.124477e-114
2.163041e-01 -6.730648e-114
2.338085e-01 -1.447803e-113
2.513128e-01 -3.109790e-113
2.688172e-01 -6.669883e-113
2.863216e-01 -1.428456e-112
3.038260e-01 -3.054727e-112
3.213303e-01 -6.522748e-112
3.388347e-01 -1.390711e-111
3.563391e-01 -2.960642e-111
3.738435e-01 -6.293217e-111
3.913478e-01 -1.335647e-110
4.088522e-01 -2.830328e-110
4.263566e-01 -5.988279e-110
4.438610e-01 -1.264971e-109
4.613653e-01 -2.667876e-109
4.788697e-01 -5.617586e-109
4.963741e-01 -1.180932e-108
5.138785e-01 -2.478464e-108
5.313828e-01 -5.192948e-108
5.488872e-01 -1.086199e-107
5.663916e-01 -2.268080e-107
5.838960e-01 -4.727704e-107
6.014004e-01 -9.837233e-107
6.189047e-01 -2.043214e-106
6.364091e-01 -4.236031e-106
6.539135e-01 -8.765850e-106
6.714179e-01 -1.810517e-105
6.889222e-01 -3.732223e-105
7.064266e-01 -7.678387e-105
7.239310e-01 -1.576484e-104
7.414354e-01 -3.230008e-104
7.589397e-01 -6.603708e-104
7.764441e-01 -1.347149e-103
7.939485e-01 -2.741934e-103
8.114529e-01 -5.567749e-103
8.289572e-01 -1.127840e-102
8.464616e-01 -2.278873e-102
8.639660e-01 -4.592539e-102
8.814704e-01 -9.229871e-102
8.989747e-01 -1.849659e-101
9.164791e-01 -3.695536e-101
9.339835e-01 -7.360034e-101
9.514879e-01 -1.460884e-100
9.689922e-01 -2.889280e-100
9.864966e-01 -5.692336e-100
1.004001e+00 -1.116834e-99
1.021505e+00 -2.181382e-99
1.039010e+00 -4.239729e-99
1.056514e+00 -8.195766e-99
1.074019e+00 -1.574784e-98
1.091523e+00 -3.005418e-98
1.109027e+00 -5.691563e-98
1.126532e+00 -1.068261e-97
1.144036e+00 -1.984085e-97
1.161540e+00 -3.638861e-97
1.179045e+00 -6.570972e-97
1.196549e+00 -1.163416e-96
1.214054e+00 -2.006920e-96
1.231558e+00 -3.338507e-96
1.249062e+00 -5.258159e-96
1.266567e+00 -7.548683e-96
1.284071e+00 -8.916737e-96
1.301575e+00 -5.013527e-96
1.319080e+00 1.646029e-95
1.336584e+00 8.743921e-95
1.354089e+00 2.866808e-94
1.371593e+00 8.018121e-94
1.389097e+00 2.068778e-93
1.406602e+00 5.081367e-93
1.424106e+00 1.207113e-92
1.441610e+00 2.798779e-92
1.459115e+00 6.369783e-92
1.476619e+00 1.428492e-91
1.494124e+00 3.165154e-91
1.511628e+00 6.942680e-91
1.529132e+00 1.509783e-90
1.546637e+00 3.258740e-90
1.564141e+00 6.987493e-90
1.581645e+00 1.489500e-89
1.599150e+00 3.158346e-89
1.616654e+00 6.664815e-89
1.634159e+00 1.400231e-88
1.651663e+00 2.929820e-88
1.669167e+00 6.107125e-88
1.686672e+00 1.268512e-87
1.704176e+00 2.626070e-87
1.721680e+00 5.419422e-87
1.739185e+00 1.115077e-86
1.756689e+00 2.287832e-86
1.774194e+00 4.681291e-86
1.791698e+00 9.553847e-86
1.809202e+00 1.944938e-85
1.826707e+00 3.949910e-85
1.844211e+00 8.003091e-85
1.861715e+00 1.617891e-84
1.879220e+00 3.263555e-84
1.896724e+00 6.569141e-84
1.914229e+00 1.319551e-83
1.931733e+00 2.645246e-83
1.949237e+00 5.292343e-83
1.966742e+00 1.056794e-82
1.984246e+00 2.106252e-82
2.001750e+00 4.190091e-82
2.019255e+00 8.320404e-82
2.036759e+00 1.649250e-81
2.054264e+00 3.263341e-81
2.071768e+00 6.445902e-81
2.089272e+00 1.271046e-80
2.106777e+00 2.502102e-80
2.124281e+00 4.917277e-80
2.141785e+00 9.647814e-80
2.159290e+00 1.889845e-79
2.176794e+00 3.695934e-79
2.194299e+00 7.216562e-79
2.211803e+00 1.406862e-78
2.229307e+00 2.738383e-78
2.246812e+00 5.321873e-78
2.264316e+00 1.032686e-77
2.281820e+00 2.000834e-77
2.299325e+00 3.870775e-77
2.316829e+00 7.477110e-77
2.334334e+00 1.442193e-76
2.351838e+00 2.777609e-76
2.369342e+00 5.341721e-76
2.386847e+00 1.025788e-75
2.404351e+00 1.966999e-75
2.421855e+00 3.766384e-75
2.439360e+00 7.201486e-75
2.456864e+00 1.374992e-74
2.474369e+00 2.621573e-74
2.491873e+00 4.991263e-74
2.509377e+00 9.489611e-74
2.526882e+00 1.801684e-73
2.544386e+00 3.415890e-73
2.561890e+00 6.467353e-73
2.579395e+00 1.222782e-72
2.596899e+00 2.308734e-72
2.614404e+00 4.353143e-72
2.631908e+00 8.196693e-72
2.649412e+00 1.541285e-71
2.666917e+00 2.894261e-71
2.684421e+00 5.427564e-71
2.701925e+00 1.016451e-70
2.719430e+00 1.901009e-70
2.736934e+00 3.550581e-70
2.754439e+00 6.622684e-70
2.771943e+00 1.233643e-69
2.789447e+00 2.294920e-69
2.806952e+00 4.263531e-69
2.824456e+00 7.910366e-69
2.841960e+00 1.465718e-68
2.859465e+00 2.712266e-68
2.876969e+00 5.012371e-68
2.894474e+00 9.250916e-68
2.911978e+00 1.705132e-67
2.929482e+00 3.138802e-67
2.946987e+00 5.770371e-67
2.964491e+00 1.059445e-66
2.981995e+00 1.942627e-66
2.999500e+00 3.557439e-66
3.017004e+00 6.506140e-66
3.034509e+00 1.188361e-65
3.052013e+00 2.167770e-65
3.069517e+00 3.949287e-65
3.087022e+00 7.185649e-65
3.104526e+00 1.305737e-64
3.122031e+00 2.369675e-64
3.139535e+00 4.295027e-64
3.157039e+00 7.774775e-64
3.174544e+00 1.405580e-63
3.192048e+00 2.537870e-63
3.209552e+00 4.576467e-63
3.227057e+00 8.242122e-63
3.244561e+00 1.482505e-62
3.262066e+00 2.663191e-62
3.279570e+00 4.778132e-62
3.297074e+00 8.561785e-62
3.314579e+00 1.532221e-61
3.332083e+00 2.738608e-61
3.349587e+00 4.888668e-61
3.367092e+00 8.715729e-61
3.384596e+00 1.551923e-60
3.402101e+00 2.759879e-60
3.419605e+00 4.901898e-60
3.437109e+00 8.695473e-60
3.454614e+00 1.540555e-59
3.472118e+00 2.725945e-59
3.489622e+00 4.817402e-59
3.507127e+00 8.502867e-59
3.524631e+00 1.498908e-58
3.542136e+00 2.639014e-58
3.559640e+00 4.640519e-58
3.577144e+00 8.149851e-58
3.594649e+00 1.429524e-57
3.612153e+00 2.504334e-57
3.629657e+00 4.381801e-57
3.647162e+00 7.657251e-57
3.664666e+00 1.336452e-56
3.682171e+00 2.329669e-56
3.699675e+00 4.055984e-56
3.717179e+00 7.052764e-56
3.734684e+00 1.224854e-55
3.752188e+00 2.124569e-55
3.769692e+00 3.680611e-55
3.787197e+00 6.368418e-55
3.804701e+00 1.100540e-54
3.822206e+00 1.899519e-54
3.839710e+00 3.274499e-54
3.857214e+00 5.637801e-54
3.874719e+00 9.694798e-54
3.892223e+00 1.665069e-53
3.909727e+00 2.856209e-53
3.927232e+00 4.893424e-53
3.944736e+00 8.373381e-53
3.962241e+00 1.431048e-52
3.979745e+00 2.442717e-52
3.997249e+00 4.164455e-52
4.014754e+00 7.091028e-52
4.032258e+00 1.205943e-51
4.049762e+00 2.048381e-51
4.067267e+00 3.475054e-51
4.084771e+00 5.888158e-51
4.102276e+00 9.964711e-51
4.119780e+00 1.684292e-50
4.137284e+00 2.843399e-50
4.154789e+00 4.794311e-50
4.172293e+00 8.073886e-50
4.189797e+00 1.358024e-49
4.207302e+00 2.281396e-49
4.224806e+00 3.827918e-49
4.242311e+00 6.414954e-49
4.259815e+00 1.073726e-48
4.277319e+00 1.794993e-48
4.294824e+00 2.997102e-48
4.312328e+00 4.998156e-48
4.329832e+00 8.325070e-48
4.347337e+00 1.384956e-47
4.364841e+00 2.301199e-47
4.382346e+00 3.818939e-47
4.399850e+00 6.329970e-47
4.417354e+00 1.047928e-46
4.434859e+00 1.732733e-46
4.452363e+00 2.861560e-46
4.469867e+00 4.720035e-46
4.487372e+00 7.776047e-46
4.504876e+00 1.279510e-45
4.522381e+00 2.102811e-45
4.539885e+00 3.451664e-45
4.557389e+00 5.658853e-45
4.574894e+00 9.266171e-45
4.592398e+00 1.515459e-44
4.609902e+00 2.475486e-44
4.627407e+00 4.038768e-44
4.644911e+00 6.581272e-44
4.662416e+00 1.071133e-43
4.679920e+00 1.741204e-43
4.697424e+00 2.827019e-43
4.714929e+00 4.584381e-43
4.732433e+00 7.425161e-43
4.749937e+00 1.201169e-42
4.767442e+00 1.940778e-42
4.784946e+00 3.131993e-42
4.802451e+00 5.048233e-42
4.819955e+00 8.127024e-42
4.837459e+00 1.306765e-41
4.854964e+00 2.098637e-41
4.872468e+00 3.366287e-41
4.889972e+00 5.393105e-41
4.907477e+00 8.629803e-41
4.924981e+00 1.379232e-40
4.942486e+00 2.201648e-40
4.959990e+00 3.510208e-40
4.977494e+00 5.589752e-40
4.994999e+00 8.890514e-40
5.012503e+00 1.412329e-39
5.030008e+00 2.240886e-39
5.047512e+00 3.551229e-39
5.065016e+00 5.620986e-39
5.082521e+00 8.886310e-39
5.100025e+00 1.403155e-38
5.117529e+00 2.212917e-38
5.135034e+00 3.485779e-38
5.152538e+00 5.484161e-38
5.170043e+00 8.617791e-38
5.187547e+00 1.352563e-37
5.205051e+00 2.120286e-37
5.222556e+00 3.319765e-37
5.240060e+00 5.191539e-37
5.257564e+00 8.108878e-37
5.275069e+00 1.265032e-36
5.292573e+00 1.971143e-36
5.310078e+00 3.067688e-36
5.327582e+00 4.768483e-36
5.345086e+00 7.403306e-36
5.362591e+00 1.148015e-35
5.380095e+00 1.778057e-35
5.397599e+00 2.750556e-35
5.415104e+00 4.249833e-35
5.432608e+00 6.558430e-35
5.450113e+00 1.010892e-34
5.467617e+00 1.556274e-34
5.485121e+00 2.393010e-34
5.502626e+00 3.675189e-34
5.520130e+00 5.637570e-34
5.537634e+00 8.637363e-34
5.555139e+00 1.321745e-33
5.572643e+00 2.020185e-33
5.590148e+00 3.083982e-33
5.607652e+00 4.702294e-33
5.625156e+00 7.161189e-33
5.642661e+00 1.089276e-32
5.660165e+00 1.654886e-32
5.677669e+00 2.511168e-32
5.695174e+00 3.805933e-32
5.712678e+00 5.761346e-32
5.730183e+00 8.710931e-32
5.747687e+00 1.315476e-31
5.765191e+00 1.984170e-31
5.782696e+00 2.989186e-31
5.800200e+00 4.497848e-31
5.817704e+00 6.759810e-31
5.835209e+00 1.014711e-30
5.852713e+00 1.521346e-30
5.870218e+00 2.278200e-30
5.887722e+00 3.407485e-30
5.905226e+00 5.090427e-30
5.922731e+00 7.595435e-30
5.940235e+00 1.131956e-29
5.957739e+00 1.684940e-29
5.975244e+00 2.505059e-29
5.992748e+00 3.719888e-29
6.010253e+00 5.517219e-29
6.027757e+00 8.173142e-29
6.045261e+00 1.209307e-28
6.062766e+00 1.787156e-28
6.080270e+00 2.637954e-28
6.097774e+00 3.889114e-28
6.115279e+00 5.726810e-28
6.132783e+00 8.422745e-28
6.150288e+00 1.237295e-27
6.167792e+00 1.815398e-27
6.185296e+00 2.660415e-27
6.202801e+00 3.894088e-27
6.220305e+00 5.693000e-27
6.237809e+00 8.312958e-27
6.255314e+00 1.212409e-26
6.272818e+00 1.766126e-26
6.290323e+00 2.569646e-26
6.307827e+00 3.734257e-26
6.325331e+00 5.420187e-26
6.342836e+00 7.857848e-26
6.360340e+00 1.137817e-25
6.377844e+00 1.645585e-25
6.395349e+00 2.377100e-25
6.412853e+00 3.429685e-25
6.430358e+00 4.942427e-25
6.447862e+00 7.113869e-25
6.465366e+00 1.022706e-24
6.482871e+00 1.468505e-24
6.500375e+00 2.106104e-24
6.517879e+00 3.016918e-24
6.535384e+00 4.316452e-24
6.552888e+00 6.168363e-24
6.570393e+00 8.804256e-24
6.587897e+00 1.255149e-23
6.605401e+00 1.787217e-23
6.622906e+00 2.541789e-23
6.640410e+00 3.610616e-23
6.657914e+00 5.122748e-23
6.675419e+00 7.259465e-23
6.692923e+00 1.027510e-22
6.710428e+00 1.452605e-22
6.727932e+00 2.051110e-22
6.745436e+00 2.892747e-22
6.762941e+00 4.074852e-22
6.780445e+00 5.733151e-22
6.797949e+00 8.056658e-22
6.815454e+00 1.130828e-21
6.832958e+00 1.585326e-21
6.850463e+00 2.219834e-21
6.867967e+00 3.104580e-21
6.885471e+00 4.336759e-21
6.902976e+00 6.050733e-21
6.920480e+00 8.432008e-21
6.937984e+00 1.173638e-20
6.955489e+00 1.631616e-20
6.972993e+00 2.265593e-20
6.990498e+00 3.142146e-20
7.008002e+00 4.352624e-20
7.025506e+00 6.022216e-20
7.043011e+00 8.322274e-20
7.060515e+00 1.148704e-19
7.078020e+00 1.583634e-19
7.095524e+00 2.180631e-19
7.113028e+00 2.999093e-19
7.130533e+00 4.119820e-19
7.148037e+00 5.652586e-19
7.165541e+00 7.746344e-19
7.183046e+00 1.060296e-18
7.200550e+00 1.449566e-18
7.218055e+00 1.979382e-18
7.235559e+00 2.699616e-18
7.253063e+00 3.677520e-18
7.270568e+00 5.003672e-18
7.288072e+00 6.799915e-18
7.305576e+00 9.229941e-18
7.323081e+00 1.251340e-17
7.340585e+00 1.694464e-17
7.358090e+00 2.291766e-17
7.375594e+00 3.095917e-17
7.393098e+00 4.177236e-17
7.410603e+00 5.629500e-17
7.428107e+00 7.577597e-17
7.445611e+00 1.018765e-16
7.463116e+00 1.368037e-16
7.480620e+00 1.834858e-16
7.498125e+00 2.458036e-16
7.515629e+00 3.288933e-16
7.533133e+00 4.395446e-16
7.550638e+00 5.867214e-16
7.568142e+00 7.822435e-16
7.585646e+00 1.041677e-15
7.603151e+00 1.385497e-15
7.620655e+00 1.840599e-15
7.638160e+00 2.442271e-15
7.655664e+00 3.236754e-15
7.673168e+00 4.284566e-15
7.690673e+00 5.664809e-15
7.708177e+00 7.480746e-15
7.725681e+00 9.867017e-15
7.743186e+00 1.299894e-14
7.760690e+00 1.710455e-14
7.778195e+00 2.248001e-14
7.795699e+00 2.950956e-14
7.813203e+00 3.869104e-14
7.830708e+00 5.066865e-14
7.848212e+00 6.627500e-14
7.865716e+00 8.658478e-14
7.883221e+00 1.129834e-13
7.900725e+00 1.472548e-13
7.918230e+00 1.916927e-13
7.935734e+00 2.492432e-13
7.953238e+00 3.236849e-13
7.970743e+00 4.198586e-13
7.988247e+00 5.439578e-13
8.005751e+00 7.038967e-13
8.023256e+00 9.097754e-13
8.040760e+00 1.174468e-12
8.058265e+00 1.514361e-12
8.075769e+00 1.950292e-12
8.093273e+00 2.508715e-12
8.110778e+00 3.223180e-12
8.128282e+00 4.136181e-12
8.145786e+00 5.301468e-12
8.163291e+00 6.786947e-12
8.180795e+00 8.678296e-12
8.198300e+00 1.108348e-11
8.215804e+00 1.413838e-11
8.233308e+00 1.801378e-11
8.250813e+00 2.292407e-11
8.268317e+00 2.913805e-11
8.285821e+00 3.699226e-11
8.303326e+00 4.690759e-11
8.320830e+00 5.940968e-11
8.338335e+00 7.515418e-11
8.355839e+00 9.495785e-11
8.373343e+00 1.198369e-10
8.390848e+00 1.510539e-10
8.408352e+00 1.901758e-10
8.425856e+00 2.391445e-10
8.443361e+00 3.003637e-10
8.460865e+00 3.768048e-10
8.478370e+00 4.721363e-10
8.495874e+00 5.908813e-10
8.513378e+00 7.386098e-10
8.530883e+00 9.221718e-10
8.548387e+00 1.149981e-09
8.565891e+00 1.432357e-09
8.583396e+00 1.781944e-09
8.600900e+00 2.214210e-09
8.618405e+00 2.748056e-09
8.635909e+00 3.406547e-09
8.653413e+00 4.217793e-09
8.670918e+00 5.216006e-09
8.688422e+00 6.442777e-09
8.705926e+00 7.948591e-09
8.723431e+00 9.794659e-09
8.740935e+00 1.205509e-08
8.758440e+00 1.481951e-08
8.775944e+00 1.819615e-08
8.793448e+00 2.231552e-08
8.810953e+00 2.733486e-08
8.828457e+00 3.344327e-08
8.845961e+00 4.086795e-08
8.863466e+00 4.988146e-08
8.880970e+00 6.081038e-08
8.898475e+00 7.404545e-08
8.915979e+00 9.005364e-08
8.933483e+00 1.093922e-07
8.950988e+00 1.327253e-07
8.968492e+00 1.608434e-07
8.985996e+00 1.946862e-07
9.003501e+00 2.353691e-07
9.021005e+00 2.842142e-07
9.038510e+00 3.427871e-07
9.056014e+00 4.129386e-07
9.073518e+00 4.968539e-07
9.091023e+00 5.971100e-07
9.108527e+00 7.167411e-07
9.126032e+00 8.593153e-07
9.143536e+00 1.029023e-06
9.161040e+00 1.230779e-06
9.178545e+00 1.470339e-06
9.196049e+00 1.754435e-06
9.213553e+00 2.090929e-06
9.231058e+00 2.488993e-06
9.248562e+00 2.959311e-06
9.266067e+00 3.514309e-06
9.283571e+00 4.168422e-06
9.301075e+00 4.938395e-06
9.318580e+00 5.843625e-06
9.336084e+00 6.906554e-06
9.353588e+00 8.153102e-06
9.371093e+00 9.613175e-06
9.388597e+00 1.132122e-05
9.406102e+00 1.331687e-05
9.423606e+00 1.564565e-05
9.441110e+00 1.835978e-05
9.458615e+00 2.151909e-05
9.476119e+00 2.519201e-05
9.493623e+00 2.945671e-05
9.511128e+00 3.440236e-05
9.528632e+00 4.013052e-05
9.546137e+00 4.675670e-05
9.563641e+00 5.441210e-05
