t P_alpha_to_beta P_alpha_to_alpha
0.000000e+00 0.000000e+00 1.000000e+00
6.000600e-03 5.736540e-07 9.999994e-01
1.200120e-02 2.294614e-06 9.999977e-01
1.800180e-02 5.162875e-06 9.999948e-01
2.400240e-02 9.178427e-06 9.999908e-01
3.000300e-02 1.434126e-05 9.999857e-01
3.600360e-02 2.065135e-05 9.999793e-01
4.200420e-02 2.810868e-05 9.999719e-01
4.800480e-02 3.671323e-05 9.999633e-01
5.400540e-02 4.646497e-05 9.999535e-01
6.000600e-02 5.736387e-05 9.999426e-01
6.600660e-02 6.940989e-05 9.999306e-01
7.200720e-02 8.260299e-05 9.999174e-01
7.800780e-02 9.694313e-05 9.999031e-01
8.400840e-02 1.124303e-04 9.998876e-01
9.000900e-02 1.290644e-04 9.998709e-01
9.600960e-02 1.468453e-04 9.998532e-01
1.020102e-01 1.657731e-04 9.998342e-01
1.080108e-01 1.858477e-04 9.998142e-01
1.140114e-01 2.070690e-04 9.997929e-01
1.200120e-01 2.294369e-04 9.997706e-01
1.260126e-01 2.529514e-04 9.997470e-01
1.320132e-01 2.776123e-04 9.997224e-01
1.380138e-01 3.034197e-04 9.996966e-01
1.440144e-01 3.303734e-04 9.996696e-01
1.500150e-01 3.584734e-04 9.996415e-01
1.560156e-01 3.877194e-04 9.996123e-01
1.620162e-01 4.181116e-04 9.995819e-01
1.680168e-01 4.496497e-04 9.995504e-01
1.740174e-01 4.823336e-04 9.995177e-01
1.800180e-01 5.161633e-04 9.994838e-01
1.860186e-01 5.511386e-04 9.994489e-01
1.920192e-01 5.872595e-04 9.994127e-01
1.980198e-01 6.245257e-04 9.993755e-01
2.040204e-01 6.629373e-04 9.993371e-01
2.100210e-01 7.024939e-04 9.992975e-01
2.160216e-01 7.431957e-04 9.992568e-01
2.220222e-01 7.850423e-04 9.992150e-01
2.280228e-01 8.280337e-04 9.991720e-01
2.340234e-01 8.721697e-04 9.991278e-01
2.400240e-01 9.174502e-04 9.990825e-01
2.460246e-01 9.638750e-04 9.990361e-01
2.520252e-01 1.011444e-03 9.989886e-01
2.580258e-01 1.060157e-03 9.989398e-01
2.640264e-01 1.110014e-03 9.988900e-01
2.700270e-01 1.161015e-03 9.988390e-01
2.760276e-01 1.213159e-03 9.987868e-01
2.820282e-01 1.266446e-03 9.987336e-01
2.880288e-01 1.320877e-03 9.986791e-01
2.940294e-01 1.376451e-03 9.986235e-01
3.000300e-01 1.433168e-03 9.985668e-01
3.060306e-01 1.491027e-03 9.985090e-01
3.120312e-01 1.550029e-03 9.984500e-01
3.180318e-01 1.610173e-03 9.983898e-01
3.240324e-01 1.671459e-03 9.983285e-01
3.300330e-01 1.733887e-03 9.982661e-01
3.360336e-01 1.797457e-03 9.982025e-01
3.420342e-01 1.862168e-03 9.981378e-01
3.480348e-01 1.928020e-03 9.980720e-01
3.540354e-01 1.995014e-03 9.980050e-01
3.600360e-01 2.063148e-03 9.979369e-01
3.660366e-01 2.132423e-03 9.978676e-01
3.720372e-01 2.202839e-03 9.977972e-01
3.780378e-01 2.274394e-03 9.977256e-01
3.840384e-01 2.347090e-03 9.976529e-01
3.900390e-01 2.420925e-03 9.975791e-01
3.960396e-01 2.495900e-03 9.975041e-01
4.020402e-01 2.572013e-03 9.974280e-01
4.080408e-01 2.649266e-03 9.973507e-01
4.140414e-01 2.727658e-03 9.972723e-01
4.200420e-01 2.807188e-03 9.971928e-01
4.260426e-01 2.887856e-03 9.971121e-01
4.320432e-01 2.969662e-03 9.970303e-01
4.380438e-01 3.052606e-03 9.969474e-01
4.440444e-01 3.136688e-03 9.968633e-01
4.500450e-01 3.221906e-03 9.967781e-01
4.560456e-01 3.308261e-03 9.966917e-01
4.620462e-01 3.395753e-03 9.966042e-01
4.680468e-01 3.484382e-03 9.965156e-01
4.740474e-01 3.574146e-03 9.964259e-01
4.800480e-01 3.665046e-03 9.963350e-01
4.860486e-01 3.757081e-03 9.962429e-01
4.920492e-01 3.850252e-03 9.961497e-01
4.980498e-01 3.944557e-03 9.960554e-01
5.040504e-01 4.039997e-03 9.959600e-01
5.100510e-01 4.136571e-03 9.958634e-01
5.160516e-01 4.234279e-03 9.957657e-01
5.220522e-01 4.333121e-03 9.956669e-01
5.280528e-01 4.433096e-03 9.955669e-01
5.340534e-01 4.534203e-03 9.954658e-01
5.400540e-01 4.636444e-03 9.953636e-01
5.460546e-01 4.739816e-03 9.952602e-01
5.520552e-01 4.844321e-03 9.951557e-01
5.580558e-01 4.949957e-03 9.950500e-01
5.640564e-01 5.056725e-03 9.949433e-01
5.700570e-01 5.164623e-03 9.948354e-01
5.760576e-01 5.273652e-03 9.947263e-01
5.820582e-01 5.383811e-03 9.946162e-01
5.880588e-01 5.495101e-03 9.945049e-01
5.940594e-01 5.607519e-03 9.943925e-01
6.000600e-01 5.721067e-03 9.942789e-01
6.060606e-01 5.835743e-03 9.941643e-01
6.120612e-01 5.951548e-03 9.940485e-01
6.180618e-01 6.068481e-03 9.939315e-01
6.240624e-01 6.186542e-03 9.938135e-01
6.300630e-01 6.305730e-03 9.936943e-01
6.360636e-01 6.426044e-03 9.935740e-01
6.420642e-01 6.547485e-03 9.934525e-01
6.480648e-01 6.670053e-03 9.933299e-01
6.540654e-01 6.793746e-03 9.932063e-01
6.600660e-01 6.918564e-03 9.930814e-01
6.660666e-01 7.044507e-03 9.929555e-01
6.720672e-01 7.171575e-03 9.928284e-01
6.780678e-01 7.299766e-03 9.927002e-01
6.840684e-01 7.429082e-03 9.925709e-01
6.900690e-01 7.559520e-03 9.924405e-01
6.960696e-01 7.691082e-03 9.923089e-01
7.020702e-01 7.823765e-03 9.921762e-01
7.080708e-01 7.957571e-03 9.920424e-01
7.140714e-01 8.092498e-03 9.919075e-01
7.200720e-01 8.228547e-03 9.917715e-01
7.260726e-01 8.365716e-03 9.916343e-01
7.320732e-01 8.504005e-03 9.914960e-01
7.380738e-01 8.643414e-03 9.913566e-01
7.440744e-01 8.783942e-03 9.912161e-01
7.500750e-01 8.925589e-03 9.910744e-01
7.560756e-01 9.068354e-03 9.909316e-01
7.620762e-01 9.212238e-03 9.907878e-01
7.680768e-01 9.357238e-03 9.906428e-01
7.740774e-01 9.503356e-03 9.904966e-01
7.800780e-01 9.650591e-03 9.903494e-01
7.860786e-01 9.798941e-03 9.902011e-01
7.920792e-01 9.948407e-03 9.900516e-01
7.980798e-01 1.009899e-02 9.899010e-01
8.040804e-01 1.025068e-02 9.897493e-01
8.100810e-01 1.040349e-02 9.895965e-01
8.160816e-01 1.055742e-02 9.894426e-01
8.220822e-01 1.071245e-02 9.892875e-01
8.280828e-01 1.086860e-02 9.891314e-01
8.340834e-01 1.102586e-02 9.889741e-01
8.400840e-01 1.118423e-02 9.888158e-01
8.460846e-01 1.134372e-02 9.886563e-01
8.520852e-01 1.150431e-02 9.884957e-01
8.580858e-01 1.166602e-02 9.883340e-01
8.640864e-01 1.182883e-02 9.881712e-01
8.700870e-01 1.199275e-02 9.880072e-01
8.760876e-01 1.215778e-02 9.878422e-01
8.820882e-01 1.232392e-02 9.876761e-01
8.880888e-01 1.249117e-02 9.875088e-01
8.940894e-01 1.265952e-02 9.873405e-01
9.000900e-01 1.282898e-02 9.871710e-01
9.060906e-01 1.299955e-02 9.870005e-01
9.120912e-01 1.317122e-02 9.868288e-01
9.180918e-01 1.334399e-02 9.866560e-01
9.240924e-01 1.351787e-02 9.864821e-01
9.300930e-01 1.369286e-02 9.863071e-01
9.360936e-01 1.386894e-02 9.861311e-01
9.420942e-01 1.404613e-02 9.859539e-01
9.480948e-01 1.422442e-02 9.857756e-01
9.540954e-01 1.440381e-02 9.855962e-01
9.600960e-01 1.458430e-02 9.854157e-01
9.660966e-01 1.476589e-02 9.852341e-01
9.720972e-01 1.494858e-02 9.850514e-01
9.780978e-01 1.513237e-02 9.848676e-01
9.840984e-01 1.531726e-02 9.846827e-01
9.900990e-01 1.550325e-02 9.844968e-01
9.960996e-01 1.569033e-02 9.843097e-01
1.002100e+00 1.587851e-02 9.841215e-01
1.008101e+00 1.606779e-02 9.839322e-01
1.014101e+00 1.625816e-02 9.837418e-01
1.020102e+00 1.644962e-02 9.835504e-01
1.026103e+00 1.664218e-02 9.833578e-01
1.032103e+00 1.683583e-02 9.831642e-01
1.038104e+00 1.703058e-02 9.829694e-01
1.044104e+00 1.722641e-02 9.827736e-01
1.050105e+00 1.742334e-02 9.825767e-01
1.056106e+00 1.762136e-02 9.823786e-01
1.062106e+00 1.782047e-02 9.821795e-01
1.068107e+00 1.802067e-02 9.819793e-01
1.074107e+00 1.822196e-02 9.817780e-01
1.080108e+00 1.842434e-02 9.815757e-01
1.086109e+00 1.862780e-02 9.813722e-01
1.092109e+00 1.883235e-02 9.811676e-01
1.098110e+00 1.903799e-02 9.809620e-01
1.104110e+00 1.924471e-02 9.807553e-01
1.110111e+00 1.945252e-02 9.805475e-01
1.116112e+00 1.966141e-02 9.803386e-01
1.122112e+00 1.987139e-02 9.801286e-01
1.128113e+00 2.008245e-02 9.799176e-01
1.134113e+00 2.029459e-02 9.797054e-01
1.140114e+00 2.050781e-02 9.794922e-01
1.146115e+00 2.072212e-02 9.792779e-01
1.152115e+00 2.093750e-02 9.790625e-01
1.158116e+00 2.115396e-02 9.788460e-01
1.164116e+00 2.137150e-02 9.786285e-01
1.170117e+00 2.159012e-02 9.784099e-01
1.176118e+00 2.180982e-02 9.781902e-01
1.182118e+00 2.203059e-02 9.779694e-01
1.188119e+00 2.225244e-02 9.777476e-01
1.194119e+00 2.247537e-02 9.775246e-01
1.200120e+00 2.269937e-02 9.773006e-01
1.206121e+00 2.292444e-02 9.770756e-01
1.212121e+00 2.315059e-02 9.768494e-01
1.218122e+00 2.337781e-02 9.766222e-01
1.224122e+00 2.360610e-02 9.763939e-01
1.230123e+00 2.383546e-02 9.761645e-01
1.236124e+00 2.406589e-02 9.759341e-01
1.242124e+00 2.429739e-02 9.757026e-01
1.248125e+00 2.452996e-02 9.754700e-01
1.254125e+00 2.476359e-02 9.752364e-01
1.260126e+00 2.499830e-02 9.750017e-01
1.266127e+00 2.523407e-02 9.747659e-01
1.272127e+00 2.547090e-02 9.745291e-01
1.278128e+00 2.570880e-02 9.742912e-01
1.284128e+00 2.594777e-02 9.740522e-01
1.290129e+00 2.618779e-02 9.738122e-01
1.296130e+00 2.642888e-02 9.735711e-01
1.302130e+00 2.667103e-02 9.733290e-01
1.308131e+00 2.691425e-02 9.730858e-01
1.314131e+00 2.715852e-02 9.728415e-01
1.320132e+00 2.740385e-02 9.725961e-01
1.326133e+00 2.765024e-02 9.723498e-01
1.332133e+00 2.789769e-02 9.721023e-01
1.338134e+00 2.814619e-02 9.718538e-01
1.344134e+00 2.839576e-02 9.716042e-01
1.350135e+00 2.864637e-02 9.713536e-01
1.356136e+00 2.889804e-02 9.711020e-01
1.362136e+00 2.915077e-02 9.708492e-01
1.368137e+00 2.940454e-02 9.705955e-01
1.374137e+00 2.965937e-02 9.703406e-01
1.380138e+00 2.991525e-02 9.700847e-01
1.386139e+00 3.017218e-02 9.698278e-01
1.392139e+00 3.043016e-02 9.695698e-01
1.398140e+00 3.068919e-02 9.693108e-01
1.404140e+00 3.094927e-02 9.690507e-01
1.410141e+00 3.121039e-02 9.687896e-01
1.416142e+00 3.147256e-02 9.685274e-01
1.422142e+00 3.173578e-02 9.682642e-01
1.428143e+00 3.200004e-02 9.680000e-01
1.434143e+00 3.226534e-02 9.677347e-01
1.440144e+00 3.253169e-02 9.674683e-01
1.446145e+00 3.279908e-02 9.672009e-01
1.452145e+00 3.306751e-02 9.669325e-01
1.458146e+00 3.333698e-02 9.666630e-01
1.464146e+00 3.360748e-02 9.663925e-01
1.470147e+00 3.387903e-02 9.661210e-01
1.476148e+00 3.415162e-02 9.658484e-01
1.482148e+00 3.442524e-02 9.655748e-01
1.488149e+00 3.469989e-02 9.653001e-01
1.494149e+00 3.497559e-02 9.650244e-01
1.500150e+00 3.525231e-02 9.647477e-01
1.506151e+00 3.553007e-02 9.644699e-01
1.512151e+00 3.580886e-02 9.641911e-01
1.518152e+00 3.608868e-02 9.639113e-01
1.524152e+00 3.636954e-02 9.636305e-01
1.530153e+00 3.665142e-02 9.633486e-01
1.536154e+00 3.693433e-02 9.630657e-01
1.542154e+00 3.721827e-02 9.627817e-01
1.548155e+00 3.750323e-02 9.624968e-01
1.554155e+00 3.778922e-02 9.622108e-01
1.560156e+00 3.807624e-02 9.619238e-01
1.566157e+00 3.836428e-02 9.616357e-01
1.572157e+00 3.865334e-02 9.613467e-01
1.578158e+00 3.894342e-02 9.610566e-01
1.584158e+00 3.923453e-02 9.607655e-01
1.590159e+00 3.952665e-02 9.604733e-01
1.596160e+00 3.981980e-02 9.601802e-01
1.602160e+00 4.011396e-02 9.598860e-01
1.608161e+00 4.040914e-02 9.595909e-01
1.614161e+00 4.070534e-02 9.592947e-01
1.620162e+00 4.100255e-02 9.589974e-01
1.626163e+00 4.130078e-02 9.586992e-01
1.632163e+00 4.160002e-02 9.584000e-01
1.638164e+00 4.190027e-02 9.580997e-01
1.644164e+00 4.220153e-02 9.577985e-01
1.650165e+00 4.250381e-02 9.574962e-01
1.656166e+00 4.280709e-02 9.571929e-01
1.662166e+00 4.311139e-02 9.568886e-01
1.668167e+00 4.341669e-02 9.565833e-01
1.674167e+00 4.372299e-02 9.562770e-01
1.680168e+00 4.403031e-02 9.559697e-01
1.686169e+00 4.433862e-02 9.556614e-01
1.692169e+00 4.464794e-02 9.553521e-01
1.698170e+00 4.495827e-02 9.550417e-01
1.704170e+00 4.526959e-02 9.547304e-01
1.710171e+00 4.558192e-02 9.544181e-01
1.716172e+00 4.589524e-02 9.541048e-01
1.722172e+00 4.620957e-02 9.537904e-01
1.728173e+00 4.652489e-02 9.534751e-01
1.734173e+00 4.684121e-02 9.531588e-01
1.740174e+00 4.715852e-02 9.528415e-01
1.746175e+00 4.747683e-02 9.525232e-01
1.752175e+00 4.779613e-02 9.522039e-01
1.758176e+00 4.811642e-02 9.518836e-01
1.764176e+00 4.843771e-02 9.515623e-01
1.770177e+00 4.875998e-02 9.512400e-01
1.776178e+00 4.908325e-02 9.509168e-01
1.782178e+00 4.940750e-02 9.505925e-01
1.788179e+00 4.973274e-02 9.502673e-01
1.794179e+00 5.005897e-02 9.499410e-01
1.800180e+00 5.038618e-02 9.496138e-01
1.806181e+00 5.071438e-02 9.492856e-01
1.812181e+00 5.104355e-02 9.489564e-01
1.818182e+00 5.137372e-02 9.486263e-01
1.824182e+00 5.170486e-02 9.482951e-01
1.830183e+00 5.203698e-02 9.479630e-01
1.836184e+00 5.237008e-02 9.476299e-01
1.842184e+00 5.270415e-02 9.472958e-01
1.848185e+00 5.303921e-02 9.469608e-01
1.854185e+00 5.337524e-02 9.466248e-01
1.860186e+00 5.371224e-02 9.462878e-01
1.866187e+00 5.405022e-02 9.459498e-01
1.872187e+00 5.438917e-02 9.456108e-01
1.878188e+00 5.472909e-02 9.452709e-01
1.884188e+00 5.506998e-02 9.449300e-01
1.890189e+00 5.541184e-02 9.445882e-01
1.896190e+00 5.575466e-02 9.442453e-01
1.902190e+00 5.609845e-02 9.439015e-01
1.908191e+00 5.644321e-02 9.435568e-01
1.914191e+00 5.678894e-02 9.432111e-01
1.920192e+00 5.713562e-02 9.428644e-01
1.926193e+00 5.748327e-02 9.425167e-01
1.932193e+00 5.783188e-02 9.421681e-01
1.938194e+00 5.818145e-02 9.418185e-01
1.944194e+00 5.853198e-02 9.414680e-01
1.950195e+00 5.888346e-02 9.411165e-01
1.956196e+00 5.923591e-02 9.407641e-01
1.962196e+00 5.958930e-02 9.404107e-01
1.968197e+00 5.994366e-02 9.400563e-01
1.974197e+00 6.029896e-02 9.397010e-01
1.980198e+00 6.065522e-02 9.393448e-01
1.986199e+00 6.101243e-02 9.389876e-01
1.992199e+00 6.137058e-02 9.386294e-01
1.998200e+00 6.172969e-02 9.382703e-01
2.004200e+00 6.208974e-02 9.379103e-01
2.010201e+00 6.245074e-02 9.375493e-01
2.016202e+00 6.281268e-02 9.371873e-01
2.022202e+00 6.317557e-02 9.368244e-01
2.028203e+00 6.353940e-02 9.364606e-01
2.034203e+00 6.390417e-02 9.360958e-01
2.040204e+00 6.426988e-02 9.357301e-01
2.046205e+00 6.463653e-02 9.353635e-01
2.052205e+00 6.500412e-02 9.349959e-01
2.058206e+00 6.537265e-02 9.346274e-01
2.064206e+00 6.574211e-02 9.342579e-01
2.070207e+00 6.611250e-02 9.338875e-01
2.076208e+00 6.648383e-02 9.335162e-01
2.082208e+00 6.685609e-02 9.331439e-01
2.088209e+00 6.722928e-02 9.327707e-01
2.094209e+00 6.760340e-02 9.323966e-01
2.100210e+00 6.797845e-02 9.320215e-01
2.106211e+00 6.835443e-02 9.316456e-01
2.112211e+00 6.873133e-02 9.312687e-01
2.118212e+00 6.910915e-02 9.308908e-01
2.124212e+00 6.948790e-02 9.305121e-01
2.130213e+00 6.986757e-02 9.301324e-01
2.136214e+00 7.024817e-02 9.297518e-01
2.142214e+00 7.062968e-02 9.293703e-01
2.148215e+00 7.101211e-02 9.289879e-01
2.154215e+00 7.139545e-02 9.286045e-01
2.160216e+00 7.177972e-02 9.282203e-01
2.166217e+00 7.216490e-02 9.278351e-01
2.172217e+00 7.255099e-02 9.274490e-01
2.178218e+00 7.293799e-02 9.270620e-01
2.184218e+00 7.332591e-02 9.266741e-01
2.190219e+00 7.371473e-02 9.262853e-01
2.196220e+00 7.410446e-02 9.258955e-01
2.202220e+00 7.449510e-02 9.255049e-01
2.208221e+00 7.488665e-02 9.251134e-01
2.214221e+00 7.527910e-02 9.247209e-01
2.220222e+00 7.567245e-02 9.243275e-01
2.226223e+00 7.606671e-02 9.239333e-01
2.232223e+00 7.646186e-02 9.235381e-01
2.238224e+00 7.685792e-02 9.231421e-01
2.244224e+00 7.725487e-02 9.227451e-01
2.250225e+00 7.765272e-02 9.223473e-01
2.256226e+00 7.805147e-02 9.219485e-01
2.262226e+00 7.845111e-02 9.215489e-01
2.268227e+00 7.885165e-02 9.211484e-01
2.274227e+00 7.925307e-02 9.207469e-01
2.280228e+00 7.965539e-02 9.203446e-01
2.286229e+00 8.005860e-02 9.199414e-01
2.292229e+00 8.046269e-02 9.195373e-01
2.298230e+00 8.086767e-02 9.191323e-01
2.304230e+00 8.127354e-02 9.187265e-01
2.310231e+00 8.168028e-02 9.183197e-01
2.316232e+00 8.208792e-02 9.179121e-01
2.322232e+00 8.249643e-02 9.175036e-01
2.328233e+00 8.290582e-02 9.170942e-01
2.334233e+00 8.331609e-02 9.166839e-01
2.340234e+00 8.372724e-02 9.162728e-01
2.346235e+00 8.413927e-02 9.158607e-01
2.352235e+00 8.455217e-02 9.154478e-01
2.358236e+00 8.496594e-02 9.150341e-01
2.364236e+00 8.538059e-02 9.146194e-01
2.370237e+00 8.579610e-02 9.142039e-01
2.376238e+00 8.621249e-02 9.137875e-01
2.382238e+00 8.662974e-02 9.133703e-01
2.388239e+00 8.704786e-02 9.129521e-01
2.394239e+00 8.746684e-02 9.125332e-01
2.400240e+00 8.788669e-02 9.121133e-01
2.406241e+00 8.830740e-02 9.116926e-01
2.412241e+00 8.872898e-02 9.112710e-01
2.418242e+00 8.915141e-02 9.108486e-01
2.424242e+00 8.957470e-02 9.104253e-01
2.430243e+00 8.999885e-02 9.100012e-01
2.436244e+00 9.042385e-02 9.095762e-01
2.442244e+00 9.084971e-02 9.091503e-01
2.448245e+00 9.127642e-02 9.087236e-01
2.454245e+00 9.170398e-02 9.082960e-01
2.460246e+00 9.213239e-02 9.078676e-01
2.466247e+00 9.256165e-02 9.074383e-01
2.472247e+00 9.299176e-02 9.070082e-01
2.478248e+00 9.342271e-02 9.065773e-01
2.484248e+00 9.385451e-02 9.061455e-01
2.490249e+00 9.428715e-02 9.057128e-01
2.496250e+00 9.472064e-02 9.052794e-01
2.502250e+00 9.515496e-02 9.048450e-01
2.508251e+00 9.559012e-02 9.044099e-01
2.514251e+00 9.602612e-02 9.039739e-01
2.520252e+00 9.646296e-02 9.035370e-01
2.526253e+00 9.690063e-02 9.030994e-01
2.532253e+00 9.733913e-02 9.026609e-01
2.538254e+00 9.777847e-02 9.022215e-01
2.544254e+00 9.821864e-02 9.017814e-01
2.550255e+00 9.865963e-02 9.013404e-01
2.556256e+00 9.910146e-02 9.008985e-01
2.562256e+00 9.954411e-02 9.004559e-01
2.568257e+00 9.998758e-02 9.000124e-01
2.574257e+00 1.004319e-01 8.995681e-01
2.580258e+00 1.008770e-01 8.991230e-01
2.586259e+00 1.013229e-01 8.986771e-01
2.592259e+00 1.017697e-01 8.982303e-01
2.598260e+00 1.022173e-01 8.977827e-01
2.604260e+00 1.026657e-01 8.973343e-01
2.610261e+00 1.031149e-01 8.968851e-01
2.616262e+00 1.035649e-01 8.964351e-01
2.622262e+00 1.040157e-01 8.959843e-01
2.628263e+00 1.044674e-01 8.955326e-01
2.634263e+00 1.049198e-01 8.950802e-01
2.640264e+00 1.053731e-01 8.946269e-01
2.646265e+00 1.058271e-01 8.941729e-01
2.652265e+00 1.062820e-01 8.937180e-01
2.658266e+00 1.067377e-01 8.932623e-01
2.664266e+00 1.071941e-01 8.928059e-01
2.670267e+00 1.076514e-01 8.923486e-01
2.676268e+00 1.081095e-01 8.918905e-01
2.682268e+00 1.085684e-01 8.914316e-01
2.688269e+00 1.090280e-01 8.909720e-01
2.694269e+00 1.094885e-01 8.905115e-01
2.700270e+00 1.099497e-01 8.900503e-01
2.706271e+00 1.104118e-01 8.895882e-01
2.712271e+00 1.108746e-01 8.891254e-01
2.718272e+00 1.113382e-01 8.886618e-01
2.724272e+00 1.118026e-01 8.881974e-01
2.730273e+00 1.122678e-01 8.877322e-01
2.736274e+00 1.127338e-01 8.872662e-01
2.742274e+00 1.132005e-01 8.867995e-01
2.748275e+00 1.136681e-01 8.863319e-01
2.754275e+00 1.141364e-01 8.858636e-01
2.760276e+00 1.146055e-01 8.853945e-01
2.766277e+00 1.150753e-01 8.849247e-01
2.772277e+00 1.155460e-01 8.844540e-01
2.778278e+00 1.160174e-01 8.839826e-01
2.784278e+00 1.164896e-01 8.835104e-01
2.790279e+00 1.169625e-01 8.830375e-01
2.796280e+00 1.174363e-01 8.825637e-01
2.802280e+00 1.179108e-01 8.820892e-01
2.808281e+00 1.183860e-01 8.816140e-01
2.814281e+00 1.188620e-01 8.811380e-01
2.820282e+00 1.193388e-01 8.806612e-01
2.826283e+00 1.198164e-01 8.801836e-01
2.832283e+00 1.202947e-01 8.797053e-01
2.838284e+00 1.207737e-01 8.792263e-01
2.844284e+00 1.212535e-01 8.787465e-01
2.850285e+00 1.217341e-01 8.782659e-01
2.856286e+00 1.222154e-01 8.777846e-01
2.862286e+00 1.226975e-01 8.773025e-01
2.868287e+00 1.231803e-01 8.768197e-01
2.874287e+00 1.236639e-01 8.763361e-01
2.880288e+00 1.241482e-01 8.758518e-01
2.886289e+00 1.246333e-01 8.753667e-01
2.892289e+00 1.251191e-01 8.748809e-01
2.898290e+00 1.256056e-01 8.743944e-01
2.904290e+00 1.260929e-01 8.739071e-01
2.910291e+00 1.265810e-01 8.734190e-01
2.916292e+00 1.270697e-01 8.729303e-01
2.922292e+00 1.275592e-01 8.724408e-01
2.928293e+00 1.280495e-01 8.719505e-01
2.934293e+00 1.285404e-01 8.714596e-01
2.940294e+00 1.290321e-01 8.709679e-01
2.946295e+00 1.295245e-01 8.704755e-01
2.952295e+00 1.300177e-01 8.699823e-01
2.958296e+00 1.305116e-01 8.694884e-01
2.964296e+00 1.310062e-01 8.689938e-01
2.970297e+00 1.315015e-01 8.684985e-01
2.976298e+00 1.319976e-01 8.680024e-01
2.982298e+00 1.324943e-01 8.675057e-01
2.988299e+00 1.329918e-01 8.670082e-01
2.994299e+00 1.334900e-01 8.665100e-01
3.000300e+00 1.339889e-01 8.660111e-01
3.006301e+00 1.344886e-01 8.655114e-01
3.012301e+00 1.349889e-01 8.650111e-01
3.018302e+00 1.354899e-01 8.645101e-01
3.024302e+00 1.359917e-01 8.640083e-01
3.030303e+00 1.364942e-01 8.635058e-01
3.036304e+00 1.369973e-01 8.630027e-01
3.042304e+00 1.375012e-01 8.624988e-01
3.048305e+00 1.380058e-01 8.619942e-01
3.054305e+00 1.385111e-01 8.614889e-01
3.060306e+00 1.390170e-01 8.609830e-01
3.066307e+00 1.395237e-01 8.604763e-01
3.072307e+00 1.400311e-01 8.599689e-01
3.078308e+00 1.405391e-01 8.594609e-01
3.084308e+00 1.410479e-01 8.589521e-01
3.090309e+00 1.415573e-01 8.584427e-01
3.096310e+00 1.420675e-01 8.579325e-01
3.102310e+00 1.425783e-01 8.574217e-01
3.108311e+00 1.430898e-01 8.569102e-01
3.114311e+00 1.436020e-01 8.563980e-01
3.120312e+00 1.441148e-01 8.558852e-01
3.126313e+00 1.446284e-01 8.553716e-01
3.132313e+00 1.451426e-01 8.548574e-01
3.138314e+00 1.456575e-01 8.543425e-01
3.144314e+00 1.461731e-01 8.538269e-01
3.150315e+00 1.466893e-01 8.533107e-01
3.156316e+00 1.472063e-01 8.527937e-01
3.162316e+00 1.477239e-01 8.522761e-01
3.168317e+00 1.482421e-01 8.517579e-01
3.174317e+00 1.487611e-01 8.512389e-01
3.180318e+00 1.492807e-01 8.507193e-01
3.186319e+00 1.498009e-01 8.501991e-01
3.192319e+00 1.503218e-01 8.496782e-01
3.198320e+00 1.508434e-01 8.491566e-01
3.204320e+00 1.513657e-01 8.486343e-01
3.210321e+00 1.518886e-01 8.481114e-01
3.216322e+00 1.524121e-01 8.475879e-01
3.222322e+00 1.529363e-01 8.470637e-01
3.228323e+00 1.534612e-01 8.465388e-01
3.234323e+00 1.539867e-01 8.460133e-01
3.240324e+00 1.545128e-01 8.454872e-01
3.246325e+00 1.550396e-01 8.449604e-01
3.252325e+00 1.555671e-01 8.444329e-01
3.258326e+00 1.560952e-01 8.439048e-01
3.264326e+00 1.566239e-01 8.433761e-01
3.270327e+00 1.571533e-01 8.428467e-01
3.276328e+00 1.576833e-01 8.423167e-01
3.282328e+00 1.582139e-01 8.417861e-01
3.288329e+00 1.587452e-01 8.412548e-01
3.294329e+00 1.592771e-01 8.407229e-01
3.300330e+00 1.598097e-01 8.401903e-01
3.306331e+00 1.603428e-01 8.396572e-01
3.312331e+00 1.608766e-01 8.391234e-01
3.318332e+00 1.614111e-01 8.385889e-01
3.324332e+00 1.619461e-01 8.380539e-01
3.330333e+00 1.624818e-01 8.375182e-01
3.336334e+00 1.630181e-01 8.369819e-01
3.342334e+00 1.635550e-01 8.364450e-01
3.348335e+00 1.640925e-01 8.359075e-01
3.354335e+00 1.646307e-01 8.353693e-01
3.360336e+00 1.651694e-01 8.348306e-01
3.366337e+00 1.657088e-01 8.342912e-01
3.372337e+00 1.662488e-01 8.337512e-01
3.378338e+00 1.667894e-01 8.332106e-01
3.384338e+00 1.673306e-01 8.326694e-01
3.390339e+00 1.678724e-01 8.321276e-01
3.396340e+00 1.684148e-01 8.315852e-01
3.402340e+00 1.689578e-01 8.310422e-01
3.408341e+00 1.695014e-01 8.304986e-01
3.414341e+00 1.700456e-01 8.299544e-01
3.420342e+00 1.705904e-01 8.294096e-01
3.426343e+00 1.711358e-01 8.288642e-01
3.432343e+00 1.716818e-01 8.283182e-01
3.438344e+00 1.722284e-01 8.277716e-01
3.444344e+00 1.727755e-01 8.272245e-01
3.450345e+00 1.733233e-01 8.266767e-01
3.456346e+00 1.738716e-01 8.261284e-01
3.462346e+00 1.744206e-01 8.255794e-01
3.468347e+00 1.749701e-01 8.250299e-01
3.474347e+00 1.755202e-01 8.244798e-01
3.480348e+00 1.760708e-01 8.239292e-01
3.486349e+00 1.766221e-01 8.233779e-01
