t P_alpha_to_beta P_alpha_to_alpha
0.000000e+00 0.000000e+00 1.000000e+00
6.000600e-03 5.219171e-07 9.999995e-01
1.200120e-02 2.087667e-06 9.999979e-01
1.800180e-02 4.697244e-06 9.999953e-01
2.400240e-02 8.350642e-06 9.999916e-01
3.000300e-02 1.304785e-05 9.999870e-01
3.600360e-02 1.878885e-05 9.999812e-01
4.200420e-02 2.557363e-05 9.999744e-01
4.800480e-02 3.340217e-05 9.999666e-01
5.400540e-02 4.227445e-05 9.999577e-01
6.000600e-02 5.219043e-05 9.999478e-01
6.600660e-02 6.315009e-05 9.999368e-01
7.200720e-02 7.515340e-05 9.999248e-01
7.800780e-02 8.820033e-05 9.999118e-01
8.400840e-02 1.022908e-04 9.998977e-01
9.000900e-02 1.174248e-04 9.998826e-01
9.600960e-02 1.336024e-04 9.998664e-01
1.020102e-01 1.508233e-04 9.998492e-01
1.080108e-01 1.690877e-04 9.998309e-01
1.140114e-01 1.883953e-04 9.998116e-01
1.200120e-01 2.087463e-04 9.997913e-01
1.260126e-01 2.301404e-04 9.997699e-01
1.320132e-01 2.525778e-04 9.997474e-01
1.380138e-01 2.760582e-04 9.997239e-01
1.440144e-01 3.005816e-04 9.996994e-01
1.500150e-01 3.261479e-04 9.996739e-01
1.560156e-01 3.527572e-04 9.996472e-01
1.620162e-01 3.804092e-04 9.996196e-01
1.680168e-01 4.091039e-04 9.995909e-01
1.740174e-01 4.388413e-04 9.995612e-01
1.800180e-01 4.696212e-04 9.995304e-01
1.860186e-01 5.014435e-04 9.994986e-01
1.920192e-01 5.343082e-04 9.994657e-01
1.980198e-01 5.682151e-04 9.994318e-01
2.040204e-01 6.031642e-04 9.993968e-01
2.100210e-01 6.391553e-04 9.993608e-01
2.160216e-01 6.761884e-04 9.993238e-01
2.220222e-01 7.142633e-04 9.992857e-01
2.280228e-01 7.533800e-04 9.992466e-01
2.340234e-01 7.935382e-04 9.992065e-01
2.400240e-01 8.347379e-04 9.991653e-01
2.460246e-01 8.769790e-04 9.991230e-01
2.520252e-01 9.202613e-04 9.990797e-01
2.580258e-01 9.645847e-04 9.990354e-01
2.640264e-01 1.009949e-03 9.989901e-01
2.700270e-01 1.056354e-03 9.989436e-01
2.760276e-01 1.103800e-03 9.988962e-01
2.820282e-01 1.152287e-03 9.988477e-01
2.880288e-01 1.201814e-03 9.987982e-01
2.940294e-01 1.252381e-03 9.987476e-01
3.000300e-01 1.303988e-03 9.986960e-01
3.060306e-01 1.356636e-03 9.986434e-01
3.120312e-01 1.410323e-03 9.985897e-01
3.180318e-01 1.465050e-03 9.985350e-01
3.240324e-01 1.520816e-03 9.984792e-01
3.300330e-01 1.577622e-03 9.984224e-01
3.360336e-01 1.635466e-03 9.983645e-01
3.420342e-01 1.694350e-03 9.983056e-01
3.480348e-01 1.754273e-03 9.982457e-01
3.540354e-01 1.815234e-03 9.981848e-01
3.600360e-01 1.877234e-03 9.981228e-01
3.660366e-01 1.940272e-03 9.980597e-01
3.720372e-01 2.004348e-03 9.979957e-01
3.780378e-01 2.069462e-03 9.979305e-01
3.840384e-01 2.135613e-03 9.978644e-01
3.900390e-01 2.202803e-03 9.977972e-01
3.960396e-01 2.271029e-03 9.977290e-01
4.020402e-01 2.340293e-03 9.976597e-01
4.080408e-01 2.410593e-03 9.975894e-01
4.140414e-01 2.481930e-03 9.975181e-01
4.200420e-01 2.554304e-03 9.974457e-01
4.260426e-01 2.627714e-03 9.973723e-01
4.320432e-01 2.702160e-03 9.972978e-01
4.380438e-01 2.777642e-03 9.972224e-01
4.440444e-01 2.854159e-03 9.971458e-01
4.500450e-01 2.931712e-03 9.970683e-01
4.560456e-01 3.010300e-03 9.969897e-01
4.620462e-01 3.089923e-03 9.969101e-01
4.680468e-01 3.170581e-03 9.968294e-01
4.740474e-01 3.252273e-03 9.967477e-01
4.800480e-01 3.334999e-03 9.966650e-01
4.860486e-01 3.418759e-03 9.965812e-01
4.920492e-01 3.503553e-03 9.964964e-01
4.980498e-01 3.589381e-03 9.964106e-01
5.040504e-01 3.676241e-03 9.963238e-01
5.100510e-01 3.764135e-03 9.962359e-01
5.160516e-01 3.853061e-03 9.961469e-01
5.220522e-01 3.943020e-03 9.960570e-01
5.280528e-01 4.034011e-03 9.959660e-01
5.340534e-01 4.126033e-03 9.958740e-01
5.400540e-01 4.219088e-03 9.957809e-01
5.460546e-01 4.313173e-03 9.956868e-01
5.520552e-01 4.408290e-03 9.955917e-01
5.580558e-01 4.504438e-03 9.954956e-01
5.640564e-01 4.601616e-03 9.953984e-01
5.700570e-01 4.699824e-03 9.953002e-01
5.760576e-01 4.799062e-03 9.952009e-01
5.820582e-01 4.899330e-03 9.951007e-01
5.880588e-01 5.000627e-03 9.949994e-01
5.940594e-01 5.102953e-03 9.948970e-01
6.000600e-01 5.206308e-03 9.947937e-01
6.060606e-01 5.310691e-03 9.946893e-01
6.120612e-01 5.416103e-03 9.945839e-01
6.180618e-01 5.522542e-03 9.944775e-01
6.240624e-01 5.630009e-03 9.943700e-01
6.300630e-01 5.738503e-03 9.942615e-01
6.360636e-01 5.848023e-03 9.941520e-01
6.420642e-01 5.958571e-03 9.940414e-01
6.480648e-01 6.070144e-03 9.939299e-01
6.540654e-01 6.182743e-03 9.938173e-01
6.600660e-01 6.296368e-03 9.937036e-01
6.660666e-01 6.411018e-03 9.935890e-01
6.720672e-01 6.526693e-03 9.934733e-01
6.780678e-01 6.643392e-03 9.933566e-01
6.840684e-01 6.761116e-03 9.932389e-01
6.900690e-01 6.879863e-03 9.931201e-01
6.960696e-01 6.999634e-03 9.930004e-01
7.020702e-01 7.120428e-03 9.928796e-01
7.080708e-01 7.242245e-03 9.927578e-01
7.140714e-01 7.365084e-03 9.926349e-01
7.200720e-01 7.488945e-03 9.925111e-01
7.260726e-01 7.613828e-03 9.923862e-01
7.320732e-01 7.739732e-03 9.922603e-01
7.380738e-01 7.866657e-03 9.921333e-01
7.440744e-01 7.994602e-03 9.920054e-01
7.500750e-01 8.123568e-03 9.918764e-01
7.560756e-01 8.253554e-03 9.917464e-01
7.620762e-01 8.384558e-03 9.916154e-01
7.680768e-01 8.516582e-03 9.914834e-01
7.740774e-01 8.649625e-03 9.913504e-01
7.800780e-01 8.783686e-03 9.912163e-01
7.860786e-01 8.918764e-03 9.910812e-01
7.920792e-01 9.054860e-03 9.909451e-01
7.980798e-01 9.191973e-03 9.908080e-01
8.040804e-01 9.330103e-03 9.906699e-01
8.100810e-01 9.469249e-03 9.905308e-01
8.160816e-01 9.609410e-03 9.903906e-01
8.220822e-01 9.750587e-03 9.902494e-01
8.280828e-01 9.892779e-03 9.901072e-01
8.340834e-01 1.003599e-02 9.899640e-01
8.400840e-01 1.018021e-02 9.898198e-01
8.460846e-01 1.032544e-02 9.896746e-01
8.520852e-01 1.047169e-02 9.895283e-01
8.580858e-01 1.061895e-02 9.893811e-01
8.640864e-01 1.076722e-02 9.892328e-01
8.700870e-01 1.091651e-02 9.890835e-01
8.760876e-01 1.106680e-02 9.889332e-01
8.820882e-01 1.121811e-02 9.887819e-01
8.880888e-01 1.137043e-02 9.886296e-01
8.940894e-01 1.152376e-02 9.884762e-01
9.000900e-01 1.167809e-02 9.883219e-01
9.060906e-01 1.183344e-02 9.881666e-01
9.120912e-01 1.198980e-02 9.880102e-01
9.180918e-01 1.214716e-02 9.878528e-01
9.240924e-01 1.230553e-02 9.876945e-01
9.300930e-01 1.246491e-02 9.875351e-01
9.360936e-01 1.262530e-02 9.873747e-01
9.420942e-01 1.278669e-02 9.872133e-01
9.480948e-01 1.294909e-02 9.870509e-01
9.540954e-01 1.311250e-02 9.868875e-01
9.600960e-01 1.327691e-02 9.867231e-01
9.660966e-01 1.344232e-02 9.865577e-01
9.720972e-01 1.360874e-02 9.863913e-01
9.780978e-01 1.377616e-02 9.862238e-01
9.840984e-01 1.394459e-02 9.860554e-01
9.900990e-01 1.411401e-02 9.858860e-01
9.960996e-01 1.428444e-02 9.857156e-01
1.002100e+00 1.445587e-02 9.855441e-01
1.008101e+00 1.462830e-02 9.853717e-01
1.014101e+00 1.480174e-02 9.851983e-01
1.020102e+00 1.497617e-02 9.850238e-01
1.026103e+00 1.515160e-02 9.848484e-01
1.032103e+00 1.532803e-02 9.846720e-01
1.038104e+00 1.550546e-02 9.844945e-01
1.044104e+00 1.568389e-02 9.843161e-01
1.050105e+00 1.586331e-02 9.841367e-01
1.056106e+00 1.604373e-02 9.839563e-01
1.062106e+00 1.622515e-02 9.837748e-01
1.068107e+00 1.640757e-02 9.835924e-01
1.074107e+00 1.659097e-02 9.834090e-01
1.080108e+00 1.677538e-02 9.832246e-01
1.086109e+00 1.696078e-02 9.830392e-01
1.092109e+00 1.714717e-02 9.828528e-01
1.098110e+00 1.733455e-02 9.826654e-01
1.104110e+00 1.752293e-02 9.824771e-01
1.110111e+00 1.771230e-02 9.822877e-01
1.116112e+00 1.790266e-02 9.820973e-01
1.122112e+00 1.809401e-02 9.819060e-01
1.128113e+00 1.828635e-02 9.817136e-01
1.134113e+00 1.847968e-02 9.815203e-01
1.140114e+00 1.867400e-02 9.813260e-01
1.146115e+00 1.886931e-02 9.811307e-01
1.152115e+00 1.906561e-02 9.809344e-01
1.158116e+00 1.926289e-02 9.807371e-01
1.164116e+00 1.946116e-02 9.805388e-01
1.170117e+00 1.966042e-02 9.803396e-01
1.176118e+00 1.986066e-02 9.801393e-01
1.182118e+00 2.006189e-02 9.799381e-01
1.188119e+00 2.026410e-02 9.797359e-01
1.194119e+00 2.046730e-02 9.795327e-01
1.200120e+00 2.067148e-02 9.793285e-01
1.206121e+00 2.087664e-02 9.791234e-01
1.212121e+00 2.108279e-02 9.789172e-01
1.218122e+00 2.128991e-02 9.787101e-01
1.224122e+00 2.149802e-02 9.785020e-01
1.230123e+00 2.170710e-02 9.782929e-01
1.236124e+00 2.191717e-02 9.780828e-01
1.242124e+00 2.212822e-02 9.778718e-01
1.248125e+00 2.234024e-02 9.776598e-01
1.254125e+00 2.255324e-02 9.774468e-01
1.260126e+00 2.276722e-02 9.772328e-01
1.266127e+00 2.298217e-02 9.770178e-01
1.272127e+00 2.319810e-02 9.768019e-01
1.278128e+00 2.341501e-02 9.765850e-01
1.284128e+00 2.363289e-02 9.763671e-01
1.290129e+00 2.385174e-02 9.761483e-01
1.296130e+00 2.407157e-02 9.759284e-01
1.302130e+00 2.429237e-02 9.757076e-01
1.308131e+00 2.451414e-02 9.754859e-01
1.314131e+00 2.473688e-02 9.752631e-01
1.320132e+00 2.496060e-02 9.750394e-01
1.326133e+00 2.518528e-02 9.748147e-01
1.332133e+00 2.541093e-02 9.745891e-01
1.338134e+00 2.563755e-02 9.743624e-01
1.344134e+00 2.586514e-02 9.741349e-01
1.350135e+00 2.609370e-02 9.739063e-01
1.356136e+00 2.632322e-02 9.736768e-01
1.362136e+00 2.655371e-02 9.734463e-01
1.368137e+00 2.678517e-02 9.732148e-01
1.374137e+00 2.701758e-02 9.729824e-01
1.380138e+00 2.725097e-02 9.727490e-01
1.386139e+00 2.748531e-02 9.725147e-01
1.392139e+00 2.772062e-02 9.722794e-01
1.398140e+00 2.795689e-02 9.720431e-01
1.404140e+00 2.819412e-02 9.718059e-01
1.410141e+00 2.843231e-02 9.715677e-01
1.416142e+00 2.867146e-02 9.713285e-01
1.422142e+00 2.891157e-02 9.710884e-01
1.428143e+00 2.915264e-02 9.708474e-01
1.434143e+00 2.939467e-02 9.706053e-01
1.440144e+00 2.963765e-02 9.703623e-01
1.446145e+00 2.988159e-02 9.701184e-01
1.452145e+00 3.012648e-02 9.698735e-01
1.458146e+00 3.037233e-02 9.696277e-01
1.464146e+00 3.061914e-02 9.693809e-01
1.470147e+00 3.086689e-02 9.691331e-01
1.476148e+00 3.111560e-02 9.688844e-01
1.482148e+00 3.136526e-02 9.686347e-01
1.488149e+00 3.161587e-02 9.683841e-01
1.494149e+00 3.186743e-02 9.681326e-01
1.500150e+00 3.211994e-02 9.678801e-01
1.506151e+00 3.237340e-02 9.676266e-01
1.512151e+00 3.262781e-02 9.673722e-01
1.518152e+00 3.288317e-02 9.671168e-01
1.524152e+00 3.313947e-02 9.668605e-01
1.530153e+00 3.339671e-02 9.666033e-01
1.536154e+00 3.365491e-02 9.663451e-01
1.542154e+00 3.391404e-02 9.660860e-01
1.548155e+00 3.417412e-02 9.658259e-01
1.554155e+00 3.443514e-02 9.655649e-01
1.560156e+00 3.469711e-02 9.653029e-01
1.566157e+00 3.496001e-02 9.650400e-01
1.572157e+00 3.522386e-02 9.647761e-01
1.578158e+00 3.548864e-02 9.645114e-01
1.584158e+00 3.575437e-02 9.642456e-01
1.590159e+00 3.602103e-02 9.639790e-01
1.596160e+00 3.628863e-02 9.637114e-01
1.602160e+00 3.655716e-02 9.634428e-01
1.608161e+00 3.682663e-02 9.631734e-01
1.614161e+00 3.709704e-02 9.629030e-01
1.620162e+00 3.736838e-02 9.626316e-01
1.626163e+00 3.764065e-02 9.623593e-01
1.632163e+00 3.791386e-02 9.620861e-01
1.638164e+00 3.818800e-02 9.618120e-01
1.644164e+00 3.846306e-02 9.615369e-01
1.650165e+00 3.873906e-02 9.612609e-01
1.656166e+00 3.901599e-02 9.609840e-01
1.662166e+00 3.929384e-02 9.607062e-01
1.668167e+00 3.957263e-02 9.604274e-01
1.674167e+00 3.985234e-02 9.601477e-01
1.680168e+00 4.013297e-02 9.598670e-01
1.686169e+00 4.041453e-02 9.595855e-01
1.692169e+00 4.069702e-02 9.593030e-01
1.698170e+00 4.098043e-02 9.590196e-01
1.704170e+00 4.126476e-02 9.587352e-01
1.710171e+00 4.155001e-02 9.584500e-01
1.716172e+00 4.183618e-02 9.581638e-01
1.722172e+00 4.212328e-02 9.578767e-01
1.728173e+00 4.241129e-02 9.575887e-01
1.734173e+00 4.270022e-02 9.572998e-01
1.740174e+00 4.299007e-02 9.570099e-01
1.746175e+00 4.328083e-02 9.567192e-01
1.752175e+00 4.357251e-02 9.564275e-01
1.758176e+00 4.386511e-02 9.561349e-01
1.764176e+00 4.415861e-02 9.558414e-01
1.770177e+00 4.445304e-02 9.555470e-01
1.776178e+00 4.474837e-02 9.552516e-01
1.782178e+00 4.504462e-02 9.549554e-01
1.788179e+00 4.534177e-02 9.546582e-01
1.794179e+00 4.563984e-02 9.543602e-01
1.800180e+00 4.593881e-02 9.540612e-01
1.806181e+00 4.623870e-02 9.537613e-01
1.812181e+00 4.653948e-02 9.534605e-01
1.818182e+00 4.684118e-02 9.531588e-01
1.824182e+00 4.714378e-02 9.528562e-01
1.830183e+00 4.744729e-02 9.525527e-01
1.836184e+00 4.775169e-02 9.522483e-01
1.842184e+00 4.805700e-02 9.519430e-01
1.848185e+00 4.836322e-02 9.516368e-01
1.854185e+00 4.867033e-02 9.513297e-01
1.860186e+00 4.897834e-02 9.510217e-01
1.866187e+00 4.928725e-02 9.507127e-01
1.872187e+00 4.959706e-02 9.504029e-01
1.878188e+00 4.990777e-02 9.500922e-01
1.884188e+00 5.021937e-02 9.497806e-01
1.890189e+00 5.053187e-02 9.494681e-01
1.896190e+00 5.084526e-02 9.491547e-01
1.902190e+00 5.115955e-02 9.488405e-01
1.908191e+00 5.147473e-02 9.485253e-01
1.914191e+00 5.179079e-02 9.482092e-01
1.920192e+00 5.210775e-02 9.478922e-01
1.926193e+00 5.242560e-02 9.475744e-01
1.932193e+00 5.274434e-02 9.472557e-01
1.938194e+00 5.306397e-02 9.469360e-01
1.944194e+00 5.338448e-02 9.466155e-01
1.950195e+00 5.370588e-02 9.462941e-01
1.956196e+00 5.402816e-02 9.459718e-01
1.962196e+00 5.435133e-02 9.456487e-01
1.968197e+00 5.467538e-02 9.453246e-01
1.974197e+00 5.500031e-02 9.449997e-01
1.980198e+00 5.532612e-02 9.446739e-01
1.986199e+00 5.565281e-02 9.443472e-01
1.992199e+00 5.598039e-02 9.440196e-01
1.998200e+00 5.630884e-02 9.436912e-01
2.004200e+00 5.663816e-02 9.433618e-01
2.010201e+00 5.696837e-02 9.430316e-01
2.016202e+00 5.729945e-02 9.427006e-01
2.022202e+00 5.763140e-02 9.423686e-01
2.028203e+00 5.796422e-02 9.420358e-01
2.034203e+00 5.829792e-02 9.417021e-01
2.040204e+00 5.863249e-02 9.413675e-01
2.046205e+00 5.896793e-02 9.410321e-01
2.052205e+00 5.930424e-02 9.406958e-01
2.058206e+00 5.964142e-02 9.403586e-01
2.064206e+00 5.997946e-02 9.400205e-01
2.070207e+00 6.031837e-02 9.396816e-01
2.076208e+00 6.065815e-02 9.393418e-01
2.082208e+00 6.099879e-02 9.390012e-01
2.088209e+00 6.134030e-02 9.386597e-01
2.094209e+00 6.168266e-02 9.383173e-01
2.100210e+00 6.202589e-02 9.379741e-01
2.106211e+00 6.236998e-02 9.376300e-01
2.112211e+00 6.271492e-02 9.372851e-01
2.118212e+00 6.306073e-02 9.369393e-01
2.124212e+00 6.340739e-02 9.365926e-01
2.130213e+00 6.375491e-02 9.362451e-01
2.136214e+00 6.410328e-02 9.358967e-01
2.142214e+00 6.445251e-02 9.355475e-01
2.148215e+00 6.480259e-02 9.351974e-01
2.154215e+00 6.515352e-02 9.348465e-01
2.160216e+00 6.550530e-02 9.344947e-01
2.166217e+00 6.585794e-02 9.341421e-01
2.172217e+00 6.621142e-02 9.337886e-01
2.178218e+00 6.656575e-02 9.334342e-01
2.184218e+00 6.692093e-02 9.330791e-01
2.190219e+00 6.727695e-02 9.327231e-01
2.196220e+00 6.763382e-02 9.323662e-01
2.202220e+00 6.799153e-02 9.320085e-01
2.208221e+00 6.835008e-02 9.316499e-01
2.214221e+00 6.870948e-02 9.312905e-01
2.220222e+00 6.906971e-02 9.309303e-01
2.226223e+00 6.943079e-02 9.305692e-01
2.232223e+00 6.979270e-02 9.302073e-01
2.238224e+00 7.015545e-02 9.298446e-01
2.244224e+00 7.051904e-02 9.294810e-01
2.250225e+00 7.088346e-02 9.291165e-01
2.256226e+00 7.124871e-02 9.287513e-01
2.262226e+00 7.161480e-02 9.283852e-01
2.268227e+00 7.198172e-02 9.280183e-01
2.274227e+00 7.234947e-02 9.276505e-01
2.280228e+00 7.271805e-02 9.272819e-01
2.286229e+00 7.308746e-02 9.269125e-01
2.292229e+00 7.345770e-02 9.265423e-01
2.298230e+00 7.382876e-02 9.261712e-01
2.304230e+00 7.420065e-02 9.257993e-01
2.310231e+00 7.457337e-02 9.254266e-01
2.316232e+00 7.494690e-02 9.250531e-01
2.322232e+00 7.532126e-02 9.246787e-01
2.328233e+00 7.569644e-02 9.243036e-01
2.334233e+00 7.607244e-02 9.239276e-01
2.340234e+00 7.644925e-02 9.235507e-01
2.346235e+00 7.682689e-02 9.231731e-01
2.352235e+00 7.720534e-02 9.227947e-01
2.358236e+00 7.758460e-02 9.224154e-01
2.364236e+00 7.796469e-02 9.220353e-01
2.370237e+00 7.834558e-02 9.216544e-01
2.376238e+00 7.872728e-02 9.212727e-01
2.382238e+00 7.910980e-02 9.208902e-01
2.388239e+00 7.949313e-02 9.205069e-01
2.394239e+00 7.987726e-02 9.201227e-01
2.400240e+00 8.026220e-02 9.197378e-01
2.406241e+00 8.064795e-02 9.193520e-01
2.412241e+00 8.103450e-02 9.189655e-01
2.418242e+00 8.142186e-02 9.185781e-01
2.424242e+00 8.181002e-02 9.181900e-01
2.430243e+00 8.219898e-02 9.178010e-01
2.436244e+00 8.258875e-02 9.174113e-01
2.442244e+00 8.297931e-02 9.170207e-01
2.448245e+00 8.337067e-02 9.166293e-01
2.454245e+00 8.376282e-02 9.162372e-01
2.460246e+00 8.415578e-02 9.158442e-01
2.466247e+00 8.454952e-02 9.154505e-01
2.472247e+00 8.494406e-02 9.150559e-01
2.478248e+00 8.533940e-02 9.146606e-01
2.484248e+00 8.573552e-02 9.142645e-01
2.490249e+00 8.613244e-02 9.138676e-01
2.496250e+00 8.653014e-02 9.134699e-01
2.502250e+00 8.692863e-02 9.130714e-01
2.508251e+00 8.732791e-02 9.126721e-01
2.514251e+00 8.772797e-02 9.122720e-01
2.520252e+00 8.812882e-02 9.118712e-01
2.526253e+00 8.853045e-02 9.114695e-01
2.532253e+00 8.893286e-02 9.110671e-01
2.538254e+00 8.933605e-02 9.106639e-01
2.544254e+00 8.974003e-02 9.102600e-01
2.550255e+00 9.014478e-02 9.098552e-01
2.556256e+00 9.055030e-02 9.094497e-01
2.562256e+00 9.095661e-02 9.090434e-01
2.568257e+00 9.136369e-02 9.086363e-01
2.574257e+00 9.177154e-02 9.082285e-01
2.580258e+00 9.218016e-02 9.078198e-01
2.586259e+00 9.258955e-02 9.074104e-01
2.592259e+00 9.299972e-02 9.070003e-01
2.598260e+00 9.341065e-02 9.065894e-01
2.604260e+00 9.382235e-02 9.061777e-01
2.610261e+00 9.423482e-02 9.057652e-01
2.616262e+00 9.464805e-02 9.053520e-01
2.622262e+00 9.506204e-02 9.049380e-01
2.628263e+00 9.547680e-02 9.045232e-01
2.634263e+00 9.589232e-02 9.041077e-01
2.640264e+00 9.630859e-02 9.036914e-01
2.646265e+00 9.672563e-02 9.032744e-01
2.652265e+00 9.714343e-02 9.028566e-01
2.658266e+00 9.756198e-02 9.024380e-01
2.664266e+00 9.798128e-02 9.020187e-01
2.670267e+00 9.840134e-02 9.015987e-01
2.676268e+00 9.882215e-02 9.011778e-01
2.682268e+00 9.924372e-02 9.007563e-01
2.688269e+00 9.966603e-02 9.003340e-01
2.694269e+00 1.000891e-01 8.999109e-01
2.700270e+00 1.005129e-01 8.994871e-01
2.706271e+00 1.009375e-01 8.990625e-01
2.712271e+00 1.013628e-01 8.986372e-01
2.718272e+00 1.017888e-01 8.982112e-01
2.724272e+00 1.022156e-01 8.977844e-01
2.730273e+00 1.026431e-01 8.973569e-01
2.736274e+00 1.030714e-01 8.969286e-01
2.742274e+00 1.035004e-01 8.964996e-01
2.748275e+00 1.039301e-01 8.960699e-01
2.754275e+00 1.043606e-01 8.956394e-01
2.760276e+00 1.047918e-01 8.952082e-01
2.766277e+00 1.052238e-01 8.947762e-01
2.772277e+00 1.056565e-01 8.943435e-01
2.778278e+00 1.060899e-01 8.939101e-01
2.784278e+00 1.065240e-01 8.934760e-01
2.790279e+00 1.069589e-01 8.930411e-01
2.796280e+00 1.073945e-01 8.926055e-01
2.802280e+00 1.078308e-01 8.921692e-01
2.808281e+00 1.082679e-01 8.917321e-01
2.814281e+00 1.087057e-01 8.912943e-01
2.820282e+00 1.091441e-01 8.908559e-01
2.826283e+00 1.095834e-01 8.904166e-01
2.832283e+00 1.100233e-01 8.899767e-01
2.838284e+00 1.104640e-01 8.895360e-01
2.844284e+00 1.109053e-01 8.890947e-01
2.850285e+00 1.113474e-01 8.886526e-01
2.856286e+00 1.117902e-01 8.882098e-01
2.862286e+00 1.122337e-01 8.877663e-01
2.868287e+00 1.126779e-01 8.873221e-01
2.874287e+00 1.131229e-01 8.868771e-01
2.880288e+00 1.135685e-01 8.864315e-01
2.886289e+00 1.140149e-01 8.859851e-01
2.892289e+00 1.144619e-01 8.855381e-01
2.898290e+00 1.149097e-01 8.850903e-01
2.904290e+00 1.153582e-01 8.846418e-01
2.910291e+00 1.158073e-01 8.841927e-01
2.916292e+00 1.162572e-01 8.837428e-01
2.922292e+00 1.167078e-01 8.832922e-01
2.928293e+00 1.171590e-01 8.828410e-01
2.934293e+00 1.176110e-01 8.823890e-01
2.940294e+00 1.180637e-01 8.819363e-01
2.946295e+00 1.185170e-01 8.814830e-01
2.952295e+00 1.189711e-01 8.810289e-01
2.958296e+00 1.194258e-01 8.805742e-01
2.964296e+00 1.198813e-01 8.801187e-01
2.970297e+00 1.203374e-01 8.796626e-01
2.976298e+00 1.207942e-01 8.792058e-01
2.982298e+00 1.212517e-01 8.787483e-01
2.988299e+00 1.217099e-01 8.782901e-01
2.994299e+00 1.221687e-01 8.778313e-01
3.000300e+00 1.226283e-01 8.773717e-01
3.006301e+00 1.230885e-01 8.769115e-01
3.012301e+00 1.235494e-01 8.764506e-01
3.018302e+00 1.240110e-01 8.759890e-01
3.024302e+00 1.244732e-01 8.755268e-01
3.030303e+00 1.249362e-01 8.750638e-01
3.036304e+00 1.253998e-01 8.746002e-01
3.042304e+00 1.258641e-01 8.741359e-01
3.048305e+00 1.263290e-01 8.736710e-01
3.054305e+00 1.267946e-01 8.732054e-01
3.060306e+00 1.272609e-01 8.727391e-01
3.066307e+00 1.277279e-01 8.722721e-01
3.072307e+00 1.281955e-01 8.718045e-01
3.078308e+00 1.286638e-01 8.713362e-01
3.084308e+00 1.291328e-01 8.708672e-01
3.090309e+00 1.296024e-01 8.703976e-01
3.096310e+00 1.300726e-01 8.699274e-01
3.102310e+00 1.305436e-01 8.694564e-01
3.108311e+00 1.310152e-01 8.689848e-01
3.114311e+00 1.314874e-01 8.685126e-01
3.120312e+00 1.319603e-01 8.680397e-01
3.126313e+00 1.324339e-01 8.675661e-01
3.132313e+00 1.329081e-01 8.670919e-01
3.138314e+00 1.333829e-01 8.666171e-01
3.144314e+00 1.338584e-01 8.661416e-01
3.150315e+00 1.343346e-01 8.656654e-01
3.156316e+00 1.348114e-01 8.651886e-01
3.162316e+00 1.352888e-01 8.647112e-01
3.168317e+00 1.357669e-01 8.642331e-01
3.174317e+00 1.362457e-01 8.637543e-01
3.180318e+00 1.367250e-01 8.632750e-01
3.186319e+00 1.372050e-01 8.627950e-01
3.192319e+00 1.376857e-01 8.623143e-01
3.198320e+00 1.381670e-01 8.618330e-01
3.204320e+00 1.386489e-01 8.613511e-01
3.210321e+00 1.391314e-01 8.608686e-01
3.216322e+00 1.396146e-01 8.603854e-01
3.222322e+00 1.400984e-01 8.599016e-01
3.228323e+00 1.405829e-01 8.594171e-01
3.234323e+00 1.410680e-01 8.589320e-01
3.240324e+00 1.415536e-01 8.584464e-01
3.246325e+00 1.420400e-01 8.579600e-01
3.252325e+00 1.425269e-01 8.574731e-01
3.258326e+00 1.430145e-01 8.569855e-01
3.264326e+00 1.435027e-01 8.564973e-01
3.270327e+00 1.439915e-01 8.560085e-01
3.276328e+00 1.444809e-01 8.555191e-01
3.282328e+00 1.449710e-01 8.550290e-01
3.288329e+00 1.454616e-01 8.545384e-01
3.294329e+00 1.459529e-01 8.540471e-01
3.300330e+00 1.464448e-01 8.535552e-01
3.306331e+00 1.469373e-01 8.530627e-01
3.312331e+00 1.474304e-01 8.525696e-01
3.318332e+00 1.479241e-01 8.520759e-01
3.324332e+00 1.484184e-01 8.515816e-01
3.330333e+00 1.489133e-01 8.510867e-01
3.336334e+00 1.494088e-01 8.505912e-01
3.342334e+00 1.499049e-01 8.500951e-01
3.348335e+00 1.504017e-01 8.495983e-01
3.354335e+00 1.508990e-01 8.491010e-01
3.360336e+00 1.513969e-01 8.486031e-01
3.366337e+00 1.518954e-01 8.481046e-01
3.372337e+00 1.523945e-01 8.476055e-01
3.378338e+00 1.528942e-01 8.471058e-01
3.384338e+00 1.533945e-01 8.466055e-01
3.390339e+00 1.538954e-01 8.461046e-01
3.396340e+00 1.543969e-01 8.456031e-01
3.402340e+00 1.548990e-01 8.451010e-01
3.408341e+00 1.554016e-01 8.445984e-01
3.414341e+00 1.559048e-01 8.440952e-01
3.420342e+00 1.564086e-01 8.435914e-01
3.426343e+00 1.569130e-01 8.430870e-01
3.432343e+00 1.574180e-01 8.425820e-01
3.438344e+00 1.579236e-01 8.420764e-01
3.444344e+00 1.584297e-01 8.415703e-01
3.450345e+00 1.589364e-01 8.410636e-01
3.456346e+00 1.594437e-01 8.405563e-01
3.462346e+00 1.599515e-01 8.400485e-01
3.468347e+00 1.604599e-01 8.395401e-01
3.474347e+00 1.609689e-01 8.390311e-01
3.480348e+00 1.614785e-01 8.385215e-01
3.486349e+00 1.619886e-01 8.380114e-01
