t P_alpha_to_beta P_alpha_to_alpha
0.000000e+00 0.000000e+00 1.000000e+00
4.000400e-04 1.106585e-06 9.999989e-01
8.000800e-04 4.426335e-06 9.999956e-01
1.200120e-03 9.959228e-06 9.999900e-01
1.600160e-03 1.770523e-05 9.999823e-01
2.000200e-03 2.766429e-05 9.999723e-01
2.400240e-03 3.983635e-05 9.999602e-01
2.800280e-03 5.422133e-05 9.999458e-01
3.200320e-03 7.081914e-05 9.999292e-01
3.600360e-03 8.962969e-05 9.999104e-01
4.000400e-03 1.106528e-04 9.998893e-01
4.400440e-03 1.338885e-04 9.998661e-01
4.800480e-03 1.593364e-04 9.998407e-01
5.200520e-03 1.869966e-04 9.998130e-01
5.600560e-03 2.168687e-04 9.997831e-01
6.000600e-03 2.489527e-04 9.997510e-01
6.400640e-03 2.832482e-04 9.997168e-01
6.800680e-03 3.197552e-04 9.996802e-01
7.200720e-03 3.584734e-04 9.996415e-01
7.600760e-03 3.994024e-04 9.996006e-01
8.000800e-03 4.425422e-04 9.995575e-01
8.400840e-03 4.878923e-04 9.995121e-01
8.800880e-03 5.354526e-04 9.994645e-01
9.200920e-03 5.852227e-04 9.994148e-01
9.600960e-03 6.372023e-04 9.993628e-01
1.000100e-02 6.913911e-04 9.993086e-01
1.040104e-02 7.477888e-04 9.992522e-01
1.080108e-02 8.063949e-04 9.991936e-01
1.120112e-02 8.672092e-04 9.991328e-01
1.160116e-02 9.302312e-04 9.990698e-01
1.200120e-02 9.954606e-04 9.990045e-01
1.240124e-02 1.062897e-03 9.989371e-01
1.280128e-02 1.132540e-03 9.988675e-01
1.320132e-02 1.204389e-03 9.987956e-01
1.360136e-02 1.278443e-03 9.987216e-01
1.400140e-02 1.354703e-03 9.986453e-01
1.440144e-02 1.433168e-03 9.985668e-01
1.480148e-02 1.513836e-03 9.984862e-01
1.520152e-02 1.596709e-03 9.984033e-01
1.560156e-02 1.681784e-03 9.983182e-01
1.600160e-02 1.769062e-03 9.982309e-01
1.640164e-02 1.858543e-03 9.981415e-01
1.680168e-02 1.950225e-03 9.980498e-01
1.720172e-02 2.044108e-03 9.979559e-01
1.760176e-02 2.140191e-03 9.978598e-01
1.800180e-02 2.238474e-03 9.977615e-01
1.840184e-02 2.338956e-03 9.976610e-01
1.880188e-02 2.441637e-03 9.975584e-01
1.920192e-02 2.546516e-03 9.974535e-01
1.960196e-02 2.653592e-03 9.973464e-01
2.000200e-02 2.762864e-03 9.972371e-01
2.040204e-02 2.874332e-03 9.971257e-01
2.080208e-02 2.987996e-03 9.970120e-01
2.120212e-02 3.103854e-03 9.968961e-01
2.160216e-02 3.221906e-03 9.967781e-01
2.200220e-02 3.342151e-03 9.966578e-01
2.240224e-02 3.464588e-03 9.965354e-01
2.280228e-02 3.589217e-03 9.964108e-01
2.320232e-02 3.716036e-03 9.962840e-01
2.360236e-02 3.845046e-03 9.961550e-01
2.400240e-02 3.976244e-03 9.960238e-01
2.440244e-02 4.109631e-03 9.958904e-01
2.480248e-02 4.245205e-03 9.957548e-01
2.520252e-02 4.382966e-03 9.956170e-01
2.560256e-02 4.522913e-03 9.954771e-01
2.600260e-02 4.665045e-03 9.953350e-01
2.640264e-02 4.809360e-03 9.951906e-01
2.680268e-02 4.955859e-03 9.950441e-01
2.720272e-02 5.104540e-03 9.948955e-01
2.760276e-02 5.255402e-03 9.947446e-01
2.800280e-02 5.408445e-03 9.945916e-01
2.840284e-02 5.563667e-03 9.944363e-01
2.880288e-02 5.721067e-03 9.942789e-01
2.920292e-02 5.880645e-03 9.941194e-01
2.960296e-02 6.042399e-03 9.939576e-01
3.000300e-02 6.206328e-03 9.937937e-01
3.040304e-02 6.372432e-03 9.936276e-01
3.080308e-02 6.540709e-03 9.934593e-01
3.120312e-02 6.711159e-03 9.932888e-01
3.160316e-02 6.883779e-03 9.931162e-01
3.200320e-02 7.058570e-03 9.929414e-01
3.240324e-02 7.235530e-03 9.927645e-01
3.280328e-02 7.414658e-03 9.925853e-01
3.320332e-02 7.595952e-03 9.924040e-01
3.360336e-02 7.779413e-03 9.922206e-01
3.400340e-02 7.965038e-03 9.920350e-01
3.440344e-02 8.152826e-03 9.918472e-01
3.480348e-02 8.342776e-03 9.916572e-01
3.520352e-02 8.534888e-03 9.914651e-01
3.560356e-02 8.729159e-03 9.912708e-01
3.600360e-02 8.925589e-03 9.910744e-01
3.640364e-02 9.124176e-03 9.908758e-01
3.680368e-02 9.324920e-03 9.906751e-01
3.720372e-02 9.527818e-03 9.904722e-01
3.760376e-02 9.732870e-03 9.902671e-01
3.800380e-02 9.940074e-03 9.900599e-01
3.840384e-02 1.014943e-02 9.898506e-01
3.880388e-02 1.036093e-02 9.896391e-01
3.920392e-02 1.057459e-02 9.894254e-01
3.960396e-02 1.079039e-02 9.892096e-01
4.000400e-02 1.100833e-02 9.889917e-01
4.040404e-02 1.122842e-02 9.887716e-01
4.080408e-02 1.145066e-02 9.885493e-01
4.120412e-02 1.167503e-02 9.883250e-01
4.160416e-02 1.190155e-02 9.880985e-01
4.200420e-02 1.213020e-02 9.878698e-01
4.240424e-02 1.236099e-02 9.876390e-01
4.280428e-02 1.259392e-02 9.874061e-01
4.320432e-02 1.282898e-02 9.871710e-01
4.360436e-02 1.306618e-02 9.869338e-01
4.400440e-02 1.330550e-02 9.866945e-01
4.440444e-02 1.354696e-02 9.864530e-01
4.480448e-02 1.379054e-02 9.862095e-01
4.520452e-02 1.403626e-02 9.859637e-01
4.560456e-02 1.428409e-02 9.857159e-01
4.600460e-02 1.453405e-02 9.854659e-01
4.640464e-02 1.478614e-02 9.852139e-01
4.680468e-02 1.504034e-02 9.849597e-01
4.720472e-02 1.529666e-02 9.847033e-01
4.760476e-02 1.555511e-02 9.844449e-01
4.800480e-02 1.581566e-02 9.841843e-01
4.840484e-02 1.607833e-02 9.839217e-01
4.880488e-02 1.634312e-02 9.836569e-01
4.920492e-02 1.661001e-02 9.833900e-01
4.960496e-02 1.687901e-02 9.831210e-01
5.000500e-02 1.715013e-02 9.828499e-01
5.040504e-02 1.742334e-02 9.825767e-01
5.080508e-02 1.769867e-02 9.823013e-01
5.120512e-02 1.797609e-02 9.820239e-01
5.160516e-02 1.825561e-02 9.817444e-01
5.200520e-02 1.853724e-02 9.814628e-01
5.240524e-02 1.882096e-02 9.811790e-01
5.280528e-02 1.910678e-02 9.808932e-01
5.320532e-02 1.939469e-02 9.806053e-01
5.360536e-02 1.968469e-02 9.803153e-01
5.400540e-02 1.997678e-02 9.800232e-01
5.440544e-02 2.027096e-02 9.797290e-01
5.480548e-02 2.056723e-02 9.794328e-01
5.520552e-02 2.086558e-02 9.791344e-01
5.560556e-02 2.116602e-02 9.788340e-01
5.600560e-02 2.146853e-02 9.785315e-01
5.640564e-02 2.177313e-02 9.782269e-01
5.680568e-02 2.207980e-02 9.779202e-01
5.720572e-02 2.238855e-02 9.776115e-01
5.760576e-02 2.269937e-02 9.773006e-01
5.800580e-02 2.301226e-02 9.769877e-01
5.840584e-02 2.332722e-02 9.766728e-01
5.880588e-02 2.364425e-02 9.763558e-01
5.920592e-02 2.396334e-02 9.760367e-01
5.960596e-02 2.428450e-02 9.757155e-01
6.000600e-02 2.460772e-02 9.753923e-01
6.040604e-02 2.493299e-02 9.750670e-01
6.080608e-02 2.526033e-02 9.747397e-01
6.120612e-02 2.558972e-02 9.744103e-01
6.160616e-02 2.592116e-02 9.740788e-01
6.200620e-02 2.625466e-02 9.737453e-01
6.240624e-02 2.659020e-02 9.734098e-01
6.280628e-02 2.692779e-02 9.730722e-01
6.320632e-02 2.726743e-02 9.727326e-01
6.360636e-02 2.760910e-02 9.723909e-01
6.400640e-02 2.795282e-02 9.720472e-01
6.440644e-02 2.829858e-02 9.717014e-01
6.480648e-02 2.864637e-02 9.713536e-01
6.520652e-02 2.899620e-02 9.710038e-01
6.560656e-02 2.934806e-02 9.706519e-01
6.600660e-02 2.970195e-02 9.702981e-01
6.640664e-02 3.005786e-02 9.699421e-01
6.680668e-02 3.041580e-02 9.695842e-01
6.720672e-02 3.077577e-02 9.692242e-01
6.760676e-02 3.113776e-02 9.688622e-01
6.800680e-02 3.150176e-02 9.684982e-01
6.840684e-02 3.186778e-02 9.681322e-01
6.880688e-02 3.223581e-02 9.677642e-01
6.920692e-02 3.260586e-02 9.673941e-01
6.960696e-02 3.297791e-02 9.670221e-01
7.000700e-02 3.335198e-02 9.666480e-01
7.040704e-02 3.372804e-02 9.662720e-01
7.080708e-02 3.410611e-02 9.658939e-01
7.120712e-02 3.448618e-02 9.655138e-01
7.160716e-02 3.486825e-02 9.651318e-01
7.200720e-02 3.525231e-02 9.647477e-01
7.240724e-02 3.563837e-02 9.643616e-01
7.280728e-02 3.602641e-02 9.639736e-01
7.320732e-02 3.641644e-02 9.635836e-01
7.360736e-02 3.680846e-02 9.631915e-01
7.400740e-02 3.720246e-02 9.627975e-01
7.440744e-02 3.759845e-02 9.624016e-01
7.480748e-02 3.799641e-02 9.620036e-01
7.520752e-02 3.839634e-02 9.616037e-01
7.560756e-02 3.879825e-02 9.612017e-01
7.600760e-02 3.920213e-02 9.607979e-01
7.640764e-02 3.960798e-02 9.603920e-01
7.680768e-02 4.001579e-02 9.599842e-01
7.720772e-02 4.042557e-02 9.595744e-01
7.760776e-02 4.083731e-02 9.591627e-01
7.800780e-02 4.125100e-02 9.587490e-01
7.840784e-02 4.166665e-02 9.583333e-01
7.880788e-02 4.208426e-02 9.579157e-01
7.920792e-02 4.250381e-02 9.574962e-01
7.960796e-02 4.292531e-02 9.570747e-01
8.000800e-02 4.334875e-02 9.566512e-01
8.040804e-02 4.377414e-02 9.562259e-01
8.080808e-02 4.420147e-02 9.557985e-01
8.120812e-02 4.463073e-02 9.553693e-01
8.160816e-02 4.506193e-02 9.549381e-01
8.200820e-02 4.549506e-02 9.545049e-01
8.240824e-02 4.593012e-02 9.540699e-01
8.280828e-02 4.636710e-02 9.536329e-01
8.320832e-02 4.680601e-02 9.531940e-01
8.360836e-02 4.724684e-02 9.527532e-01
8.400840e-02 4.768959e-02 9.523104e-01
8.440844e-02 4.813425e-02 9.518658e-01
8.480848e-02 4.858082e-02 9.514192e-01
8.520852e-02 4.902930e-02 9.509707e-01
8.560856e-02 4.947969e-02 9.505203e-01
8.600860e-02 4.993199e-02 9.500680e-01
8.640864e-02 5.038618e-02 9.496138e-01
8.680868e-02 5.084227e-02 9.491577e-01
8.720872e-02 5.130026e-02 9.486997e-01
8.760876e-02 5.176014e-02 9.482399e-01
8.800880e-02 5.222191e-02 9.477781e-01
8.840884e-02 5.268557e-02 9.473144e-01
8.880888e-02 5.315111e-02 9.468489e-01
8.920892e-02 5.361853e-02 9.463815e-01
8.960896e-02 5.408783e-02 9.459122e-01
9.000900e-02 5.455901e-02 9.454410e-01
9.040904e-02 5.503205e-02 9.449679e-01
9.080908e-02 5.550697e-02 9.444930e-01
9.120912e-02 5.598375e-02 9.440163e-01
9.160916e-02 5.646240e-02 9.435376e-01
9.200920e-02 5.694290e-02 9.430571e-01
9.240924e-02 5.742526e-02 9.425747e-01
9.280928e-02 5.790948e-02 9.420905e-01
9.320932e-02 5.839555e-02 9.416045e-01
9.360936e-02 5.888346e-02 9.411165e-01
9.400940e-02 5.937323e-02 9.406268e-01
9.440944e-02 5.986483e-02 9.401352e-01
9.480948e-02 6.035827e-02 9.396417e-01
9.520952e-02 6.085355e-02 9.391465e-01
9.560956e-02 6.135066e-02 9.386493e-01
9.600960e-02 6.184960e-02 9.381504e-01
9.640964e-02 6.235037e-02 9.376496e-01
9.680968e-02 6.285296e-02 9.371470e-01
9.720972e-02 6.335737e-02 9.366426e-01
9.760976e-02 6.386360e-02 9.361364e-01
9.800980e-02 6.437164e-02 9.356284e-01
9.840984e-02 6.488149e-02 9.351185e-01
9.880988e-02 6.539315e-02 9.346069e-01
9.920992e-02 6.590661e-02 9.340934e-01
9.960996e-02 6.642188e-02 9.335781e-01
1.000100e-01 6.693894e-02 9.330611e-01
1.004100e-01 6.745780e-02 9.325422e-01
1.008101e-01 6.797845e-02 9.320215e-01
1.012101e-01 6.850089e-02 9.314991e-01
1.016102e-01 6.902511e-02 9.309749e-01
1.020102e-01 6.955112e-02 9.304489e-01
1.024102e-01 7.007890e-02 9.299211e-01
1.028103e-01 7.060846e-02 9.293915e-01
1.032103e-01 7.113979e-02 9.288602e-01
1.036104e-01 7.167289e-02 9.283271e-01
1.040104e-01 7.220775e-02 9.277923e-01
1.044104e-01 7.274437e-02 9.272556e-01
1.048105e-01 7.328276e-02 9.267172e-01
1.052105e-01 7.382290e-02 9.261771e-01
1.056106e-01 7.436479e-02 9.256352e-01
1.060106e-01 7.490843e-02 9.250916e-01
1.064106e-01 7.545381e-02 9.245462e-01
1.068107e-01 7.600094e-02 9.239991e-01
1.072107e-01 7.654980e-02 9.234502e-01
1.076108e-01 7.710040e-02 9.228996e-01
1.080108e-01 7.765272e-02 9.223473e-01
1.084108e-01 7.820678e-02 9.217932e-01
1.088109e-01 7.876256e-02 9.212374e-01
1.092109e-01 7.932006e-02 9.206799e-01
1.096110e-01 7.987928e-02 9.201207e-01
1.100110e-01 8.044022e-02 9.195598e-01
1.104110e-01 8.100286e-02 9.189971e-01
1.108111e-01 8.156721e-02 9.184328e-01
1.112111e-01 8.213326e-02 9.178667e-01
1.116112e-01 8.270102e-02 9.172990e-01
1.120112e-01 8.327047e-02 9.167295e-01
1.124112e-01 8.384161e-02 9.161584e-01
1.128113e-01 8.441444e-02 9.155856e-01
1.132113e-01 8.498896e-02 9.150110e-01
1.136114e-01 8.556515e-02 9.144348e-01
1.140114e-01 8.614303e-02 9.138570e-01
1.144114e-01 8.672258e-02 9.132774e-01
1.148115e-01 8.730380e-02 9.126962e-01
1.152115e-01 8.788669e-02 9.121133e-01
1.156116e-01 8.847125e-02 9.115288e-01
1.160116e-01 8.905746e-02 9.109425e-01
1.164116e-01 8.964533e-02 9.103547e-01
1.168117e-01 9.023485e-02 9.097651e-01
1.172117e-01 9.082603e-02 9.091740e-01
1.176118e-01 9.141884e-02 9.085812e-01
1.180118e-01 9.201330e-02 9.079867e-01
1.184118e-01 9.260940e-02 9.073906e-01
1.188119e-01 9.320713e-02 9.067929e-01
1.192119e-01 9.380649e-02 9.061935e-01
1.196120e-01 9.440748e-02 9.055925e-01
1.200120e-01 9.501009e-02 9.049899e-01
1.204120e-01 9.561432e-02 9.043857e-01
1.208121e-01 9.622017e-02 9.037798e-01
1.212121e-01 9.682763e-02 9.031724e-01
1.216122e-01 9.743669e-02 9.025633e-01
1.220122e-01 9.804736e-02 9.019526e-01
1.224122e-01 9.865963e-02 9.013404e-01
1.228123e-01 9.927350e-02 9.007265e-01
1.232123e-01 9.988896e-02 9.001110e-01
1.236124e-01 1.005060e-01 8.994940e-01
1.240124e-01 1.011246e-01 8.988754e-01
1.244124e-01 1.017449e-01 8.982551e-01
1.248125e-01 1.023666e-01 8.976334e-01
1.252125e-01 1.029900e-01 8.970100e-01
1.256126e-01 1.036149e-01 8.963851e-01
1.260126e-01 1.042414e-01 8.957586e-01
1.264126e-01 1.048695e-01 8.951305e-01
1.268127e-01 1.054991e-01 8.945009e-01
1.272127e-01 1.061303e-01 8.938697e-01
1.276128e-01 1.067630e-01 8.932370e-01
1.280128e-01 1.073973e-01 8.926027e-01
1.284128e-01 1.080331e-01 8.919669e-01
1.288129e-01 1.086704e-01 8.913296e-01
1.292129e-01 1.093093e-01 8.906907e-01
1.296130e-01 1.099497e-01 8.900503e-01
1.300130e-01 1.105917e-01 8.894083e-01
1.304130e-01 1.112351e-01 8.887649e-01
1.308131e-01 1.118801e-01 8.881199e-01
1.312131e-01 1.125266e-01 8.874734e-01
1.316132e-01 1.131746e-01 8.868254e-01
1.320132e-01 1.138241e-01 8.861759e-01
1.324132e-01 1.144751e-01 8.855249e-01
1.328133e-01 1.151276e-01 8.848724e-01
1.332133e-01 1.157816e-01 8.842184e-01
1.336134e-01 1.164371e-01 8.835629e-01
1.340134e-01 1.170941e-01 8.829059e-01
1.344134e-01 1.177525e-01 8.822475e-01
1.348135e-01 1.184124e-01 8.815876e-01
1.352135e-01 1.190738e-01 8.809262e-01
1.356136e-01 1.197367e-01 8.802633e-01
1.360136e-01 1.204011e-01 8.795989e-01
1.364136e-01 1.210669e-01 8.789331e-01
1.368137e-01 1.217341e-01 8.782659e-01
1.372137e-01 1.224028e-01 8.775972e-01
1.376138e-01 1.230730e-01 8.769270e-01
1.380138e-01 1.237446e-01 8.762554e-01
1.384138e-01 1.244176e-01 8.755824e-01
1.388139e-01 1.250921e-01 8.749079e-01
1.392139e-01 1.257680e-01 8.742320e-01
1.396140e-01 1.264453e-01 8.735547e-01
1.400140e-01 1.271241e-01 8.728759e-01
1.404140e-01 1.278042e-01 8.721958e-01
1.408141e-01 1.284858e-01 8.715142e-01
1.412141e-01 1.291688e-01 8.708312e-01
1.416142e-01 1.298532e-01 8.701468e-01
1.420142e-01 1.305390e-01 8.694610e-01
1.424142e-01 1.312262e-01 8.687738e-01
1.428143e-01 1.319148e-01 8.680852e-01
1.432143e-01 1.326048e-01 8.673952e-01
1.436144e-01 1.332962e-01 8.667038e-01
1.440144e-01 1.339889e-01 8.660111e-01
1.444144e-01 1.346830e-01 8.653170e-01
1.448145e-01 1.353785e-01 8.646215e-01
1.452145e-01 1.360754e-01 8.639246e-01
1.456146e-01 1.367736e-01 8.632264e-01
1.460146e-01 1.374732e-01 8.625268e-01
1.464146e-01 1.381741e-01 8.618259e-01
1.468147e-01 1.388764e-01 8.611236e-01
1.472147e-01 1.395801e-01 8.604199e-01
1.476148e-01 1.402850e-01 8.597150e-01
1.480148e-01 1.409913e-01 8.590087e-01
1.484148e-01 1.416990e-01 8.583010e-01
1.488149e-01 1.424079e-01 8.575921e-01
1.492149e-01 1.431182e-01 8.568818e-01
1.496150e-01 1.438298e-01 8.561702e-01
1.500150e-01 1.445427e-01 8.554573e-01
1.504150e-01 1.452570e-01 8.547430e-01
1.508151e-01 1.459725e-01 8.540275e-01
1.512151e-01 1.466893e-01 8.533107e-01
1.516152e-01 1.474075e-01 8.525925e-01
1.520152e-01 1.481269e-01 8.518731e-01
1.524152e-01 1.488476e-01 8.511524e-01
1.528153e-01 1.495696e-01 8.504304e-01
1.532153e-01 1.502929e-01 8.497071e-01
1.536154e-01 1.510174e-01 8.489826e-01
1.540154e-01 1.517432e-01 8.482568e-01
1.544154e-01 1.524703e-01 8.475297e-01
1.548155e-01 1.531987e-01 8.468013e-01
1.552155e-01 1.539283e-01 8.460717e-01
1.556156e-01 1.546591e-01 8.453409e-01
1.560156e-01 1.553912e-01 8.446088e-01
1.564156e-01 1.561245e-01 8.438755e-01
1.568157e-01 1.568591e-01 8.431409e-01
1.572157e-01 1.575949e-01 8.424051e-01
1.576158e-01 1.583319e-01 8.416681e-01
1.580158e-01 1.590702e-01 8.409298e-01
1.584158e-01 1.598097e-01 8.401903e-01
1.588159e-01 1.605504e-01 8.394496e-01
1.592159e-01 1.612922e-01 8.387078e-01
1.596160e-01 1.620354e-01 8.379646e-01
1.600160e-01 1.627797e-01 8.372203e-01
1.604160e-01 1.635252e-01 8.364748e-01
1.608161e-01 1.642718e-01 8.357282e-01
1.612161e-01 1.650197e-01 8.349803e-01
1.616162e-01 1.657688e-01 8.342312e-01
1.620162e-01 1.665190e-01 8.334810e-01
1.624162e-01 1.672704e-01 8.327296e-01
1.628163e-01 1.680230e-01 8.319770e-01
1.632163e-01 1.687767e-01 8.312233e-01
1.636164e-01 1.695316e-01 8.304684e-01
1.640164e-01 1.702877e-01 8.297123e-01
1.644164e-01 1.710449e-01 8.289551e-01
1.648165e-01 1.718032e-01 8.281968e-01
1.652165e-01 1.725627e-01 8.274373e-01
1.656166e-01 1.733233e-01 8.266767e-01
1.660166e-01 1.740850e-01 8.259150e-01
1.664166e-01 1.748479e-01 8.251521e-01
1.668167e-01 1.756119e-01 8.243881e-01
1.672167e-01 1.763770e-01 8.236230e-01
1.676168e-01 1.771432e-01 8.228568e-01
1.680168e-01 1.779105e-01 8.220895e-01
1.684168e-01 1.786790e-01 8.213210e-01
1.688169e-01 1.794485e-01 8.205515e-01
1.692169e-01 1.802191e-01 8.197809e-01
1.696170e-01 1.809908e-01 8.190092e-01
1.700170e-01 1.817636e-01 8.182364e-01
1.704170e-01 1.825374e-01 8.174626e-01
1.708171e-01 1.833123e-01 8.166877e-01
1.712171e-01 1.840883e-01 8.159117e-01
1.716172e-01 1.848654e-01 8.151346e-01
1.720172e-01 1.856435e-01 8.143565e-01
1.724172e-01 1.864227e-01 8.135773e-01
1.728173e-01 1.872029e-01 8.127971e-01
1.732173e-01 1.879842e-01 8.120158e-01
1.736174e-01 1.887664e-01 8.112336e-01
1.740174e-01 1.895498e-01 8.104502e-01
1.744174e-01 1.903341e-01 8.096659e-01
1.748175e-01 1.911195e-01 8.088805e-01
1.752175e-01 1.919059e-01 8.080941e-01
1.756176e-01 1.926933e-01 8.073067e-01
1.760176e-01 1.934817e-01 8.065183e-01
1.764176e-01 1.942712e-01 8.057288e-01
1.768177e-01 1.950616e-01 8.049384e-01
1.772177e-01 1.958530e-01 8.041470e-01
1.776178e-01 1.966454e-01 8.033546e-01
1.780178e-01 1.974388e-01 8.025612e-01
1.784178e-01 1.982332e-01 8.017668e-01
1.788179e-01 1.990285e-01 8.009715e-01
1.792179e-01 1.998248e-01 8.001752e-01
1.796180e-01 2.006221e-01 7.993779e-01
1.800180e-01 2.014203e-01 7.985797e-01
1.804180e-01 2.022195e-01 7.977805e-01
1.808181e-01 2.030197e-01 7.969803e-01
1.812181e-01 2.038207e-01 7.961793e-01
1.816182e-01 2.046228e-01 7.953772e-01
1.820182e-01 2.054257e-01 7.945743e-01
1.824182e-01 2.062296e-01 7.937704e-01
1.828183e-01 2.070344e-01 7.929656e-01
1.832183e-01 2.078401e-01 7.921599e-01
1.836184e-01 2.086468e-01 7.913532e-01
1.840184e-01 2.094543e-01 7.905457e-01
1.844184e-01 2.102628e-01 7.897372e-01
1.848185e-01 2.110721e-01 7.889279e-01
1.852185e-01 2.118824e-01 7.881176e-01
1.856186e-01 2.126935e-01 7.873065e-01
1.860186e-01 2.135055e-01 7.864945e-01
1.864186e-01 2.143184e-01 7.856816e-01
1.868187e-01 2.151322e-01 7.848678e-01
1.872187e-01 2.159468e-01 7.840532e-01
1.876188e-01 2.167623e-01 7.832377e-01
1.880188e-01 2.175787e-01 7.824213e-01
1.884188e-01 2.183959e-01 7.816041e-01
1.888189e-01 2.192140e-01 7.807860e-01
1.892189e-01 2.200329e-01 7.799671e-01
1.896190e-01 2.208526e-01 7.791474e-01
1.900190e-01 2.216732e-01 7.783268e-01
1.904190e-01 2.224946e-01 7.775054e-01
1.908191e-01 2.233168e-01 7.766832e-01
1.912191e-01 2.241399e-01 7.758601e-01
1.916192e-01 2.249637e-01 7.750363e-01
1.920192e-01 2.257884e-01 7.742116e-01
1.924192e-01 2.266138e-01 7.733862e-01
1.928193e-01 2.274401e-01 7.725599e-01
1.932193e-01 2.282671e-01 7.717329e-01
1.936194e-01 2.290950e-01 7.709050e-01
1.940194e-01 2.299236e-01 7.700764e-01
1.944194e-01 2.307530e-01 7.692470e-01
1.948195e-01 2.315831e-01 7.684169e-01
1.952195e-01 2.324141e-01 7.675859e-01
1.956196e-01 2.332458e-01 7.667542e-01
1.960196e-01 2.340782e-01 7.659218e-01
1.964196e-01 2.349114e-01 7.650886e-01
1.968197e-01 2.357453e-01 7.642547e-01
1.972197e-01 2.365800e-01 7.634200e-01
1.976198e-01 2.374154e-01 7.625846e-01
1.980198e-01 2.382516e-01 7.617484e-01
1.984198e-01 2.390884e-01 7.609116e-01
1.988199e-01 2.399260e-01 7.600740e-01
1.992199e-01 2.407643e-01 7.592357e-01
1.996200e-01 2.416033e-01 7.583967e-01
2.000200e-01 2.424430e-01 7.575570e-01
2.004200e-01 2.432834e-01 7.567166e-01
2.008201e-01 2.441245e-01 7.558755e-01
2.012201e-01 2.449663e-01 7.550337e-01
2.016202e-01 2.458088e-01 7.541912e-01
2.020202e-01 2.466519e-01 7.533481e-01
2.024202e-01 2.474957e-01 7.525043e-01
2.028203e-01 2.483402e-01 7.516598e-01
2.032203e-01 2.491854e-01 7.508146e-01
2.036204e-01 2.500311e-01 7.499689e-01
2.040204e-01 2.508776e-01 7.491224e-01
2.044204e-01 2.517247e-01 7.482753e-01
2.048205e-01 2.525724e-01 7.474276e-01
2.052205e-01 2.534208e-01 7.465792e-01
2.056206e-01 2.542698e-01 7.457302e-01
2.060206e-01 2.551194e-01 7.448806e-01
2.064206e-01 2.559696e-01 7.440304e-01
2.068207e-01 2.568205e-01 7.431795e-01
2.072207e-01 2.576719e-01 7.423281e-01
2.076208e-01 2.585240e-01 7.414760e-01
2.080208e-01 2.593767e-01 7.406233e-01
2.084208e-01 2.602299e-01 7.397701e-01
2.088209e-01 2.610837e-01 7.389163e-01
2.092209e-01 2.619382e-01 7.380618e-01
2.096210e-01 2.627931e-01 7.372069e-01
2.100210e-01 2.636487e-01 7.363513e-01
2.104210e-01 2.645048e-01 7.354952e-01
2.108211e-01 2.653615e-01 7.346385e-01
2.112211e-01 2.662188e-01 7.337812e-01
2.116212e-01 2.670766e-01 7.329234e-01
2.120212e-01 2.679349e-01 7.320651e-01
2.124212e-01 2.687938e-01 7.312062e-01
2.128213e-01 2.696532e-01 7.303468e-01
2.132213e-01 2.705131e-01 7.294869e-01
2.136214e-01 2.713736e-01 7.286264e-01
2.140214e-01 2.722345e-01 7.277655e-01
2.144214e-01 2.730960e-01 7.269040e-01
2.148215e-01 2.739580e-01 7.260420e-01
2.152215e-01 2.748205e-01 7.251795e-01
2.156216e-01 2.756835e-01 7.243165e-01
2.160216e-01 2.765469e-01 7.234531e-01
2.164216e-01 2.774109e-01 7.225891e-01
2.168217e-01 2.782753e-01 7.217247e-01
2.172217e-01 2.791402e-01 7.208598e-01
2.176218e-01 2.800056e-01 7.199944e-01
2.180218e-01 2.808715e-01 7.191285e-01
2.184218e-01 2.817378e-01 7.182622e-01
2.188219e-01 2.826045e-01 7.173955e-01
2.192219e-01 2.834717e-01 7.165283e-01
2.196220e-01 2.843394e-01 7.156606e-01
2.200220e-01 2.852074e-01 7.147926e-01
2.204220e-01 2.860759e-01 7.139241e-01
2.208221e-01 2.869449e-01 7.130551e-01
2.212221e-01 2.878142e-01 7.121858e-01
2.216222e-01 2.886840e-01 7.113160e-01
2.220222e-01 2.895542e-01 7.104458e-01
2.224222e-01 2.904247e-01 7.095753e-01
2.228223e-01 2.912957e-01 7.087043e-01
2.232223e-01 2.921671e-01 7.078329e-01
2.236224e-01 2.930388e-01 7.069612e-01
2.240224e-01 2.939110e-01 7.060890e-01
2.244224e-01 2.947835e-01 7.052165e-01
2.248225e-01 2.956563e-01 7.043437e-01
2.252225e-01 2.965296e-01 7.034704e-01
2.256226e-01 2.974032e-01 7.025968e-01
2.260226e-01 2.982771e-01 7.017229e-01
2.264226e-01 2.991515e-01 7.008485e-01
2.268227e-01 3.000261e-01 6.999739e-01
2.272227e-01 3.009011e-01 6.990989e-01
2.276228e-01 3.017764e-01 6.982236e-01
2.280228e-01 3.026521e-01 6.973479e-01
2.284228e-01 3.035280e-01 6.964720e-01
2.288229e-01 3.044043e-01 6.955957e-01
2.292229e-01 3.052809e-01 6.947191e-01
2.296230e-01 3.061578e-01 6.938422e-01
2.300230e-01 3.070350e-01 6.929650e-01
2.304230e-01 3.079125e-01 6.920875e-01
2.308231e-01 3.087903e-01 6.912097e-01
2.312231e-01 3.096683e-01 6.903317e-01
2.316232e-01 3.105467e-01 6.894533e-01
2.320232e-01 3.114253e-01 6.885747e-01
2.324232e-01 3.123041e-01 6.876959e-01
