t P_alpha_to_beta P_alpha_to_alpha
5.400540e-01 4.218922e-03 9.957811e-01
5.460546e-01 4.313005e-03 9.956870e-01
5.520552e-01 4.408118e-03 9.955919e-01
5.580558e-01 4.504263e-03 9.954957e-01
5.640564e-01 4.601438e-03 9.953986e-01
5.700570e-01 4.699644e-03 9.953004e-01
5.760576e-01 4.798879e-03 9.952011e-01
5.820582e-01 4.899144e-03 9.951009e-01
5.880588e-01 5.000438e-03 9.949996e-01
5.940594e-01 5.102761e-03 9.948972e-01
6.000600e-01 5.206113e-03 9.947939e-01
6.060606e-01 5.310494e-03 9.946895e-01
6.120612e-01 5.415903e-03 9.945841e-01
6.180618e-01 5.522339e-03 9.944777e-01
6.240624e-01 5.629803e-03 9.943702e-01
6.300630e-01 5.738294e-03 9.942617e-01
6.360636e-01 5.847812e-03 9.941522e-01
6.420642e-01 5.958357e-03 9.940416e-01
6.480648e-01 6.069927e-03 9.939301e-01
6.540654e-01 6.182524e-03 9.938175e-01
6.600660e-01 6.296146e-03 9.937039e-01
6.660666e-01 6.410794e-03 9.935892e-01
6.720672e-01 6.526466e-03 9.934735e-01
6.780678e-01 6.643163e-03 9.933568e-01
6.840684e-01 6.760884e-03 9.932391e-01
6.900690e-01 6.879629e-03 9.931204e-01
6.960696e-01 6.999397e-03 9.930006e-01
7.020702e-01 7.120189e-03 9.928798e-01
7.080708e-01 7.242003e-03 9.927580e-01
7.140714e-01 7.364840e-03 9.926352e-01
7.200720e-01 7.488699e-03 9.925113e-01
7.260726e-01 7.613579e-03 9.923864e-01
7.320732e-01 7.739481e-03 9.922605e-01
7.380738e-01 7.866404e-03 9.921336e-01
7.440744e-01 7.994347e-03 9.920057e-01
7.500750e-01 8.123311e-03 9.918767e-01
7.560756e-01 8.253295e-03 9.917467e-01
7.620762e-01 8.384297e-03 9.916157e-01
7.680768e-01 8.516320e-03 9.914837e-01
7.740774e-01 8.649360e-03 9.913506e-01
7.800780e-01 8.783419e-03 9.912166e-01
7.860786e-01 8.918496e-03 9.910815e-01
7.920792e-01 9.054590e-03 9.909454e-01
7.980798e-01 9.191702e-03 9.908083e-01
8.040804e-01 9.329830e-03 9.906702e-01
8.100810e-01 9.468974e-03 9.905310e-01
8.160816e-01 9.609135e-03 9.903909e-01
8.220822e-01 9.750310e-03 9.902497e-01
8.280828e-01 9.892501e-03 9.901075e-01
8.340834e-01 1.003571e-02 9.899643e-01
8.400840e-01 1.017993e-02 9.898201e-01
8.460846e-01 1.032516e-02 9.896748e-01
8.520852e-01 1.047141e-02 9.895286e-01
8.580858e-01 1.061867e-02 9.893813e-01
8.640864e-01 1.076694e-02 9.892331e-01
8.700870e-01 1.091622e-02 9.890838e-01
8.760876e-01 1.106652e-02 9.889335e-01
8.820882e-01 1.121782e-02 9.887822e-01
8.880888e-01 1.137014e-02 9.886299e-01
8.940894e-01 1.152347e-02 9.884765e-01
9.000900e-01 1.167781e-02 9.883222e-01
9.060906e-01 1.183315e-02 9.881668e-01
9.120912e-01 1.198951e-02 9.880105e-01
9.180918e-01 1.214688e-02 9.878531e-01
9.240924e-01 1.230525e-02 9.876948e-01
9.300930e-01 1.246463e-02 9.875354e-01
9.360936e-01 1.262501e-02 9.873750e-01
9.420942e-01 1.278641e-02 9.872136e-01
9.480948e-01 1.294881e-02 9.870512e-01
9.540954e-01 1.311221e-02 9.868878e-01
9.600960e-01 1.327662e-02 9.867234e-01
9.660966e-01 1.344204e-02 9.865580e-01
9.720972e-01 1.360846e-02 9.863915e-01
9.780978e-01 1.377588e-02 9.862241e-01
9.840984e-01 1.394430e-02 9.860557e-01
9.900990e-01 1.411373e-02 9.858863e-01
9.960996e-01 1.428416e-02 9.857158e-01
1.002100e+00 1.445560e-02 9.855444e-01
1.008101e+00 1.462803e-02 9.853720e-01
1.014101e+00 1.480146e-02 9.851985e-01
1.020102e+00 1.497590e-02 9.850241e-01
1.026103e+00 1.515133e-02 9.848487e-01
1.032103e+00 1.532777e-02 9.846722e-01
1.038104e+00 1.550520e-02 9.844948e-01
1.044104e+00 1.568363e-02 9.843164e-01
1.050105e+00 1.586305e-02 9.841369e-01
1.056106e+00 1.604348e-02 9.839565e-01
1.062106e+00 1.622490e-02 9.837751e-01
1.068107e+00 1.640732e-02 9.835927e-01
1.074107e+00 1.659073e-02 9.834093e-01
1.080108e+00 1.677514e-02 9.832249e-01
1.086109e+00 1.696054e-02 9.830395e-01
1.092109e+00 1.714693e-02 9.828531e-01
1.098110e+00 1.733432e-02 9.826657e-01
1.104110e+00 1.752270e-02 9.824773e-01
1.110111e+00 1.771208e-02 9.822879e-01
1.116112e+00 1.790244e-02 9.820976e-01
1.122112e+00 1.809380e-02 9.819062e-01
1.128113e+00 1.828614e-02 9.817139e-01
1.134113e+00 1.847948e-02 9.815205e-01
1.140114e+00 1.867380e-02 9.813262e-01
1.146115e+00 1.886912e-02 9.811309e-01
1.152115e+00 1.906542e-02 9.809346e-01
1.158116e+00 1.926271e-02 9.807373e-01
1.164116e+00 1.946099e-02 9.805390e-01
1.170117e+00 1.966025e-02 9.803398e-01
1.176118e+00 1.986050e-02 9.801395e-01
1.182118e+00 2.006173e-02 9.799383e-01
1.188119e+00 2.026395e-02 9.797360e-01
1.194119e+00 2.046715e-02 9.795328e-01
1.200120e+00 2.067134e-02 9.793287e-01
1.206121e+00 2.087651e-02 9.791235e-01
1.212121e+00 2.108266e-02 9.789173e-01
1.218122e+00 2.128980e-02 9.787102e-01
1.224122e+00 2.149791e-02 9.785021e-01
1.230123e+00 2.170700e-02 9.782930e-01
1.236124e+00 2.191708e-02 9.780829e-01
1.242124e+00 2.212813e-02 9.778719e-01
1.248125e+00 2.234016e-02 9.776598e-01
1.254125e+00 2.255317e-02 9.774468e-01
1.260126e+00 2.276716e-02 9.772328e-01
1.266127e+00 2.298212e-02 9.770179e-01
1.272127e+00 2.319806e-02 9.768019e-01
1.278128e+00 2.341498e-02 9.765850e-01
1.284128e+00 2.363287e-02 9.763671e-01
1.290129e+00 2.385173e-02 9.761483e-01
1.296130e+00 2.407157e-02 9.759284e-01
1.302130e+00 2.429238e-02 9.757076e-01
1.308131e+00 2.451417e-02 9.754858e-01
1.314131e+00 2.473692e-02 9.752631e-01
1.320132e+00 2.496064e-02 9.750394e-01
1.326133e+00 2.518534e-02 9.748147e-01
1.332133e+00 2.541100e-02 9.745890e-01
1.338134e+00 2.563764e-02 9.743624e-01
1.344134e+00 2.586524e-02 9.741348e-01
1.350135e+00 2.609381e-02 9.739062e-01
1.356136e+00 2.632334e-02 9.736767e-01
1.362136e+00 2.655385e-02 9.734462e-01
1.368137e+00 2.678532e-02 9.732147e-01
1.374137e+00 2.701775e-02 9.729823e-01
1.380138e+00 2.725114e-02 9.727489e-01
1.386139e+00 2.748550e-02 9.725145e-01
1.392139e+00 2.772083e-02 9.722792e-01
1.398140e+00 2.795711e-02 9.720429e-01
1.404140e+00 2.819436e-02 9.718056e-01
1.410141e+00 2.843257e-02 9.715674e-01
1.416142e+00 2.867173e-02 9.713283e-01
1.422142e+00 2.891186e-02 9.710881e-01
1.428143e+00 2.915294e-02 9.708471e-01
1.434143e+00 2.939499e-02 9.706050e-01
1.440144e+00 2.963799e-02 9.703620e-01
1.446145e+00 2.988194e-02 9.701181e-01
1.452145e+00 3.012685e-02 9.698731e-01
1.458146e+00 3.037272e-02 9.696273e-01
1.464146e+00 3.061954e-02 9.693805e-01
1.470147e+00 3.086732e-02 9.691327e-01
1.476148e+00 3.111604e-02 9.688840e-01
1.482148e+00 3.136572e-02 9.686343e-01
1.488149e+00 3.161635e-02 9.683836e-01
1.494149e+00 3.186794e-02 9.681321e-01
1.500150e+00 3.212047e-02 9.678795e-01
1.506151e+00 3.237395e-02 9.676261e-01
1.512151e+00 3.262838e-02 9.673716e-01
1.518152e+00 3.288375e-02 9.671162e-01
1.524152e+00 3.314007e-02 9.668599e-01
1.530153e+00 3.339734e-02 9.666027e-01
1.536154e+00 3.365556e-02 9.663444e-01
1.542154e+00 3.391472e-02 9.660853e-01
1.548155e+00 3.417482e-02 9.658252e-01
1.554155e+00 3.443587e-02 9.655641e-01
1.560156e+00 3.469785e-02 9.653021e-01
1.566157e+00 3.496078e-02 9.650392e-01
1.572157e+00 3.522465e-02 9.647753e-01
1.578158e+00 3.548946e-02 9.645105e-01
1.584158e+00 3.575521e-02 9.642448e-01
1.590159e+00 3.602190e-02 9.639781e-01
1.596160e+00 3.628953e-02 9.637105e-01
1.602160e+00 3.655809e-02 9.634419e-01
1.608161e+00 3.682759e-02 9.631724e-01
1.614161e+00 3.709802e-02 9.629020e-01
1.620162e+00 3.736939e-02 9.626306e-01
1.626163e+00 3.764169e-02 9.623583e-01
1.632163e+00 3.791492e-02 9.620851e-01
1.638164e+00 3.818909e-02 9.618109e-01
1.644164e+00 3.846418e-02 9.615358e-01
1.650165e+00 3.874021e-02 9.612598e-01
1.656166e+00 3.901717e-02 9.609828e-01
1.662166e+00 3.929506e-02 9.607049e-01
1.668167e+00 3.957387e-02 9.604261e-01
1.674167e+00 3.985361e-02 9.601464e-01
1.680168e+00 4.013428e-02 9.598657e-01
1.686169e+00 4.041587e-02 9.595841e-01
1.692169e+00 4.069839e-02 9.593016e-01
1.698170e+00 4.098183e-02 9.590182e-01
1.704170e+00 4.126619e-02 9.587338e-01
1.710171e+00 4.155148e-02 9.584485e-01
1.716172e+00 4.183769e-02 9.581623e-01
1.722172e+00 4.212482e-02 9.578752e-01
1.728173e+00 4.241286e-02 9.575871e-01
1.734173e+00 4.270183e-02 9.572982e-01
1.740174e+00 4.299171e-02 9.570083e-01
1.746175e+00 4.328251e-02 9.567175e-01
1.752175e+00 4.357423e-02 9.564258e-01
1.758176e+00 4.386686e-02 9.561331e-01
1.764176e+00 4.416041e-02 9.558396e-01
1.770177e+00 4.445487e-02 9.555451e-01
1.776178e+00 4.475025e-02 9.552498e-01
1.782178e+00 4.504653e-02 9.549535e-01
1.788179e+00 4.534373e-02 9.546563e-01
1.794179e+00 4.564183e-02 9.543582e-01
1.800180e+00 4.594085e-02 9.540592e-01
1.806181e+00 4.624077e-02 9.537592e-01
1.812181e+00 4.654160e-02 9.534584e-01
1.818182e+00 4.684334e-02 9.531567e-01
1.824182e+00 4.714599e-02 9.528540e-01
1.830183e+00 4.744953e-02 9.525505e-01
1.836184e+00 4.775399e-02 9.522460e-01
1.842184e+00 4.805934e-02 9.519407e-01
1.848185e+00 4.836560e-02 9.516344e-01
1.854185e+00 4.867276e-02 9.513272e-01
1.860186e+00 4.898082e-02 9.510192e-01
1.866187e+00 4.928978e-02 9.507102e-01
1.872187e+00 4.959963e-02 9.504004e-01
1.878188e+00 4.991039e-02 9.500896e-01
1.884188e+00 5.022204e-02 9.497780e-01
1.890189e+00 5.053458e-02 9.494654e-01
1.896190e+00 5.084803e-02 9.491520e-01
1.902190e+00 5.116236e-02 9.488376e-01
1.908191e+00 5.147759e-02 9.485224e-01
1.914191e+00 5.179371e-02 9.482063e-01
1.920192e+00 5.211072e-02 9.478893e-01
1.926193e+00 5.242862e-02 9.475714e-01
1.932193e+00 5.274741e-02 9.472526e-01
1.938194e+00 5.306709e-02 9.469329e-01
1.944194e+00 5.338766e-02 9.466123e-01
1.950195e+00 5.370911e-02 9.462909e-01
1.956196e+00 5.403145e-02 9.459686e-01
1.962196e+00 5.435467e-02 9.456453e-01
1.968197e+00 5.467878e-02 9.453212e-01
1.974197e+00 5.500377e-02 9.449962e-01
1.980198e+00 5.532964e-02 9.446704e-01
1.986199e+00 5.565639e-02 9.443436e-01
1.992199e+00 5.598402e-02 9.440160e-01
1.998200e+00 5.631253e-02 9.436875e-01
2.004200e+00 5.664192e-02 9.433581e-01
2.010201e+00 5.697218e-02 9.430278e-01
2.016202e+00 5.730332e-02 9.426967e-01
2.022202e+00 5.763533e-02 9.423647e-01
2.028203e+00 5.796822e-02 9.420318e-01
2.034203e+00 5.830198e-02 9.416980e-01
2.040204e+00 5.863662e-02 9.413634e-01
2.046205e+00 5.897212e-02 9.410279e-01
2.052205e+00 5.930850e-02 9.406915e-01
2.058206e+00 5.964574e-02 9.403543e-01
2.064206e+00 5.998385e-02 9.400161e-01
2.070207e+00 6.032283e-02 9.396772e-01
2.076208e+00 6.066267e-02 9.393373e-01
2.082208e+00 6.100338e-02 9.389966e-01
2.088209e+00 6.134495e-02 9.386550e-01
2.094209e+00 6.168739e-02 9.383126e-01
2.100210e+00 6.203069e-02 9.379693e-01
2.106211e+00 6.237485e-02 9.376252e-01
2.112211e+00 6.271986e-02 9.372801e-01
2.118212e+00 6.306574e-02 9.369343e-01
2.124212e+00 6.341248e-02 9.365875e-01
2.130213e+00 6.376007e-02 9.362399e-01
2.136214e+00 6.410852e-02 9.358915e-01
2.142214e+00 6.445782e-02 9.355422e-01
2.148215e+00 6.480797e-02 9.351920e-01
2.154215e+00 6.515898e-02 9.348410e-01
2.160216e+00 6.551084e-02 9.344892e-01
2.166217e+00 6.586355e-02 9.341364e-01
2.172217e+00 6.621712e-02 9.337829e-01
2.178218e+00 6.657153e-02 9.334285e-01
2.184218e+00 6.692678e-02 9.330732e-01
2.190219e+00 6.728289e-02 9.327171e-01
2.196220e+00 6.763983e-02 9.323602e-01
2.202220e+00 6.799763e-02 9.320024e-01
2.208221e+00 6.835626e-02 9.316437e-01
2.214221e+00 6.871574e-02 9.312843e-01
2.220222e+00 6.907606e-02 9.309239e-01
2.226223e+00 6.943722e-02 9.305628e-01
2.232223e+00 6.979922e-02 9.302008e-01
2.238224e+00 7.016206e-02 9.298379e-01
2.244224e+00 7.052573e-02 9.294743e-01
2.250225e+00 7.089024e-02 9.291098e-01
2.256226e+00 7.125559e-02 9.287444e-01
2.262226e+00 7.162177e-02 9.283782e-01
2.268227e+00 7.198878e-02 9.280112e-01
2.274227e+00 7.235662e-02 9.276434e-01
2.280228e+00 7.272529e-02 9.272747e-01
2.286229e+00 7.309480e-02 9.269052e-01
2.292229e+00 7.346513e-02 9.265349e-01
2.298230e+00 7.383628e-02 9.261637e-01
2.304230e+00 7.420827e-02 9.257917e-01
2.310231e+00 7.458108e-02 9.254189e-01
2.316232e+00 7.495471e-02 9.250453e-01
2.322232e+00 7.532917e-02 9.246708e-01
2.328233e+00 7.570444e-02 9.242956e-01
2.334233e+00 7.608054e-02 9.239195e-01
2.340234e+00 7.645746e-02 9.235425e-01
2.346235e+00 7.683519e-02 9.231648e-01
2.352235e+00 7.721375e-02 9.227863e-01
2.358236e+00 7.759312e-02 9.224069e-01
2.364236e+00 7.797330e-02 9.220267e-01
2.370237e+00 7.835430e-02 9.216457e-01
2.376238e+00 7.873611e-02 9.212639e-01
2.382238e+00 7.911873e-02 9.208813e-01
2.388239e+00 7.950217e-02 9.204978e-01
2.394239e+00 7.988641e-02 9.201136e-01
2.400240e+00 8.027146e-02 9.197285e-01
2.406241e+00 8.065732e-02 9.193427e-01
2.412241e+00 8.104398e-02 9.189560e-01
2.418242e+00 8.143145e-02 9.185686e-01
2.424242e+00 8.181972e-02 9.181803e-01
2.430243e+00 8.220880e-02 9.177912e-01
2.436244e+00 8.259867e-02 9.174013e-01
2.442244e+00 8.298935e-02 9.170107e-01
2.448245e+00 8.338083e-02 9.166192e-01
2.454245e+00 8.377310e-02 9.162269e-01
2.460246e+00 8.416617e-02 9.158338e-01
2.466247e+00 8.456004e-02 9.154400e-01
2.472247e+00 8.495470e-02 9.150453e-01
2.478248e+00 8.535015e-02 9.146498e-01
2.484248e+00 8.574640e-02 9.142536e-01
2.490249e+00 8.614343e-02 9.138566e-01
2.496250e+00 8.654126e-02 9.134587e-01
2.502250e+00 8.693988e-02 9.130601e-01
2.508251e+00 8.733928e-02 9.126607e-01
2.514251e+00 8.773947e-02 9.122605e-01
2.520252e+00 8.814044e-02 9.118596e-01
2.526253e+00 8.854220e-02 9.114578e-01
2.532253e+00 8.894474e-02 9.110553e-01
2.538254e+00 8.934806e-02 9.106519e-01
2.544254e+00 8.975217e-02 9.102478e-01
2.550255e+00 9.015705e-02 9.098429e-01
2.556256e+00 9.056271e-02 9.094373e-01
2.562256e+00 9.096915e-02 9.090309e-01
2.568257e+00 9.137636e-02 9.086236e-01
2.574257e+00 9.178435e-02 9.082157e-01
2.580258e+00 9.219311e-02 9.078069e-01
2.586259e+00 9.260264e-02 9.073974e-01
2.592259e+00 9.301294e-02 9.069871e-01
2.598260e+00 9.342401e-02 9.065760e-01
2.604260e+00 9.383585e-02 9.061641e-01
2.610261e+00 9.424846e-02 9.057515e-01
2.616262e+00 9.466184e-02 9.053382e-01
2.622262e+00 9.507597e-02 9.049240e-01
2.628263e+00 9.549088e-02 9.045091e-01
2.634263e+00 9.590654e-02 9.040935e-01
2.640264e+00 9.632297e-02 9.036770e-01
2.646265e+00 9.674015e-02 9.032598e-01
2.652265e+00 9.715809e-02 9.028419e-01
2.658266e+00 9.757680e-02 9.024232e-01
2.664266e+00 9.799625e-02 9.020037e-01
2.670267e+00 9.841646e-02 9.015835e-01
2.676268e+00 9.883743e-02 9.011626e-01
2.682268e+00 9.925915e-02 9.007409e-01
2.688269e+00 9.968162e-02 9.003184e-01
2.694269e+00 1.001048e-01 8.998952e-01
2.700270e+00 1.005288e-01 8.994712e-01
2.706271e+00 1.009535e-01 8.990465e-01
2.712271e+00 1.013790e-01 8.986210e-01
2.718272e+00 1.018052e-01 8.981948e-01
2.724272e+00 1.022321e-01 8.977679e-01
2.730273e+00 1.026598e-01 8.973402e-01
2.736274e+00 1.030883e-01 8.969117e-01
2.742274e+00 1.035174e-01 8.964826e-01
2.748275e+00 1.039473e-01 8.960527e-01
2.754275e+00 1.043780e-01 8.956220e-01
2.760276e+00 1.048094e-01 8.951906e-01
2.766277e+00 1.052415e-01 8.947585e-01
2.772277e+00 1.056744e-01 8.943256e-01
2.778278e+00 1.061079e-01 8.938921e-01
2.784278e+00 1.065423e-01 8.934577e-01
2.790279e+00 1.069773e-01 8.930227e-01
2.796280e+00 1.074131e-01 8.925869e-01
2.802280e+00 1.078496e-01 8.921504e-01
2.808281e+00 1.082868e-01 8.917132e-01
2.814281e+00 1.087248e-01 8.912752e-01
2.820282e+00 1.091634e-01 8.908366e-01
2.826283e+00 1.096028e-01 8.903972e-01
2.832283e+00 1.100429e-01 8.899571e-01
2.838284e+00 1.104838e-01 8.895162e-01
2.844284e+00 1.109253e-01 8.890747e-01
2.850285e+00 1.113676e-01 8.886324e-01
2.856286e+00 1.118106e-01 8.881894e-01
2.862286e+00 1.122543e-01 8.877457e-01
2.868287e+00 1.126987e-01 8.873013e-01
2.874287e+00 1.131438e-01 8.868562e-01
2.880288e+00 1.135897e-01 8.864103e-01
2.886289e+00 1.140362e-01 8.859638e-01
2.892289e+00 1.144835e-01 8.855165e-01
2.898290e+00 1.149314e-01 8.850686e-01
2.904290e+00 1.153801e-01 8.846199e-01
2.910291e+00 1.158295e-01 8.841705e-01
2.916292e+00 1.162795e-01 8.837205e-01
2.922292e+00 1.167303e-01 8.832697e-01
2.928293e+00 1.171818e-01 8.828182e-01
2.934293e+00 1.176339e-01 8.823661e-01
2.940294e+00 1.180868e-01 8.819132e-01
2.946295e+00 1.185404e-01 8.814596e-01
2.952295e+00 1.189946e-01 8.810054e-01
2.958296e+00 1.194496e-01 8.805504e-01
2.964296e+00 1.199052e-01 8.800948e-01
2.970297e+00 1.203615e-01 8.796385e-01
2.976298e+00 1.208186e-01 8.791814e-01
2.982298e+00 1.212763e-01 8.787237e-01
2.988299e+00 1.217347e-01 8.782653e-01
2.994299e+00 1.221937e-01 8.778063e-01
3.000300e+00 1.226535e-01 8.773465e-01
3.006301e+00 1.231139e-01 8.768861e-01
3.012301e+00 1.235751e-01 8.764249e-01
3.018302e+00 1.240369e-01 8.759631e-01
3.024302e+00 1.244994e-01 8.755006e-01
3.030303e+00 1.249625e-01 8.750375e-01
3.036304e+00 1.254263e-01 8.745737e-01
3.042304e+00 1.258909e-01 8.741091e-01
3.048305e+00 1.263560e-01 8.736440e-01
3.054305e+00 1.268219e-01 8.731781e-01
3.060306e+00 1.272884e-01 8.727116e-01
3.066307e+00 1.277556e-01 8.722444e-01
3.072307e+00 1.282235e-01 8.717765e-01
3.078308e+00 1.286920e-01 8.713080e-01
3.084308e+00 1.291612e-01 8.708388e-01
3.090309e+00 1.296310e-01 8.703690e-01
3.096310e+00 1.301015e-01 8.698985e-01
3.102310e+00 1.305727e-01 8.694273e-01
3.108311e+00 1.310445e-01 8.689555e-01
3.114311e+00 1.315170e-01 8.684830e-01
3.120312e+00 1.319902e-01 8.680098e-01
3.126313e+00 1.324640e-01 8.675360e-01
3.132313e+00 1.329384e-01 8.670616e-01
3.138314e+00 1.334135e-01 8.665865e-01
3.144314e+00 1.338893e-01 8.661107e-01
3.150315e+00 1.343657e-01 8.656343e-01
3.156316e+00 1.348427e-01 8.651573e-01
3.162316e+00 1.353204e-01 8.646796e-01
3.168317e+00 1.357988e-01 8.642012e-01
3.174317e+00 1.362778e-01 8.637222e-01
3.180318e+00 1.367574e-01 8.632426e-01
3.186319e+00 1.372377e-01 8.627623e-01
3.192319e+00 1.377186e-01 8.622814e-01
3.198320e+00 1.382001e-01 8.617999e-01
3.204320e+00 1.386823e-01 8.613177e-01
3.210321e+00 1.391651e-01 8.608349e-01
3.216322e+00 1.396486e-01 8.603514e-01
3.222322e+00 1.401326e-01 8.598674e-01
3.228323e+00 1.406174e-01 8.593826e-01
3.234323e+00 1.411027e-01 8.588973e-01
3.240324e+00 1.415887e-01 8.584113e-01
3.246325e+00 1.420753e-01 8.579247e-01
3.252325e+00 1.425625e-01 8.574375e-01
3.258326e+00 1.430503e-01 8.569497e-01
3.264326e+00 1.435388e-01 8.564612e-01
3.270327e+00 1.440279e-01 8.559721e-01
3.276328e+00 1.445176e-01 8.554824e-01
3.282328e+00 1.450079e-01 8.549921e-01
3.288329e+00 1.454989e-01 8.545011e-01
3.294329e+00 1.459904e-01 8.540096e-01
3.300330e+00 1.464826e-01 8.535174e-01
3.306331e+00 1.469754e-01 8.530246e-01
3.312331e+00 1.474688e-01 8.525312e-01
3.318332e+00 1.479628e-01 8.520372e-01
3.324332e+00 1.484574e-01 8.515426e-01
3.330333e+00 1.489526e-01 8.510474e-01
3.336334e+00 1.494484e-01 8.505516e-01
3.342334e+00 1.499448e-01 8.500552e-01
3.348335e+00 1.504418e-01 8.495582e-01
3.354335e+00 1.509395e-01 8.490605e-01
3.360336e+00 1.514377e-01 8.485623e-01
3.366337e+00 1.519365e-01 8.480635e-01
3.372337e+00 1.524359e-01 8.475641e-01
3.378338e+00 1.529359e-01 8.470641e-01
3.384338e+00 1.534365e-01 8.465635e-01
3.390339e+00 1.539377e-01 8.460623e-01
3.396340e+00 1.544395e-01 8.455605e-01
3.402340e+00 1.549419e-01 8.450581e-01
3.408341e+00 1.554448e-01 8.445552e-01
3.414341e+00 1.559484e-01 8.440516e-01
3.420342e+00 1.564525e-01 8.435475e-01
3.426343e+00 1.569572e-01 8.430428e-01
3.432343e+00 1.574625e-01 8.425375e-01
3.438344e+00 1.579684e-01 8.420316e-01
3.444344e+00 1.584748e-01 8.415252e-01
3.450345e+00 1.589819e-01 8.410181e-01
3.456346e+00 1.594895e-01 8.405105e-01
3.462346e+00 1.599976e-01 8.400024e-01
3.468347e+00 1.605064e-01 8.394936e-01
3.474347e+00 1.610157e-01 8.389843e-01
3.480348e+00 1.615256e-01 8.384744e-01
