t P_alpha_to_beta P_alpha_to_alpha 2sin2theta_cos2theta
1.052105e+00 2.829499e-01 7.170501e-01 3.540367e-01
1.052505e+00 2.830327e-01 7.169673e-01 3.540367e-01
1.052905e+00 2.831158e-01 7.168842e-01 3.540367e-01
1.053305e+00 2.831992e-01 7.168008e-01 3.540367e-01
1.053705e+00 2.832827e-01 7.167173e-01 3.540367e-01
1.054105e+00 2.833665e-01 7.166335e-01 3.540367e-01
1.054505e+00 2.834506e-01 7.165494e-01 3.540367e-01
1.054905e+00 2.835348e-01 7.164652e-01 3.540367e-01
1.055306e+00 2.836193e-01 7.163807e-01 3.540367e-01
1.055706e+00 2.837041e-01 7.162959e-01 3.540367e-01
1.056106e+00 2.837890e-01 7.162110e-01 3.540367e-01
1.056506e+00 2.838742e-01 7.161258e-01 3.540367e-01
1.056906e+00 2.839597e-01 7.160403e-01 3.540367e-01
1.057306e+00 2.840453e-01 7.159547e-01 3.540367e-01
1.057706e+00 2.841312e-01 7.158688e-01 3.540367e-01
1.058106e+00 2.842173e-01 7.157827e-01 3.540367e-01
1.058506e+00 2.843036e-01 7.156964e-01 3.540367e-01
1.058906e+00 2.843901e-01 7.156099e-01 3.540367e-01
1.059306e+00 2.844769e-01 7.155231e-01 3.540367e-01
1.059706e+00 2.845638e-01 7.154362e-01 3.540367e-01
1.060106e+00 2.846510e-01 7.153490e-01 3.540367e-01
1.060506e+00 2.847384e-01 7.152616e-01 3.540367e-01
1.060906e+00 2.848260e-01 7.151740e-01 3.540367e-01
1.061306e+00 2.849139e-01 7.150861e-01 3.540367e-01
1.061706e+00 2.850019e-01 7.149981e-01 3.540367e-01
1.062106e+00 2.850902e-01 7.149098e-01 3.540367e-01
1.062506e+00 2.851787e-01 7.148213e-01 3.540367e-01
1.062906e+00 2.852673e-01 7.147327e-01 3.540367e-01
1.063306e+00 2.853562e-01 7.146438e-01 3.540367e-01
1.063706e+00 2.854453e-01 7.145547e-01 3.540367e-01
1.064106e+00 2.855346e-01 7.144654e-01 3.540367e-01
1.064506e+00 2.856241e-01 7.143759e-01 3.540367e-01
1.064906e+00 2.857138e-01 7.142862e-01 3.540367e-01
1.065307e+00 2.858037e-01 7.141963e-01 3.540367e-01
1.065707e+00 2.858938e-01 7.141062e-01 3.540367e-01
1.066107e+00 2.859841e-01 7.140159e-01 3.540367e-01
1.066507e+00 2.860746e-01 7.139254e-01 3.540367e-01
1.066907e+00 2.861654e-01 7.138346e-01 3.540367e-01
1.067307e+00 2.862563e-01 7.137437e-01 3.540367e-01
1.067707e+00 2.863474e-01 7.136526e-01 3.540367e-01
1.068107e+00 2.864386e-01 7.135614e-01 3.540367e-01
1.068507e+00 2.865301e-01 7.134699e-01 3.540367e-01
1.068907e+00 2.866218e-01 7.133782e-01 3.540367e-01
1.069307e+00 2.867137e-01 7.132863e-01 3.540367e-01
1.069707e+00 2.868057e-01 7.131943e-01 3.540367e-01
1.070107e+00 2.868980e-01 7.131020e-01 3.540367e-01
1.070507e+00 2.869904e-01 7.130096e-01 3.540367e-01
1.070907e+00 2.870830e-01 7.129170e-01 3.540367e-01
1.071307e+00 2.871758e-01 7.128242e-01 3.540367e-01
1.071707e+00 2.872688e-01 7.127312e-01 3.540367e-01
1.072107e+00 2.873620e-01 7.126380e-01 3.540367e-01
1.072507e+00 2.874553e-01 7.125447e-01 3.540367e-01
1.072907e+00 2.875489e-01 7.124511e-01 3.540367e-01
1.073307e+00 2.876426e-01 7.123574e-01 3.540367e-01
1.073707e+00 2.877365e-01 7.122635e-01 3.540367e-01
1.074107e+00 2.878305e-01 7.121695e-01 3.540367e-01
1.074507e+00 2.879248e-01 7.120752e-01 3.540367e-01
1.074907e+00 2.880192e-01 7.119808e-01 3.540367e-01
1.075308e+00 2.881138e-01 7.118862e-01 3.540367e-01
1.075708e+00 2.882086e-01 7.117914e-01 3.540367e-01
1.076108e+00 2.883035e-01 7.116965e-01 3.540367e-01
1.076508e+00 2.883986e-01 7.116014e-01 3.540367e-01
1.076908e+00 2.884939e-01 7.115061e-01 3.540367e-01
1.077308e+00 2.885893e-01 7.114107e-01 3.540367e-01
1.077708e+00 2.886849e-01 7.113151e-01 3.540367e-01
1.078108e+00 2.887807e-01 7.112193e-01 3.540367e-01
1.078508e+00 2.888766e-01 7.111234e-01 3.540367e-01
1.078908e+00 2.889728e-01 7.110272e-01 3.540367e-01
1.079308e+00 2.890690e-01 7.109310e-01 3.540367e-01
1.079708e+00 2.891655e-01 7.108345e-01 3.540367e-01
1.080108e+00 2.892620e-01 7.107380e-01 3.540367e-01
1.080508e+00 2.893588e-01 7.106412e-01 3.540367e-01
1.080908e+00 2.894557e-01 7.105443e-01 3.540367e-01
1.081308e+00 2.895528e-01 7.104472e-01 3.540367e-01
1.081708e+00 2.896500e-01 7.103500e-01 3.540367e-01
1.082108e+00 2.897474e-01 7.102526e-01 3.540367e-01
1.082508e+00 2.898449e-01 7.101551e-01 3.540367e-01
1.082908e+00 2.899426e-01 7.100574e-01 3.540367e-01
1.083308e+00 2.900404e-01 7.099596e-01 3.540367e-01
1.083708e+00 2.901384e-01 7.098616e-01 3.540367e-01
1.084108e+00 2.902365e-01 7.097635e-01 3.540367e-01
1.084508e+00 2.903348e-01 7.096652e-01 3.540367e-01
1.084908e+00 2.904333e-01 7.095667e-01 3.540367e-01
1.085309e+00 2.905318e-01 7.094682e-01 3.540367e-01
1.085709e+00 2.906306e-01 7.093694e-01 3.540367e-01
1.086109e+00 2.907294e-01 7.092706e-01 3.540367e-01
1.086509e+00 2.908284e-01 7.091716e-01 3.540367e-01
1.086909e+00 2.909276e-01 7.090724e-01 3.540367e-01
1.087309e+00 2.910269e-01 7.089731e-01 3.540367e-01
1.087709e+00 2.911263e-01 7.088737e-01 3.540367e-01
1.088109e+00 2.912259e-01 7.087741e-01 3.540367e-01
1.088509e+00 2.913256e-01 7.086744e-01 3.540367e-01
1.088909e+00 2.914255e-01 7.085745e-01 3.540367e-01
1.089309e+00 2.915254e-01 7.084746e-01 3.540367e-01
1.089709e+00 2.916256e-01 7.083744e-01 3.540367e-01
1.090109e+00 2.917258e-01 7.082742e-01 3.540367e-01
1.090509e+00 2.918262e-01 7.081738e-01 3.540367e-01
1.090909e+00 2.919267e-01 7.080733e-01 3.540367e-01
1.091309e+00 2.920274e-01 7.079726e-01 3.540367e-01
1.091709e+00 2.921281e-01 7.078719e-01 3.540367e-01
1.092109e+00 2.922290e-01 7.077710e-01 3.540367e-01
1.092509e+00 2.923301e-01 7.076699e-01 3.540367e-01
1.092909e+00 2.924312e-01 7.075688e-01 3.540367e-01
1.093309e+00 2.925325e-01 7.074675e-01 3.540367e-01
1.093709e+00 2.926339e-01 7.073661e-01 3.540367e-01
1.094109e+00 2.927355e-01 7.072645e-01 3.540367e-01
1.094509e+00 2.928371e-01 7.071629e-01 3.540367e-01
1.094909e+00 2.929389e-01 7.070611e-01 3.540367e-01
1.095310e+00 2.930408e-01 7.069592e-01 3.540367e-01
1.095710e+00 2.931428e-01 7.068572e-01 3.540367e-01
1.096110e+00 2.932449e-01 7.067551e-01 3.540367e-01
1.096510e+00 2.933472e-01 7.066528e-01 3.540367e-01
1.096910e+00 2.934495e-01 7.065505e-01 3.540367e-01
1.097310e+00 2.935520e-01 7.064480e-01 3.540367e-01
1.097710e+00 2.936546e-01 7.063454e-01 3.540367e-01
1.098110e+00 2.937573e-01 7.062427e-01 3.540367e-01
1.098510e+00 2.938601e-01 7.061399e-01 3.540367e-01
1.098910e+00 2.939631e-01 7.060369e-01 3.540367e-01
1.099310e+00 2.940661e-01 7.059339e-01 3.540367e-01
1.099710e+00 2.941692e-01 7.058308e-01 3.540367e-01
1.100110e+00 2.942725e-01 7.057275e-01 3.540367e-01
1.100510e+00 2.943759e-01 7.056241e-01 3.540367e-01
1.100910e+00 2.944793e-01 7.055207e-01 3.540367e-01
1.101310e+00 2.945829e-01 7.054171e-01 3.540367e-01
1.101710e+00 2.946866e-01 7.053134e-01 3.540367e-01
1.102110e+00 2.947904e-01 7.052096e-01 3.540367e-01
1.102510e+00 2.948942e-01 7.051058e-01 3.540367e-01
1.102910e+00 2.949982e-01 7.050018e-01 3.540367e-01
1.103310e+00 2.951023e-01 7.048977e-01 3.540367e-01
1.103710e+00 2.952065e-01 7.047935e-01 3.540367e-01
1.104110e+00 2.953108e-01 7.046892e-01 3.540367e-01
1.104510e+00 2.954151e-01 7.045849e-01 3.540367e-01
1.104910e+00 2.955196e-01 7.044804e-01 3.540367e-01
1.105311e+00 2.956242e-01 7.043758e-01 3.540367e-01
1.105711e+00 2.957288e-01 7.042712e-01 3.540367e-01
1.106111e+00 2.958336e-01 7.041664e-01 3.540367e-01
1.106511e+00 2.959384e-01 7.040616e-01 3.540367e-01
1.106911e+00 2.960434e-01 7.039566e-01 3.540367e-01
1.107311e+00 2.961484e-01 7.038516e-01 3.540367e-01
1.107711e+00 2.962535e-01 7.037465e-01 3.540367e-01
1.108111e+00 2.963587e-01 7.036413e-01 3.540367e-01
1.108511e+00 2.964640e-01 7.035360e-01 3.540367e-01
1.108911e+00 2.965694e-01 7.034306e-01 3.540367e-01
1.109311e+00 2.966748e-01 7.033252e-01 3.540367e-01
1.109711e+00 2.967804e-01 7.032196e-01 3.540367e-01
1.110111e+00 2.968860e-01 7.031140e-01 3.540367e-01
1.110511e+00 2.969917e-01 7.030083e-01 3.540367e-01
1.110911e+00 2.970975e-01 7.029025e-01 3.540367e-01
1.111311e+00 2.972034e-01 7.027966e-01 3.540367e-01
1.111711e+00 2.973093e-01 7.026907e-01 3.540367e-01
1.112111e+00 2.974153e-01 7.025847e-01 3.540367e-01
1.112511e+00 2.975215e-01 7.024785e-01 3.540367e-01
1.112911e+00 2.976276e-01 7.023724e-01 3.540367e-01
1.113311e+00 2.977339e-01 7.022661e-01 3.540367e-01
1.113711e+00 2.978402e-01 7.021598e-01 3.540367e-01
1.114111e+00 2.979466e-01 7.020534e-01 3.540367e-01
1.114511e+00 2.980531e-01 7.019469e-01 3.540367e-01
1.114911e+00 2.981597e-01 7.018403e-01 3.540367e-01
1.115312e+00 2.982663e-01 7.017337e-01 3.540367e-01
1.115712e+00 2.983730e-01 7.016270e-01 3.540367e-01
1.116112e+00 2.984797e-01 7.015203e-01 3.540367e-01
1.116512e+00 2.985866e-01 7.014134e-01 3.540367e-01
1.116912e+00 2.986935e-01 7.013065e-01 3.540367e-01
1.117312e+00 2.988004e-01 7.011996e-01 3.540367e-01
1.117712e+00 2.989075e-01 7.010925e-01 3.540367e-01
1.118112e+00 2.990145e-01 7.009855e-01 3.540367e-01
1.118512e+00 2.991217e-01 7.008783e-01 3.540367e-01
1.118912e+00 2.992289e-01 7.007711e-01 3.540367e-01
1.119312e+00 2.993362e-01 7.006638e-01 3.540367e-01
1.119712e+00 2.994435e-01 7.005565e-01 3.540367e-01
1.120112e+00 2.995509e-01 7.004491e-01 3.540367e-01
1.120512e+00 2.996584e-01 7.003416e-01 3.540367e-01
1.120912e+00 2.997659e-01 7.002341e-01 3.540367e-01
1.121312e+00 2.998735e-01 7.001265e-01 3.540367e-01
1.121712e+00 2.999811e-01 7.000189e-01 3.540367e-01
1.122112e+00 3.000888e-01 6.999112e-01 3.540367e-01
1.122512e+00 3.001965e-01 6.998035e-01 3.540367e-01
1.122912e+00 3.003043e-01 6.996957e-01 3.540367e-01
1.123312e+00 3.004122e-01 6.995878e-01 3.540367e-01
1.123712e+00 3.005201e-01 6.994799e-01 3.540367e-01
1.124112e+00 3.006280e-01 6.993720e-01 3.540367e-01
1.124512e+00 3.007360e-01 6.992640e-01 3.540367e-01
1.124912e+00 3.008441e-01 6.991559e-01 3.540367e-01
1.125313e+00 3.009522e-01 6.990478e-01 3.540367e-01
1.125713e+00 3.010603e-01 6.989397e-01 3.540367e-01
1.126113e+00 3.011685e-01 6.988315e-01 3.540367e-01
1.126513e+00 3.012767e-01 6.987233e-01 3.540367e-01
1.126913e+00 3.013850e-01 6.986150e-01 3.540367e-01
1.127313e+00 3.014933e-01 6.985067e-01 3.540367e-01
1.127713e+00 3.016017e-01 6.983983e-01 3.540367e-01
1.128113e+00 3.017101e-01 6.982899e-01 3.540367e-01
1.128513e+00 3.018185e-01 6.981815e-01 3.540367e-01
1.128913e+00 3.019270e-01 6.980730e-01 3.540367e-01
1.129313e+00 3.020355e-01 6.979645e-01 3.540367e-01
1.129713e+00 3.021441e-01 6.978559e-01 3.540367e-01
1.130113e+00 3.022527e-01 6.977473e-01 3.540367e-01
1.130513e+00 3.023613e-01 6.976387e-01 3.540367e-01
1.130913e+00 3.024700e-01 6.975300e-01 3.540367e-01
1.131313e+00 3.025787e-01 6.974213e-01 3.540367e-01
1.131713e+00 3.026875e-01 6.973125e-01 3.540367e-01
1.132113e+00 3.027963e-01 6.972037e-01 3.540367e-01
1.132513e+00 3.029051e-01 6.970949e-01 3.540367e-01
1.132913e+00 3.030139e-01 6.969861e-01 3.540367e-01
1.133313e+00 3.031228e-01 6.968772e-01 3.540367e-01
1.133713e+00 3.032317e-01 6.967683e-01 3.540367e-01
1.134113e+00 3.033406e-01 6.966594e-01 3.540367e-01
1.134513e+00 3.034496e-01 6.965504e-01 3.540367e-01
1.134913e+00 3.035586e-01 6.964414e-01 3.540367e-01
1.135314e+00 3.036676e-01 6.963324e-01 3.540367e-01
1.135714e+00 3.037766e-01 6.962234e-01 3.540367e-01
1.136114e+00 3.038857e-01 6.961143e-01 3.540367e-01
1.136514e+00 3.039948e-01 6.960052e-01 3.540367e-01
1.136914e+00 3.041039e-01 6.958961e-01 3.540367e-01
1.137314e+00 3.042130e-01 6.957870e-01 3.540367e-01
1.137714e+00 3.043222e-01 6.956778e-01 3.540367e-01
1.138114e+00 3.044313e-01 6.955687e-01 3.540367e-01
1.138514e+00 3.045405e-01 6.954595e-01 3.540367e-01
1.138914e+00 3.046497e-01 6.953503e-01 3.540367e-01
1.139314e+00 3.047590e-01 6.952410e-01 3.540367e-01
1.139714e+00 3.048682e-01 6.951318e-01 3.540367e-01
1.140114e+00 3.049775e-01 6.950225e-01 3.540367e-01
1.140514e+00 3.050868e-01 6.949132e-01 3.540367e-01
1.140914e+00 3.051961e-01 6.948039e-01 3.540367e-01
1.141314e+00 3.053054e-01 6.946946e-01 3.540367e-01
1.141714e+00 3.054147e-01 6.945853e-01 3.540367e-01
1.142114e+00 3.055241e-01 6.944759e-01 3.540367e-01
1.142514e+00 3.056334e-01 6.943666e-01 3.540367e-01
1.142914e+00 3.057428e-01 6.942572e-01 3.540367e-01
1.143314e+00 3.058522e-01 6.941478e-01 3.540367e-01
1.143714e+00 3.059615e-01 6.940385e-01 3.540367e-01
1.144114e+00 3.060709e-01 6.939291e-01 3.540367e-01
1.144514e+00 3.061803e-01 6.938197e-01 3.540367e-01
1.144914e+00 3.062897e-01 6.937103e-01 3.540367e-01
1.145315e+00 3.063991e-01 6.936009e-01 3.540367e-01
1.145715e+00 3.065086e-01 6.934914e-01 3.540367e-01
1.146115e+00 3.066180e-01 6.933820e-01 3.540367e-01
1.146515e+00 3.067274e-01 6.932726e-01 3.540367e-01
1.146915e+00 3.068368e-01 6.931632e-01 3.540367e-01
1.147315e+00 3.069463e-01 6.930537e-01 3.540367e-01
1.147715e+00 3.070557e-01 6.929443e-01 3.540367e-01
1.148115e+00 3.071651e-01 6.928349e-01 3.540367e-01
1.148515e+00 3.072746e-01 6.927254e-01 3.540367e-01
1.148915e+00 3.073840e-01 6.926160e-01 3.540367e-01
1.149315e+00 3.074934e-01 6.925066e-01 3.540367e-01
1.149715e+00 3.076029e-01 6.923971e-01 3.540367e-01
1.150115e+00 3.077123e-01 6.922877e-01 3.540367e-01
1.150515e+00 3.078217e-01 6.921783e-01 3.540367e-01
1.150915e+00 3.079312e-01 6.920688e-01 3.540367e-01
1.151315e+00 3.080406e-01 6.919594e-01 3.540367e-01
1.151715e+00 3.081500e-01 6.918500e-01 3.540367e-01
1.152115e+00 3.082594e-01 6.917406e-01 3.540367e-01
1.152515e+00 3.083688e-01 6.916312e-01 3.540367e-01
1.152915e+00 3.084782e-01 6.915218e-01 3.540367e-01
1.153315e+00 3.085875e-01 6.914125e-01 3.540367e-01
1.153715e+00 3.086969e-01 6.913031e-01 3.540367e-01
1.154115e+00 3.088063e-01 6.911937e-01 3.540367e-01
1.154515e+00 3.089156e-01 6.910844e-01 3.540367e-01
1.154915e+00 3.090250e-01 6.909750e-01 3.540367e-01
1.155316e+00 3.091343e-01 6.908657e-01 3.540367e-01
1.155716e+00 3.092436e-01 6.907564e-01 3.540367e-01
1.156116e+00 3.093529e-01 6.906471e-01 3.540367e-01
1.156516e+00 3.094622e-01 6.905378e-01 3.540367e-01
1.156916e+00 3.095714e-01 6.904286e-01 3.540367e-01
1.157316e+00 3.096807e-01 6.903193e-01 3.540367e-01
1.157716e+00 3.097899e-01 6.902101e-01 3.540367e-01
1.158116e+00 3.098991e-01 6.901009e-01 3.540367e-01
1.158516e+00 3.100083e-01 6.899917e-01 3.540367e-01
1.158916e+00 3.101175e-01 6.898825e-01 3.540367e-01
1.159316e+00 3.102267e-01 6.897733e-01 3.540367e-01
1.159716e+00 3.103358e-01 6.896642e-01 3.540367e-01
1.160116e+00 3.104449e-01 6.895551e-01 3.540367e-01
1.160516e+00 3.105540e-01 6.894460e-01 3.540367e-01
1.160916e+00 3.106631e-01 6.893369e-01 3.540367e-01
1.161316e+00 3.107722e-01 6.892278e-01 3.540367e-01
1.161716e+00 3.108812e-01 6.891188e-01 3.540367e-01
1.162116e+00 3.109902e-01 6.890098e-01 3.540367e-01
1.162516e+00 3.110992e-01 6.889008e-01 3.540367e-01
1.162916e+00 3.112081e-01 6.887919e-01 3.540367e-01
1.163316e+00 3.113170e-01 6.886830e-01 3.540367e-01
1.163716e+00 3.114259e-01 6.885741e-01 3.540367e-01
1.164116e+00 3.115348e-01 6.884652e-01 3.540367e-01
1.164516e+00 3.116436e-01 6.883564e-01 3.540367e-01
1.164916e+00 3.117525e-01 6.882475e-01 3.540367e-01
1.165317e+00 3.118612e-01 6.881388e-01 3.540367e-01
1.165717e+00 3.119700e-01 6.880300e-01 3.540367e-01
1.166117e+00 3.120787e-01 6.879213e-01 3.540367e-01
1.166517e+00 3.121874e-01 6.878126e-01 3.540367e-01
1.166917e+00 3.122961e-01 6.877039e-01 3.540367e-01
1.167317e+00 3.124047e-01 6.875953e-01 3.540367e-01
1.167717e+00 3.125133e-01 6.874867e-01 3.540367e-01
1.168117e+00 3.126218e-01 6.873782e-01 3.540367e-01
1.168517e+00 3.127303e-01 6.872697e-01 3.540367e-01
1.168917e+00 3.128388e-01 6.871612e-01 3.540367e-01
1.169317e+00 3.129473e-01 6.870527e-01 3.540367e-01
1.169717e+00 3.130557e-01 6.869443e-01 3.540367e-01
1.170117e+00 3.131640e-01 6.868360e-01 3.540367e-01
1.170517e+00 3.132724e-01 6.867276e-01 3.540367e-01
1.170917e+00 3.133807e-01 6.866193e-01 3.540367e-01
1.171317e+00 3.134889e-01 6.865111e-01 3.540367e-01
1.171717e+00 3.135971e-01 6.864029e-01 3.540367e-01
1.172117e+00 3.137053e-01 6.862947e-01 3.540367e-01
1.172517e+00 3.138134e-01 6.861866e-01 3.540367e-01
1.172917e+00 3.139215e-01 6.860785e-01 3.540367e-01
1.173317e+00 3.140295e-01 6.859705e-01 3.540367e-01
1.173717e+00 3.141375e-01 6.858625e-01 3.540367e-01
1.174117e+00 3.142455e-01 6.857545e-01 3.540367e-01
1.174517e+00 3.143534e-01 6.856466e-01 3.540367e-01
1.174917e+00 3.144613e-01 6.855387e-01 3.540367e-01
1.175318e+00 3.145691e-01 6.854309e-01 3.540367e-01
1.175718e+00 3.146769e-01 6.853231e-01 3.540367e-01
1.176118e+00 3.147846e-01 6.852154e-01 3.540367e-01
1.176518e+00 3.148923e-01 6.851077e-01 3.540367e-01
1.176918e+00 3.149999e-01 6.850001e-01 3.540367e-01
1.177318e+00 3.151075e-01 6.848925e-01 3.540367e-01
1.177718e+00 3.152150e-01 6.847850e-01 3.540367e-01
1.178118e+00 3.153225e-01 6.846775e-01 3.540367e-01
1.178518e+00 3.154299e-01 6.845701e-01 3.540367e-01
1.178918e+00 3.155373e-01 6.844627e-01 3.540367e-01
1.179318e+00 3.156446e-01 6.843554e-01 3.540367e-01
1.179718e+00 3.157519e-01 6.842481e-01 3.540367e-01
1.180118e+00 3.158591e-01 6.841409e-01 3.540367e-01
1.180518e+00 3.159662e-01 6.840338e-01 3.540367e-01
1.180918e+00 3.160734e-01 6.839266e-01 3.540367e-01
1.181318e+00 3.161804e-01 6.838196e-01 3.540367e-01
1.181718e+00 3.162874e-01 6.837126e-01 3.540367e-01
1.182118e+00 3.163943e-01 6.836057e-01 3.540367e-01
1.182518e+00 3.165012e-01 6.834988e-01 3.540367e-01
1.182918e+00 3.166081e-01 6.833919e-01 3.540367e-01
1.183318e+00 3.167148e-01 6.832852e-01 3.540367e-01
1.183718e+00 3.168215e-01 6.831785e-01 3.540367e-01
1.184118e+00 3.169282e-01 6.830718e-01 3.540367e-01
1.184518e+00 3.170348e-01 6.829652e-01 3.540367e-01
1.184918e+00 3.171413e-01 6.828587e-01 3.540367e-01
1.185319e+00 3.172478e-01 6.827522e-01 3.540367e-01
1.185719e+00 3.173542e-01 6.826458e-01 3.540367e-01
1.186119e+00 3.174605e-01 6.825395e-01 3.540367e-01
1.186519e+00 3.175668e-01 6.824332e-01 3.540367e-01
1.186919e+00 3.176730e-01 6.823270e-01 3.540367e-01
1.187319e+00 3.177792e-01 6.822208e-01 3.540367e-01
1.187719e+00 3.178853e-01 6.821147e-01 3.540367e-01
1.188119e+00 3.179913e-01 6.820087e-01 3.540367e-01
1.188519e+00 3.180972e-01 6.819028e-01 3.540367e-01
1.188919e+00 3.182031e-01 6.817969e-01 3.540367e-01
1.189319e+00 3.183090e-01 6.816910e-01 3.540367e-01
1.189719e+00 3.184147e-01 6.815853e-01 3.540367e-01
1.190119e+00 3.185204e-01 6.814796e-01 3.540367e-01
1.190519e+00 3.186260e-01 6.813740e-01 3.540367e-01
1.190919e+00 3.187316e-01 6.812684e-01 3.540367e-01
1.191319e+00 3.188371e-01 6.811629e-01 3.540367e-01
1.191719e+00 3.189425e-01 6.810575e-01 3.540367e-01
1.192119e+00 3.190478e-01 6.809522e-01 3.540367e-01
1.192519e+00 3.191531e-01 6.808469e-01 3.540367e-01
1.192919e+00 3.192583e-01 6.807417e-01 3.540367e-01
1.193319e+00 3.193634e-01 6.806366e-01 3.540367e-01
1.193719e+00 3.194685e-01 6.805315e-01 3.540367e-01
1.194119e+00 3.195735e-01 6.804265e-01 3.540367e-01
1.194519e+00 3.196784e-01 6.803216e-01 3.540367e-01
1.194919e+00 3.197832e-01 6.802168e-01 3.540367e-01
1.195320e+00 3.198880e-01 6.801120e-01 3.540367e-01
1.195720e+00 3.199927e-01 6.800073e-01 3.540367e-01
1.196120e+00 3.200973e-01 6.799027e-01 3.540367e-01
1.196520e+00 3.202018e-01 6.797982e-01 3.540367e-01
1.196920e+00 3.203063e-01 6.796937e-01 3.540367e-01
1.197320e+00 3.204107e-01 6.795893e-01 3.540367e-01
1.197720e+00 3.205150e-01 6.794850e-01 3.540367e-01
1.198120e+00 3.206192e-01 6.793808e-01 3.540367e-01
1.198520e+00 3.207233e-01 6.792767e-01 3.540367e-01
1.198920e+00 3.208274e-01 6.791726e-01 3.540367e-01
1.199320e+00 3.209314e-01 6.790686e-01 3.540367e-01
1.199720e+00 3.210353e-01 6.789647e-01 3.540367e-01
1.200120e+00 3.211391e-01 6.788609e-01 3.540367e-01
1.200520e+00 3.212429e-01 6.787571e-01 3.540367e-01
1.200920e+00 3.213465e-01 6.786535e-01 3.540367e-01
1.201320e+00 3.214501e-01 6.785499e-01 3.540367e-01
1.201720e+00 3.215536e-01 6.784464e-01 3.540367e-01
1.202120e+00 3.216570e-01 6.783430e-01 3.540367e-01
1.202520e+00 3.217604e-01 6.782396e-01 3.540367e-01
1.202920e+00 3.218636e-01 6.781364e-01 3.540367e-01
1.203320e+00 3.219668e-01 6.780332e-01 3.540367e-01
1.203720e+00 3.220699e-01 6.779301e-01 3.540367e-01
1.204120e+00 3.221729e-01 6.778271e-01 3.540367e-01
1.204520e+00 3.222758e-01 6.777242e-01 3.540367e-01
1.204920e+00 3.223786e-01 6.776214e-01 3.540367e-01
1.205321e+00 3.224813e-01 6.775187e-01 3.540367e-01
1.205721e+00 3.225840e-01 6.774160e-01 3.540367e-01
1.206121e+00 3.226865e-01 6.773135e-01 3.540367e-01
1.206521e+00 3.227890e-01 6.772110e-01 3.540367e-01
1.206921e+00 3.228914e-01 6.771086e-01 3.540367e-01
1.207321e+00 3.229937e-01 6.770063e-01 3.540367e-01
1.207721e+00 3.230959e-01 6.769041e-01 3.540367e-01
1.208121e+00 3.231980e-01 6.768020e-01 3.540367e-01
1.208521e+00 3.233000e-01 6.767000e-01 3.540367e-01
1.208921e+00 3.234020e-01 6.765980e-01 3.540367e-01
1.209321e+00 3.235038e-01 6.764962e-01 3.540367e-01
1.209721e+00 3.236056e-01 6.763944e-01 3.540367e-01
1.210121e+00 3.237072e-01 6.762928e-01 3.540367e-01
1.210521e+00 3.238088e-01 6.761912e-01 3.540367e-01
1.210921e+00 3.239102e-01 6.760898e-01 3.540367e-01
1.211321e+00 3.240116e-01 6.759884e-01 3.540367e-01
1.211721e+00 3.241129e-01 6.758871e-01 3.540367e-01
1.212121e+00 3.242141e-01 6.757859e-01 3.540367e-01
1.212521e+00 3.243152e-01 6.756848e-01 3.540367e-01
1.212921e+00 3.244162e-01 6.755838e-01 3.540367e-01
1.213321e+00 3.245171e-01 6.754829e-01 3.540367e-01
1.213721e+00 3.246179e-01 6.753821e-01 3.540367e-01
1.214121e+00 3.247186e-01 6.752814e-01 3.540367e-01
1.214521e+00 3.248192e-01 6.751808e-01 3.540367e-01
1.214921e+00 3.249197e-01 6.750803e-01 3.540367e-01
1.215322e+00 3.250202e-01 6.749798e-01 3.540367e-01
1.215722e+00 3.251205e-01 6.748795e-01 3.540367e-01
1.216122e+00 3.252207e-01 6.747793e-01 3.540367e-01
1.216522e+00 3.253208e-01 6.746792e-01 3.540367e-01
1.216922e+00 3.254208e-01 6.745792e-01 3.540367e-01
1.217322e+00 3.255208e-01 6.744792e-01 3.540367e-01
1.217722e+00 3.256206e-01 6.743794e-01 3.540367e-01
1.218122e+00 3.257203e-01 6.742797e-01 3.540367e-01
1.218522e+00 3.258199e-01 6.741801e-01 3.540367e-01
1.218922e+00 3.259195e-01 6.740805e-01 3.540367e-01
1.219322e+00 3.260189e-01 6.739811e-01 3.540367e-01
1.219722e+00 3.261182e-01 6.738818e-01 3.540367e-01
1.220122e+00 3.262174e-01 6.737826e-01 3.540367e-01
1.220522e+00 3.263165e-01 6.736835e-01 3.540367e-01
1.220922e+00 3.264155e-01 6.735845e-01 3.540367e-01
1.221322e+00 3.265144e-01 6.734856e-01 3.540367e-01
1.221722e+00 3.266132e-01 6.733868e-01 3.540367e-01
1.222122e+00 3.267119e-01 6.732881e-01 3.540367e-01
1.222522e+00 3.268105e-01 6.731895e-01 3.540367e-01
1.222922e+00 3.269090e-01 6.730910e-01 3.540367e-01
1.223322e+00 3.270074e-01 6.729926e-01 3.540367e-01
1.223722e+00 3.271056e-01 6.728944e-01 3.540367e-01
1.224122e+00 3.272038e-01 6.727962e-01 3.540367e-01
1.224522e+00 3.273018e-01 6.726982e-01 3.540367e-01
1.224922e+00 3.273998e-01 6.726002e-01 3.540367e-01
1.225323e+00 3.274976e-01 6.725024e-01 3.540367e-01
1.225723e+00 3.275954e-01 6.724046e-01 3.540367e-01
1.226123e+00 3.276930e-01 6.723070e-01 3.540367e-01
