t P_alpha_to_beta P_alpha_to_alpha
0.000000e+00 0.000000e+00 1.000000e+00
1.000100e-03 6.885574e-07 9.999993e-01
2.000200e-03 2.754227e-06 9.999972e-01
3.000300e-03 6.197001e-06 9.999938e-01
4.000400e-03 1.101686e-05 9.999890e-01
5.000500e-03 1.721380e-05 9.999828e-01
6.000600e-03 2.478779e-05 9.999752e-01
7.000700e-03 3.373879e-05 9.999663e-01
8.000800e-03 4.406677e-05 9.999559e-01
9.000900e-03 5.577170e-05 9.999442e-01
1.000100e-02 6.885353e-05 9.999311e-01
1.100110e-02 8.331220e-05 9.999167e-01
1.200120e-02 9.914767e-05 9.999009e-01
1.300130e-02 1.163599e-04 9.998836e-01
1.400140e-02 1.349487e-04 9.998651e-01
1.500150e-02 1.549142e-04 9.998451e-01
1.600160e-02 1.762561e-04 9.998237e-01
1.700170e-02 1.989745e-04 9.998010e-01
1.800180e-02 2.230692e-04 9.997769e-01
1.900190e-02 2.485402e-04 9.997515e-01
2.000200e-02 2.753873e-04 9.997246e-01
2.100210e-02 3.036105e-04 9.996964e-01
2.200220e-02 3.332096e-04 9.996668e-01
2.300230e-02 3.641845e-04 9.996358e-01
2.400240e-02 3.965351e-04 9.996035e-01
2.500250e-02 4.302613e-04 9.995697e-01
2.600260e-02 4.653630e-04 9.995346e-01
2.700270e-02 5.018399e-04 9.994982e-01
2.800280e-02 5.396920e-04 9.994603e-01
2.900290e-02 5.789191e-04 9.994211e-01
3.000300e-02 6.195211e-04 9.993805e-01
3.100310e-02 6.614978e-04 9.993385e-01
3.200320e-02 7.048490e-04 9.992952e-01
3.300330e-02 7.495746e-04 9.992504e-01
3.400340e-02 7.956744e-04 9.992043e-01
3.500350e-02 8.431482e-04 9.991569e-01
3.600360e-02 8.919959e-04 9.991080e-01
3.700370e-02 9.422172e-04 9.990578e-01
3.800380e-02 9.938119e-04 9.990062e-01
3.900390e-02 1.046780e-03 9.989532e-01
4.000400e-02 1.101121e-03 9.988989e-01
4.100410e-02 1.156835e-03 9.988432e-01
4.200420e-02 1.213921e-03 9.987861e-01
4.300430e-02 1.272380e-03 9.987276e-01
4.400440e-02 1.332211e-03 9.986678e-01
4.500450e-02 1.393414e-03 9.986066e-01
4.600460e-02 1.455989e-03 9.985440e-01
4.700470e-02 1.519935e-03 9.984801e-01
4.800480e-02 1.585252e-03 9.984147e-01
4.900490e-02 1.651941e-03 9.983481e-01
5.000500e-02 1.720000e-03 9.982800e-01
5.100510e-02 1.789429e-03 9.982106e-01
5.200520e-02 1.860228e-03 9.981398e-01
5.300530e-02 1.932398e-03 9.980676e-01
5.400540e-02 2.005937e-03 9.979941e-01
5.500550e-02 2.080845e-03 9.979192e-01
5.600560e-02 2.157123e-03 9.978429e-01
5.700570e-02 2.234769e-03 9.977652e-01
5.800580e-02 2.313783e-03 9.976862e-01
5.900590e-02 2.394166e-03 9.976058e-01
6.000600e-02 2.475916e-03 9.975241e-01
6.100610e-02 2.559034e-03 9.974410e-01
6.200620e-02 2.643519e-03 9.973565e-01
6.300630e-02 2.729371e-03 9.972706e-01
6.400640e-02 2.816589e-03 9.971834e-01
6.500650e-02 2.905174e-03 9.970948e-01
6.600660e-02 2.995124e-03 9.970049e-01
6.700670e-02 3.086440e-03 9.969136e-01
6.800680e-02 3.179121e-03 9.968209e-01
6.900690e-02 3.273167e-03 9.967268e-01
7.000700e-02 3.368577e-03 9.966314e-01
7.100710e-02 3.465351e-03 9.965346e-01
7.200720e-02 3.563489e-03 9.964365e-01
7.300730e-02 3.662990e-03 9.963370e-01
7.400740e-02 3.763853e-03 9.962361e-01
7.500750e-02 3.866080e-03 9.961339e-01
7.600760e-02 3.969668e-03 9.960303e-01
7.700770e-02 4.074618e-03 9.959254e-01
7.800780e-02 4.180930e-03 9.958191e-01
7.900790e-02 4.288602e-03 9.957114e-01
8.000800e-02 4.397634e-03 9.956024e-01
8.100810e-02 4.508027e-03 9.954920e-01
8.200820e-02 4.619779e-03 9.953802e-01
8.300830e-02 4.732891e-03 9.952671e-01
8.400840e-02 4.847361e-03 9.951526e-01
8.500850e-02 4.963189e-03 9.950368e-01
8.600860e-02 5.080375e-03 9.949196e-01
8.700870e-02 5.198918e-03 9.948011e-01
8.800880e-02 5.318819e-03 9.946812e-01
8.900890e-02 5.440076e-03 9.945599e-01
9.000900e-02 5.562688e-03 9.944373e-01
9.100910e-02 5.686657e-03 9.943133e-01
9.200920e-02 5.811980e-03 9.941880e-01
9.300930e-02 5.938658e-03 9.940613e-01
9.400940e-02 6.066689e-03 9.939333e-01
9.500950e-02 6.196075e-03 9.938039e-01
9.600960e-02 6.326813e-03 9.936732e-01
9.700970e-02 6.458904e-03 9.935411e-01
9.800980e-02 6.592346e-03 9.934077e-01
9.900990e-02 6.727141e-03 9.932729e-01
1.000100e-01 6.863286e-03 9.931367e-01
1.010101e-01 7.000781e-03 9.929992e-01
1.020102e-01 7.139627e-03 9.928604e-01
1.030103e-01 7.279822e-03 9.927202e-01
1.040104e-01 7.421365e-03 9.925786e-01
1.050105e-01 7.564257e-03 9.924357e-01
1.060106e-01 7.708497e-03 9.922915e-01
1.070107e-01 7.854083e-03 9.921459e-01
1.080108e-01 8.001017e-03 9.919990e-01
1.090109e-01 8.149296e-03 9.918507e-01
1.100110e-01 8.298921e-03 9.917011e-01
1.110111e-01 8.449890e-03 9.915501e-01
1.120112e-01 8.602204e-03 9.913978e-01
1.130113e-01 8.755861e-03 9.912441e-01
1.140114e-01 8.910862e-03 9.910891e-01
1.150115e-01 9.067205e-03 9.909328e-01
1.160116e-01 9.224890e-03 9.907751e-01
1.170117e-01 9.383916e-03 9.906161e-01
1.180118e-01 9.544282e-03 9.904557e-01
1.190119e-01 9.705989e-03 9.902940e-01
1.200120e-01 9.869035e-03 9.901310e-01
1.210121e-01 1.003342e-02 9.899666e-01
1.220122e-01 1.019914e-02 9.898009e-01
1.230123e-01 1.036620e-02 9.896338e-01
1.240124e-01 1.053460e-02 9.894654e-01
1.250125e-01 1.070433e-02 9.892957e-01
1.260126e-01 1.087540e-02 9.891246e-01
1.270127e-01 1.104780e-02 9.889522e-01
1.280128e-01 1.122154e-02 9.887785e-01
1.290129e-01 1.139661e-02 9.886034e-01
1.300130e-01 1.157302e-02 9.884270e-01
1.310131e-01 1.175075e-02 9.882492e-01
1.320132e-01 1.192982e-02 9.880702e-01
1.330133e-01 1.211022e-02 9.878898e-01
1.340134e-01 1.229195e-02 9.877081e-01
1.350135e-01 1.247500e-02 9.875250e-01
1.360136e-01 1.265939e-02 9.873406e-01
1.370137e-01 1.284510e-02 9.871549e-01
1.380138e-01 1.303214e-02 9.869679e-01
1.390139e-01 1.322051e-02 9.867795e-01
1.400140e-01 1.341020e-02 9.865898e-01
1.410141e-01 1.360122e-02 9.863988e-01
1.420142e-01 1.379357e-02 9.862064e-01
1.430143e-01 1.398723e-02 9.860128e-01
1.440144e-01 1.418222e-02 9.858178e-01
1.450145e-01 1.437853e-02 9.856215e-01
1.460146e-01 1.457616e-02 9.854238e-01
1.470147e-01 1.477511e-02 9.852249e-01
1.480148e-01 1.497538e-02 9.850246e-01
1.490149e-01 1.517698e-02 9.848230e-01
1.500150e-01 1.537988e-02 9.846201e-01
1.510151e-01 1.558411e-02 9.844159e-01
1.520152e-01 1.578965e-02 9.842103e-01
1.530153e-01 1.599651e-02 9.840035e-01
1.540154e-01 1.620468e-02 9.837953e-01
1.550155e-01 1.641417e-02 9.835858e-01
1.560156e-01 1.662497e-02 9.833750e-01
1.570157e-01 1.683708e-02 9.831629e-01
1.580158e-01 1.705051e-02 9.829495e-01
1.590159e-01 1.726524e-02 9.827348e-01
1.600160e-01 1.748129e-02 9.825187e-01
1.610161e-01 1.769864e-02 9.823014e-01
1.620162e-01 1.791730e-02 9.820827e-01
1.630163e-01 1.813727e-02 9.818627e-01
1.640164e-01 1.835855e-02 9.816414e-01
1.650165e-01 1.858113e-02 9.814189e-01
1.660166e-01 1.880502e-02 9.811950e-01
1.670167e-01 1.903021e-02 9.809698e-01
1.680168e-01 1.925670e-02 9.807433e-01
1.690169e-01 1.948450e-02 9.805155e-01
1.700170e-01 1.971360e-02 9.802864e-01
1.710171e-01 1.994400e-02 9.800560e-01
1.720172e-01 2.017569e-02 9.798243e-01
1.730173e-01 2.040869e-02 9.795913e-01
1.740174e-01 2.064298e-02 9.793570e-01
1.750175e-01 2.087858e-02 9.791214e-01
1.760176e-01 2.111546e-02 9.788845e-01
1.770177e-01 2.135364e-02 9.786464e-01
1.780178e-01 2.159312e-02 9.784069e-01
1.790179e-01 2.183389e-02 9.781661e-01
1.800180e-01 2.207595e-02 9.779241e-01
1.810181e-01 2.231930e-02 9.776807e-01
1.820182e-01 2.256394e-02 9.774361e-01
1.830183e-01 2.280988e-02 9.771901e-01
1.840184e-01 2.305710e-02 9.769429e-01
1.850185e-01 2.330560e-02 9.766944e-01
1.860186e-01 2.355540e-02 9.764446e-01
1.870187e-01 2.380648e-02 9.761935e-01
1.880188e-01 2.405884e-02 9.759412e-01
1.890189e-01 2.431249e-02 9.756875e-01
1.900190e-01 2.456742e-02 9.754326e-01
1.910191e-01 2.482363e-02 9.751764e-01
1.920192e-01 2.508112e-02 9.749189e-01
1.930193e-01 2.533990e-02 9.746601e-01
1.940194e-01 2.559995e-02 9.744001e-01
1.950195e-01 2.586127e-02 9.741387e-01
1.960196e-01 2.612388e-02 9.738761e-01
1.970197e-01 2.638776e-02 9.736122e-01
1.980198e-01 2.665291e-02 9.733471e-01
1.990199e-01 2.691934e-02 9.730807e-01
2.000200e-01 2.718704e-02 9.728130e-01
2.010201e-01 2.745601e-02 9.725440e-01
2.020202e-01 2.772626e-02 9.722737e-01
2.030203e-01 2.799777e-02 9.720022e-01
2.040204e-01 2.827055e-02 9.717295e-01
2.050205e-01 2.854459e-02 9.714554e-01
2.060206e-01 2.881991e-02 9.711801e-01
2.070207e-01 2.909648e-02 9.709035e-01
2.080208e-01 2.937433e-02 9.706257e-01
2.090209e-01 2.965343e-02 9.703466e-01
2.100210e-01 2.993380e-02 9.700662e-01
2.110211e-01 3.021542e-02 9.697846e-01
2.120212e-01 3.049831e-02 9.695017e-01
2.130213e-01 3.078246e-02 9.692175e-01
2.140214e-01 3.106786e-02 9.689321e-01
2.150215e-01 3.135452e-02 9.686455e-01
2.160216e-01 3.164243e-02 9.683576e-01
2.170217e-01 3.193160e-02 9.680684e-01
2.180218e-01 3.222202e-02 9.677780e-01
2.190219e-01 3.251369e-02 9.674863e-01
2.200220e-01 3.280661e-02 9.671934e-01
2.210221e-01 3.310079e-02 9.668992e-01
2.220222e-01 3.339621e-02 9.666038e-01
2.230223e-01 3.369288e-02 9.663071e-01
2.240224e-01 3.399079e-02 9.660092e-01
2.250225e-01 3.428995e-02 9.657100e-01
2.260226e-01 3.459035e-02 9.654096e-01
2.270227e-01 3.489200e-02 9.651080e-01
2.280228e-01 3.519489e-02 9.648051e-01
2.290229e-01 3.549901e-02 9.645010e-01
2.300230e-01 3.580438e-02 9.641956e-01
2.310231e-01 3.611098e-02 9.638890e-01
2.320232e-01 3.641882e-02 9.635812e-01
2.330233e-01 3.672790e-02 9.632721e-01
2.340234e-01 3.703821e-02 9.629618e-01
2.350235e-01 3.734975e-02 9.626502e-01
2.360236e-01 3.766253e-02 9.623375e-01
2.370237e-01 3.797654e-02 9.620235e-01
2.380238e-01 3.829177e-02 9.617082e-01
2.390239e-01 3.860823e-02 9.613918e-01
2.400240e-01 3.892592e-02 9.610741e-01
2.410241e-01 3.924484e-02 9.607552e-01
2.420242e-01 3.956498e-02 9.604350e-01
2.430243e-01 3.988634e-02 9.601137e-01
2.440244e-01 4.020893e-02 9.597911e-01
2.450245e-01 4.053274e-02 9.594673e-01
2.460246e-01 4.085776e-02 9.591422e-01
2.470247e-01 4.118401e-02 9.588160e-01
2.480248e-01 4.151147e-02 9.584885e-01
2.490249e-01 4.184014e-02 9.581599e-01
2.500250e-01 4.217004e-02 9.578300e-01
2.510251e-01 4.250114e-02 9.574989e-01
2.520252e-01 4.283346e-02 9.571665e-01
2.530253e-01 4.316698e-02 9.568330e-01
2.540254e-01 4.350172e-02 9.564983e-01
2.550255e-01 4.383766e-02 9.561623e-01
2.560256e-01 4.417481e-02 9.558252e-01
2.570257e-01 4.451317e-02 9.554868e-01
2.580258e-01 4.485273e-02 9.551473e-01
2.590259e-01 4.519349e-02 9.548065e-01
2.600260e-01 4.553545e-02 9.544645e-01
2.610261e-01 4.587862e-02 9.541214e-01
2.620262e-01 4.622298e-02 9.537770e-01
2.630263e-01 4.656854e-02 9.534315e-01
2.640264e-01 4.691529e-02 9.530847e-01
2.650265e-01 4.726324e-02 9.527368e-01
2.660266e-01 4.761238e-02 9.523876e-01
2.670267e-01 4.796272e-02 9.520373e-01
2.680268e-01 4.831425e-02 9.516858e-01
2.690269e-01 4.866696e-02 9.513330e-01
2.700270e-01 4.902086e-02 9.509791e-01
2.710271e-01 4.937595e-02 9.506240e-01
2.720272e-01 4.973223e-02 9.502678e-01
2.730273e-01 5.008968e-02 9.499103e-01
2.740274e-01 5.044832e-02 9.495517e-01
2.750275e-01 5.080815e-02 9.491919e-01
2.760276e-01 5.116915e-02 9.488309e-01
2.770277e-01 5.153132e-02 9.484687e-01
2.780278e-01 5.189468e-02 9.481053e-01
2.790279e-01 5.225921e-02 9.477408e-01
2.800280e-01 5.262491e-02 9.473751e-01
2.810281e-01 5.299179e-02 9.470082e-01
2.820282e-01 5.335984e-02 9.466402e-01
2.830283e-01 5.372906e-02 9.462709e-01
2.840284e-01 5.409944e-02 9.459006e-01
2.850285e-01 5.447099e-02 9.455290e-01
2.860286e-01 5.484371e-02 9.451563e-01
2.870287e-01 5.521759e-02 9.447824e-01
2.880288e-01 5.559264e-02 9.444074e-01
2.890289e-01 5.596884e-02 9.440312e-01
2.900290e-01 5.634620e-02 9.436538e-01
2.910291e-01 5.672472e-02 9.432753e-01
2.920292e-01 5.710440e-02 9.428956e-01
2.930293e-01 5.748524e-02 9.425148e-01
2.940294e-01 5.786722e-02 9.421328e-01
2.950295e-01 5.825036e-02 9.417496e-01
2.960296e-01 5.863465e-02 9.413653e-01
2.970297e-01 5.902009e-02 9.409799e-01
2.980298e-01 5.940667e-02 9.405933e-01
2.990299e-01 5.979441e-02 9.402056e-01
3.000300e-01 6.018328e-02 9.398167e-01
3.010301e-01 6.057330e-02 9.394267e-01
3.020302e-01 6.096446e-02 9.390355e-01
3.030303e-01 6.135676e-02 9.386432e-01
3.040304e-01 6.175020e-02 9.382498e-01
3.050305e-01 6.214478e-02 9.378552e-01
3.060306e-01 6.254049e-02 9.374595e-01
3.070307e-01 6.293734e-02 9.370627e-01
3.080308e-01 6.333531e-02 9.366647e-01
3.090309e-01 6.373442e-02 9.362656e-01
3.100310e-01 6.413466e-02 9.358653e-01
3.110311e-01 6.453603e-02 9.354640e-01
3.120312e-01 6.493852e-02 9.350615e-01
3.130313e-01 6.534213e-02 9.346579e-01
3.140314e-01 6.574687e-02 9.342531e-01
3.150315e-01 6.615273e-02 9.338473e-01
3.160316e-01 6.655971e-02 9.334403e-01
3.170317e-01 6.696781e-02 9.330322e-01
3.180318e-01 6.737703e-02 9.326230e-01
3.190319e-01 6.778736e-02 9.322126e-01
3.200320e-01 6.819880e-02 9.318012e-01
3.210321e-01 6.861135e-02 9.313886e-01
3.220322e-01 6.902502e-02 9.309750e-01
3.230323e-01 6.943979e-02 9.305602e-01
3.240324e-01 6.985567e-02 9.301443e-01
3.250325e-01 7.027266e-02 9.297273e-01
3.260326e-01 7.069075e-02 9.293092e-01
3.270327e-01 7.110994e-02 9.288901e-01
3.280328e-01 7.153024e-02 9.284698e-01
3.290329e-01 7.195163e-02 9.280484e-01
3.300330e-01 7.237412e-02 9.276259e-01
3.310331e-01 7.279770e-02 9.272023e-01
3.320332e-01 7.322238e-02 9.267776e-01
3.330333e-01 7.364815e-02 9.263518e-01
3.340334e-01 7.407501e-02 9.259250e-01
3.350335e-01 7.450296e-02 9.254970e-01
3.360336e-01 7.493200e-02 9.250680e-01
3.370337e-01 7.536212e-02 9.246379e-01
3.380338e-01 7.579333e-02 9.242067e-01
3.390339e-01 7.622562e-02 9.237744e-01
3.400340e-01 7.665899e-02 9.233410e-01
3.410341e-01 7.709344e-02 9.229066e-01
3.420342e-01 7.752897e-02 9.224710e-01
3.430343e-01 7.796557e-02 9.220344e-01
3.440344e-01 7.840325e-02 9.215968e-01
3.450345e-01 7.884199e-02 9.211580e-01
3.460346e-01 7.928181e-02 9.207182e-01
3.470347e-01 7.972270e-02 9.202773e-01
3.480348e-01 8.016465e-02 9.198353e-01
3.490349e-01 8.060767e-02 9.193923e-01
3.500350e-01 8.105176e-02 9.189482e-01
3.510351e-01 8.149690e-02 9.185031e-01
3.520352e-01 8.194311e-02 9.180569e-01
3.530353e-01 8.239037e-02 9.176096e-01
3.540354e-01 8.283869e-02 9.171613e-01
3.550355e-01 8.328806e-02 9.167119e-01
3.560356e-01 8.373849e-02 9.162615e-01
3.570357e-01 8.418997e-02 9.158100e-01
3.580358e-01 8.464250e-02 9.153575e-01
3.590359e-01 8.509608e-02 9.149039e-01
3.600360e-01 8.555070e-02 9.144493e-01
3.610361e-01 8.600637e-02 9.139936e-01
3.620362e-01 8.646308e-02 9.135369e-01
3.630363e-01 8.692083e-02 9.130792e-01
3.640364e-01 8.737962e-02 9.126204e-01
3.650365e-01 8.783945e-02 9.121606e-01
3.660366e-01 8.830031e-02 9.116997e-01
3.670367e-01 8.876221e-02 9.112378e-01
3.680368e-01 8.922513e-02 9.107749e-01
3.690369e-01 8.968909e-02 9.103109e-01
3.700370e-01 9.015408e-02 9.098459e-01
3.710371e-01 9.062009e-02 9.093799e-01
3.720372e-01 9.108713e-02 9.089129e-01
3.730373e-01 9.155519e-02 9.084448e-01
3.740374e-01 9.202427e-02 9.079757e-01
3.750375e-01 9.249437e-02 9.075056e-01
3.760376e-01 9.296549e-02 9.070345e-01
3.770377e-01 9.343762e-02 9.065624e-01
3.780378e-01 9.391077e-02 9.060892e-01
3.790379e-01 9.438493e-02 9.056151e-01
3.800380e-01 9.486009e-02 9.051399e-01
3.810381e-01 9.533627e-02 9.046637e-01
3.820382e-01 9.581345e-02 9.041865e-01
3.830383e-01 9.629164e-02 9.037084e-01
3.840384e-01 9.677083e-02 9.032292e-01
3.850385e-01 9.725102e-02 9.027490e-01
3.860386e-01 9.773221e-02 9.022678e-01
3.870387e-01 9.821440e-02 9.017856e-01
3.880388e-01 9.869758e-02 9.013024e-01
3.890389e-01 9.918176e-02 9.008182e-01
3.900390e-01 9.966692e-02 9.003331e-01
3.910391e-01 1.001531e-01 8.998469e-01
3.920392e-01 1.006402e-01 8.993598e-01
3.930393e-01 1.011283e-01 8.988717e-01
3.940394e-01 1.016175e-01 8.983825e-01
3.950395e-01 1.021076e-01 8.978924e-01
3.960396e-01 1.025986e-01 8.974014e-01
3.970397e-01 1.030907e-01 8.969093e-01
3.980398e-01 1.035837e-01 8.964163e-01
3.990399e-01 1.040777e-01 8.959223e-01
4.000400e-01 1.045727e-01 8.954273e-01
4.010401e-01 1.050686e-01 8.949314e-01
4.020402e-01 1.055655e-01 8.944345e-01
4.030403e-01 1.060634e-01 8.939366e-01
4.040404e-01 1.065623e-01 8.934377e-01
4.050405e-01 1.070621e-01 8.929379e-01
4.060406e-01 1.075628e-01 8.924372e-01
4.070407e-01 1.080646e-01 8.919354e-01
4.080408e-01 1.085673e-01 8.914327e-01
4.090409e-01 1.090709e-01 8.909291e-01
4.100410e-01 1.095755e-01 8.904245e-01
4.110411e-01 1.100810e-01 8.899190e-01
4.120412e-01 1.105875e-01 8.894125e-01
4.130413e-01 1.110950e-01 8.889050e-01
4.140414e-01 1.116033e-01 8.883967e-01
4.150415e-01 1.121127e-01 8.878873e-01
4.160416e-01 1.126229e-01 8.873771e-01
4.170417e-01 1.131341e-01 8.868659e-01
4.180418e-01 1.136463e-01 8.863537e-01
4.190419e-01 1.141594e-01 8.858406e-01
4.200420e-01 1.146734e-01 8.853266e-01
4.210421e-01 1.151883e-01 8.848117e-01
4.220422e-01 1.157042e-01 8.842958e-01
4.230423e-01 1.162210e-01 8.837790e-01
4.240424e-01 1.167387e-01 8.832613e-01
4.250425e-01 1.172574e-01 8.827426e-01
4.260426e-01 1.177769e-01 8.822231e-01
4.270427e-01 1.182974e-01 8.817026e-01
4.280428e-01 1.188188e-01 8.811812e-01
4.290429e-01 1.193411e-01 8.806589e-01
4.300430e-01 1.198644e-01 8.801356e-01
4.310431e-01 1.203885e-01 8.796115e-01
4.320432e-01 1.209136e-01 8.790864e-01
4.330433e-01 1.214395e-01 8.785605e-01
4.340434e-01 1.219664e-01 8.780336e-01
4.350435e-01 1.224941e-01 8.775059e-01
4.360436e-01 1.230228e-01 8.769772e-01
4.370437e-01 1.235524e-01 8.764476e-01
4.380438e-01 1.240828e-01 8.759172e-01
4.390439e-01 1.246142e-01 8.753858e-01
4.400440e-01 1.251464e-01 8.748536e-01
4.410441e-01 1.256796e-01 8.743204e-01
4.420442e-01 1.262136e-01 8.737864e-01
4.430443e-01 1.267485e-01 8.732515e-01
4.440444e-01 1.272843e-01 8.727157e-01
4.450445e-01 1.278210e-01 8.721790e-01
4.460446e-01 1.283585e-01 8.716415e-01
4.470447e-01 1.288970e-01 8.711030e-01
4.480448e-01 1.294363e-01 8.705637e-01
4.490449e-01 1.299765e-01 8.700235e-01
4.500450e-01 1.305175e-01 8.694825e-01
4.510451e-01 1.310595e-01 8.689405e-01
4.520452e-01 1.316023e-01 8.683977e-01
4.530453e-01 1.321459e-01 8.678541e-01
4.540454e-01 1.326904e-01 8.673096e-01
4.550455e-01 1.332358e-01 8.667642e-01
4.560456e-01 1.337821e-01 8.662179e-01
4.570457e-01 1.343292e-01 8.656708e-01
4.580458e-01 1.348771e-01 8.651229e-01
4.590459e-01 1.354259e-01 8.645741e-01
4.600460e-01 1.359756e-01 8.640244e-01
4.610461e-01 1.365261e-01 8.634739e-01
4.620462e-01 1.370774e-01 8.629226e-01
4.630463e-01 1.376296e-01 8.623704e-01
4.640464e-01 1.381827e-01 8.618173e-01
4.650465e-01 1.387365e-01 8.612635e-01
4.660466e-01 1.392913e-01 8.607087e-01
4.670467e-01 1.398468e-01 8.601532e-01
4.680468e-01 1.404032e-01 8.595968e-01
4.690469e-01 1.409604e-01 8.590396e-01
4.700470e-01 1.415184e-01 8.584816e-01
4.710471e-01 1.420773e-01 8.579227e-01
4.720472e-01 1.426370e-01 8.573630e-01
4.730473e-01 1.431975e-01 8.568025e-01
4.740474e-01 1.437589e-01 8.562411e-01
4.750475e-01 1.443210e-01 8.556790e-01
4.760476e-01 1.448840e-01 8.551160e-01
4.770477e-01 1.454478e-01 8.545522e-01
4.780478e-01 1.460123e-01 8.539877e-01
4.790479e-01 1.465778e-01 8.534222e-01
4.800480e-01 1.471440e-01 8.528560e-01
4.810481e-01 1.477110e-01 8.522890e-01
4.820482e-01 1.482788e-01 8.517212e-01
4.830483e-01 1.488474e-01 8.511526e-01
4.840484e-01 1.494168e-01 8.505832e-01
4.850485e-01 1.499870e-01 8.500130e-01
4.860486e-01 1.505580e-01 8.494420e-01
4.870487e-01 1.511298e-01 8.488702e-01
4.880488e-01 1.517024e-01 8.482976e-01
4.890489e-01 1.522758e-01 8.477242e-01
4.900490e-01 1.528500e-01 8.471500e-01
4.910491e-01 1.534249e-01 8.465751e-01
4.920492e-01 1.540006e-01 8.459994e-01
4.930493e-01 1.545771e-01 8.454229e-01
4.940494e-01 1.551544e-01 8.448456e-01
4.950495e-01 1.557324e-01 8.442676e-01
4.960496e-01 1.563113e-01 8.436887e-01
4.970497e-01 1.568908e-01 8.431092e-01
4.980498e-01 1.574712e-01 8.425288e-01
4.990499e-01 1.580523e-01 8.419477e-01
5.000500e-01 1.586342e-01 8.413658e-01
5.010501e-01 1.592168e-01 8.407832e-01
5.020502e-01 1.598003e-01 8.401997e-01
5.030503e-01 1.603844e-01 8.396156e-01
5.040504e-01 1.609693e-01 8.390307e-01
5.050505e-01 1.615550e-01 8.384450e-01
5.060506e-01 1.621414e-01 8.378586e-01
5.070507e-01 1.627285e-01 8.372715e-01
5.080508e-01 1.633164e-01 8.366836e-01
5.090509e-01 1.639051e-01 8.360949e-01
5.100510e-01 1.644945e-01 8.355055e-01
5.110511e-01 1.650846e-01 8.349154e-01
5.120512e-01 1.656754e-01 8.343246e-01
5.130513e-01 1.662670e-01 8.337330e-01
5.140514e-01 1.668593e-01 8.331407e-01
5.150515e-01 1.674524e-01 8.325476e-01
5.160516e-01 1.680461e-01 8.319539e-01
5.170517e-01 1.686406e-01 8.313594e-01
5.180518e-01 1.692359e-01 8.307641e-01
5.190519e-01 1.698318e-01 8.301682e-01
5.200520e-01 1.704284e-01 8.295716e-01
5.210521e-01 1.710258e-01 8.289742e-01
5.220522e-01 1.716239e-01 8.283761e-01
5.230523e-01 1.722227e-01 8.277773e-01
5.240524e-01 1.728222e-01 8.271778e-01
5.250525e-01 1.734224e-01 8.265776e-01
5.260526e-01 1.740233e-01 8.259767e-01
5.270527e-01 1.746249e-01 8.253751e-01
5.280528e-01 1.752272e-01 8.247728e-01
5.290529e-01 1.758301e-01 8.241699e-01
5.300530e-01 1.764338e-01 8.235662e-01
5.310531e-01 1.770382e-01 8.229618e-01
5.320532e-01 1.776433e-01 8.223567e-01
5.330533e-01 1.782490e-01 8.217510e-01
5.340534e-01 1.788555e-01 8.211445e-01
5.350535e-01 1.794626e-01 8.205374e-01
5.360536e-01 1.800704e-01 8.199296e-01
5.370537e-01 1.806789e-01 8.193211e-01
5.380538e-01 1.812880e-01 8.187120e-01
5.390539e-01 1.818978e-01 8.181022e-01
5.400540e-01 1.825083e-01 8.174917e-01
5.410541e-01 1.831195e-01 8.168805e-01
5.420542e-01 1.837313e-01 8.162687e-01
5.430543e-01 1.843438e-01 8.156562e-01
5.440544e-01 1.849569e-01 8.150431e-01
5.450545e-01 1.855707e-01 8.144293e-01
5.460546e-01 1.861852e-01 8.138148e-01
5.470547e-01 1.868003e-01 8.131997e-01
5.480548e-01 1.874160e-01 8.125840e-01
5.490549e-01 1.880325e-01 8.119675e-01
5.500550e-01 1.886495e-01 8.113505e-01
5.510551e-01 1.892672e-01 8.107328e-01
5.520552e-01 1.898855e-01 8.101145e-01
5.530553e-01 1.905045e-01 8.094955e-01
5.540554e-01 1.911241e-01 8.088759e-01
5.550555e-01 1.917444e-01 8.082556e-01
5.560556e-01 1.923653e-01 8.076347e-01
5.570557e-01 1.929868e-01 8.070132e-01
5.580558e-01 1.936089e-01 8.063911e-01
5.590559e-01 1.942316e-01 8.057684e-01
5.600560e-01 1.948550e-01 8.051450e-01
5.610561e-01 1.954790e-01 8.045210e-01
5.620562e-01 1.961036e-01 8.038964e-01
5.630563e-01 1.967289e-01 8.032711e-01
5.640564e-01 1.973547e-01 8.026453e-01
5.650565e-01 1.979812e-01 8.020188e-01
5.660566e-01 1.986082e-01 8.013918e-01
5.670567e-01 1.992359e-01 8.007641e-01
5.680568e-01 1.998641e-01 8.001359e-01
5.690569e-01 2.004930e-01 7.995070e-01
5.700570e-01 2.011225e-01 7.988775e-01
5.710571e-01 2.017525e-01 7.982475e-01
5.720572e-01 2.023832e-01 7.976168e-01
5.730573e-01 2.030144e-01 7.969856e-01
5.740574e-01 2.036462e-01 7.963538e-01
5.750575e-01 2.042786e-01 7.957214e-01
5.760576e-01 2.049116e-01 7.950884e-01
5.770577e-01 2.055452e-01 7.944548e-01
5.780578e-01 2.061794e-01 7.938206e-01
5.790579e-01 2.068141e-01 7.931859e-01
5.800580e-01 2.074494e-01 7.925506e-01
5.810581e-01 2.080853e-01 7.919147e-01
